model,task_type,rho,episode_seed,mechanism,warp,coupled,clean_loss,matched_loss,matched_loss_gap,matched_disagreement,identity_disagreement,excess_disagreement,matched_js,identity_js,matched_flip_rate,fit_seconds,predict_seconds,clean_loss_corrected,matched_loss_corrected,matched_loss_gap_corrected,matched_disagreement_corrected,identity_disagreement_corrected,excess_disagreement_corrected
mitra_default,classification,0.25,113004,interaction,asinh,False,0.6998210255805081,0.7001031205939733,0.0002820950134652,0.0011231752723499,0.0,0.0011231752723499,8.774386437305726e-06,0.0,0.015625,27.22930259397253,0.440332077210769,0.6998210255805081,0.7001031205939733,0.00028209501346521115,0.0011231752723499036,0.0,0.0011231752723499036
mitra_default,classification,0.25,113005,partition,pwl,False,0.5788757720114113,0.5802175844030786,0.0013418123916673,0.007536339534455,0.0,0.007536339534455,7.161111691628698e-05,0.0,0.015625,28.82005298999138,0.4954825309105217,0.5788757720114113,0.5802175844030785,0.0013418123916671965,0.007536339534455091,0.0,0.007536339534455091
mitra_default,classification,0.25,113006,threshold,signed_power,False,0.77144973207502,0.7701574754843349,-0.0012922565906851,0.0017723088964536,0.0,0.0017723088964536,1.7402778588447235e-05,0.0,0.0,32.264747695298865,0.4130675287451595,0.77144973207502,0.7701574754843349,-0.0012922565906851036,0.001772308896453639,0.0,0.001772308896453639
mitra_default,classification,0.25,113007,additive,affine,False,0.7639931905665474,0.7582189793730177,-0.0057742111935296,0.003740162130276,0.0,0.003740162130276,3.616401444111893e-05,0.0,0.0,31.477742187911645,0.8882832892704755,0.7639931905665474,0.7582189793730177,-0.00577421119352961,0.003740162130276095,0.0,0.003740162130276095
mitra_default,classification,0.5,123002,interaction,asinh,False,0.7116460826575368,0.7003107480313912,-0.0113353346261456,0.0165562261247384,0.0,0.0165562261247384,0.0001863955148685,0.0,0.015625,29.98173545021564,0.5081354000139982,0.7116460826575368,0.7003107480313912,-0.011335334626145666,0.016556226124738435,0.0,0.016556226124738435
mitra_default,classification,0.5,123003,additive,affine,False,0.5487263334293945,0.5481087524183594,-0.000617581011035,0.0013631095352679,0.0,0.0013631095352679,1.0648681169342586e-05,0.0,0.0,26.976268457015976,0.4337919482495636,0.5487263334293944,0.5481087524183594,-0.0006175810110349289,0.0013631095352679755,0.0,0.0013631095352679755
mitra_default,classification,0.5,123004,linear,identity,False,0.6892338033027593,0.6893333826757427,9.957937298343822e-05,0.0012378488271211,0.0,0.0012378488271211,9.670142703699212e-06,0.0,0.0,28.410936485044655,0.4685026400256902,0.6892338033027592,0.6893333826757427,9.957937298354924e-05,0.0012378488271211855,0.0,0.0012378488271211855
mitra_default,classification,0.5,123005,periodic,sinh,False,0.708563000533078,0.7104557274202294,0.0018927268871514,0.0050895641029483,0.0,0.0050895641029483,4.661863882565386e-05,0.0,0.015625,28.59707449004054,0.4640869670547545,0.7085630005330779,0.7104557274202294,0.0018927268871515857,0.0050895641029483855,0.0,0.0050895641029483855
mitra_default,classification,0.5,123006,partition,pwl,False,0.7210564625473065,0.7188158909333507,-0.0022405716139557,0.0009542619809508,0.0,0.0009542619809508,7.454862448606435e-06,0.0,0.0,31.94330372987315,0.4557813846040517,0.7210564625473065,0.7188158909333507,-0.002240571613955744,0.0009542619809508324,0.0,0.0009542619809508324
mitra_default,classification,0.5,123007,threshold,signed_power,False,0.5793884342805249,0.5789777036562216,-0.0004107306243033,0.0024314391955211,0.0,0.0024314391955211,2.2792182103988665e-05,0.0,0.0,31.761348883155733,0.449607492191717,0.5793884342805249,0.5789777036562216,-0.00041073062430330154,0.0024314391955211354,0.0,0.0024314391955211354
mitra_default,classification,0.75,133002,partition,pwl,True,0.6442776565218205,0.6419511718473594,-0.002326484674461,0.0032293700123251,0.0,0.0032293700123251,3.05306659978192e-05,0.0,0.015625,32.08914378494956,0.4877340109087527,0.6442776565218205,0.6419511718473594,-0.00232648467446106,0.0032293700123251804,0.0,0.0032293700123251804
mitra_default,classification,0.75,133003,threshold,signed_power,True,0.589650184573232,0.5625839211160626,-0.0270662634571694,0.0370540145228925,0.0,0.0370540145228925,0.0015756870104403,0.0,0.078125,34.41328427800909,0.5008519859984517,0.589650184573232,0.5625839211160626,-0.027066263457169448,0.0370540145228925,0.0,0.0370540145228925
mitra_default,classification,0.75,133004,additive,affine,True,0.5856449335726459,0.5863705018123471,0.0007255682397011,0.0032434001766243,0.0,0.0032434001766243,2.5337731102590223e-05,0.0,0.0,32.571642961818725,0.4248950320761651,0.5856449335726459,0.5863705018123471,0.0007255682397011576,0.00324340017662439,0.0,0.00324340017662439
mitra_default,classification,0.75,133005,interaction,asinh,True,0.7793390797482824,0.775973719110163,-0.0033653606381194,0.0163766853434707,0.0,0.0163766853434707,0.0002853120560158,0.0,0.03125,32.88439289201051,0.438199461903423,0.7793390797482824,0.7759737191101631,-0.003365360638119319,0.01637668534347071,0.0,0.01637668534347071
mitra_default,classification,0.75,133006,linear,identity,True,0.5901384166394869,0.5906040934515203,0.0004656768120334,0.0014628587449967,0.0,0.0014628587449967,1.2554834478776864e-05,0.0,0.0,29.279529902385548,0.4423101241700351,0.5901384166394869,0.5906040934515202,0.0004656768120333554,0.0014628587449967393,0.0,0.0014628587449967393
mitra_default,classification,0.75,133007,periodic,sinh,True,0.6355368175094105,0.6583929408115576,0.0228561233021471,0.0511800118649281,0.0,0.0511800118649281,0.0023765369611488,0.0,0.0625,30.520892998669297,0.508473145077005,0.6355368175094104,0.6583929408115576,0.022856123302147258,0.051180011864928154,0.0,0.051180011864928154
mitra_default,classification,0.9,143002,additive,affine,True,0.540156950469633,0.5426276778411436,0.0024707273715106,0.0180940533482126,0.0,0.0180940533482126,0.000378854240358,0.0,0.015625,33.26457659667358,0.4664406299125403,0.540156950469633,0.5426276778411435,0.0024707273715105504,0.01809405334821261,0.0,0.01809405334821261
mitra_default,classification,0.9,143003,periodic,sinh,True,0.7049692365695557,0.7073303853123714,0.0023611487428156,0.0062472428593534,0.0,0.0062472428593534,4.880447560198208e-05,0.0,0.0,30.566021748119965,0.5915788270067424,0.7049692365695557,0.7073303853123714,0.0023611487428156774,0.0062472428593534635,0.0,0.0062472428593534635
mitra_default,classification,0.9,143004,interaction,asinh,True,0.6814532338223189,0.6747496586962619,-0.006703575126057,0.0108991697083518,0.0,0.0108991697083518,0.0001385693124849,0.0,0.015625,30.518913878127933,0.4062125759664923,0.6814532338223189,0.6747496586962619,-0.006703575126057015,0.010899169708351846,0.0,0.010899169708351846
mitra_default,classification,0.9,143005,partition,pwl,True,0.5817892114686306,0.5814270127253675,-0.0003621987432631,0.0040940753268531,0.0,0.0040940753268531,3.938545757744216e-05,0.0,0.0,31.662973209982734,0.4398773910943419,0.5817892114686305,0.5814270127253675,-0.00036219874326304247,0.0040940753268531626,0.0,0.0040940753268531626
mitra_default,classification,0.9,143006,linear,identity,True,0.7758542623651916,0.7744310749359677,-0.0014231874292238,0.0063525482373908,0.0,0.0063525482373908,6.629174438235242e-05,0.0,0.0,34.216883761109784,0.4410261420998722,0.7758542623651916,0.7744310749359676,-0.0014231874292239821,0.006352548237390865,0.0,0.006352548237390865
mitra_default,classification,0.9,143007,threshold,signed_power,True,0.6364133570328354,0.63563413285258,-0.0007792241802554,0.0010919618797785,0.0,0.0010919618797785,8.530507756313525e-06,0.0,0.0,27.007743469206616,0.3972495479974895,0.6364133570328354,0.63563413285258,-0.0007792241802554445,0.0010919618797785593,0.0,0.0010919618797785593
mitra_default,classification,1.0,153002,interaction,asinh,True,0.6948282387075625,0.6946614070643948,-0.0001668316431676,0.0029102992266416,0.0,0.0029102992266416,2.2735769824416607e-05,0.0,0.046875,31.879935941891745,0.4587583381216973,0.6948282387075625,0.6946614070643948,-0.0001668316431676642,0.002910299226641655,0.0,0.002910299226641655
mitra_default,classification,1.0,153003,periodic,sinh,True,0.6250813486781075,0.6262054613982018,0.0011241127200942,0.0050746379075465,0.0,0.0050746379075465,4.3227421005046585e-05,0.0,0.03125,27.491709818830717,0.4340830971486866,0.6250813486781074,0.6262054613982018,0.0011241127200943835,0.005074637907546574,0.0,0.005074637907546574
mitra_default,classification,1.0,153004,additive,affine,True,0.6341444894035109,0.6263022569896074,-0.0078422324139034,0.0202934620648573,0.0,0.0202934620648573,0.0003864460868,0.0,0.03125,32.69778804620728,0.4829655720386654,0.6341444894035106,0.6263022569896074,-0.00784223241390325,0.020293462064857354,0.0,0.020293462064857354
mitra_default,classification,1.0,153005,partition,pwl,True,0.6007791172003943,0.5981096832139554,-0.0026694339864389,0.0052023770446503,0.0,0.0052023770446503,4.046244477480932e-05,0.0,0.0,30.11751777702011,0.4547752677462995,0.6007791172003942,0.5981096832139554,-0.0026694339864388184,0.005202377044650371,0.0,0.005202377044650371
mitra_default,classification,1.0,153006,threshold,signed_power,True,0.6611815802519103,0.6523794299331995,-0.0088021503187107,0.0062484627869958,0.0,0.0062484627869958,6.503497574632386e-05,0.0,0.015625,32.056380019756034,0.927544401725754,0.6611815802519103,0.6523794299331995,-0.008802150318710789,0.006248462786995887,0.0,0.006248462786995887
mitra_default,classification,1.0,153007,linear,identity,True,0.5636991551440307,0.5638323921008135,0.0001332369567828,0.0039448077868669,0.0,0.0039448077868669,3.766589125925772e-05,0.0,0.0,33.11511411308311,0.8487219209782779,0.5636991551440307,0.5638323921008135,0.00013323695678280068,0.003944807786866957,0.0,0.003944807786866957
mitra_default,regression,0.0,1093002,periodic,sinh,False,0.3774845744015522,0.3783223083938358,0.0008377339922835,0.0141565344201886,0.0,0.0141565344201886,,,,34.66648559109308,0.4374427271541208,0.37748457440155225,0.37832230839383585,0.0008377339922835958,0.0141565344201886,0.0,0.0141565344201886
mitra_default,regression,0.0,1093003,interaction,asinh,False,0.5078925287911149,0.5110030396668155,0.0031105108757005,0.0152319982186981,0.0,0.0152319982186981,,,,35.56659612362273,0.4226756312418729,0.5078925287911149,0.5110030396668155,0.0031105108757005784,0.0152319982186981,0.0,0.0152319982186981
mitra_default,regression,0.0,1093004,linear,identity,False,0.0197424040956074,0.0198156262450786,7.322214947121791e-05,0.0032953537188431,0.0,0.0032953537188431,,,,28.51758885080926,0.4638126571662724,0.01974240409560741,0.019815626245078627,7.322214947121791e-05,0.0032953537188431,0.0,0.0032953537188431
mitra_default,regression,0.0,1093005,partition,pwl,False,0.0673201750445014,0.0689380504659432,0.0016178754214417,0.0022766310162398,0.0,0.0022766310162398,,,,31.552372187376022,0.437789716059342,0.06732017504450148,0.06893805046594326,0.001617875421441775,0.0022766310162398,0.0,0.0022766310162398
mitra_default,regression,0.0,1093006,threshold,signed_power,False,0.0817578168433152,0.0820423442639681,0.0002845274206528,0.00730132908757,0.0,0.00730132908757,,,,34.62776232883334,0.4420705509837717,0.08175781684331525,0.08204234426396813,0.0002845274206528803,0.00730132908757,0.0,0.00730132908757
mitra_default,regression,0.0,1093007,additive,affine,False,0.0151427455338317,0.0166633861856968,0.001520640651865,0.0321115446459579,0.0,0.0321115446459579,,,,33.11860387097113,0.4258699661586433,0.015142745533831763,0.016663386185696814,0.0015206406518650517,0.0321115446459579,0.0,0.0321115446459579
mitra_default,regression,0.1,1103002,interaction,asinh,False,0.6392050016693462,0.6391299351725163,-7.506649682997857e-05,0.0023242078807101,0.0,0.0023242078807101,,,,27.43481287988834,0.4404743968043476,0.6392050016693462,0.6391299351725163,-7.506649682997857e-05,0.0023242078807101,0.0,0.0023242078807101
mitra_default,regression,0.1,1103003,linear,identity,False,0.0135886704509623,0.0137618118253685,0.0001731413744062,0.0031390695106953,0.0,0.0031390695106953,,,,32.04909433913417,0.4151987712830305,0.013588670450962308,0.013761811825368588,0.0001731413744062802,0.0031390695106953,0.0,0.0031390695106953
mitra_default,regression,0.1,1103004,partition,pwl,False,0.0115498332920184,0.010573952528806,-0.0009758807632123,0.0018458284660577,0.0,0.0018458284660577,,,,33.06362922210246,0.3934073180425912,0.011549833292018408,0.01057395252880601,-0.0009758807632123979,0.0018458284660577,0.0,0.0018458284660577
mitra_default,regression,0.1,1103005,periodic,sinh,False,0.3322629559555147,0.3390620032313695,0.0067990472758547,0.0164206663321699,0.0,0.0164206663321699,,,,33.210819476051256,0.44844447565265,0.3322629559555147,0.3390620032313695,0.006799047275854786,0.0164206663321699,0.0,0.0164206663321699
mitra_default,regression,0.1,1103006,threshold,signed_power,False,0.05358454104673,0.0533916177251321,-0.0001929233215978,0.0137456037300351,0.0,0.0137456037300351,,,,34.80188514199108,0.4476639982312917,0.05358454104673005,0.05339161772513215,-0.0001929233215978987,0.0137456037300351,0.0,0.0137456037300351
mitra_default,regression,0.1,1103007,additive,affine,False,0.0355018884064246,0.0360606212398957,0.000558732833471,0.0058775764949586,0.0,0.0058775764949586,,,,29.76727122068405,0.5047741022426635,0.035501888406424695,0.03606062123989579,0.000558732833471097,0.0058775764949586,0.0,0.0058775764949586
mitra_default,regression,0.25,1113002,additive,affine,False,0.0531347939788995,0.0498725560075031,-0.0032622379713963,0.0090250052688717,0.0,0.0090250052688717,,,,31.31607076991349,0.4226984181441366,0.05313479397889956,0.04987255600750316,-0.003262237971396395,0.0090250052688717,0.0,0.0090250052688717
mitra_default,regression,0.25,1113003,interaction,asinh,False,0.229214107232464,0.2307681890038445,0.0015540817713804,0.0151639889954091,0.0,0.0151639889954091,,,,33.525090543786064,0.4202729873359203,0.22921410723246405,0.2307681890038445,0.0015540817713804445,0.0151639889954091,0.0,0.0151639889954091
mitra_default,regression,0.25,1113004,linear,identity,False,0.0120267093221564,0.0119755690917232,-5.114023043317588e-05,0.0033752021404551,0.0,0.0033752021404551,,,,30.945769471116364,0.4647904180455953,0.01202670932215646,0.011975569091723284,-5.114023043317588e-05,0.0033752021404551,0.0,0.0033752021404551
mitra_default,regression,0.25,1113005,partition,pwl,False,0.2217025277046271,0.2237588766355666,0.0020563489309395,0.0027551428070027,0.0,0.0027551428070027,,,,26.912286774721,0.4362499376293272,0.2217025277046271,0.2237588766355666,0.0020563489309395055,0.0027551428070027,0.0,0.0027551428070027
mitra_default,regression,0.25,1113006,periodic,sinh,False,0.4904964448718722,0.4855706839535977,-0.0049257609182745,0.0272934319955098,0.0,0.0272934319955098,,,,34.04777924483642,0.4597765260841697,0.4904964448718722,0.4855706839535977,-0.004925760918274513,0.0272934319955098,0.0,0.0272934319955098
mitra_default,regression,0.25,1113007,threshold,signed_power,False,0.2578788054531583,0.2505310000441461,-0.0073478054090122,0.0161917970417112,0.0,0.0161917970417112,,,,33.28472667490132,0.4648056509904563,0.25787880545315833,0.2505310000441461,-0.0073478054090122535,0.0161917970417112,0.0,0.0161917970417112
mitra_default,regression,0.5,1123002,threshold,signed_power,False,0.1271208942141231,0.1297318513017326,0.0026109570876094,0.0120952101415392,0.0,0.0120952101415392,,,,33.63187814690173,0.4275883289519697,0.12712089421412315,0.12973185130173262,0.0026109570876094723,0.0120952101415392,0.0,0.0120952101415392
mitra_default,regression,0.5,1123003,linear,identity,False,0.0389936527872465,0.0397259943135847,0.0007323415263381,0.0063988643279106,0.0,0.0063988643279106,,,,31.559601603075865,0.7423136769793928,0.03899365278724656,0.0397259943135847,0.0007323415263381372,0.0063988643279106,0.0,0.0063988643279106
mitra_default,regression,0.5,1123004,interaction,asinh,False,0.4137356990570977,0.4097959171409914,-0.0039397819161063,0.0140258998844858,0.0,0.0140258998844858,,,,32.21478356188163,0.4252031950745731,0.41373569905709773,0.4097959171409914,-0.003939781916106333,0.0140258998844858,0.0,0.0140258998844858
mitra_default,regression,0.5,1123005,additive,affine,False,0.0521424784900107,0.0507469018512331,-0.0013955766387775,0.0044956479651875,0.0,0.0044956479651875,,,,32.70553226466291,0.435294090071693,0.05214247849001076,0.050746901851233164,-0.0013955766387775959,0.0044956479651875,0.0,0.0044956479651875
mitra_default,regression,0.5,1123006,partition,pwl,False,0.3584066388488634,0.3593503089555508,0.0009436701066874,0.0035216854100578,0.0,0.0035216854100578,,,,33.29143487196416,0.4453804278746247,0.3584066388488634,0.35935030895555087,0.0009436701066874442,0.0035216854100578,0.0,0.0035216854100578
mitra_default,regression,0.5,1123007,periodic,sinh,False,0.6974190061957941,0.6640130719705903,-0.0334059342252037,0.0731862627536697,0.0,0.0731862627536697,,,,31.24967284570448,0.4278941098600626,0.6974190061957941,0.6640130719705903,-0.03340593422520377,0.0731862627536697,0.0,0.0731862627536697
mitra_default,regression,0.75,1133002,linear,identity,True,0.0352862330669265,0.0350350703668707,-0.0002511627000557,0.0038821923515792,0.0,0.0038821923515792,,,,32.78430500300601,0.440124173881486,0.035286233066926506,0.035035070366870785,-0.00025116270005572094,0.0038821923515792,0.0,0.0038821923515792
mitra_default,regression,0.75,1133003,periodic,sinh,True,0.777771812422707,0.7789599117317406,0.0011880993090336,0.0018358481821176,0.0,0.0018358481821176,,,,26.989713807124645,0.4013698911294341,0.777771812422707,0.7789599117317406,0.00118809930903363,0.0018358481821176,0.0,0.0018358481821176
mitra_default,regression,0.75,1133004,threshold,signed_power,True,0.0544627827313382,0.0538117575733507,-0.0006510251579875,0.0162152644738239,0.0,0.0162152644738239,,,,33.33405081694946,0.45931017678231,0.05446278273133828,0.0538117575733507,-0.0006510251579875809,0.0162152644738239,0.0,0.0162152644738239
mitra_default,regression,0.75,1133005,additive,affine,True,0.0286871391147052,0.0283820650325989,-0.0003050740821062,0.0047004648033433,0.0,0.0047004648033433,,,,36.34216213109903,0.4282719888724386,0.028687139114705287,0.028382065032598994,-0.0003050740821062929,0.0047004648033433,0.0,0.0047004648033433
mitra_default,regression,0.75,1133006,partition,pwl,True,0.0220552490450526,0.0208905160510932,-0.0011647329939593,0.0061759862614119,0.0,0.0061759862614119,,,,31.954810024704784,0.4168051870074123,0.022055249045052613,0.020890516051093284,-0.0011647329939593297,0.0061759862614119,0.0,0.0061759862614119
mitra_default,regression,0.75,1133007,interaction,asinh,True,0.7870053043406459,0.7964408128765045,0.0094355085358586,0.0082026975644777,0.0,0.0082026975644777,,,,31.22469669394195,0.3950996987987309,0.7870053043406459,0.7964408128765045,0.009435508535858617,0.0082026975644777,0.0,0.0082026975644777
mitra_default,regression,0.9,1143002,interaction,asinh,True,0.3244989866680486,0.320552489578512,-0.0039464970895365,0.0047185299255585,0.0,0.0047185299255585,,,,33.5076579451561,0.4243495708797127,0.3244989866680486,0.320552489578512,-0.003946497089536594,0.0047185299255585,0.0,0.0047185299255585
mitra_default,regression,0.9,1143003,additive,affine,True,0.0281230103715821,0.0274035034534341,-0.000719506918148,0.0033740167215471,0.0,0.0033740167215471,,,,32.51970160380006,0.4591101580299437,0.028123010371582144,0.02740350345343412,-0.0007195069181480246,0.0033740167215471,0.0,0.0033740167215471
mitra_default,regression,0.9,1143004,partition,pwl,True,0.2799350398736175,0.2781188835159287,-0.0018161563576888,0.0155394320950191,0.0,0.0155394320950191,,,,32.03584054810926,0.4205386058893055,0.27993503987361756,0.2781188835159287,-0.0018161563576888362,0.0155394320950191,0.0,0.0155394320950191
mitra_default,regression,0.9,1143005,linear,identity,True,0.0261808266852518,0.0263812011653641,0.0002003744801122,0.0028970861921688,0.0,0.0028970861921688,,,,29.27117518009618,0.450656309723854,0.026180826685251884,0.026381201165364174,0.0002003744801122899,0.0028970861921688,0.0,0.0028970861921688
mitra_default,regression,0.9,1143006,threshold,signed_power,True,0.1545614190746598,0.1516942878165542,-0.0028671312581056,0.0096793839254264,0.0,0.0096793839254264,,,,34.0048611019738,0.4276121470611542,0.15456141907465984,0.15169428781655422,-0.002867131258105615,0.0096793839254264,0.0,0.0096793839254264
mitra_default,regression,0.9,1143007,periodic,sinh,True,0.5869463330215208,0.5843491472397755,-0.0025971857817452,0.0076827903166991,0.0,0.0076827903166991,,,,32.83184900064953,0.4187443298287689,0.5869463330215208,0.5843491472397755,-0.0025971857817452815,0.0076827903166991,0.0,0.0076827903166991
mitra_default,regression,1.0,1153002,additive,affine,True,0.0151867674552733,0.0153682583221198,0.0001814908668464,0.004979802811623,0.0,0.004979802811623,,,,31.73245094693266,0.4282828571740538,0.015186767455273368,0.015368258322119858,0.00018149086684648985,0.004979802811623,0.0,0.004979802811623
mitra_default,regression,1.0,1153003,partition,pwl,True,0.2725025798115187,0.2735568972060176,0.0010543173944989,0.0053653469316677,0.0,0.0053653469316677,,,,32.29796576895751,0.4278289303183555,0.2725025798115187,0.2735568972060176,0.0010543173944989048,0.0053653469316677,0.0,0.0053653469316677
mitra_default,regression,1.0,1153004,linear,identity,True,0.013591637876527,0.0139886047568282,0.0003969668803011,0.0044011210108548,0.0,0.0044011210108548,,,,31.713478500954807,0.4611130731645971,0.013591637876527046,0.013988604756828234,0.0003969668803011882,0.0044011210108548,0.0,0.0044011210108548
mitra_default,regression,1.0,1153005,periodic,sinh,True,0.9445726594919122,0.9340223727839968,-0.0105502867079152,0.0096342565884214,0.0,0.0096342565884214,,,,32.124276149086654,0.431243812199682,0.9445726594919122,0.9340223727839969,-0.010550286707915246,0.0096342565884214,0.0,0.0096342565884214
mitra_default,regression,1.0,1153006,interaction,asinh,True,0.8507990932528833,0.8132735422156484,-0.0375255510372348,0.0263496817870394,0.0,0.0263496817870394,,,,33.2508754611481,0.4149380049202591,0.8507990932528833,0.8132735422156484,-0.03752555103723487,0.0263496817870394,0.0,0.0263496817870394
mitra_default,regression,1.0,1153007,threshold,signed_power,True,0.0985677916046514,0.0845768804879471,-0.0139909111167042,0.0316196736678103,0.0,0.0316196736678103,,,,32.13261099229567,0.4069780618883669,0.0985677916046514,0.08457688048794718,-0.013990911116704224,0.0316196736678103,0.0,0.0316196736678103
tabicl_v2_default,classification,0.0,93002,linear,identity,False,0.5924375231194601,0.6308223208352876,0.0383847977158274,0.0479417319271722,0.0,0.0479417319271722,0.0024060580058256,0.0,0.078125,1.619948181323707,0.3699026359245181,0.5924375320834395,0.6308223275009355,0.038384795417495954,0.04794173192717228,0.0,0.04794173192717228
tabicl_v2_default,classification,0.0,93003,interaction,asinh,False,0.6197831884123763,0.6318934939131093,0.0121103055007329,0.0687501635193643,0.0,0.0687501635193643,0.0036652541903324,0.0,0.109375,0.7526547580491751,0.1246609718073159,0.6197831988897549,0.631893502993504,0.012110304103749137,0.06875016351936439,0.0,0.06875016351936439
tabicl_v2_default,classification,0.0,93004,partition,pwl,False,0.6724420121699217,0.6788078114127433,0.0063657992428215,0.0404346646828683,0.0,0.0404346646828683,0.0014270079098147,0.0,0.15625,0.7594296517781913,0.1250925110653042,0.6724420142653972,0.6788078188633235,0.00636580459792635,0.04043466468286838,0.0,0.04043466468286838
tabicl_v2_default,classification,0.0,93005,threshold,signed_power,False,0.5480559984743743,0.5827829863965015,0.0347269879221272,0.0595477178953738,0.0,0.0595477178953738,0.0033133046736023,0.0,0.109375,0.7392667441163212,0.1250206131953746,0.5480560047631013,0.5827829901118144,0.0347269853487131,0.059547717895373845,0.0,0.059547717895373845
