episode_index,dataset,task_type,repeat,feature_count,method,loss
98,credit-approval,classification,18,6,competence,0.5925390615815144
98,credit-approval,classification,18,6,hard_cv,0.71257475606418
98,credit-approval,classification,18,6,best_individual_oracle,0.5533031280726792
99,credit-approval,classification,19,6,uniform,0.5514266448259755
99,credit-approval,classification,19,6,fixed,0.5424710704664213
99,credit-approval,classification,19,6,competence,0.5390048820509298
99,credit-approval,classification,19,6,hard_cv,0.5283793808541359
99,credit-approval,classification,19,6,best_individual_oracle,0.5283793808541359
100,credit-approval,classification,20,6,uniform,0.5196148581201139
100,credit-approval,classification,20,6,fixed,0.5330362558909861
100,credit-approval,classification,20,6,competence,0.5351527958245862
100,credit-approval,classification,20,6,hard_cv,0.5470579262331021
100,credit-approval,classification,20,6,best_individual_oracle,0.5441968975290475
101,credit-approval,classification,21,6,uniform,0.5812092497794121
101,credit-approval,classification,21,6,fixed,0.5775562701933552
101,credit-approval,classification,21,6,competence,0.5850123843215372
101,credit-approval,classification,21,6,hard_cv,0.6226609319068465
101,credit-approval,classification,21,6,best_individual_oracle,0.5630068425710686
102,credit-approval,classification,22,6,uniform,0.557284905159009
102,credit-approval,classification,22,6,fixed,0.5555332735039786
102,credit-approval,classification,22,6,competence,0.5514360709106705
102,credit-approval,classification,22,6,hard_cv,0.5390488683232847
102,credit-approval,classification,22,6,best_individual_oracle,0.5390488683232847
103,credit-approval,classification,23,6,uniform,0.5665409653557152
103,credit-approval,classification,23,6,fixed,0.5621501989225623
103,credit-approval,classification,23,6,competence,0.560481271230288
103,credit-approval,classification,23,6,hard_cv,0.5878781679192265
103,credit-approval,classification,23,6,best_individual_oracle,0.5540666414315818
104,credit-approval,classification,24,6,uniform,0.5018997068616912
104,credit-approval,classification,24,6,fixed,0.5110656467949696
104,credit-approval,classification,24,6,competence,0.5053986895603434
104,credit-approval,classification,24,6,hard_cv,0.5337896095795394
104,credit-approval,classification,24,6,best_individual_oracle,0.484981666210358
105,credit-approval,classification,25,6,uniform,0.580035381662636
105,credit-approval,classification,25,6,fixed,0.5745778748883571
105,credit-approval,classification,25,6,competence,0.5770142699579766
105,credit-approval,classification,25,6,hard_cv,0.5787236406113127
105,credit-approval,classification,25,6,best_individual_oracle,0.5650814301767582
106,credit-approval,classification,26,6,uniform,0.5112708757335138
106,credit-approval,classification,26,6,fixed,0.5144256954405625
106,credit-approval,classification,26,6,competence,0.5076276105536525
106,credit-approval,classification,26,6,hard_cv,0.49521420145037653
106,credit-approval,classification,26,6,best_individual_oracle,0.49521420145037653
107,credit-approval,classification,27,6,uniform,0.5121557675036091
107,credit-approval,classification,27,6,fixed,0.5173660241083855
107,credit-approval,classification,27,6,competence,0.5152062962005659
107,credit-approval,classification,27,6,hard_cv,0.5106126791224752
107,credit-approval,classification,27,6,best_individual_oracle,0.47450226084084535
108,credit-approval,classification,28,6,uniform,0.5619470089466277
108,credit-approval,classification,28,6,fixed,0.5556661078062557
108,credit-approval,classification,28,6,competence,0.5702616097321334
108,credit-approval,classification,28,6,hard_cv,0.5752631048383846
108,credit-approval,classification,28,6,best_individual_oracle,0.5506371796731395
109,credit-approval,classification,29,6,uniform,0.5558197489390543
109,credit-approval,classification,29,6,fixed,0.554215581318301
109,credit-approval,classification,29,6,competence,0.554590160148219
109,credit-approval,classification,29,6,hard_cv,0.5327297858505524
109,credit-approval,classification,29,6,best_individual_oracle,0.5327297858505524
110,credit-approval,classification,30,6,uniform,0.5579587578772299
110,credit-approval,classification,30,6,fixed,0.5527329384892887
110,credit-approval,classification,30,6,competence,0.5600300965157623
110,credit-approval,classification,30,6,hard_cv,0.5983823861356139
110,credit-approval,classification,30,6,best_individual_oracle,0.5393134687582164
111,credit-approval,classification,31,6,uniform,0.5690492581338966
111,credit-approval,classification,31,6,fixed,0.5661967377593871
111,credit-approval,classification,31,6,competence,0.5700231680995455
111,credit-approval,classification,31,6,hard_cv,0.56867383829564
111,credit-approval,classification,31,6,best_individual_oracle,0.56867383829564
112,credit-approval,classification,32,6,uniform,0.5380225712369787
112,credit-approval,classification,32,6,fixed,0.5377701754146769
112,credit-approval,classification,32,6,competence,0.534599963716603
112,credit-approval,classification,32,6,hard_cv,0.5282145341865649
112,credit-approval,classification,32,6,best_individual_oracle,0.5282145341865649
113,credit-approval,classification,33,6,uniform,0.5763787954877585
113,credit-approval,classification,33,6,fixed,0.5719431670228763
113,credit-approval,classification,33,6,competence,0.5946507626294113
113,credit-approval,classification,33,6,hard_cv,0.6719715605998444
113,credit-approval,classification,33,6,best_individual_oracle,0.5731239116910368
114,credit-approval,classification,34,6,uniform,0.5912002004578731
114,credit-approval,classification,34,6,fixed,0.5783123542611603
114,credit-approval,classification,34,6,competence,0.5768085669673193
114,credit-approval,classification,34,6,hard_cv,0.5705137818467256
114,credit-approval,classification,34,6,best_individual_oracle,0.5705137818467256
115,credit-approval,classification,35,6,uniform,0.568695275622799
115,credit-approval,classification,35,6,fixed,0.561965249135169
115,credit-approval,classification,35,6,competence,0.5643283574097024
115,credit-approval,classification,35,6,hard_cv,0.598431515965616
115,credit-approval,classification,35,6,best_individual_oracle,0.5538286451498322
116,credit-approval,classification,36,6,uniform,0.5229284874183571
116,credit-approval,classification,36,6,fixed,0.5360052957599678
116,credit-approval,classification,36,6,competence,0.5289483969757833
116,credit-approval,classification,36,6,hard_cv,0.5305633548696663
116,credit-approval,classification,36,6,best_individual_oracle,0.5284035958513443
117,credit-approval,classification,37,6,uniform,0.5856592713346582
117,credit-approval,classification,37,6,fixed,0.5739788993237632
117,credit-approval,classification,37,6,competence,0.5904063771984083
117,credit-approval,classification,37,6,hard_cv,0.6314433209219283
117,credit-approval,classification,37,6,best_individual_oracle,0.5486612021258863
118,credit-approval,classification,38,6,uniform,0.5146540305293409
118,credit-approval,classification,38,6,fixed,0.5236572544376562
118,credit-approval,classification,38,6,competence,0.5285108545326107
118,credit-approval,classification,38,6,hard_cv,0.561159783287491
118,credit-approval,classification,38,6,best_individual_oracle,0.4684001222639155
119,credit-approval,classification,39,6,uniform,0.5282715637086206
119,credit-approval,classification,39,6,fixed,0.5315087951986166
119,credit-approval,classification,39,6,competence,0.532250591643786
119,credit-approval,classification,39,6,hard_cv,0.5280470760778428
119,credit-approval,classification,39,6,best_individual_oracle,0.5034520944778914
120,credit-approval,classification,40,6,uniform,0.6022461751171789
120,credit-approval,classification,40,6,fixed,0.5945820467809537
120,credit-approval,classification,40,6,competence,0.5867107080773117
120,credit-approval,classification,40,6,hard_cv,0.5662802990324791
120,credit-approval,classification,40,6,best_individual_oracle,0.5578413893390818
121,credit-approval,classification,41,6,uniform,0.5683561352463549
121,credit-approval,classification,41,6,fixed,0.5670195890923571
121,credit-approval,classification,41,6,competence,0.5595958767078641
121,credit-approval,classification,41,6,hard_cv,0.5531059332599129
121,credit-approval,classification,41,6,best_individual_oracle,0.5531059332599129
122,credit-approval,classification,42,6,uniform,0.6161714631459406
122,credit-approval,classification,42,6,fixed,0.6175290412928693
122,credit-approval,classification,42,6,competence,0.6294693712085351
122,credit-approval,classification,42,6,hard_cv,0.6705119181016344
122,credit-approval,classification,42,6,best_individual_oracle,0.604520552362573
123,credit-approval,classification,43,6,uniform,0.590410087724737
123,credit-approval,classification,43,6,fixed,0.5879762145660196
123,credit-approval,classification,43,6,competence,0.5975111156046827
123,credit-approval,classification,43,6,hard_cv,0.6505474224742349
123,credit-approval,classification,43,6,best_individual_oracle,0.577612774517042
124,credit-approval,classification,44,6,uniform,0.5924413041380001
124,credit-approval,classification,44,6,fixed,0.5892479029619048
124,credit-approval,classification,44,6,competence,0.5902668458200693
124,credit-approval,classification,44,6,hard_cv,0.5931777863463548
124,credit-approval,classification,44,6,best_individual_oracle,0.5931777863463548
125,credit-approval,classification,45,6,uniform,0.5143317632311298
125,credit-approval,classification,45,6,fixed,0.5188076792968064
125,credit-approval,classification,45,6,competence,0.51042663858058
125,credit-approval,classification,45,6,hard_cv,0.5162574955242634
125,credit-approval,classification,45,6,best_individual_oracle,0.5162574955242634
126,credit-approval,classification,46,6,uniform,0.5680836699188117
126,credit-approval,classification,46,6,fixed,0.5673061358400926
126,credit-approval,classification,46,6,competence,0.5678610166293853
126,credit-approval,classification,46,6,hard_cv,0.5819225056309748
126,credit-approval,classification,46,6,best_individual_oracle,0.5581724990116289
127,credit-approval,classification,47,6,uniform,0.5645696247229025
127,credit-approval,classification,47,6,fixed,0.5605537958858191
127,credit-approval,classification,47,6,competence,0.574088944198244
127,credit-approval,classification,47,6,hard_cv,0.5616585221570447
127,credit-approval,classification,47,6,best_individual_oracle,0.5616585221570447
128,credit-approval,classification,48,6,uniform,0.5492604128701888
128,credit-approval,classification,48,6,fixed,0.5535058711479359
128,credit-approval,classification,48,6,competence,0.5416248977258491
128,credit-approval,classification,48,6,hard_cv,0.5534029407237853
128,credit-approval,classification,48,6,best_individual_oracle,0.5267295643356866
129,credit-approval,classification,49,6,uniform,0.558532293660298
129,credit-approval,classification,49,6,fixed,0.5636507398406441
129,credit-approval,classification,49,6,competence,0.5551235642011372
129,credit-approval,classification,49,6,hard_cv,0.5791063091121691
129,credit-approval,classification,49,6,best_individual_oracle,0.5456054093990105
130,credit-approval,classification,50,6,uniform,0.5850653758678441
130,credit-approval,classification,50,6,fixed,0.5777708008957634
130,credit-approval,classification,50,6,competence,0.57083224285884
130,credit-approval,classification,50,6,hard_cv,0.5606910592534204
130,credit-approval,classification,50,6,best_individual_oracle,0.5606910592534204
131,credit-approval,classification,51,6,uniform,0.5060270915443627
131,credit-approval,classification,51,6,fixed,0.5108881188736429
131,credit-approval,classification,51,6,competence,0.5174577853063889
131,credit-approval,classification,51,6,hard_cv,0.513361509156474
131,credit-approval,classification,51,6,best_individual_oracle,0.5121057122299857
132,credit-approval,classification,52,6,uniform,0.5259519707537889
132,credit-approval,classification,52,6,fixed,0.5318037092463317
132,credit-approval,classification,52,6,competence,0.5226390970812438
132,credit-approval,classification,52,6,hard_cv,0.522804291142404
132,credit-approval,classification,52,6,best_individual_oracle,0.5193308116457491
133,credit-approval,classification,53,6,uniform,0.5294991794963259
133,credit-approval,classification,53,6,fixed,0.5318826975303013
133,credit-approval,classification,53,6,competence,0.5246387806019392
133,credit-approval,classification,53,6,hard_cv,0.5419727733018493
133,credit-approval,classification,53,6,best_individual_oracle,0.5167598055088762
134,credit-approval,classification,54,6,uniform,0.5257509100228923
134,credit-approval,classification,54,6,fixed,0.5302645725783264
134,credit-approval,classification,54,6,competence,0.5295908184503997
134,credit-approval,classification,54,6,hard_cv,0.566822754948052
134,credit-approval,classification,54,6,best_individual_oracle,0.49872632088747565
135,credit-approval,classification,55,6,uniform,0.5058084872216586
135,credit-approval,classification,55,6,fixed,0.5086887628314916
135,credit-approval,classification,55,6,competence,0.5048266811769982
135,credit-approval,classification,55,6,hard_cv,0.5160213768462953
135,credit-approval,classification,55,6,best_individual_oracle,0.5160213768462953
136,credit-approval,classification,56,6,uniform,0.5063562712669554
136,credit-approval,classification,56,6,fixed,0.5073593193400376
136,credit-approval,classification,56,6,competence,0.5084123573467472
136,credit-approval,classification,56,6,hard_cv,0.5496169614923603
136,credit-approval,classification,56,6,best_individual_oracle,0.4956269577134557
137,credit-approval,classification,57,6,uniform,0.5558858952790748
137,credit-approval,classification,57,6,fixed,0.5511512955636934
137,credit-approval,classification,57,6,competence,0.5536859150149024
137,credit-approval,classification,57,6,hard_cv,0.5596735512163579
137,credit-approval,classification,57,6,best_individual_oracle,0.5352297135542978
138,credit-approval,classification,58,6,uniform,0.5529429872615315
138,credit-approval,classification,58,6,fixed,0.5575303610044016
138,credit-approval,classification,58,6,competence,0.5425278573554828
138,credit-approval,classification,58,6,hard_cv,0.5389623805982664
138,credit-approval,classification,58,6,best_individual_oracle,0.5371473158913529
139,credit-approval,classification,59,6,uniform,0.5756646214841381
139,credit-approval,classification,59,6,fixed,0.5760954431988452
139,credit-approval,classification,59,6,competence,0.5822135974188847
139,credit-approval,classification,59,6,hard_cv,0.6012508353624716
139,credit-approval,classification,59,6,best_individual_oracle,0.5842430236507733
140,credit-approval,classification,60,6,uniform,0.5551011266112331
140,credit-approval,classification,60,6,fixed,0.5472734815843261
140,credit-approval,classification,60,6,competence,0.5474226357959782
140,credit-approval,classification,60,6,hard_cv,0.5282951288856492
140,credit-approval,classification,60,6,best_individual_oracle,0.5282951288856492
141,credit-approval,classification,61,6,uniform,0.5673256863552225
141,credit-approval,classification,61,6,fixed,0.5711452093855339
141,credit-approval,classification,61,6,competence,0.5782188769804366
141,credit-approval,classification,61,6,hard_cv,0.591567073895628
141,credit-approval,classification,61,6,best_individual_oracle,0.5571210998978111
142,credit-approval,classification,62,6,uniform,0.5586760957559501
142,credit-approval,classification,62,6,fixed,0.5546557676944986
142,credit-approval,classification,62,6,competence,0.5531144881462386
142,credit-approval,classification,62,6,hard_cv,0.5544724981942952
142,credit-approval,classification,62,6,best_individual_oracle,0.5537883088146487
143,credit-approval,classification,63,6,uniform,0.5356358168732978
143,credit-approval,classification,63,6,fixed,0.5387187218748017
143,credit-approval,classification,63,6,competence,0.5319400160839844
143,credit-approval,classification,63,6,hard_cv,0.5378502332737756
143,credit-approval,classification,63,6,best_individual_oracle,0.4933136273961116
144,credit-approval,classification,64,6,uniform,0.5776828120841618
144,credit-approval,classification,64,6,fixed,0.564476247400667
144,credit-approval,classification,64,6,competence,0.6063357603327191
144,credit-approval,classification,64,6,hard_cv,0.6770010277087468
144,credit-approval,classification,64,6,best_individual_oracle,0.53872823559211
145,credit-approval,classification,65,6,uniform,0.5749240762122033
145,credit-approval,classification,65,6,fixed,0.5735561423264749
145,credit-approval,classification,65,6,competence,0.5737446296327479
145,credit-approval,classification,65,6,hard_cv,0.5884700058439319
145,credit-approval,classification,65,6,best_individual_oracle,0.5695701108262352
146,credit-approval,classification,66,6,uniform,0.5639062544399861
146,credit-approval,classification,66,6,fixed,0.5597188807171121
146,credit-approval,classification,66,6,competence,0.5619561390580579
146,credit-approval,classification,66,6,hard_cv,0.6023070096498905
146,credit-approval,classification,66,6,best_individual_oracle,0.5409475294062787
147,credit-approval,classification,67,6,uniform,0.5401152403209758
147,credit-approval,classification,67,6,fixed,0.5480158328831901
147,credit-approval,classification,67,6,competence,0.5630602392148039
147,credit-approval,classification,67,6,hard_cv,0.5906334860142057
147,credit-approval,classification,67,6,best_individual_oracle,0.5385948779058416
148,credit-approval,classification,68,6,uniform,0.5589722307019676
148,credit-approval,classification,68,6,fixed,0.5601925592917975
148,credit-approval,classification,68,6,competence,0.5647586397495192
148,credit-approval,classification,68,6,hard_cv,0.5960104314311953
148,credit-approval,classification,68,6,best_individual_oracle,0.5684754818499471
149,credit-approval,classification,69,6,uniform,0.5408451045427867
149,credit-approval,classification,69,6,fixed,0.5453485615111903
149,credit-approval,classification,69,6,competence,0.5423356351972433
149,credit-approval,classification,69,6,hard_cv,0.54863929067746
149,credit-approval,classification,69,6,best_individual_oracle,0.5325379081602413
150,credit-approval,classification,70,6,uniform,0.5220185901566474
150,credit-approval,classification,70,6,fixed,0.5203470210184602
150,credit-approval,classification,70,6,competence,0.52170391029095
150,credit-approval,classification,70,6,hard_cv,0.5299882657769827
150,credit-approval,classification,70,6,best_individual_oracle,0.5259922091647313
151,credit-approval,classification,71,6,uniform,0.578379694785307
151,credit-approval,classification,71,6,fixed,0.5766973191542512
151,credit-approval,classification,71,6,competence,0.5712849555148196
151,credit-approval,classification,71,6,hard_cv,0.5665203768244305
151,credit-approval,classification,71,6,best_individual_oracle,0.5665203768244305
152,credit-approval,classification,72,6,uniform,0.5274040740986664
152,credit-approval,classification,72,6,fixed,0.528811763590054
152,credit-approval,classification,72,6,competence,0.5113275771069907
152,credit-approval,classification,72,6,hard_cv,0.5112675610727684
152,credit-approval,classification,72,6,best_individual_oracle,0.5112675610727684
153,credit-approval,classification,73,6,uniform,0.5484922699808039
153,credit-approval,classification,73,6,fixed,0.5451707834236267
153,credit-approval,classification,73,6,competence,0.5441605485130764
153,credit-approval,classification,73,6,hard_cv,0.5517601378689126
153,credit-approval,classification,73,6,best_individual_oracle,0.5406850574300512
154,credit-approval,classification,74,6,uniform,0.5920693728323827
154,credit-approval,classification,74,6,fixed,0.5891707886925105
154,credit-approval,classification,74,6,competence,0.5996176447248053
154,credit-approval,classification,74,6,hard_cv,0.6192000898214979
154,credit-approval,classification,74,6,best_individual_oracle,0.5884780328164496
155,credit-approval,classification,75,6,uniform,0.5082242351103488
155,credit-approval,classification,75,6,fixed,0.5020322465327637
155,credit-approval,classification,75,6,competence,0.5024610526469948
155,credit-approval,classification,75,6,hard_cv,0.48302182616298756
155,credit-approval,classification,75,6,best_individual_oracle,0.48302182616298756
156,credit-approval,classification,76,6,uniform,0.4855131360366032
156,credit-approval,classification,76,6,fixed,0.49760005587370976
156,credit-approval,classification,76,6,competence,0.47572109108209576
156,credit-approval,classification,76,6,hard_cv,0.46724965475094166
156,credit-approval,classification,76,6,best_individual_oracle,0.46724965475094166
157,credit-approval,classification,77,6,uniform,0.5459839361954497
157,credit-approval,classification,77,6,fixed,0.5451324944973073
157,credit-approval,classification,77,6,competence,0.538075395288627
157,credit-approval,classification,77,6,hard_cv,0.5546676022403318
157,credit-approval,classification,77,6,best_individual_oracle,0.544108644636806
158,credit-approval,classification,78,6,uniform,0.5626790383506248
158,credit-approval,classification,78,6,fixed,0.5572139973985808
158,credit-approval,classification,78,6,competence,0.5660097160387961
158,credit-approval,classification,78,6,hard_cv,0.6097293928794251
158,credit-approval,classification,78,6,best_individual_oracle,0.5556172732509357
159,credit-approval,classification,79,6,uniform,0.5237309051683035
159,credit-approval,classification,79,6,fixed,0.5206147573553801
159,credit-approval,classification,79,6,competence,0.515067642967845
159,credit-approval,classification,79,6,hard_cv,0.539777261306893
159,credit-approval,classification,79,6,best_individual_oracle,0.5101217932650907
160,credit-g,classification,0,7,uniform,0.5519825254130122
160,credit-g,classification,0,7,fixed,0.5588459399338652
160,credit-g,classification,0,7,competence,0.5626336351041974
160,credit-g,classification,0,7,hard_cv,0.5610441769615633
160,credit-g,classification,0,7,best_individual_oracle,0.5304613307056469
161,credit-g,classification,1,7,uniform,0.5340191246381625
161,credit-g,classification,1,7,fixed,0.5381197723332871
161,credit-g,classification,1,7,competence,0.5382004322654304
161,credit-g,classification,1,7,hard_cv,0.6108035813065146
161,credit-g,classification,1,7,best_individual_oracle,0.5277854468078851
162,credit-g,classification,2,7,uniform,0.5848416084877563
162,credit-g,classification,2,7,fixed,0.5863064195790614
162,credit-g,classification,2,7,competence,0.6081525873062936
162,credit-g,classification,2,7,hard_cv,0.7339981333870063
162,credit-g,classification,2,7,best_individual_oracle,0.547831542896317
163,credit-g,classification,3,7,uniform,0.6340974776214564
163,credit-g,classification,3,7,fixed,0.6271961156799966
163,credit-g,classification,3,7,competence,0.6249189344169507
163,credit-g,classification,3,7,hard_cv,0.6561590128392039
163,credit-g,classification,3,7,best_individual_oracle,0.6207099307250771
164,credit-g,classification,4,7,uniform,0.5915139476670357
164,credit-g,classification,4,7,fixed,0.5817036922675829
164,credit-g,classification,4,7,competence,0.5834653180949924
164,credit-g,classification,4,7,hard_cv,0.5806464948378259
164,credit-g,classification,4,7,best_individual_oracle,0.5806464948378259
165,credit-g,classification,5,7,uniform,0.5843123081465194
165,credit-g,classification,5,7,fixed,0.5765725029334827
165,credit-g,classification,5,7,competence,0.5847547508179798
165,credit-g,classification,5,7,hard_cv,0.5678343698332207
165,credit-g,classification,5,7,best_individual_oracle,0.5503960222147961
166,credit-g,classification,6,7,uniform,0.579016386646673
166,credit-g,classification,6,7,fixed,0.5760400000150129
166,credit-g,classification,6,7,competence,0.5733823768390847
166,credit-g,classification,6,7,hard_cv,0.5938970806553964
166,credit-g,classification,6,7,best_individual_oracle,0.5557890496653941
167,credit-g,classification,7,7,uniform,0.6131196735628954
167,credit-g,classification,7,7,fixed,0.6137963320770384
167,credit-g,classification,7,7,competence,0.6220252257859986
167,credit-g,classification,7,7,hard_cv,0.630638299095829
167,credit-g,classification,7,7,best_individual_oracle,0.5956302792345352
168,credit-g,classification,8,7,uniform,0.6594876950206241
168,credit-g,classification,8,7,fixed,0.6388972057481865
168,credit-g,classification,8,7,competence,0.6441625747278829
168,credit-g,classification,8,7,hard_cv,0.6530183027766601
168,credit-g,classification,8,7,best_individual_oracle,0.6068949141438659
169,credit-g,classification,9,7,uniform,0.5945756283920365
169,credit-g,classification,9,7,fixed,0.5831621365404747
169,credit-g,classification,9,7,competence,0.58169817015851
169,credit-g,classification,9,7,hard_cv,0.5914205145995606
169,credit-g,classification,9,7,best_individual_oracle,0.5666559841240737
170,credit-g,classification,10,7,uniform,0.5560250799448399
170,credit-g,classification,10,7,fixed,0.5583723524823889
170,credit-g,classification,10,7,competence,0.552272750815984
170,credit-g,classification,10,7,hard_cv,0.5773351123218475
170,credit-g,classification,10,7,best_individual_oracle,0.5286349928749188
171,credit-g,classification,11,7,uniform,0.6066625940530408
171,credit-g,classification,11,7,fixed,0.5991354506852986
171,credit-g,classification,11,7,competence,0.5908012804031544
171,credit-g,classification,11,7,hard_cv,0.5820922170842628
171,credit-g,classification,11,7,best_individual_oracle,0.5820922170842628
172,credit-g,classification,12,7,uniform,0.5767976946226291
172,credit-g,classification,12,7,fixed,0.5787646104836717
172,credit-g,classification,12,7,competence,0.5822411025864893
172,credit-g,classification,12,7,hard_cv,0.5857525549339476
172,credit-g,classification,12,7,best_individual_oracle,0.5857525549339476
173,credit-g,classification,13,7,uniform,0.5363483719188017
173,credit-g,classification,13,7,fixed,0.5464143777950927
173,credit-g,classification,13,7,competence,0.542730447113455
173,credit-g,classification,13,7,hard_cv,0.5727819071078861
173,credit-g,classification,13,7,best_individual_oracle,0.5624511122175191
174,credit-g,classification,14,7,uniform,0.6285717909479334
174,credit-g,classification,14,7,fixed,0.6253996694073587
174,credit-g,classification,14,7,competence,0.6236362125982535
174,credit-g,classification,14,7,hard_cv,0.6513962780424425
174,credit-g,classification,14,7,best_individual_oracle,0.604547710233436
175,credit-g,classification,15,7,uniform,0.6259735731720013
175,credit-g,classification,15,7,fixed,0.6218778790873514
175,credit-g,classification,15,7,competence,0.622479568260252
175,credit-g,classification,15,7,hard_cv,0.6404551046290226
175,credit-g,classification,15,7,best_individual_oracle,0.6086776461411396
176,credit-g,classification,16,7,uniform,0.6369992912481212
176,credit-g,classification,16,7,fixed,0.6334298766702708
176,credit-g,classification,16,7,competence,0.6581544170883569
176,credit-g,classification,16,7,hard_cv,0.678384187972265
176,credit-g,classification,16,7,best_individual_oracle,0.6093276869367589
177,credit-g,classification,17,7,uniform,0.5670846714736604
177,credit-g,classification,17,7,fixed,0.5689747594278411
177,credit-g,classification,17,7,competence,0.5600366726243339
177,credit-g,classification,17,7,hard_cv,0.5686620120803709
177,credit-g,classification,17,7,best_individual_oracle,0.5600911597103677
178,credit-g,classification,18,7,uniform,0.6028824681545772
178,credit-g,classification,18,7,fixed,0.6054599051029393
178,credit-g,classification,18,7,competence,0.620727671506039
178,credit-g,classification,18,7,hard_cv,0.641537779569626
178,credit-g,classification,18,7,best_individual_oracle,0.6064751321584232
179,credit-g,classification,19,7,uniform,0.5857351184722766
179,credit-g,classification,19,7,fixed,0.5809448545686414
179,credit-g,classification,19,7,competence,0.5864294564036815
179,credit-g,classification,19,7,hard_cv,0.595120438329906
179,credit-g,classification,19,7,best_individual_oracle,0.584375803146959
180,credit-g,classification,20,7,uniform,0.6201850186878473
180,credit-g,classification,20,7,fixed,0.6120516593115854
180,credit-g,classification,20,7,competence,0.6237502878267023
180,credit-g,classification,20,7,hard_cv,0.6380428800111775
180,credit-g,classification,20,7,best_individual_oracle,0.6135532399662305
181,credit-g,classification,21,7,uniform,0.6450887897454671
181,credit-g,classification,21,7,fixed,0.6240062481619739
181,credit-g,classification,21,7,competence,0.6287418629798942
181,credit-g,classification,21,7,hard_cv,0.6085165521499585
181,credit-g,classification,21,7,best_individual_oracle,0.6085165521499585
182,credit-g,classification,22,7,uniform,0.5860895429589414
182,credit-g,classification,22,7,fixed,0.5882024860827326
182,credit-g,classification,22,7,competence,0.592072312745532
182,credit-g,classification,22,7,hard_cv,0.6132400133583759
182,credit-g,classification,22,7,best_individual_oracle,0.5621569684263283
183,credit-g,classification,23,7,uniform,0.5848339337981587
183,credit-g,classification,23,7,fixed,0.5891700692222035
183,credit-g,classification,23,7,competence,0.5945844266373319
183,credit-g,classification,23,7,hard_cv,0.5939009477840833
183,credit-g,classification,23,7,best_individual_oracle,0.5665670241809082
184,credit-g,classification,24,7,uniform,0.595292277664287
184,credit-g,classification,24,7,fixed,0.5973370214368348
184,credit-g,classification,24,7,competence,0.5922015725773656
184,credit-g,classification,24,7,hard_cv,0.6097225287554366
184,credit-g,classification,24,7,best_individual_oracle,0.5996294042998155
185,credit-g,classification,25,7,uniform,0.6526018656158419
185,credit-g,classification,25,7,fixed,0.6467922549661218
185,credit-g,classification,25,7,competence,0.6429303981193772
185,credit-g,classification,25,7,hard_cv,0.6624749041387255
185,credit-g,classification,25,7,best_individual_oracle,0.6480926077713585
186,credit-g,classification,26,7,uniform,0.5662614887586994
186,credit-g,classification,26,7,fixed,0.5655666004178864
186,credit-g,classification,26,7,competence,0.557519198354018
186,credit-g,classification,26,7,hard_cv,0.5631006770250542
186,credit-g,classification,26,7,best_individual_oracle,0.5620019945962289
187,credit-g,classification,27,7,uniform,0.5914914655467454
187,credit-g,classification,27,7,fixed,0.600960613094635
187,credit-g,classification,27,7,competence,0.5985811233912222
187,credit-g,classification,27,7,hard_cv,0.6019214981819097
187,credit-g,classification,27,7,best_individual_oracle,0.5413352729247829
188,credit-g,classification,28,7,uniform,0.6030032075582408
188,credit-g,classification,28,7,fixed,0.5979562573224889
188,credit-g,classification,28,7,competence,0.5987179571465533
188,credit-g,classification,28,7,hard_cv,0.6226853666772487
188,credit-g,classification,28,7,best_individual_oracle,0.5840055931751539
189,credit-g,classification,29,7,uniform,0.561561023847382
189,credit-g,classification,29,7,fixed,0.5593291661887547
189,credit-g,classification,29,7,competence,0.5605594637025537
189,credit-g,classification,29,7,hard_cv,0.5548735760189651
189,credit-g,classification,29,7,best_individual_oracle,0.5548735760189651
190,credit-g,classification,30,7,uniform,0.5702138865345225
190,credit-g,classification,30,7,fixed,0.5719247347995344
190,credit-g,classification,30,7,competence,0.5677286371412843
190,credit-g,classification,30,7,hard_cv,0.5629701876957071
190,credit-g,classification,30,7,best_individual_oracle,0.5629701876957071
191,credit-g,classification,31,7,uniform,0.5510863989671313
191,credit-g,classification,31,7,fixed,0.5509917920812959
191,credit-g,classification,31,7,competence,0.5426665358599825
191,credit-g,classification,31,7,hard_cv,0.5429427229894606
191,credit-g,classification,31,7,best_individual_oracle,0.5373492783524189
192,credit-g,classification,32,7,uniform,0.585843016390887
192,credit-g,classification,32,7,fixed,0.5942382041299383
192,credit-g,classification,32,7,competence,0.603984426651217
192,credit-g,classification,32,7,hard_cv,0.6109262345910533
192,credit-g,classification,32,7,best_individual_oracle,0.5929039937883481
193,credit-g,classification,33,7,uniform,0.5692566035468859
193,credit-g,classification,33,7,fixed,0.5715731430068194
193,credit-g,classification,33,7,competence,0.5742595129219317
193,credit-g,classification,33,7,hard_cv,0.5942916245996043
193,credit-g,classification,33,7,best_individual_oracle,0.5710841934725129
194,credit-g,classification,34,7,uniform,0.5255924537746928
194,credit-g,classification,34,7,fixed,0.5329049759845572
194,credit-g,classification,34,7,competence,0.5427431262743588
194,credit-g,classification,34,7,hard_cv,0.6606843170134001
194,credit-g,classification,34,7,best_individual_oracle,0.48123707326233134
195,credit-g,classification,35,7,uniform,0.5676097208692075
195,credit-g,classification,35,7,fixed,0.5680192720508082
195,credit-g,classification,35,7,competence,0.563887462494273
