model,task_type,rho,episode_seed,mechanism,warp,coupled,clean_loss,matched_loss,matched_loss_gap,matched_disagreement,identity_disagreement,excess_disagreement,matched_js,identity_js,matched_flip_rate,fit_seconds,predict_seconds
tabicl_v2_single,classification,0.0,93002,linear,identity,False,0.6657691027032884,0.751630649603766,0.08586154690047765,0.07698617768184768,0.0,0.07698617768184768,0.00704667159057965,0.0,0.09375,2.319599733222276,0.3548745939042419
tabicl_v2_single,classification,0.0,93003,interaction,asinh,False,0.6048882881583595,0.5802310981149857,-0.024657190043373745,0.08649007243136109,0.0,0.08649007243136109,0.005932805514046043,0.0,0.171875,1.1640669798944145,0.0733320158906281
tabicl_v2_single,classification,0.0,93004,partition,pwl,False,0.6935789694782506,0.6952571523693789,0.0016781828911283103,0.057893700380555926,0.0,0.057893700380555926,0.002956429648074526,0.0,0.1875,0.9461416096892208,0.07208372838795185
tabicl_v2_single,classification,0.0,93005,threshold,signed_power,False,0.5533954029367145,0.6211655786415027,0.06777017570478816,0.07808900608014901,0.0,0.07808900608014901,0.006666018332294852,0.0,0.140625,0.8597850066144019,0.06945303874090314
tabicl_v2_single,classification,0.0,93006,additive,affine,False,0.5880801372455217,0.6668444694151162,0.07876433216959455,0.08363327950335292,0.0,0.08363327950335292,0.006680195803367197,0.0,0.125,1.17100748908706,0.08552996162325144
tabicl_v2_single,classification,0.0,93007,periodic,sinh,False,0.583094877503455,0.6656685937600595,0.08257371625660448,0.09626166142155712,0.0,0.09626166142155712,0.010907191149165068,0.0,0.125,0.9012657378334552,0.06894690822809935
tabicl_v2_single,classification,0.1,103002,partition,pwl,False,0.7246581426819905,0.8428119793618227,0.11815383667983226,0.08867442257146417,0.0,0.08867442257146417,0.007438939603730366,0.0,0.21875,0.9936953219585121,0.06716262293048203
tabicl_v2_single,classification,0.1,103003,additive,affine,False,0.5778743985601178,0.5870223838251278,0.009147985265010039,0.07700375182935662,0.0,0.07700375182935662,0.007483879531331355,0.0,0.09375,0.9133438947610557,0.06871053297072649
tabicl_v2_single,classification,0.1,103004,threshold,signed_power,False,0.68900359555059,0.6948132370778637,0.005809641527273701,0.09299582220414128,0.0,0.09299582220414128,0.00885747876164509,0.0,0.109375,0.9576313078869134,0.0734848368447274
tabicl_v2_single,classification,0.1,103005,linear,identity,False,0.5547605831020666,0.5668676139036501,0.012107030801583596,0.09352804028512166,0.0,0.09352804028512166,0.009271696991583447,0.0,0.171875,1.4377903500571847,0.07886948110535741
tabicl_v2_single,classification,0.1,103006,periodic,sinh,False,0.7042217552792623,0.7247868690721007,0.02056511379283832,0.0951118255779894,0.0,0.0951118255779894,0.007116713973823835,0.0,0.1875,1.0995029031764716,0.07021678914315999
