model,task_type,rho,episode_seed,mechanism,warp,coupled,clean_loss,matched_loss,matched_loss_gap,matched_disagreement,identity_disagreement,excess_disagreement,matched_js,identity_js,matched_flip_rate,fit_seconds,predict_seconds
mitra_default,regression,0.0,1093002,periodic,sinh,False,0.37748457440155225,0.37832230839383585,0.0008377339922835958,0.0141565344201886,0.0,0.0141565344201886,,,,34.66648559109308,0.4374427271541208
mitra_default,regression,0.0,1093003,interaction,asinh,False,0.5078925287911149,0.5110030396668155,0.0031105108757005784,0.015231998218698141,0.0,0.015231998218698141,,,,35.56659612362273,0.4226756312418729
mitra_default,regression,0.0,1093004,linear,identity,False,0.01974240409560741,0.019815626245078627,7.322214947121791e-05,0.0032953537188431326,0.0,0.0032953537188431326,,,,28.51758885080926,0.4638126571662724
mitra_default,regression,0.0,1093005,partition,pwl,False,0.06732017504450148,0.06893805046594326,0.001617875421441775,0.002276631016239842,0.0,0.002276631016239842,,,,31.552372187376022,0.437789716059342
mitra_default,regression,0.0,1093006,threshold,signed_power,False,0.08175781684331525,0.08204234426396813,0.0002845274206528803,0.007301329087570066,0.0,0.007301329087570066,,,,34.62776232883334,0.4420705509837717
mitra_default,regression,0.0,1093007,additive,affine,False,0.015142745533831763,0.016663386185696814,0.0015206406518650517,0.032111544645957966,0.0,0.032111544645957966,,,,33.11860387097113,0.42586996615864336
mitra_default,regression,0.1,1103002,interaction,asinh,False,0.6392050016693462,0.6391299351725163,-7.506649682997857e-05,0.002324207880710159,0.0,0.002324207880710159,,,,27.43481287988834,0.44047439680434763
mitra_default,regression,0.1,1103003,linear,identity,False,0.013588670450962308,0.013761811825368588,0.0001731413744062802,0.0031390695106953822,0.0,0.0031390695106953822,,,,32.04909433913417,0.4151987712830305
mitra_default,regression,0.1,1103004,partition,pwl,False,0.011549833292018408,0.01057395252880601,-0.0009758807632123979,0.00184582846605772,0.0,0.00184582846605772,,,,33.06362922210246,0.3934073180425912
mitra_default,regression,0.1,1103005,periodic,sinh,False,0.3322629559555147,0.3390620032313695,0.006799047275854786,0.016420666332169945,0.0,0.016420666332169945,,,,33.210819476051256,0.44844447565265
mitra_default,regression,0.1,1103006,threshold,signed_power,False,0.05358454104673005,0.05339161772513215,-0.0001929233215978987,0.013745603730035128,0.0,0.013745603730035128,,,,34.80188514199108,0.44766399823129177
mitra_default,regression,0.1,1103007,additive,affine,False,0.035501888406424695,0.03606062123989579,0.000558732833471097,0.005877576494958629,0.0,0.005877576494958629,,,,29.76727122068405,0.5047741022426635
mitra_default,regression,0.25,1113002,additive,affine,False,0.05313479397889956,0.04987255600750316,-0.003262237971396395,0.00902500526887171,0.0,0.00902500526887171,,,,31.316070769913495,0.42269841814413667
mitra_default,regression,0.25,1113003,interaction,asinh,False,0.22921410723246405,0.2307681890038445,0.0015540817713804445,0.01516398899540914,0.0,0.01516398899540914,,,,33.525090543786064,0.42027298733592033
mitra_default,regression,0.25,1113004,linear,identity,False,0.01202670932215646,0.011975569091723284,-5.114023043317588e-05,0.0033752021404551674,0.0,0.0033752021404551674,,,,30.945769471116364,0.4647904180455953
mitra_default,regression,0.25,1113005,partition,pwl,False,0.2217025277046271,0.2237588766355666,0.0020563489309395055,0.0027551428070027193,0.0,0.0027551428070027193,,,,26.912286774720997,0.4362499376293272
mitra_default,regression,0.25,1113006,periodic,sinh,False,0.4904964448718722,0.4855706839535977,-0.004925760918274513,0.027293431995509838,0.0,0.027293431995509838,,,,34.04777924483642,0.45977652608416975
mitra_default,regression,0.25,1113007,threshold,signed_power,False,0.25787880545315833,0.2505310000441461,-0.0073478054090122535,0.01619179704171127,0.0,0.01619179704171127,,,,33.28472667490132,0.46480565099045634
mitra_default,regression,0.5,1123002,threshold,signed_power,False,0.12712089421412315,0.12973185130173262,0.0026109570876094723,0.012095210141539246,0.0,0.012095210141539246,,,,33.63187814690173,0.42758832895196974
mitra_default,regression,0.5,1123003,linear,identity,False,0.03899365278724656,0.0397259943135847,0.0007323415263381372,0.006398864327910623,0.0,0.006398864327910623,,,,31.559601603075862,0.7423136769793928
mitra_default,regression,0.5,1123004,interaction,asinh,False,0.41373569905709773,0.4097959171409914,-0.003939781916106333,0.014025899884485812,0.0,0.014025899884485812,,,,32.21478356188163,0.42520319507457316
