dataset,problem_type,model,model_seed,repair,disagreement,task_error,raw_disagreement,raw_task_error,disagreement_reduction,relative_task_change
bike-sharing,regression,controlled_mlp,2,standardization,0.2080193224886009,83.70863265505098,0.15704538949911878,79.1057565708493,-0.32458089442841076,0.05818636068639606
bike-sharing,regression,controlled_mlp,2,whitening,0.17170605427724103,68.27977294182075,0.15704538949911878,79.1057565708493,-0.09335304159441438,-0.13685456151768793
bike-sharing,regression,tabicl_v2,0,ORACLE INVERSE — NOT A METHOD,0.0,70.53192975681488,0.21117258434090339,70.53192975681488,1.0,0.0
bike-sharing,regression,tabicl_v2,0,pca_canonical,0.0,71.00760522641804,0.21117258434090339,70.53192975681488,1.0,0.006744115342416253
bike-sharing,regression,tabicl_v2,0,raw,0.21117258434090339,70.53192975681488,0.21117258434090339,70.53192975681488,0.0,0.0
bike-sharing,regression,tabicl_v2,0,standardization,0.21359492016664078,70.62257741590794,0.21117258434090339,70.53192975681488,-0.011470882137933902,0.00128520032566253
bike-sharing,regression,tabicl_v2,0,whitening,0.20294332109844201,78.87415244509407,0.21117258434090339,70.53192975681488,0.038969373170035126,0.11827583219461195
bike-sharing,regression,tabicl_v2,1,ORACLE INVERSE — NOT A METHOD,0.0,70.53192975681488,0.21117258434090339,70.53192975681488,1.0,0.0
bike-sharing,regression,tabicl_v2,1,pca_canonical,0.0,71.00760522641804,0.21117258434090339,70.53192975681488,1.0,0.006744115342416253
bike-sharing,regression,tabicl_v2,1,raw,0.21117258434090339,70.53192975681488,0.21117258434090339,70.53192975681488,0.0,0.0
bike-sharing,regression,tabicl_v2,1,standardization,0.21359492016664078,70.62257741590794,0.21117258434090339,70.53192975681488,-0.011470882137933902,0.00128520032566253
bike-sharing,regression,tabicl_v2,1,whitening,0.20294332109844201,78.87415244509407,0.21117258434090339,70.53192975681488,0.038969373170035126,0.11827583219461195
bike-sharing,regression,tabicl_v2,2,ORACLE INVERSE — NOT A METHOD,0.0,70.53192975681488,0.21117258434090339,70.53192975681488,1.0,0.0
bike-sharing,regression,tabicl_v2,2,pca_canonical,0.0,71.00760522641804,0.21117258434090339,70.53192975681488,1.0,0.006744115342416253
bike-sharing,regression,tabicl_v2,2,raw,0.21117258434090339,70.53192975681488,0.21117258434090339,70.53192975681488,0.0,0.0
bike-sharing,regression,tabicl_v2,2,standardization,0.21359492016664078,70.62257741590794,0.21117258434090339,70.53192975681488,-0.011470882137933902,0.00128520032566253
bike-sharing,regression,tabicl_v2,2,whitening,0.20294332109844201,78.87415244509407,0.21117258434090339,70.53192975681488,0.038969373170035126,0.11827583219461195
bike-sharing,regression,tabm_d,0,ORACLE INVERSE — NOT A METHOD,0.0,62.70433265327878,0.14878286573180255,62.70433265327878,1.0,0.0
bike-sharing,regression,tabm_d,0,pca_canonical,0.0,57.884967819208455,0.14878286573180255,62.70433265327878,1.0,-0.07685856192296665
bike-sharing,regression,tabm_d,0,raw,0.14878286573180255,62.70433265327878,0.14878286573180255,62.70433265327878,0.0,0.0
bike-sharing,regression,tabm_d,0,standardization,0.1659552882397529,65.85994194079305,0.14878286573180255,62.70433265327878,-0.11541935574023365,0.050325219231071125
bike-sharing,regression,tabm_d,0,whitening,0.15584425409444766,64.74402169452145,0.14878286573180255,62.70433265327878,-0.047461032074580745,0.03252867792280081
bike-sharing,regression,tabm_d,1,ORACLE INVERSE — NOT A METHOD,0.0,64.45619208016396,0.15727281964920364,64.45619208016396,1.0,0.0
bike-sharing,regression,tabm_d,1,pca_canonical,0.0,58.85189819195838,0.15727281964920364,64.45619208016396,1.0,-0.08694733131668002
bike-sharing,regression,tabm_d,1,raw,0.15727281964920364,64.45619208016396,0.15727281964920364,64.45619208016396,0.0,0.0
bike-sharing,regression,tabm_d,1,standardization,0.1734559144315169,66.97321268387391,0.15727281964920364,64.45619208016396,-0.10289823008457266,0.03905009778702939
bike-sharing,regression,tabm_d,1,whitening,0.16238335618719718,65.87126787543178,0.15727281964920364,64.45619208016396,-0.03249472190676417,0.02195407065791134
bike-sharing,regression,tabm_d,2,ORACLE INVERSE — NOT A METHOD,0.0,63.282525195760606,0.14422330839068628,63.282525195760606,1.0,0.0
bike-sharing,regression,tabm_d,2,pca_canonical,0.0,57.23578379039921,0.14422330839068628,63.282525195760606,1.0,-0.09555151894865402
bike-sharing,regression,tabm_d,2,raw,0.14422330839068628,63.282525195760606,0.14422330839068628,63.282525195760606,0.0,0.0
bike-sharing,regression,tabm_d,2,standardization,0.1595508006847134,65.4217327606201,0.14422330839068628,63.282525195760606,-0.1062761107414516,0.03380408032457601
bike-sharing,regression,tabm_d,2,whitening,0.16392451768741878,66.51631857966426,0.14422330839068628,63.282525195760606,-0.1366021173454426,0.05110089039430887
bike-sharing,regression,tabpfn_2_6,0,ORACLE INVERSE — NOT A METHOD,0.023831077838582,53.904468803662496,0.07598688926268772,53.904468803662496,0.6863790836837966,0.0
bike-sharing,regression,tabpfn_2_6,0,pca_canonical,0.0011951956467939374,54.369193524133166,0.07598688926268772,53.904468803662496,0.9842710280893046,0.008621265189781348
bike-sharing,regression,tabpfn_2_6,0,raw,0.07598688926268772,53.904468803662496,0.07598688926268772,53.904468803662496,0.0,0.0
bike-sharing,regression,tabpfn_2_6,0,standardization,0.0820075769710164,54.58577714233501,0.07598688926268772,53.904468803662496,-0.07923324361279072,0.012639181013990893
bike-sharing,regression,tabpfn_2_6,0,whitening,0.09579520480906789,58.04424040606999,0.07598688926268772,53.904468803662496,-0.2606807008233032,0.07679830066568097
bike-sharing,regression,tabpfn_2_6,1,ORACLE INVERSE — NOT A METHOD,0.01832171642995061,53.5224126387491,0.0704687312768062,53.5224126387491,0.740002181137878,0.0
bike-sharing,regression,tabpfn_2_6,1,pca_canonical,0.000781103500383925,56.47643894658419,0.0704687312768062,53.5224126387491,0.9889156014840725,0.05519232340614692
bike-sharing,regression,tabpfn_2_6,1,raw,0.0704687312768062,53.5224126387491,0.0704687312768062,53.5224126387491,0.0,0.0
bike-sharing,regression,tabpfn_2_6,1,standardization,0.07110615821604833,54.08684741372752,0.0704687312768062,53.5224126387491,-0.009045528813883097,0.010545764795546177
bike-sharing,regression,tabpfn_2_6,1,whitening,0.09260063522830458,58.538687108324126,0.0704687312768062,53.5224126387491,-0.31406701313470076,0.09372287649722551
bike-sharing,regression,tabpfn_2_6,2,ORACLE INVERSE — NOT A METHOD,0.021073163527711603,54.05415724086341,0.07899087294129312,54.05415724086341,0.7332202728868004,0.0
bike-sharing,regression,tabpfn_2_6,2,pca_canonical,0.0026529698288826377,55.661939782036725,0.07899087294129312,54.05415724086341,0.966414223186844,0.029743920231872126
bike-sharing,regression,tabpfn_2_6,2,raw,0.07899087294129312,54.05415724086341,0.07899087294129312,54.05415724086341,0.0,0.0
bike-sharing,regression,tabpfn_2_6,2,standardization,0.0818048110710015,54.56625531951269,0.07899087294129312,54.05415724086341,-0.0356235856742555,0.009473796369951527
bike-sharing,regression,tabpfn_2_6,2,whitening,0.09319577013481527,55.88866603188613,0.07899087294129312,54.05415724086341,-0.17982960137786286,0.033938347847108495
california_housing,regression,catboost,0,ORACLE INVERSE — NOT A METHOD,0.08753000740786458,61413.13394131962,0.12076252433162521,61413.13394131962,0.2751889885350609,0.0
california_housing,regression,catboost,0,pca_canonical,0.0,61280.63000534517,0.12076252433162521,61413.13394131962,1.0,-0.002157583035919574
california_housing,regression,catboost,0,raw,0.12076252433162521,61413.13394131962,0.12076252433162521,61413.13394131962,0.0,0.0
california_housing,regression,catboost,0,standardization,0.12619166583319147,62233.31117411422,0.12076252433162521,61413.13394131962,-0.044957171370957116,0.013355078631523397
california_housing,regression,catboost,0,whitening,0.13681945876241616,64637.70978773149,0.12076252433162521,61413.13394131962,-0.13296289158958863,0.05250629042140984
california_housing,regression,catboost,1,ORACLE INVERSE — NOT A METHOD,0.09500379704142178,61831.46624034093,0.12876816217649845,61831.46624034093,0.26221050735194085,0.0
california_housing,regression,catboost,1,pca_canonical,0.0,61980.1234546588,0.12876816217649845,61831.46624034093,1.0,0.0024042323974662917
california_housing,regression,catboost,1,raw,0.12876816217649845,61831.46624034093,0.12876816217649845,61831.46624034093,0.0,0.0
california_housing,regression,catboost,1,standardization,0.1250688128893427,61702.217983891394,0.12876816217649845,61831.46624034093,0.028728757362282975,-0.0020903314171322497
california_housing,regression,catboost,1,whitening,0.13782463593167918,65251.40313946887,0.12876816217649845,61831.46624034093,-0.07033162236770374,0.055310622682543775
california_housing,regression,catboost,2,ORACLE INVERSE — NOT A METHOD,0.08781069976989493,62250.62732366865,0.12235633677497082,62250.62732366865,0.28233631306411044,0.0
california_housing,regression,catboost,2,pca_canonical,0.0,62111.543926539634,0.12235633677497082,62250.62732366865,1.0,-0.0022342489242053068
california_housing,regression,catboost,2,raw,0.12235633677497082,62250.62732366865,0.12235633677497082,62250.62732366865,0.0,0.0
california_housing,regression,catboost,2,standardization,0.12620773939367871,61872.3928421328,0.12235633677497082,62250.62732366865,-0.03147693630115067,-0.006075994697519042
california_housing,regression,catboost,2,whitening,0.13789090771322984,65467.4832695205,0.12235633677497082,62250.62732366865,-0.12696171974181536,0.051675879973481845
california_housing,regression,controlled_mlp,0,ORACLE INVERSE — NOT A METHOD,0.0,65288.85728446,0.1277083441814171,65288.85728446,1.0,0.0
california_housing,regression,controlled_mlp,0,orbit_consistency_lambda_1,0.43416383561985433,78817.3041390543,0.1277083441814171,65288.85728446,-2.399651278878845,0.2072091229235578
california_housing,regression,controlled_mlp,0,pca_canonical,0.0,65089.65698499804,0.1277083441814171,65288.85728446,1.0,-0.0030510612032012855
california_housing,regression,controlled_mlp,0,raw,0.1277083441814171,65288.85728446,0.1277083441814171,65288.85728446,0.0,0.0
california_housing,regression,controlled_mlp,0,standardization,0.198743670095878,64446.396003261325,0.1277083441814171,65288.85728446,-0.5562308897651285,-0.012903599729554394
california_housing,regression,controlled_mlp,0,whitening,0.20551375467463534,65918.5627122958,0.1277083441814171,65288.85728446,-0.6092429667922963,0.009644914217018763
california_housing,regression,controlled_mlp,1,ORACLE INVERSE — NOT A METHOD,0.0,64520.1255845563,0.1119555609488975,64520.1255845563,1.0,0.0
california_housing,regression,controlled_mlp,1,orbit_consistency_lambda_1,0.43401922209028393,78124.1316493159,0.1119555609488975,64520.1255845563,-2.876709816034895,0.21084903263139163
california_housing,regression,controlled_mlp,1,pca_canonical,0.0,64552.6879574112,0.1119555609488975,64520.1255845563,1.0,0.0005046855157191096
california_housing,regression,controlled_mlp,1,raw,0.1119555609488975,64520.1255845563,0.1119555609488975,64520.1255845563,0.0,0.0
california_housing,regression,controlled_mlp,1,standardization,0.1712399536443584,65478.03243082401,0.1119555609488975,64520.1255845563,-0.529535042234494,0.014846636419086522
california_housing,regression,controlled_mlp,1,whitening,0.18631111470613335,67503.6703142932,0.1119555609488975,64520.1255845563,-0.6641523933873701,0.04624207877318584
california_housing,regression,controlled_mlp,2,ORACLE INVERSE — NOT A METHOD,0.0,65093.57645240583,0.15023727966915967,65093.57645240583,1.0,0.0
california_housing,regression,controlled_mlp,2,orbit_consistency_lambda_1,0.44276226639431343,84765.74968165098,0.15023727966915967,65093.57645240583,-1.9470865511498112,0.30221374060816525
california_housing,regression,controlled_mlp,2,pca_canonical,0.0,64698.737741624,0.15023727966915967,65093.57645240583,1.0,-0.006065709280400759
california_housing,regression,controlled_mlp,2,raw,0.15023727966915967,65093.57645240583,0.15023727966915967,65093.57645240583,0.0,0.0
california_housing,regression,controlled_mlp,2,standardization,0.1970388623143597,64996.940124682114,0.15023727966915967,65093.57645240583,-0.31151777207536413,-0.001484575483333213
california_housing,regression,controlled_mlp,2,whitening,0.1848859624649235,64646.65193692548,0.15023727966915967,65093.57645240583,-0.23062639893416836,-0.006865877400470167
california_housing,regression,tabicl_v2,0,ORACLE INVERSE — NOT A METHOD,0.0,58786.472722064536,0.18642436835869103,58786.472722064536,1.0,0.0
california_housing,regression,tabicl_v2,0,pca_canonical,0.0,61548.86533274264,0.18642436835869103,58786.472722064536,1.0,0.046990276551178094
california_housing,regression,tabicl_v2,0,raw,0.18642436835869103,58786.472722064536,0.18642436835869103,58786.472722064536,0.0,0.0
california_housing,regression,tabicl_v2,0,standardization,0.18634663582521566,58676.37507481432,0.18642436835869103,58786.472722064536,0.0004169655188307475,-0.001872839824405588
california_housing,regression,tabicl_v2,0,whitening,0.19823172269399333,62278.58807912524,0.18642436835869103,58786.472722064536,-0.0633358956195269,0.0594033830464878
california_housing,regression,tabicl_v2,1,ORACLE INVERSE — NOT A METHOD,0.0,58786.472722064536,0.18642436835869103,58786.472722064536,1.0,0.0
california_housing,regression,tabicl_v2,1,pca_canonical,0.0,61548.86533274264,0.18642436835869103,58786.472722064536,1.0,0.046990276551178094
california_housing,regression,tabicl_v2,1,raw,0.18642436835869103,58786.472722064536,0.18642436835869103,58786.472722064536,0.0,0.0
california_housing,regression,tabicl_v2,1,standardization,0.18634663582521566,58676.37507481432,0.18642436835869103,58786.472722064536,0.0004169655188307475,-0.001872839824405588
california_housing,regression,tabicl_v2,1,whitening,0.19823172269399333,62278.58807912524,0.18642436835869103,58786.472722064536,-0.0633358956195269,0.0594033830464878
california_housing,regression,tabicl_v2,2,ORACLE INVERSE — NOT A METHOD,0.0,58786.472722064536,0.18642436835869103,58786.472722064536,1.0,0.0
california_housing,regression,tabicl_v2,2,pca_canonical,0.0,61548.86533274264,0.18642436835869103,58786.472722064536,1.0,0.046990276551178094
california_housing,regression,tabicl_v2,2,raw,0.18642436835869103,58786.472722064536,0.18642436835869103,58786.472722064536,0.0,0.0
california_housing,regression,tabicl_v2,2,standardization,0.18634663582521566,58676.37507481432,0.18642436835869103,58786.472722064536,0.0004169655188307475,-0.001872839824405588
california_housing,regression,tabicl_v2,2,whitening,0.19823172269399333,62278.58807912524,0.18642436835869103,58786.472722064536,-0.0633358956195269,0.0594033830464878
california_housing,regression,tabm_d,0,ORACLE INVERSE — NOT A METHOD,0.0,61213.62526426933,0.17602350952457896,61213.62526426933,1.0,0.0
california_housing,regression,tabm_d,0,pca_canonical,0.0,63670.94585695411,0.17602350952457896,61213.62526426933,1.0,0.040143359947660696
california_housing,regression,tabm_d,0,raw,0.17602350952457896,61213.62526426933,0.17602350952457896,61213.62526426933,0.0,0.0
california_housing,regression,tabm_d,0,standardization,0.1928762938746185,61126.40709098764,0.17602350952457896,61213.62526426933,-0.09574166766449066,-0.00142481633631654
california_housing,regression,tabm_d,0,whitening,0.18449334240136295,66437.0749074491,0.17602350952457896,61213.62526426933,-0.04811762303603717,0.08533148658700215
california_housing,regression,tabm_d,1,ORACLE INVERSE — NOT A METHOD,0.0,60757.61536706057,0.17583388055022026,60757.61536706057,1.0,0.0
california_housing,regression,tabm_d,1,pca_canonical,0.0,63897.41801797413,0.17583388055022026,60757.61536706057,1.0,0.05167751617545852
california_housing,regression,tabm_d,1,raw,0.17583388055022026,60757.61536706057,0.17583388055022026,60757.61536706057,0.0,0.0
california_housing,regression,tabm_d,1,standardization,0.20194934436925432,60903.01771834896,0.17583388055022026,60757.61536706057,-0.14852350262255154,0.0023931543463309784
california_housing,regression,tabm_d,1,whitening,0.18367472269643534,65618.70080604621,0.17583388055022026,60757.61536706057,-0.04459232840496652,0.08000783785897318
california_housing,regression,tabm_d,2,ORACLE INVERSE — NOT A METHOD,0.0,61061.13541817267,0.17021017153052068,61061.13541817267,1.0,0.0
california_housing,regression,tabm_d,2,pca_canonical,0.0,63870.70225130236,0.17021017153052068,61061.13541817267,1.0,0.04601235817003042
california_housing,regression,tabm_d,2,raw,0.17021017153052068,61061.13541817267,0.17021017153052068,61061.13541817267,0.0,0.0
california_housing,regression,tabm_d,2,standardization,0.18970407530888533,60831.88469338552,0.17021017153052068,61061.13541817267,-0.1145284303697982,-0.0037544458224883608
california_housing,regression,tabm_d,2,whitening,0.18167610848915958,65723.43861515251,0.17021017153052068,61061.13541817267,-0.06736340640243665,0.07635467576962664
california_housing,regression,tabpfn_2_6,0,ORACLE INVERSE — NOT A METHOD,0.055202541213290324,52551.071898163886,0.16393316708835468,52551.071898163886,0.6632619121941448,0.0
california_housing,regression,tabpfn_2_6,0,pca_canonical,0.00619643409857135,56239.24421812413,0.16393316708835468,52551.071898163886,0.9622014616771744,0.07018262780837978
california_housing,regression,tabpfn_2_6,0,raw,0.16393316708835468,52551.071898163886,0.16393316708835468,52551.071898163886,0.0,0.0
california_housing,regression,tabpfn_2_6,0,standardization,0.16266227495545005,54512.3648498383,0.16393316708835468,52551.071898163886,0.007752501555830071,0.03732165455112131
california_housing,regression,tabpfn_2_6,0,whitening,0.16992952438649592,58510.07569297242,0.16393316708835468,52551.071898163886,-0.03657806046600309,0.11339452421362965
california_housing,regression,tabpfn_2_6,1,ORACLE INVERSE — NOT A METHOD,0.06860171912463692,54313.17628513846,0.1796404514349511,54313.17628513846,0.6181165290075102,0.0
california_housing,regression,tabpfn_2_6,1,pca_canonical,0.005527621650048763,56992.17431085297,0.1796404514349511,54313.17628513846,0.9692295270586628,0.049325011147388055
california_housing,regression,tabpfn_2_6,1,raw,0.1796404514349511,54313.17628513846,0.1796404514349511,54313.17628513846,0.0,0.0
california_housing,regression,tabpfn_2_6,1,standardization,0.1600051042320783,56020.41246320643,0.1796404514349511,54313.17628513846,0.10930359529842792,0.03143318610396036
california_housing,regression,tabpfn_2_6,1,whitening,0.1710833343170247,59262.11867266884,0.1796404514349511,54313.17628513846,0.047634689456483637,0.0911186331940697
california_housing,regression,tabpfn_2_6,2,ORACLE INVERSE — NOT A METHOD,0.06711150836167842,52926.85663083844,0.19672788467159125,52926.85663083844,0.6588612312194004,0.0
california_housing,regression,tabpfn_2_6,2,pca_canonical,0.007867409225441137,57780.36765145119,0.19672788467159125,52926.85663083844,0.9600086726974438,0.09170223454730535
california_housing,regression,tabpfn_2_6,2,raw,0.19672788467159125,52926.85663083844,0.19672788467159125,52926.85663083844,0.0,0.0
california_housing,regression,tabpfn_2_6,2,standardization,0.21486978084016986,54560.699240906,0.19672788467159125,52926.85663083844,-0.09221822416717318,0.030869821373740527
california_housing,regression,tabpfn_2_6,2,whitening,0.19002302177881653,58691.74484830962,0.19672788467159125,52926.85663083844,0.034081914233803356,0.1089217948022291
cpu_small,regression,catboost,0,ORACLE INVERSE — NOT A METHOD,0.07515956216059995,4.578532056338035,0.09511943029640846,4.578532056338035,0.2098400723554602,0.0
cpu_small,regression,catboost,0,pca_canonical,0.039291113857426396,4.834000594982389,0.09511943029640846,4.578532056338035,0.5869286250454976,0.055797040514483434
cpu_small,regression,catboost,0,raw,0.09511943029640846,4.578532056338035,0.09511943029640846,4.578532056338035,0.0,0.0
cpu_small,regression,catboost,0,standardization,0.08735087479425062,4.852877375871966,0.09511943029640846,4.578532056338035,0.08167159409964597,0.059919929828635046
cpu_small,regression,catboost,0,whitening,0.1122326192433328,4.842899165734965,0.09511943029640846,4.578532056338035,-0.17991265184827876,0.05774058282085605
cpu_small,regression,catboost,1,ORACLE INVERSE — NOT A METHOD,0.06203564981326175,4.534995802030226,0.08695140283025127,4.534995802030226,0.28654802804769786,0.0
cpu_small,regression,catboost,1,pca_canonical,0.035017616657049735,4.450263812753974,0.08695140283025127,4.534995802030226,0.5972737009728064,-0.018684028161243038
cpu_small,regression,catboost,1,raw,0.08695140283025127,4.534995802030226,0.08695140283025127,4.534995802030226,0.0,0.0
cpu_small,regression,catboost,1,standardization,0.10814362364578978,5.234944720585009,0.08695140283025127,4.534995802030226,-0.24372488684179716,0.15434389558672368
cpu_small,regression,catboost,1,whitening,0.1092752424674082,4.762080251726937,0.08695140283025127,4.534995802030226,-0.25673926941395186,0.05007379490738456
cpu_small,regression,catboost,2,ORACLE INVERSE — NOT A METHOD,0.06528980361187614,4.613504273626331,0.08850102645561043,4.613504273626331,0.26227066253718956,0.0
cpu_small,regression,catboost,2,pca_canonical,0.02683523110259855,4.83761151333336,0.08850102645561043,4.613504273626331,0.6967805665388714,0.04857635897037428
cpu_small,regression,catboost,2,raw,0.08850102645561043,4.613504273626331,0.08850102645561043,4.613504273626331,0.0,0.0
cpu_small,regression,catboost,2,standardization,0.0944469208002067,5.082922543472584,0.08850102645561043,4.613504273626331,-0.06718446760138486,0.10174874498973388
cpu_small,regression,catboost,2,whitening,0.10678018610409484,4.801142291728574,0.08850102645561043,4.613504273626331,-0.20654178127134726,0.04067147378076552
cpu_small,regression,controlled_mlp,0,ORACLE INVERSE — NOT A METHOD,0.0,3.8610554371374177,0.06341664741254224,3.8610554371374177,1.0,0.0
cpu_small,regression,controlled_mlp,0,orbit_consistency_lambda_1,0.819868518216386,7.620446785714371,0.06341664741254224,3.8610554371374177,-11.928285421380322,0.9736693527933807
cpu_small,regression,controlled_mlp,0,pca_canonical,6.823507733070725e-08,3.7807680976055824,0.06341664741254224,3.8610554371374177,0.9999989240194789,-0.020794143166035516
cpu_small,regression,controlled_mlp,0,raw,0.06341664741254224,3.8610554371374177,0.06341664741254224,3.8610554371374177,0.0,0.0
cpu_small,regression,controlled_mlp,0,standardization,0.10855584794750303,3.93669442179987,0.06341664741254224,3.8610554371374177,-0.7117878723755013,0.019590235336929215
cpu_small,regression,controlled_mlp,0,whitening,0.10990905593795534,3.954736612851828,0.06341664741254224,3.8610554371374177,-0.7331262440123578,0.02426310039823344
cpu_small,regression,controlled_mlp,1,ORACLE INVERSE — NOT A METHOD,0.0,3.877797744821308,0.09728077679419321,3.877797744821308,1.0,0.0
cpu_small,regression,controlled_mlp,1,orbit_consistency_lambda_1,0.7492130963517422,8.058400521611421,0.09728077679419321,3.877797744821308,-6.701553390520042,1.0780868554511884
cpu_small,regression,controlled_mlp,1,pca_canonical,5.223303751921357e-08,3.6572412198695856,0.09728077679419321,3.877797744821308,0.9999994630692801,-0.05687674795475588
cpu_small,regression,controlled_mlp,1,raw,0.09728077679419321,3.877797744821308,0.09728077679419321,3.877797744821308,0.0,0.0
cpu_small,regression,controlled_mlp,1,standardization,0.12159366068999938,4.110470850152888,0.09728077679419321,3.877797744821308,-0.24992485357351124,0.06000135144807605
cpu_small,regression,controlled_mlp,1,whitening,0.11975325280312987,3.864146026634206,0.09728077679419321,3.877797744821308,-0.2310063380402414,-0.0035204822647941308
cpu_small,regression,controlled_mlp,2,ORACLE INVERSE — NOT A METHOD,0.0,3.8778825400888826,0.06926171748107189,3.8778825400888826,1.0,0.0
cpu_small,regression,controlled_mlp,2,orbit_consistency_lambda_1,0.7808417201114566,7.213640806383119,0.06926171748107189,3.8778825400888826,-10.273785122710075,0.8602009554981982
cpu_small,regression,controlled_mlp,2,pca_canonical,5.5387050609928124e-08,3.806618859006773,0.06926171748107189,3.8778825400888826,0.9999992003223047,-0.0183769571010462
cpu_small,regression,controlled_mlp,2,raw,0.06926171748107189,3.8778825400888826,0.06926171748107189,3.8778825400888826,0.0,0.0
cpu_small,regression,controlled_mlp,2,standardization,0.12361643646047359,3.961964576721167,0.06926171748107189,3.8778825400888826,-0.7847729013398486,0.021682460921149282
cpu_small,regression,controlled_mlp,2,whitening,0.10653801935752354,3.855447442927165,0.06926171748107189,3.8778825400888826,-0.5381948821387321,-0.005785398843257208
cpu_small,regression,tabicl_v2,0,ORACLE INVERSE — NOT A METHOD,0.0,3.258387845482737,0.09742250611299562,3.258387845482737,1.0,0.0
cpu_small,regression,tabicl_v2,0,pca_canonical,0.0,3.3741215402944724,0.09742250611299562,3.258387845482737,1.0,0.035518698294981256
cpu_small,regression,tabicl_v2,0,raw,0.09742250611299562,3.258387845482737,0.09742250611299562,3.258387845482737,0.0,0.0
cpu_small,regression,tabicl_v2,0,standardization,0.09726555417678093,3.2601701688169284,0.09742250611299562,3.258387845482737,0.001611043920720423,0.0005469954525709067
cpu_small,regression,tabicl_v2,0,whitening,0.07938596636256035,3.3251879208792405,0.09742250611299562,3.258387845482737,0.18513730009691565,0.02050095892946313
cpu_small,regression,tabicl_v2,1,ORACLE INVERSE — NOT A METHOD,0.0,3.258387845482737,0.09742250611299562,3.258387845482737,1.0,0.0
cpu_small,regression,tabicl_v2,1,pca_canonical,0.0,3.3741215402944724,0.09742250611299562,3.258387845482737,1.0,0.035518698294981256
cpu_small,regression,tabicl_v2,1,raw,0.09742250611299562,3.258387845482737,0.09742250611299562,3.258387845482737,0.0,0.0
cpu_small,regression,tabicl_v2,1,standardization,0.09726555417678093,3.2601701688169284,0.09742250611299562,3.258387845482737,0.001611043920720423,0.0005469954525709067
cpu_small,regression,tabicl_v2,1,whitening,0.07938596636256035,3.3251879208792405,0.09742250611299562,3.258387845482737,0.18513730009691565,0.02050095892946313
cpu_small,regression,tabicl_v2,2,ORACLE INVERSE — NOT A METHOD,0.0,3.258387845482737,0.09742250611299562,3.258387845482737,1.0,0.0
cpu_small,regression,tabicl_v2,2,pca_canonical,0.0,3.3741215402944724,0.09742250611299562,3.258387845482737,1.0,0.035518698294981256
cpu_small,regression,tabicl_v2,2,raw,0.09742250611299562,3.258387845482737,0.09742250611299562,3.258387845482737,0.0,0.0
cpu_small,regression,tabicl_v2,2,standardization,0.09726555417678093,3.2601701688169284,0.09742250611299562,3.258387845482737,0.001611043920720423,0.0005469954525709067
cpu_small,regression,tabicl_v2,2,whitening,0.07938596636256035,3.3251879208792405,0.09742250611299562,3.258387845482737,0.18513730009691565,0.02050095892946313
cpu_small,regression,tabm_d,0,ORACLE INVERSE — NOT A METHOD,0.0,3.556925596167685,0.09865535766296289,3.556925596167685,1.0,0.0
cpu_small,regression,tabm_d,0,pca_canonical,0.0,3.849330299347992,0.09865535766296289,3.556925596167685,1.0,0.08220714638938482
cpu_small,regression,tabm_d,0,raw,0.09865535766296289,3.556925596167685,0.09865535766296289,3.556925596167685,0.0,0.0
cpu_small,regression,tabm_d,0,standardization,0.10691629387662958,3.496085000205715,0.09865535766296289,3.556925596167685,-0.08373530246465277,-0.01710482671538626
cpu_small,regression,tabm_d,0,whitening,0.1131437035727692,3.969843413681324,0.09865535766296289,3.556925596167685,-0.14685817631215703,0.11608840453635749
cpu_small,regression,tabm_d,1,ORACLE INVERSE — NOT A METHOD,0.0,3.5822586907425995,0.0967110066673276,3.5822586907425995,1.0,0.0
cpu_small,regression,tabm_d,1,pca_canonical,0.0,3.871046275359622,0.0967110066673276,3.5822586907425995,1.0,0.08061606085660916
cpu_small,regression,tabm_d,1,raw,0.0967110066673276,3.5822586907425995,0.0967110066673276,3.5822586907425995,0.0,0.0
cpu_small,regression,tabm_d,1,standardization,0.1040396649241211,3.544833541085624,0.0967110066673276,3.5822586907425995,-0.07577894708513444,-0.010447360977500292
cpu_small,regression,tabm_d,1,whitening,0.11123504930777543,3.957037491776433,0.0967110066673276,3.5822586907425995,-0.15017983103421217,0.10462080865414614
cpu_small,regression,tabm_d,2,ORACLE INVERSE — NOT A METHOD,0.0,3.5533649132976413,0.09722240403622308,3.5533649132976413,1.0,0.0
cpu_small,regression,tabm_d,2,pca_canonical,0.0,3.90098963815392,0.09722240403622308,3.5533649132976413,1.0,0.09782972853572514
cpu_small,regression,tabm_d,2,raw,0.09722240403622308,3.5533649132976413,0.09722240403622308,3.5533649132976413,0.0,0.0
cpu_small,regression,tabm_d,2,standardization,0.10547267388438589,3.509934432172354,0.09722240403622308,3.5533649132976413,-0.08485975974312399,-0.012222353229964927
cpu_small,regression,tabm_d,2,whitening,0.10671540180176578,3.897837680994603,0.09722240403622308,3.5533649132976413,-0.09764208013212472,0.09694269406664441
cpu_small,regression,tabpfn_2_6,0,ORACLE INVERSE — NOT A METHOD,0.045183274217988435,2.8983694415311985,0.06792988307671338,2.8983694415311985,0.3348542324596253,0.0
cpu_small,regression,tabpfn_2_6,0,pca_canonical,0.018919408731466764,3.133445189026332,0.06792988307671338,2.8983694415311985,0.721486216749394,0.08110620548460648
