dataset,problem_type,model,repair,disagreement,disagreement_seed_sd,raw_disagreement,disagreement_reduction,task_error,raw_task_error,relative_task_change,seeds,useful_threshold,average_rank
bank-marketing,classification,catboost,pca_canonical,0.036605563515169116,0.004533825285868088,0.04698859886059944,0.21255919944903914,0.2659988862182003,0.2545775293896108,0.044972425201791656,3,False,1.0
bank-marketing,classification,catboost,raw,0.04698859886059944,0.004252632847864979,0.04698859886059944,0.0,0.2545775293896108,0.2545775293896108,0.0,3,False,3.0
bank-marketing,classification,catboost,standardization,0.049954552817340646,0.002657738198643008,0.04698859886059944,-0.07198102041523524,0.2559288534482676,0.2545775293896108,0.005290482397722088,3,False,4.0
bank-marketing,classification,catboost,whitening,0.050504768626635194,0.0022670008967346873,0.04698859886059944,-0.08294841809871323,0.27080316434675994,0.2545775293896108,0.06381887716556027,3,False,5.0
bank-marketing,classification,controlled_mlp,ORACLE INVERSE — NOT A METHOD,0.0,0.0,0.0399074628917837,1.0,0.2533905131076043,0.2533905131076043,0.0,3,True,1.5
bank-marketing,classification,controlled_mlp,orbit_consistency_lambda_1,0.16238947056784478,0.02100957052854934,0.0399074628917837,-4.091084998738176,0.2541099314652184,0.2533905131076043,0.0031763544719195873,3,False,6.0
bank-marketing,classification,controlled_mlp,pca_canonical,0.0,0.0,0.0399074628917837,1.0,0.2530126556450591,0.2533905131076043,-0.0010961929724557218,3,True,1.5
bank-marketing,classification,controlled_mlp,raw,0.0399074628917837,0.026436555569497585,0.0399074628917837,0.0,0.2533905131076043,0.2533905131076043,0.0,3,False,3.0
bank-marketing,classification,controlled_mlp,standardization,0.0565567712375053,0.008435647521045158,0.0399074628917837,-0.8681318972101636,0.2632046840546725,0.2533905131076043,0.03878063393326853,3,False,5.0
bank-marketing,classification,controlled_mlp,whitening,0.04091303696353784,0.005555392587071213,0.0399074628917837,-0.2551915125170837,0.2725728034471633,0.2533905131076043,0.07574584713205361,3,False,4.0
bank-marketing,classification,tabicl_v2,ORACLE INVERSE — NOT A METHOD,0.0,0.0,0.04223542373020614,1.0,0.23686121888674103,0.23686121888674103,0.0,3,True,1.5
bank-marketing,classification,tabicl_v2,pca_canonical,0.0,0.0,0.04223542373020614,1.0,0.2485398819489125,0.23686121888674103,0.04930593162131719,3,False,1.5
bank-marketing,classification,tabicl_v2,raw,0.04223542373020614,0.0,0.04223542373020614,0.0,0.23686121888674103,0.23686121888674103,0.0,3,False,3.0
bank-marketing,classification,tabicl_v2,standardization,0.043024079138518447,0.0,0.04223542373020614,-0.01867284233609512,0.2363120245121332,0.23686121888674103,-0.0023186335745000036,3,False,4.0
bank-marketing,classification,tabicl_v2,whitening,0.060578315147471286,0.0,0.04223542373020614,-0.4343011102347858,0.2422901142255505,0.23686121888674103,0.022920152840239377,3,False,5.0
bank-marketing,classification,tabm_d,ORACLE INVERSE — NOT A METHOD,0.0,0.0,0.00869409603558067,1.0,0.4519425378477839,0.4519425378477839,0.0,3,True,1.5
bank-marketing,classification,tabm_d,pca_canonical,0.0,0.0,0.00869409603558067,1.0,0.451024776104036,0.4519425378477839,-0.0019996180845852007,3,True,1.5
bank-marketing,classification,tabm_d,raw,0.00869409603558067,0.0006285817237899543,0.00869409603558067,0.0,0.4519425378477839,0.4519425378477839,0.0,3,False,3.0
bank-marketing,classification,tabm_d,standardization,0.010801591089072174,0.0005370394210635699,0.00869409603558067,-0.24375703458608844,0.45109261603335726,0.4519425378477839,-0.001873944298004392,3,False,4.0
bank-marketing,classification,tabm_d,whitening,0.011122487539488012,0.0005572862352954152,0.00869409603558067,-0.2815886189081589,0.45345035464783107,0.4519425378477839,0.0033388586472754707,3,False,5.0
bank-marketing,classification,tabpfn_2_6,ORACLE INVERSE — NOT A METHOD,0.018519874808305904,0.0017792713901113896,0.043971707066998156,0.5791093439272516,0.23151512126696536,0.23151512126696536,0.0,3,False,2.0
bank-marketing,classification,tabpfn_2_6,pca_canonical,0.01243016125831077,0.002758901922356407,0.043971707066998156,0.7187830253414833,0.24339421963030858,0.23151512126696536,0.051989049579940556,3,False,1.0
bank-marketing,classification,tabpfn_2_6,raw,0.043971707066998156,0.0019281237267152439,0.043971707066998156,0.0,0.23151512126696536,0.23151512126696536,0.0,3,False,3.0
bank-marketing,classification,tabpfn_2_6,standardization,0.04524793990291559,0.004054062969054609,0.043971707066998156,-0.02774638471559872,0.23781714027111786,0.23151512126696536,0.027758354043053088,3,False,4.0
bank-marketing,classification,tabpfn_2_6,whitening,0.053130447158496685,0.002883753291787462,0.043971707066998156,-0.21176337605030496,0.2535438443988507,0.23151512126696536,0.09574490038997947,3,False,5.0
bike-sharing,regression,catboost,ORACLE INVERSE — NOT A METHOD,0.040002248253739575,0.0023965813955592664,0.08672858812977481,0.5372631028601457,59.22493571957023,59.22493571957023,0.0,3,False,2.0
bike-sharing,regression,catboost,pca_canonical,0.0,0.0,0.08672858812977481,1.0,61.42297217939838,59.22493571957023,0.03713596604379459,3,False,1.0
bike-sharing,regression,catboost,raw,0.08672858812977481,0.004656968602499429,0.08672858812977481,0.0,59.22493571957023,59.22493571957023,0.0,3,False,3.0
bike-sharing,regression,catboost,standardization,0.08699576352593817,0.001011182627003626,0.08672858812977481,-0.005131686233016334,59.50198017231421,59.22493571957023,0.004704894266083281,3,False,4.0
bike-sharing,regression,catboost,whitening,0.11181756094519536,0.0005809695547705945,0.08672858812977481,-0.29170425025384467,64.95270675101347,59.22493571957023,0.09672844440310276,3,False,5.0
bike-sharing,regression,controlled_mlp,ORACLE INVERSE — NOT A METHOD,0.0,0.0,0.1524292931094834,1.0,77.83819177297521,77.83819177297521,0.0,3,True,1.5
bike-sharing,regression,controlled_mlp,orbit_consistency_lambda_1,0.6253984967247939,0.04596058218856956,0.1524292931094834,-3.110032759509366,104.40626990548945,77.83819177297521,0.34111988983528607,3,False,6.0
bike-sharing,regression,controlled_mlp,pca_canonical,0.0,0.0,0.1524292931094834,1.0,74.44025525266936,77.83819177297521,-0.043052665004200824,3,True,1.5
bike-sharing,regression,controlled_mlp,raw,0.1524292931094834,0.009768886990488349,0.1524292931094834,0.0,77.83819177297521,77.83819177297521,0.0,3,False,3.0
bike-sharing,regression,controlled_mlp,standardization,0.1974050852750604,0.011200438878958342,0.1524292931094834,-0.29931761190181216,82.29669180752136,77.83819177297521,0.057220127472653676,3,False,5.0
bike-sharing,regression,controlled_mlp,whitening,0.17048880414624637,0.004310881349607684,0.1524292931094834,-0.12263932871704464,70.449804771297,77.83819177297521,-0.09448623143205352,3,False,4.0
bike-sharing,regression,tabicl_v2,ORACLE INVERSE — NOT A METHOD,0.0,0.0,0.21117258434090339,1.0,70.53192975681488,70.53192975681488,0.0,3,True,1.5
bike-sharing,regression,tabicl_v2,pca_canonical,0.0,0.0,0.21117258434090339,1.0,71.00760522641804,70.53192975681488,0.006744115342416253,3,True,1.5
bike-sharing,regression,tabicl_v2,raw,0.21117258434090339,0.0,0.21117258434090339,0.0,70.53192975681488,70.53192975681488,0.0,3,False,4.0
bike-sharing,regression,tabicl_v2,standardization,0.2135949201666408,0.0,0.21117258434090339,-0.011470882137933902,70.62257741590794,70.53192975681488,0.00128520032566253,3,False,5.0
bike-sharing,regression,tabicl_v2,whitening,0.20294332109844201,0.0,0.21117258434090339,0.038969373170035126,78.87415244509407,70.53192975681488,0.11827583219461195,3,False,3.0
bike-sharing,regression,tabm_d,ORACLE INVERSE — NOT A METHOD,0.0,0.0,0.1500929979238975,1.0,63.48101664306778,63.48101664306778,0.0,3,True,1.5
bike-sharing,regression,tabm_d,pca_canonical,0.0,0.0,0.1500929979238975,1.0,57.99088326718868,63.48101664306778,-0.08645247072943356,3,True,1.5
bike-sharing,regression,tabm_d,raw,0.1500929979238975,0.006622670971150195,0.1500929979238975,0.0,63.48101664306778,63.48101664306778,0.0,3,False,3.0
bike-sharing,regression,tabm_d,standardization,0.16632066778532772,0.006959753856073454,0.1500929979238975,-0.1081978988554193,66.08496246176236,63.48101664306778,0.041059799114225505,3,False,5.0
bike-sharing,regression,tabm_d,whitening,0.16071737598968786,0.004290021264148188,0.1500929979238975,-0.07218595710892917,65.71053604987249,63.48101664306778,0.03519454632500701,3,False,4.0
bike-sharing,regression,tabpfn_2_6,ORACLE INVERSE — NOT A METHOD,0.021075319265414737,0.002754681336948613,0.07514883116026234,0.7198671792361583,53.827012894425,53.827012894425,0.0,3,True,2.0
bike-sharing,regression,tabpfn_2_6,pca_canonical,0.0015430896586868335,0.0009832311887725152,0.07514883116026234,0.9798669509200737,55.502524084251355,53.827012894425,0.031185836275933465,3,False,1.0
bike-sharing,regression,tabpfn_2_6,raw,0.07514883116026234,0.004322439204277671,0.07514883116026234,0.0,53.827012894425,53.827012894425,0.0,3,False,3.0
bike-sharing,regression,tabpfn_2_6,standardization,0.07830618208602208,0.006236227729861697,0.07514883116026234,-0.0413007860336431,54.41295995852507,53.827012894425,0.010886247393162865,3,False,4.0
bike-sharing,regression,tabpfn_2_6,whitening,0.09386387005739592,0.001698848678222625,0.07514883116026234,-0.2515257717786223,57.49053118209341,53.827012894425,0.06815317500333833,3,False,5.0
california_housing,regression,catboost,ORACLE INVERSE — NOT A METHOD,0.0901148347397271,0.004236290988715174,0.12396234109436483,0.2732452696503707,61831.742501776396,61831.742501776396,0.0,3,False,2.0
california_housing,regression,catboost,pca_canonical,0.0,0.0,0.12396234109436483,1.0,61790.76579551453,61831.742501776396,-0.000662533187552863,3,True,1.0
california_housing,regression,catboost,raw,0.12396234109436483,0.004237569672731152,0.12396234109436483,0.0,61831.742501776396,61831.742501776396,0.0,3,False,3.0
california_housing,regression,catboost,standardization,0.12582273937207097,0.0006529689470839579,0.12396234109436483,-0.01590178343660827,61935.97400004614,61831.742501776396,0.0017295841722907018,3,False,4.0
california_housing,regression,catboost,whitening,0.1375116674691084,0.0006003854241009472,0.12396234109436483,-0.1100854112330359,65118.86539890695,61831.742501776396,0.053164264359145154,3,False,5.0
california_housing,regression,controlled_mlp,ORACLE INVERSE — NOT A METHOD,0.0,0.0,0.12996706159982477,1.0,64967.51977380738,64967.51977380738,0.0,3,True,1.5
california_housing,regression,controlled_mlp,orbit_consistency_lambda_1,0.4369817747014839,0.005006574819813148,0.12996706159982477,-2.407815882021184,80569.06182334038,64967.51977380738,0.24009063205437156,3,False,6.0
california_housing,regression,controlled_mlp,pca_canonical,0.0,0.0,0.12996706159982477,1.0,64780.360894677746,64967.51977380738,-0.0028706949892943114,3,True,1.5
california_housing,regression,controlled_mlp,raw,0.12996706159982477,0.019240552235486416,0.12996706159982477,0.0,64967.51977380738,64967.51977380738,0.0,3,False,3.0
california_housing,regression,controlled_mlp,standardization,0.18900749535153202,0.015410734769312503,0.12996706159982477,-0.4657612346916622,64973.789519589154,64967.51977380738,0.000152820402066305,3,False,4.0
california_housing,regression,controlled_mlp,whitening,0.19223694394856405,0.011520114670418741,0.12996706159982477,-0.5013405863712782,66022.96165450482,64967.51977380738,0.016340371863244812,3,False,5.0
california_housing,regression,tabicl_v2,ORACLE INVERSE — NOT A METHOD,0.0,0.0,0.18642436835869103,1.0,58786.472722064536,58786.472722064536,0.0,3,True,1.5
california_housing,regression,tabicl_v2,pca_canonical,0.0,0.0,0.18642436835869103,1.0,61548.86533274264,58786.472722064536,0.046990276551178094,3,False,1.5
california_housing,regression,tabicl_v2,raw,0.18642436835869103,0.0,0.18642436835869103,0.0,58786.472722064536,58786.472722064536,0.0,3,False,4.0
california_housing,regression,tabicl_v2,standardization,0.18634663582521563,0.0,0.18642436835869103,0.0004169655188307475,58676.37507481433,58786.472722064536,-0.0018728398244055877,3,False,3.0
california_housing,regression,tabicl_v2,whitening,0.19823172269399333,0.0,0.18642436835869103,-0.0633358956195269,62278.58807912524,58786.472722064536,0.0594033830464878,3,False,5.0
california_housing,regression,tabm_d,ORACLE INVERSE — NOT A METHOD,0.0,0.0,0.1740225205351066,1.0,61010.79201650086,61010.79201650086,0.0,3,True,1.5
california_housing,regression,tabm_d,pca_canonical,0.0,0.0,0.1740225205351066,1.0,63813.02204207687,61010.79201650086,0.04594441143104988,3,False,1.5
california_housing,regression,tabm_d,raw,0.1740225205351066,0.0033029522380068933,0.1740225205351066,0.0,61010.79201650086,61010.79201650086,0.0,3,False,3.0
california_housing,regression,tabm_d,standardization,0.1948432378509194,0.006355179387290125,0.1740225205351066,-0.11959786688561347,60953.7698342407,61010.79201650086,-0.0009287026041579741,3,False,5.0
california_housing,regression,tabm_d,whitening,0.18328139119565265,0.001449218403536259,0.1740225205351066,-0.05335778594781345,65926.40477621595,61010.79201650086,0.08056466673853399,3,False,4.0
california_housing,regression,tabpfn_2_6,ORACLE INVERSE — NOT A METHOD,0.06363858956653522,0.007343729699085051,0.18010050106496567,0.6467465574736851,53263.7016047136,53263.7016047136,0.0,3,False,2.0
california_housing,regression,tabpfn_2_6,pca_canonical,0.006530488324687084,0.0012051330399501406,0.18010050106496567,0.9638132204777604,57003.92872680943,53263.7016047136,0.07040329116769106,3,False,1.0
california_housing,regression,tabpfn_2_6,raw,0.18010050106496567,0.016402198315702027,0.18010050106496567,0.0,53263.7016047136,53263.7016047136,0.0,3,False,5.0
california_housing,regression,tabpfn_2_6,standardization,0.1791790533425661,0.030937617248980965,0.18010050106496567,0.008279290895694938,55031.158851316904,53263.7016047136,0.03320822067627407,3,False,4.0
california_housing,regression,tabpfn_2_6,whitening,0.17701196016077905,0.011282668685210193,0.18010050106496567,0.0150461810747613,58821.31307131696,53263.7016047136,0.10447831740330948,3,False,3.0
cpu_small,regression,catboost,ORACLE INVERSE — NOT A METHOD,0.06749500519524594,0.006834212049872797,0.09019061986075672,0.2528862543134492,4.57567737733153,4.57567737733153,0.0,3,False,2.0
cpu_small,regression,catboost,pca_canonical,0.033714653872358225,0.006329339445330983,0.09019061986075672,0.6269942975190584,4.707291973689908,4.57567737733153,0.028563123774538225,3,False,1.0
cpu_small,regression,catboost,raw,0.09019061986075672,0.0043382268933298,0.09019061986075672,0.0,4.57567737733153,4.57567737733153,0.0,3,False,3.0
cpu_small,regression,catboost,standardization,0.09664713974674903,0.010569546998823487,0.09019061986075672,-0.07641258678117868,5.05691487997652,4.57567737733153,0.10533752346836418,3,False,4.0
cpu_small,regression,catboost,whitening,0.10942934927161195,0.0027294813545418258,0.09019061986075672,-0.21439790084452595,4.802040569730159,4.57567737733153,0.04949528383633537,3,False,5.0
cpu_small,regression,controlled_mlp,ORACLE INVERSE — NOT A METHOD,0.0,0.0,0.07665304722926912,1.0,3.872245240682536,3.872245240682536,0.0,3,True,1.0
cpu_small,regression,controlled_mlp,orbit_consistency_lambda_1,0.7833077782265283,0.03539220594548861,0.07665304722926912,-9.634541311536813,7.630829371236303,3.872245240682536,0.9706523879142558,3,False,6.0
cpu_small,regression,controlled_mlp,pca_canonical,5.861838848661631e-08,8.476289157830028e-09,0.07665304722926912,0.9999991958036879,3.7482093921606467,3.872245240682536,-0.0320159494072792,3,True,2.0
cpu_small,regression,controlled_mlp,raw,0.07665304722926912,0.01810161957613843,0.07665304722926912,0.0,3.872245240682536,3.872245240682536,0.0,3,False,3.0
cpu_small,regression,controlled_mlp,standardization,0.11792198169932533,0.008174120842462086,0.07665304722926912,-0.5821618757629538,4.0030432828913085,3.872245240682536,0.03375801590205152,3,False,5.0
cpu_small,regression,controlled_mlp,whitening,0.11206677603286959,0.006866761664821753,0.07665304722926912,-0.5007758213971104,3.8914433608044,3.872245240682536,0.004985739763394033,3,False,4.0
cpu_small,regression,tabicl_v2,ORACLE INVERSE — NOT A METHOD,0.0,0.0,0.09742250611299562,1.0,3.258387845482737,3.258387845482737,0.0,3,True,1.5
cpu_small,regression,tabicl_v2,pca_canonical,0.0,0.0,0.09742250611299562,1.0,3.3741215402944724,3.258387845482737,0.035518698294981256,3,False,1.5
cpu_small,regression,tabicl_v2,raw,0.09742250611299562,0.0,0.09742250611299562,0.0,3.258387845482737,3.258387845482737,0.0,3,False,5.0
cpu_small,regression,tabicl_v2,standardization,0.09726555417678091,0.0,0.09742250611299562,0.001611043920720423,3.2601701688169284,3.258387845482737,0.0005469954525709067,3,False,4.0
cpu_small,regression,tabicl_v2,whitening,0.07938596636256035,0.0,0.09742250611299562,0.18513730009691565,3.3251879208792405,3.258387845482737,0.02050095892946313,3,False,3.0
cpu_small,regression,tabm_d,ORACLE INVERSE — NOT A METHOD,0.0,0.0,0.09752958945550454,1.0,3.5641830667359753,3.5641830667359753,0.0,3,True,1.5
cpu_small,regression,tabm_d,pca_canonical,0.0,0.0,0.09752958945550454,1.0,3.8737887376205116,3.5641830667359753,0.08688431192723971,3,False,1.5
cpu_small,regression,tabm_d,raw,0.09752958945550454,0.001007917337841412,0.09752958945550454,0.0,3.5641830667359753,3.5641830667359753,0.0,3,False,3.0
cpu_small,regression,tabm_d,standardization,0.10547621089504551,0.0014383177379966553,0.09752958945550454,-0.08145800309763707,3.516950991154564,3.5641830667359753,-0.01325818030761716,3,False,4.0
cpu_small,regression,tabm_d,whitening,0.1103647182274368,0.003301344128809357,0.09752958945550454,-0.13156002915949797,3.9415728621507866,3.5641830667359753,0.10588396908571601,3,False,5.0
cpu_small,regression,tabpfn_2_6,ORACLE INVERSE — NOT A METHOD,0.04330782700658598,0.003542021229918237,0.07061593029606862,0.3862286687399645,2.8803371935977107,2.8803371935977107,0.0,3,False,2.0
cpu_small,regression,tabpfn_2_6,pca_canonical,0.013371869631459617,0.004913023813089961,0.07061593029606862,0.8086767368274769,3.1629753253717734,2.8803371935977107,0.09816039209596873,3,False,1.0
cpu_small,regression,tabpfn_2_6,raw,0.07061593029606862,0.002938200045848442,0.07061593029606862,0.0,2.8803371935977107,2.8803371935977107,0.0,3,False,4.0
cpu_small,regression,tabpfn_2_6,standardization,0.07053037357901658,0.002819647630813888,0.07061593029606862,7.898558072142829e-05,2.963221048106304,2.8803371935977107,0.028804090476056272,3,False,3.0
cpu_small,regression,tabpfn_2_6,whitening,0.07490527014290149,0.001498985266841791,0.07061593029606862,-0.062480793155284174,3.2933858348369114,2.8803371935977107,0.1434970812815307,3,False,5.0
credit-g,classification,catboost,ORACLE INVERSE — NOT A METHOD,0.06920799216619754,0.004405571209443338,0.08650756127306707,0.20040346091322944,0.4785885407111003,0.4785885407111003,0.0,3,False,2.0
credit-g,classification,catboost,pca_canonical,0.0,0.0,0.08650756127306707,1.0,0.5119568528500009,0.4785885407111003,0.06993890041255846,3,False,1.0
credit-g,classification,catboost,raw,0.08650756127306707,0.003955476218126266,0.08650756127306707,0.0,0.4785885407111003,0.4785885407111003,0.0,3,False,3.0
credit-g,classification,catboost,standardization,0.08916329968698107,0.0019321452442385958,0.08650756127306707,-0.03149558370712261,0.47198972126996136,0.4785885407111003,-0.013949849837498871,3,False,4.0
credit-g,classification,catboost,whitening,0.09004912304236068,0.007651841686680887,0.08650756127306707,-0.0404742180002412,0.49395123282281794,0.4785885407111003,0.0319522527623974,3,False,5.0
credit-g,classification,controlled_mlp,ORACLE INVERSE — NOT A METHOD,0.0,0.0,0.053212088675823443,1.0,0.4969831219042244,0.4969831219042244,0.0,3,True,1.5
credit-g,classification,controlled_mlp,orbit_consistency_lambda_1,0.11635529732060368,0.016637366934975324,0.053212088675823443,-1.647451445125821,0.482012382231019,0.4969831219042244,-0.03013465732709615,3,False,6.0
credit-g,classification,controlled_mlp,pca_canonical,0.0,0.0,0.053212088675823443,1.0,0.4936986861045137,0.4969831219042244,-0.006367546972770927,3,True,1.5
credit-g,classification,controlled_mlp,raw,0.053212088675823443,0.025021593215684663,0.053212088675823443,0.0,0.4969831219042244,0.4969831219042244,0.0,3,False,4.0
credit-g,classification,controlled_mlp,standardization,0.06572830430259825,0.0017181798271971337,0.053212088675823443,-0.4577739514263788,0.5152584780656713,0.4969831219042244,0.03681204009629132,3,False,5.0
credit-g,classification,controlled_mlp,whitening,0.04946122679226491,0.0069865673381495404,0.053212088675823443,-0.1599964568877734,0.5310625937959377,0.4969831219042244,0.06887051174655091,3,False,3.0
credit-g,classification,tabicl_v2,ORACLE INVERSE — NOT A METHOD,0.0,0.0,0.05166508132312583,1.0,0.4758349963276596,0.4758349963276596,0.0,3,True,1.5
credit-g,classification,tabicl_v2,pca_canonical,0.0,0.0,0.05166508132312583,1.0,0.4744978253149535,0.4758349963276596,-0.0028101569305030885,3,True,1.5
credit-g,classification,tabicl_v2,raw,0.05166508132312583,0.0,0.05166508132312583,0.0,0.4758349963276596,0.4758349963276596,0.0,3,False,3.0
credit-g,classification,tabicl_v2,standardization,0.05177257252866641,0.0,0.05166508132312583,-0.0020805387853413126,0.47777254871966307,0.4758349963276596,0.004071899727756135,3,False,4.0
credit-g,classification,tabicl_v2,whitening,0.06510624744057347,0.0,0.05166508132312583,-0.2601595850277165,0.4807525677894798,0.4758349963276596,0.010334614939574488,3,False,5.0
credit-g,classification,tabm_d,ORACLE INVERSE — NOT A METHOD,0.0,0.0,0.05806828501569239,1.0,0.4842882615310409,0.4842882615310409,0.0,3,True,1.5
credit-g,classification,tabm_d,pca_canonical,0.0,0.0,0.05806828501569239,1.0,0.49478610973535275,0.4842882615310409,0.021699686713953448,3,False,1.5
credit-g,classification,tabm_d,raw,0.05806828501569239,0.009444471719950333,0.05806828501569239,0.0,0.4842882615310409,0.4842882615310409,0.0,3,False,3.0
credit-g,classification,tabm_d,standardization,0.07844256863420154,0.026085735370376895,0.05806828501569239,-0.3301205568856432,0.4956187248314785,0.4842882615310409,0.023327318923467483,3,False,5.0
credit-g,classification,tabm_d,whitening,0.07406084153928086,0.006240176188213261,0.05806828501569239,-0.2992768410566576,0.47748127145860136,0.4842882615310409,-0.014054248259662866,3,False,4.0
credit-g,classification,tabpfn_2_6,ORACLE INVERSE — NOT A METHOD,0.01893073645328591,0.0019083682132257558,0.047122855321385715,0.5936180793928624,0.4869870040425375,0.4869870040425375,0.0,3,False,2.0
credit-g,classification,tabpfn_2_6,pca_canonical,0.004066143936494566,0.000345857938576813,0.047122855321385715,0.913679476376614,0.497793927941452,0.4869870040425375,0.022312736507562436,3,False,1.0
credit-g,classification,tabpfn_2_6,raw,0.047122855321385715,0.004299743989202462,0.047122855321385715,0.0,0.4869870040425375,0.4869870040425375,0.0,3,False,3.0
credit-g,classification,tabpfn_2_6,standardization,0.04845532274844905,0.002590951821673131,0.047122855321385715,-0.03104227724383209,0.4888961406344608,0.4869870040425375,0.0039000071318926427,3,False,4.0
credit-g,classification,tabpfn_2_6,whitening,0.05505373290550215,0.003050400210706826,0.047122855321385715,-0.178485981928032,0.49271035328956553,0.4869870040425375,0.011787047146848686,3,False,5.0
diamonds,regression,catboost,ORACLE INVERSE — NOT A METHOD,0.03286110210908579,0.0007735183458091102,0.0637157058428096,0.4822467650527869,842.1245795459445,842.1245795459445,0.0,3,False,2.0
diamonds,regression,catboost,pca_canonical,0.030933077700179668,0.0025705361069132617,0.0637157058428096,0.512118970409493,911.2525178195738,842.1245795459445,0.08267175147637269,3,False,1.0
