dataset,problem_type,model,model_seed,variant,scope,selected_feature,mean_disagreement,max_disagreement,label_flip_rate,task_original,orbit_mean,orbit_worst,orbit_best,orbit_span,members
california_housing,regression,catboost,0,orthogonal_all,all,total_rooms,0.12076252433162521,0.1287824384585824,,61413.13394131962,62154.62473755241,63384.45362513184,61510.54565379918,1873.9079713326646,8
california_housing,regression,catboost,0,orthogonal_one,one,total_rooms,0.0831586167553112,0.0865622121074804,,61413.13394131962,62263.39535961268,62506.49401579387,61868.1297700434,638.3642457504684,8
california_housing,regression,catboost,1,condition_le_3_all,all,total_rooms,0.12890034888862192,0.1441295531188368,,61831.46624034093,62041.96492851939,63233.4800043256,61251.17573966562,1982.3042646599788,8
california_housing,regression,catboost,1,orthogonal_all,all,total_rooms,0.12876816217649845,0.1403006062937231,,61831.46624034093,62066.311832616404,63063.30658253345,61419.12606781954,1644.1805147139094,8
california_housing,regression,catboost,1,orthogonal_one,one,total_rooms,0.09129969582789484,0.0947713517343157,,61831.46624034093,62063.95729374246,62495.40673293582,61690.61507042817,804.7916625076541,8
california_housing,regression,catboost,2,condition_le_3_all,all,total_rooms,0.12453348221937285,0.1386726209820864,,62250.62732366865,62694.83485566172,64162.52472966844,61248.03258840707,2914.4921412613694,8
california_housing,regression,catboost,2,orthogonal_all,all,total_rooms,0.12235633677497082,0.1320189773495519,,62250.62732366865,62249.38653892444,62943.19499114541,61500.4419167443,1442.7530744011092,8
california_housing,regression,catboost,2,orthogonal_one,one,total_rooms,0.08708869671679308,0.0885617600906623,,62250.62732366865,62093.70083653997,62466.06555348927,61675.032861876265,791.032691613007,8
california_housing,regression,controlled_mlp,0,condition_le_3_all,all,total_rooms,0.1579207660278819,0.1947205801771691,,65288.85728446,66577.23332367031,67674.49009141045,65785.37544851926,1889.1146428911889,8
california_housing,regression,controlled_mlp,0,orthogonal_all,all,total_rooms,0.1277083441814171,0.1814896436771414,,65288.85728446,65818.97564377828,66366.41693521007,65106.08741487138,1260.3295203386951,8
california_housing,regression,controlled_mlp,0,orthogonal_one,one,total_rooms,0.13525842232168542,0.1813461310490279,,65288.85728446,64743.499289001775,65755.43576782089,64176.525078661965,1578.9106891589254,8
california_housing,regression,controlled_mlp,1,condition_le_3_all,all,total_rooms,0.13980201376676965,0.1608972528485175,,64520.1255845563,66477.82637566079,67454.30809043488,65197.662827999455,2256.6452624354206,8
california_housing,regression,controlled_mlp,1,orthogonal_all,all,total_rooms,0.1119555609488975,0.15359754757599,,64520.1255845563,65656.39664970669,66163.57706340367,64781.63283972324,1381.9442236804316,8
california_housing,regression,controlled_mlp,1,orthogonal_one,one,total_rooms,0.07284116560025018,0.1592400370639348,,64520.1255845563,64732.319025592995,65252.075823894345,63978.70908706975,1273.3667368245951,8
california_housing,regression,controlled_mlp,2,condition_le_3_all,all,total_rooms,0.16619007343226283,0.2416678332355143,,65093.57645240583,66377.25779775486,67110.40103438916,65350.20194301388,1760.1990913752743,8
california_housing,regression,controlled_mlp,2,orthogonal_all,all,total_rooms,0.15023727966915967,0.224228950589594,,65093.57645240583,65721.6980342975,66544.53607425741,65094.86291660661,1449.6731576508028,8
california_housing,regression,controlled_mlp,2,orthogonal_one,one,total_rooms,0.17721962977360944,0.2130650836392314,,65093.57645240583,65195.74592281948,65520.51777127443,64967.16405619045,553.3537150839838,8
california_housing,regression,tabicl_v2,0,condition_le_3_all,all,total_rooms,0.18696539153476058,0.1946687061437922,,58786.472722064536,60998.02652695558,63093.738295791256,59689.87673994383,3403.8615558474266,8
california_housing,regression,tabicl_v2,0,orthogonal_all,all,total_rooms,0.18642436835869103,0.2032801691322766,,58786.472722064536,61148.18557774238,63013.417530157385,59782.33038736774,3231.087142789642,8
california_housing,regression,tabicl_v2,0,orthogonal_one,one,total_rooms,0.09719648049974455,0.1040979390174389,,58786.472722064536,59655.292218845374,60097.09928786542,58914.272542308485,1182.8267455569367,8
california_housing,regression,tabicl_v2,1,condition_le_3_all,all,total_rooms,0.18696539153476058,0.1946687061437922,,58786.472722064536,60998.02652695558,63093.738295791256,59689.87673994383,3403.8615558474266,8
california_housing,regression,tabicl_v2,1,orthogonal_all,all,total_rooms,0.18642436835869103,0.2032801691322766,,58786.472722064536,61148.18557774238,63013.417530157385,59782.33038736774,3231.087142789642,8
california_housing,regression,tabicl_v2,1,orthogonal_one,one,total_rooms,0.09719648049974455,0.1040979390174389,,58786.472722064536,59655.292218845374,60097.09928786542,58914.272542308485,1182.8267455569367,8
california_housing,regression,tabicl_v2,2,condition_le_3_all,all,total_rooms,0.18696539153476058,0.1946687061437922,,58786.472722064536,60998.02652695558,63093.738295791256,59689.87673994383,3403.8615558474266,8
california_housing,regression,tabicl_v2,2,orthogonal_all,all,total_rooms,0.18642436835869103,0.2032801691322766,,58786.472722064536,61148.18557774238,63013.417530157385,59782.33038736774,3231.087142789642,8
california_housing,regression,tabicl_v2,2,orthogonal_one,one,total_rooms,0.09719648049974455,0.1040979390174389,,58786.472722064536,59655.292218845374,60097.09928786542,58914.272542308485,1182.8267455569367,8
california_housing,regression,tabm_d,0,condition_le_3_all,all,total_rooms,0.17782796265459175,0.1936704158448125,,61213.62526426933,62912.655516893356,63932.68075755248,61298.11607433052,2634.5646832219572,8
california_housing,regression,tabm_d,0,orthogonal_all,all,total_rooms,0.17602350952457896,0.2193358462975641,,61213.62526426933,62936.577370252664,64822.62616388094,61771.13547893026,3051.4906849506806,8
california_housing,regression,tabm_d,0,orthogonal_one,one,total_rooms,0.05326832309095775,0.0596160394832351,,61213.62526426933,61487.76768065974,61768.6439823927,61226.42997919701,542.2140031956878,8
california_housing,regression,tabm_d,1,condition_le_3_all,all,total_rooms,0.17954476305599495,0.1905262416850076,,60757.61536706057,62960.13350441896,64030.62429669275,61429.11613102278,2601.5081656699695,8
california_housing,regression,tabm_d,1,orthogonal_all,all,total_rooms,0.17583388055022026,0.2115829694976114,,60757.61536706057,63055.61429423007,64912.17309830665,61732.82319986386,3179.3498984427933,8
california_housing,regression,tabm_d,1,orthogonal_one,one,total_rooms,0.05364305300078742,0.0609523682592623,,60757.61536706057,61015.522424265735,61281.92137190561,60743.25300713126,538.6683647743557,8
california_housing,regression,tabm_d,2,condition_le_3_all,all,total_rooms,0.1746498734996004,0.1882291163628853,,61061.13541817267,63029.120487560576,63896.15011195141,61839.31315496347,2056.836956987936,8
california_housing,regression,tabm_d,2,orthogonal_all,all,total_rooms,0.17021017153052068,0.2115292473726195,,61061.13541817267,63128.528026188265,64516.4372445752,62045.58805715468,2470.849187420521,8
california_housing,regression,tabm_d,2,orthogonal_one,one,total_rooms,0.05107010608755187,0.0586402080879791,,61061.13541817267,61260.207956483486,61535.20304297167,61115.33490190924,419.86814106242673,8
california_housing,regression,tabpfn_2_6,0,condition_le_3_all,all,total_rooms,0.1645209653680658,0.1812195659714871,,52551.071898163886,56069.74886870838,57343.20384931226,54905.9884633113,2437.2153860009566,8
california_housing,regression,tabpfn_2_6,0,orthogonal_all,all,total_rooms,0.16393316708835468,0.1727077909150386,,52551.071898163886,54953.52333454488,56050.15042455398,53156.64684019976,2893.503584354221,8
california_housing,regression,tabpfn_2_6,0,orthogonal_one,one,total_rooms,0.05588889242542661,0.0662682970231734,,52551.071898163886,53115.53450800796,53428.99377210447,52751.45594416151,677.5378279429569,8
california_housing,regression,tabpfn_2_6,1,condition_le_3_all,all,total_rooms,0.18415252053768547,0.2049299707781696,,54313.17628513846,56429.84198906926,58390.20023980189,55242.06302874905,3148.137211052839,8
california_housing,regression,tabpfn_2_6,1,orthogonal_all,all,total_rooms,0.1796404514349511,0.2075399444108788,,54313.17628513846,55449.28604009022,56797.67969347475,53714.56762031058,3083.112073164164,8
california_housing,regression,tabpfn_2_6,1,orthogonal_one,one,total_rooms,0.0761999909015597,0.0849892111400554,,54313.17628513846,54343.434573192404,54848.93623799046,53703.36037675289,1145.575861237572,8
california_housing,regression,tabpfn_2_6,2,condition_le_3_all,all,total_rooms,0.18609290962895453,0.2157043767939005,,52926.85663083844,56101.86227739187,57670.00560142383,55447.80990506892,2222.195696354909,8
california_housing,regression,tabpfn_2_6,2,orthogonal_all,all,total_rooms,0.19672788467159125,0.2144142241473587,,52926.85663083844,55971.17301053698,56842.52912853588,55062.59000702631,1779.9391215095748,8
california_housing,regression,tabpfn_2_6,2,orthogonal_one,one,total_rooms,0.0858501357997685,0.092587532429434,,52926.85663083844,53855.70153605533,54070.280285543085,53641.20754754551,429.0727379975724,8
cpu_small,regression,catboost,0,condition_le_3_all,all,freeswap,0.09387266572363895,0.1045299855326878,,4.578532056338035,4.630912860521715,4.881226721561151,4.517600636655053,0.36362608490609816,8
cpu_small,regression,catboost,0,orthogonal_all,all,freeswap,0.09511943029640846,0.1157906262402023,,4.578532056338035,4.599505177260418,5.076357356867753,4.236461935336257,0.8398954215314962,8
cpu_small,regression,catboost,0,orthogonal_one,one,freeswap,0.048177649743245246,0.0567315370155201,,4.578532056338035,4.692406086980112,4.911965802860924,4.569373535699382,0.34259226716154156,8
cpu_small,regression,catboost,1,condition_le_3_all,all,freeswap,0.08795163575408538,0.1001957993337352,,4.534995802030226,4.418391700284718,4.595018834756855,4.269414099821547,0.3256047349353084,8
cpu_small,regression,catboost,1,orthogonal_all,all,freeswap,0.08695140283025127,0.1022210233438179,,4.534995802030226,4.558433929641842,4.834500444881954,4.23157468371377,0.6029257611681835,8
cpu_small,regression,catboost,1,orthogonal_one,one,freeswap,0.04123173550781198,0.0438694576062322,,4.534995802030226,4.675019823395888,4.733118472539524,4.607019662892197,0.12609880964732678,8
cpu_small,regression,catboost,2,condition_le_3_all,all,freeswap,0.08977791894517179,0.106241735718255,,4.613504273626331,4.473857089741975,4.798978649413838,4.336729426464952,0.46224922294888593,8
cpu_small,regression,catboost,2,orthogonal_all,all,freeswap,0.08850102645561043,0.0990931359069664,,4.613504273626331,4.624727642314944,4.854903221680745,4.310850979467456,0.5440522422132892,8
cpu_small,regression,catboost,2,orthogonal_one,one,freeswap,0.042119141587682804,0.0473729514545666,,4.613504273626331,4.503533600561234,4.643325974839974,4.4423832618720285,0.20094271296794552,8
cpu_small,regression,controlled_mlp,0,condition_le_3_all,all,freeswap,0.08029208782123029,0.0940047354406569,,3.8610554371374177,3.9259938921460527,4.059191254734318,3.70559239304396,0.3535988616903585,8
cpu_small,regression,controlled_mlp,0,orthogonal_all,all,freeswap,0.06341664741254224,0.0715931472086911,,3.8610554371374177,3.8741541778745208,3.995208343617951,3.800204159360121,0.19500418425782984,8
cpu_small,regression,controlled_mlp,0,orthogonal_one,one,freeswap,0.04824324242547641,0.0737529062628066,,3.8610554371374177,3.8423961776491584,3.8857408127729305,3.795832740145054,0.08990807262787648,8
cpu_small,regression,controlled_mlp,1,condition_le_3_all,all,freeswap,0.09421973117448054,0.1227289227743549,,3.877797744821308,3.9805423160027558,4.264595196094102,3.892084421866268,0.37251077422783396,8
cpu_small,regression,controlled_mlp,1,orthogonal_all,all,freeswap,0.09728077679419321,0.1292002528848273,,3.877797744821308,3.953041596766016,4.078897645290079,3.865493632162425,0.21340401312765378,8
cpu_small,regression,controlled_mlp,1,orthogonal_one,one,freeswap,0.07667292535368662,0.092028299250624,,3.877797744821308,3.8866231394459967,3.918821243288261,3.821045792931459,0.09777545035680202,8
cpu_small,regression,controlled_mlp,2,condition_le_3_all,all,freeswap,0.08109127784713314,0.1081691284113595,,3.8778825400888826,3.93472980752308,4.054915240006432,3.832554811525577,0.2223604284808549,8
cpu_small,regression,controlled_mlp,2,orthogonal_all,all,freeswap,0.06926171748107189,0.0848362877793081,,3.8778825400888826,3.8657019870659917,3.934280783378894,3.77292661045246,0.16135417292643384,8
cpu_small,regression,controlled_mlp,2,orthogonal_one,one,freeswap,0.05005879391128214,0.0540232822148843,,3.8778825400888826,3.843091727403077,3.9318221306390897,3.793058966033623,0.13876316460546656,8
cpu_small,regression,tabicl_v2,0,condition_le_3_all,all,freeswap,0.10025041497880124,0.1040628506747525,,3.258387845482737,3.464730557337843,3.542597008491244,3.4070220407577234,0.1355749677335205,8
cpu_small,regression,tabicl_v2,0,orthogonal_all,all,freeswap,0.09742250611299562,0.1061585116187517,,3.258387845482737,3.4033013637383434,3.5469295159905485,3.192197859685626,0.35473165630492254,8
cpu_small,regression,tabicl_v2,0,orthogonal_one,one,freeswap,0.07803346147394649,0.1044351929409488,,3.258387845482737,3.2604200143759967,3.396451995556633,3.171080914921845,0.22537108063478817,8
cpu_small,regression,tabicl_v2,1,condition_le_3_all,all,freeswap,0.10025041497880124,0.1040628506747525,,3.258387845482737,3.464730557337843,3.542597008491244,3.4070220407577234,0.1355749677335205,8
cpu_small,regression,tabicl_v2,1,orthogonal_all,all,freeswap,0.09742250611299562,0.1061585116187517,,3.258387845482737,3.4033013637383434,3.5469295159905485,3.192197859685626,0.35473165630492254,8
cpu_small,regression,tabicl_v2,1,orthogonal_one,one,freeswap,0.07803346147394649,0.1044351929409488,,3.258387845482737,3.2604200143759967,3.396451995556633,3.171080914921845,0.22537108063478817,8
cpu_small,regression,tabicl_v2,2,condition_le_3_all,all,freeswap,0.10025041497880124,0.1040628506747525,,3.258387845482737,3.464730557337843,3.542597008491244,3.4070220407577234,0.1355749677335205,8
cpu_small,regression,tabicl_v2,2,orthogonal_all,all,freeswap,0.09742250611299562,0.1061585116187517,,3.258387845482737,3.4033013637383434,3.5469295159905485,3.192197859685626,0.35473165630492254,8
cpu_small,regression,tabicl_v2,2,orthogonal_one,one,freeswap,0.07803346147394649,0.1044351929409488,,3.258387845482737,3.2604200143759967,3.396451995556633,3.171080914921845,0.22537108063478817,8
cpu_small,regression,tabm_d,0,condition_le_3_all,all,freeswap,0.10371606658773735,0.142974702217674,,3.556925596167685,4.002943216753173,4.666071620705005,3.783538780725429,0.8825328399795764,8
cpu_small,regression,tabm_d,0,orthogonal_all,all,freeswap,0.09865535766296289,0.12818978263117,,3.556925596167685,3.8873149594387284,4.517182134005636,3.5051715578050766,1.0120105762005593,8
cpu_small,regression,tabm_d,0,orthogonal_one,one,freeswap,0.0530172778203535,0.0828096616113613,,3.556925596167685,3.619654453978313,4.080660320133348,3.435656067789139,0.6450042523442092,8
cpu_small,regression,tabm_d,1,condition_le_3_all,all,freeswap,0.10264569204533039,0.146710333599668,,3.5822586907425995,3.987542491684928,4.628004473216281,3.7933354088569984,0.8346690643592827,8
cpu_small,regression,tabm_d,1,orthogonal_all,all,freeswap,0.0967110066673276,0.1437804735448683,,3.5822586907425995,3.8755037534160977,4.661069794380228,3.476763914636097,1.1843058797441306,8
cpu_small,regression,tabm_d,1,orthogonal_one,one,freeswap,0.05177613034181881,0.0848197389392977,,3.5822586907425995,3.6095808588443603,4.0558098034725925,3.4499386559254064,0.6058711475471861,8
cpu_small,regression,tabm_d,2,condition_le_3_all,all,freeswap,0.10349314588471395,0.1458808114974586,,3.5533649132976413,4.012946986292629,4.672117656934413,3.768904280397368,0.9032133765370447,8
cpu_small,regression,tabm_d,2,orthogonal_all,all,freeswap,0.09722240403622308,0.1407732075865264,,3.5533649132976413,3.885653291196543,4.655147193767977,3.4967592943037413,1.1583878994642358,8
cpu_small,regression,tabm_d,2,orthogonal_one,one,freeswap,0.05181483747252063,0.0833664314077733,,3.5533649132976413,3.6012244065694916,4.013314997933023,3.457309035428596,0.5560059625044267,8
cpu_small,regression,tabpfn_2_6,0,condition_le_3_all,all,freeswap,0.07377910308233585,0.0825014570007771,,2.8983694415311985,3.091114554004719,3.165836462697644,3.04316212698133,0.12267433571631381,8
cpu_small,regression,tabpfn_2_6,0,orthogonal_all,all,freeswap,0.06792988307671338,0.0789704531622852,,2.8983694415311985,3.0398510891572306,3.1039289962077548,3.000772799894773,0.10315619631298167,8
cpu_small,regression,tabpfn_2_6,0,orthogonal_one,one,freeswap,0.032840443567116316,0.0386163933151634,,2.8983694415311985,2.8150431452279125,2.832969997008781,2.7897613227347,0.04320867427408137,8
cpu_small,regression,tabpfn_2_6,1,condition_le_3_all,all,freeswap,0.07426368661215842,0.0849589022357354,,2.8780730189834727,3.106050655664079,3.1657017572693187,3.050130012272963,0.11557174499635581,8
cpu_small,regression,tabpfn_2_6,1,orthogonal_all,all,freeswap,0.07016399366636228,0.0792610792135752,,2.8780730189834727,3.0572698766080038,3.1106497154151205,2.998922492379896,0.11172722303522464,8
cpu_small,regression,tabpfn_2_6,1,orthogonal_one,one,freeswap,0.03414140123035199,0.0363788791711163,,2.8780730189834727,2.860874267340586,2.875997299442416,2.841033620026248,0.03496367941616807,8
cpu_small,regression,tabpfn_2_6,2,condition_le_3_all,all,freeswap,0.07763360135976591,0.0878809823588031,,2.8645691202784604,3.0869577242904533,3.136151752274281,3.047834008463465,0.08831774381081603,8
cpu_small,regression,tabpfn_2_6,2,orthogonal_all,all,freeswap,0.07375391414513019,0.0824174616784406,,2.8645691202784604,3.053277211545839,3.0977604470607383,2.994740773393144,0.10301967366759435,8
cpu_small,regression,tabpfn_2_6,2,orthogonal_one,one,freeswap,0.03823479718954904,0.0426659272544774,,2.8645691202784604,2.821945966230147,2.851800879350028,2.7760795204690383,0.07572135888098952,8
credit-g,classification,catboost,0,condition_le_3_all,all,credit_amount,0.0832897401804328,0.092346038381922,0.06625,0.4698787101436025,0.4910193944694262,0.5065868026984481,0.4728084545308384,0.03377834816760972,8
credit-g,classification,catboost,0,orthogonal_all,all,credit_amount,0.08448284009223542,0.0966155229497622,0.07187500000000001,0.4698787101436025,0.48224153953110865,0.4930521903304452,0.4683332463774104,0.024718943953034755,8
credit-g,classification,catboost,0,orthogonal_one,one,credit_amount,0.07753718445158535,0.0864839989536487,0.076875,0.4698787101436025,0.47489781804152975,0.4833822138577118,0.4634384439580029,0.01994376989970892,8
credit-g,classification,catboost,1,condition_le_3_all,all,credit_amount,0.08142068398789665,0.0897738919184486,0.081875,0.4863942246510373,0.4915814439777556,0.5084680360297054,0.4736114160361729,0.034856619993532456,8
credit-g,classification,catboost,1,orthogonal_all,all,credit_amount,0.08397433725483491,0.1020067023332638,0.083125,0.4863942246510373,0.49279056319231185,0.5045398235692445,0.4799434408077445,0.024596382761500057,8
credit-g,classification,catboost,1,orthogonal_one,one,credit_amount,0.09288857128611396,0.1007202826049562,0.08375,0.4863942246510373,0.49228172825086775,0.513982686266314,0.4739045790710283,0.04007810719528576,8
credit-g,classification,catboost,2,condition_le_3_all,all,credit_amount,0.09102594442081316,0.1014526519386254,0.070625,0.4794926873386611,0.495659077531101,0.5069682180533275,0.4689992285718587,0.03796898948146876,8
credit-g,classification,catboost,2,orthogonal_all,all,credit_amount,0.09106550647213082,0.1055061015492147,0.078125,0.4794926873386611,0.4891828749310921,0.4994160555588389,0.4695701687972939,0.029845886761544982,8
credit-g,classification,catboost,2,orthogonal_one,one,credit_amount,0.08216474447912078,0.0889334374302609,0.07125000000000001,0.4794926873386611,0.4799903724869278,0.488169257035745,0.4705303093675221,0.017638947668222882,8
credit-g,classification,controlled_mlp,0,condition_le_3_all,all,credit_amount,0.0384320111879751,0.0549616363409246,0.02625,0.5118159942199334,0.5124431698811921,0.5285869691645915,0.4985838185801416,0.030003150584449856,8
credit-g,classification,controlled_mlp,0,orthogonal_all,all,credit_amount,0.0281249842742872,0.0478288898202654,0.016875,0.5118159942199334,0.5124756034908651,0.532719329828183,0.5069870107358239,0.02573231909235918,8
credit-g,classification,controlled_mlp,0,orthogonal_one,one,credit_amount,0.02479316112977636,0.0466055705564181,0.0175,0.5118159942199334,0.5128521525780851,0.5257075106372353,0.5046449719611427,0.021062538676092646,8
credit-g,classification,controlled_mlp,1,condition_le_3_all,all,credit_amount,0.0633882463273081,0.0733199666109055,0.0625,0.4884530527264272,0.49807718844699417,0.5106692673304292,0.4822049890586188,0.02846427827181036,8
credit-g,classification,controlled_mlp,1,orthogonal_all,all,credit_amount,0.05334362969342661,0.0711765680180015,0.04625,0.4884530527264272,0.50075128976751,0.5116305494157455,0.4837331965222782,0.027897352893467287,8
credit-g,classification,controlled_mlp,1,orthogonal_one,one,credit_amount,0.04729999112931549,0.0600629445075906,0.043125,0.4884530527264272,0.4995396855248646,0.5064330224917939,0.4865166295488046,0.019916392942989303,8
credit-g,classification,controlled_mlp,2,condition_le_3_all,all,credit_amount,0.07854104250235242,0.0896565642096239,0.06375,0.4906803187663125,0.5056303972583033,0.5171298653837245,0.4865195291108702,0.03061033627285431,8
credit-g,classification,controlled_mlp,2,orthogonal_all,all,credit_amount,0.07816765205975654,0.0859095055264215,0.066875,0.4906803187663125,0.5073473189637057,0.511560033449606,0.5035180673613159,0.008041966088290109,8
credit-g,classification,controlled_mlp,2,orthogonal_one,one,credit_amount,0.0649264834929595,0.0836918582739004,0.065625,0.4906803187663125,0.5064895788072457,0.5180839094090425,0.4836030888814508,0.03448082052759166,8
credit-g,classification,tabicl_v2,0,condition_le_3_all,all,credit_amount,0.05029140616059144,0.0577992751436604,0.053125000000000006,0.4758349963276596,0.4805624868465934,0.4877621979738326,0.4693429433001209,0.018419254673711694,8
credit-g,classification,tabicl_v2,0,orthogonal_all,all,credit_amount,0.05166508132312583,0.0660838310415734,0.055625,0.4758349963276596,0.48225045127064936,0.4921238342305873,0.4757366226113615,0.016387211619225794,8
credit-g,classification,tabicl_v2,0,orthogonal_one,one,credit_amount,0.03531191425157738,0.0441645550684503,0.03125,0.4758349963276596,0.47684787462399003,0.4823607862965539,0.4711365196259402,0.011224266670613658,8
credit-g,classification,tabicl_v2,1,condition_le_3_all,all,credit_amount,0.05029140616059144,0.0577992751436604,0.053125000000000006,0.4758349963276596,0.4805624868465934,0.4877621979738326,0.4693429433001209,0.018419254673711694,8
credit-g,classification,tabicl_v2,1,orthogonal_all,all,credit_amount,0.05166508132312583,0.0660838310415734,0.055625,0.4758349963276596,0.48225045127064936,0.4921238342305873,0.4757366226113615,0.016387211619225794,8
credit-g,classification,tabicl_v2,1,orthogonal_one,one,credit_amount,0.03531191425157738,0.0441645550684503,0.03125,0.4758349963276596,0.47684787462399003,0.4823607862965539,0.4711365196259402,0.011224266670613658,8
credit-g,classification,tabicl_v2,2,condition_le_3_all,all,credit_amount,0.05029140616059144,0.0577992751436604,0.053125000000000006,0.4758349963276596,0.4805624868465934,0.4877621979738326,0.4693429433001209,0.018419254673711694,8
credit-g,classification,tabicl_v2,2,orthogonal_all,all,credit_amount,0.05166508132312583,0.0660838310415734,0.055625,0.4758349963276596,0.48225045127064936,0.4921238342305873,0.4757366226113615,0.016387211619225794,8
credit-g,classification,tabicl_v2,2,orthogonal_one,one,credit_amount,0.03531191425157738,0.0441645550684503,0.03125,0.4758349963276596,0.47684787462399003,0.4823607862965539,0.4711365196259402,0.011224266670613658,8
credit-g,classification,tabm_d,0,condition_le_3_all,all,credit_amount,0.04946807657288847,0.0632004869995946,0.053125,0.4847935284979979,0.4887775689714177,0.4971958320340002,0.4812374339612515,0.01595839807274868,8
credit-g,classification,tabm_d,0,orthogonal_all,all,credit_amount,0.051517888553010836,0.0609243161935017,0.055,0.4847935284979979,0.48766839620548036,0.4945486608236096,0.4784711458929419,0.016077514930667725,8
credit-g,classification,tabm_d,0,orthogonal_one,one,credit_amount,0.0442233381292325,0.0613390926280461,0.055625,0.4847935284979979,0.4883448411043879,0.4924143122843049,0.479510937835068,0.012903374449236893,8
credit-g,classification,tabm_d,1,condition_le_3_all,all,credit_amount,0.06743971013979358,0.0970007046747122,0.08,0.4822002260738749,0.49946461621054,0.5238504068215079,0.4818552230574932,0.041995183764014676,8
credit-g,classification,tabm_d,1,orthogonal_all,all,credit_amount,0.05379250478691235,0.092826182787965,0.063125,0.4822002260738749,0.4923584095070383,0.5115613182661811,0.4833674178451695,0.02819390042101161,8
credit-g,classification,tabm_d,1,orthogonal_one,one,credit_amount,0.06594018792311467,0.0961240027456762,0.08374999999999999,0.4822002260738749,0.49721266885257,0.5158096175614277,0.478290187304464,0.03751943025696375,8
credit-g,classification,tabm_d,2,condition_le_3_all,all,credit_amount,0.060160284808054874,0.0748577557313224,0.08625000000000001,0.4858710300212498,0.48754499276633445,0.4953710150403785,0.4797231233751723,0.015647891665206193,8
credit-g,classification,tabm_d,2,orthogonal_all,all,credit_amount,0.06889446170715396,0.1179416305607835,0.095625,0.4858710300212498,0.4964247717995345,0.5149169568395816,0.4815703030477916,0.033346653791790026,8
credit-g,classification,tabm_d,2,orthogonal_one,one,credit_amount,0.03945787365987461,0.0759524544747035,0.05375,0.4858710300212498,0.48588572266060825,0.4925685912825254,0.4805391590095704,0.012029432272954999,8
credit-g,classification,tabpfn_2_6,0,condition_le_3_all,all,credit_amount,0.048418141695069264,0.055906552200205,0.051250000000000004,0.4904760786912072,0.49836041598754366,0.5116986465520184,0.4903579943428799,0.021340652209138444,8
credit-g,classification,tabpfn_2_6,0,orthogonal_all,all,credit_amount,0.05162623600317176,0.0647838269395186,0.041875,0.4904760786912072,0.49733899720070085,0.5053935533256034,0.4894153853800984,0.01597816794550505,8
credit-g,classification,tabpfn_2_6,0,orthogonal_one,one,credit_amount,0.03033136490639486,0.0367900903121766,0.031875,0.4904760786912072,0.49394811926714977,0.4994958675649644,0.4894883057602268,0.010007561804737608,8
credit-g,classification,tabpfn_2_6,1,condition_le_3_all,all,credit_amount,0.04139035170912982,0.0475205968624677,0.040625,0.4899291129947011,0.4953937194317033,0.4995426516265213,0.4901465254803884,0.009396126146132888,8
credit-g,classification,tabpfn_2_6,1,orthogonal_all,all,credit_amount,0.04306078651208619,0.0516403834536257,0.043125,0.4899291129947011,0.49434958655152567,0.5000481918356107,0.4887104563266331,0.011337735508977542,8
credit-g,classification,tabpfn_2_6,1,orthogonal_one,one,credit_amount,0.026429612149110077,0.028227775208759,0.02875,0.4899291129947011,0.49519761846362237,0.5000885078136017,0.4895120026981797,0.010576505115422019,8
credit-g,classification,tabpfn_2_6,2,condition_le_3_all,all,credit_amount,0.04442073087814325,0.0504493172755948,0.056875,0.4805558204417041,0.48668450029114796,0.4941137035555736,0.4821212771452257,0.011992426410347923,8
credit-g,classification,tabpfn_2_6,2,orthogonal_all,all,credit_amount,0.0466815434488992,0.0560703932884458,0.06125,0.4805558204417041,0.48641767671322556,0.4925312018203434,0.4811856615820389,0.011345540238304475,8
credit-g,classification,tabpfn_2_6,2,orthogonal_one,one,credit_amount,0.02881489931052694,0.0310312666922435,0.033125,0.4805558204417041,0.48375347907725996,0.4900056366494338,0.480977905691892,0.00902773095754178,8
diamonds,regression,catboost,0,condition_le_3_all,all,table,0.07135757853301787,0.0920192186267299,,818.1667174072458,886.1685229041354,898.5512986200241,854.4064289189073,44.14486970111682,8
diamonds,regression,catboost,0,orthogonal_all,all,table,0.07037445537638296,0.0790704877157614,,818.1667174072458,900.7561868313798,928.5208099914876,874.7960639494904,53.72474604199715,8
diamonds,regression,catboost,0,orthogonal_one,one,table,0.038483497865760684,0.0432478940656577,,818.1667174072458,854.9652654110516,873.8084009109352,831.4078478221807,42.40055308875458,8
diamonds,regression,catboost,1,condition_le_3_all,all,table,0.061615369522712765,0.0806099761561878,,849.4837420074543,893.2317638721038,910.721750855034,873.2231883508374,37.49856250419657,8
diamonds,regression,catboost,1,orthogonal_all,all,table,0.06082180443730681,0.0695980993783247,,849.4837420074543,894.2442688673603,925.5168095518763,857.8505766286297,67.66623292324664,8
diamonds,regression,catboost,1,orthogonal_one,one,table,0.036853958174586934,0.0395217891886192,,849.4837420074543,873.3419590869767,881.7219750881894,861.5223619509975,20.199613137191932,8
diamonds,regression,catboost,2,condition_le_3_all,all,table,0.05952375138304146,0.0697294913065816,,858.7232792231333,884.0917011086958,910.0528521979168,858.674779179489,51.37807301842781,8
diamonds,regression,catboost,2,orthogonal_all,all,table,0.059950857714739035,0.0732494561166936,,858.7232792231333,883.5245992683398,907.5693378785234,861.3016783575307,46.26765952099265,8
