dataset,panel,problem_type,model,model_seed,split,family,basis_pair,representation_id,reference_id,variant,member,is_reference,reconstruction_error,condition_number,log_loss,accuracy,roc_auc,probability_rmse,probability_mad,js_divergence,label_flip_rate,fit_seconds,predict_seconds,rmse,mae,prediction_rmse_normalized,prediction_pearson,prediction_spearman,best_epoch,best_validation_loss,architecture,checkpoint,checkpoint_sha256,checkpoint_bytes,checkpoint_version
bank-marketing,development,classification,controlled_mlp,2,test,C1,onehot_vs_onehot,onehot__V11,onehot__V11,onehot,-1,True,0.0,1.0,0.2595349551982813,0.8828125,0.8793879056047197,0.0,0.0,0.0,0.0,0.2396232699975371,0.0005193629767745,,,,,,31.0,0.2389265596866607,3x256-GELU-no_batchnorm-no_dropout,,,,
bank-marketing,development,classification,controlled_mlp,2,validation,C1,onehot_vs_helmert,helmert__V11,onehot__V11,helmert,0,False,1.7701829789861223e-16,1.0000000000000004,0.2396990557401346,0.89453125,0.8986725663716815,0.0139354982195571,0.0069956165056952,0.0001673822955257,0.015625,0.2289371821098029,0.0003968479577451,,,,,,31.0,0.2396990656852722,3x256-GELU-no_batchnorm-no_dropout,,,,
bank-marketing,development,classification,controlled_mlp,2,test,C1,onehot_vs_helmert,helmert__V11,onehot__V11,helmert,0,False,1.7701829789861223e-16,1.0000000000000004,0.2605170290385005,0.880859375,0.8789085545722713,0.0198556965360731,0.00845048976456,0.000290064340836,0.009765625,0.2289371821098029,0.0003968479577451,,,,,,31.0,0.2396990656852722,3x256-GELU-no_batchnorm-no_dropout,,,,
bank-marketing,development,classification,controlled_mlp,2,validation,C3,local_hat_vs_local_hat,local_hat__V6,local_hat__V6,local_hat,-1,True,0.0,1.0,0.2495645622779343,0.89453125,0.885693215339233,0.0,0.0,0.0,0.0,0.1745701150503009,0.0005675151478499,,,,,,20.0,0.2495645582675933,3x256-GELU-no_batchnorm-no_dropout,,,,
bank-marketing,development,classification,controlled_mlp,2,test,C3,local_hat_vs_local_hat,local_hat__V6,local_hat__V6,local_hat,-1,True,0.0,1.0,0.251530880394434,0.888671875,0.8841445427728614,0.0,0.0,0.0,0.0,0.1745701150503009,0.0005675151478499,,,,,,20.0,0.2495645582675933,3x256-GELU-no_batchnorm-no_dropout,,,,
bank-marketing,development,classification,controlled_mlp,2,validation,C3,local_hat_vs_spectral_hat,spectral_hat__V6,local_hat__V6,spectral_hat,0,False,2.1496541088739016e-16,1.0000000000000009,0.2497391527784995,0.8984375,0.8845132743362832,0.0096594098579104,0.0052925015816798,8.157118535861994e-05,0.00390625,0.184115185867995,0.0005744660738855,,,,,,20.0,0.2497391551733017,3x256-GELU-no_batchnorm-no_dropout,,,,
bank-marketing,development,classification,controlled_mlp,2,test,C3,local_hat_vs_spectral_hat,spectral_hat__V6,local_hat__V6,spectral_hat,0,False,2.1496541088739016e-16,1.0000000000000009,0.2506749876967521,0.890625,0.8852138643067846,0.010213794536861,0.0052267034257418,8.2674687078998e-05,0.001953125,0.184115185867995,0.0005744660738855,,,,,,20.0,0.2497391551733017,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,0,validation,C1,onehot_vs_onehot,onehot__season,onehot__season,onehot,-1,True,0.0,1.0,,,,,,,,0.4821285828948021,0.0006452419329434,70.5029563057822,45.69969207048416,0.0,1.0,0.9999999999999998,94.0,0.1465658694505691,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,0,test,C1,onehot_vs_onehot,onehot__season,onehot__season,onehot,-1,True,0.0,1.0,,,,,,,,0.4821285828948021,0.0006452419329434,76.40112529010118,48.16575513780117,0.0,1.0,1.0,94.0,0.1465658694505691,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,0,validation,C1,onehot_vs_helmert,helmert__season,onehot__season,helmert,0,False,1.7916185122862606e-16,1.0000000000000004,,,,,,,,0.4549680759664625,0.0003727020230144,69.97267826770374,44.56579527258873,0.0885165382293762,0.9955120640982144,0.9951204509040968,98.0,0.1443694233894348,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,0,test,C1,onehot_vs_helmert,helmert__season,onehot__season,helmert,0,False,1.7916185122862606e-16,1.0000000000000004,,,,,,,,0.4549680759664625,0.0003727020230144,72.30446622034414,45.724673599004745,0.0907519112625325,0.9959238296320796,0.9959974136253876,98.0,0.1443694233894348,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,0,validation,C3,local_hat_vs_local_hat,local_hat__feel_temp,local_hat__feel_temp,local_hat,-1,True,0.0,1.0,,,,,,,,0.4243857020046562,0.000445612007752,72.53016611054734,46.69633629918098,0.0,0.9999999999999998,0.9999999999999998,94.0,0.1551156342029571,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,0,test,C3,local_hat_vs_local_hat,local_hat__feel_temp,local_hat__feel_temp,local_hat,-1,True,0.0,1.0,,,,,,,,0.4243857020046562,0.000445612007752,77.16563257939634,48.70503067970276,0.0,1.0,1.0,94.0,0.1551156342029571,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,0,validation,C3,local_hat_vs_spectral_hat,spectral_hat__feel_temp,local_hat__feel_temp,spectral_hat,0,False,2.1424358174305508e-16,1.0000000000000009,,,,,,,,0.3197986378800124,0.0006465238984674,72.24855517619703,47.01924678683281,0.1421160474049676,0.9884646866508,0.9916235122453648,66.0,0.1539134532213211,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,0,test,C3,local_hat_vs_spectral_hat,spectral_hat__feel_temp,local_hat__feel_temp,spectral_hat,0,False,2.1424358174305508e-16,1.0000000000000009,,,,,,,,0.3197986378800124,0.0006465238984674,80.15083905094733,52.114967837929726,0.1203404546678897,0.993294897393837,0.9938231172966664,66.0,0.1539134532213211,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,0,validation,C2,fourier_origin_vs_fourier_origin,fourier_origin__hour,fourier_origin__hour,fourier_origin,-1,True,0.0,1.0,,,,,,,,0.3907662930432707,0.0006448121275752,55.4007421902672,34.98090302944183,0.0,1.0,0.9999999999999998,77.0,0.0905001685023307,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,0,test,C2,fourier_origin_vs_fourier_origin,fourier_origin__hour,fourier_origin__hour,fourier_origin,-1,True,0.0,1.0,,,,,,,,0.3907662930432707,0.0006448121275752,55.19037635700237,34.183356285095215,0.0,1.0,1.0,77.0,0.0905001685023307,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,0,validation,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m0,fourier_origin__hour,fourier_shift,0,False,7.917937327343782e-16,1.0000000000000002,,,,,,,,0.4494706320110708,0.0006720728706568,54.868549933960814,35.106899112463,0.0421377021008142,0.9990909554223012,0.99842998970016,77.0,0.088769793510437,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,0,test,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m0,fourier_origin__hour,fourier_shift,0,False,7.917937327343782e-16,1.0000000000000002,,,,,,,,0.4494706320110708,0.0006720728706568,54.56055215988645,33.81153117120266,0.0389930609280887,0.9992341204809876,0.9988656000732424,77.0,0.088769793510437,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,0,validation,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m1,fourier_origin__hour,fourier_shift,1,False,8.613791554819679e-16,1.0000000000000002,,,,,,,,0.4598779920488596,0.0006622578948736,54.814539157994496,34.94481775164604,0.0826832067879776,0.9965177819937524,0.9952949759670404,77.0,0.0885951146483421,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,0,test,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m1,fourier_origin__hour,fourier_shift,1,False,8.613791554819679e-16,1.0000000000000002,,,,,,,,0.4598779920488596,0.0006622578948736,56.50984713530637,34.15625241398811,0.0807004827569225,0.9967193776667844,0.9966337254380244,77.0,0.0885951146483421,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,0,validation,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m2,fourier_origin__hour,fourier_shift,2,False,8.788627445654423e-16,1.0000000000000004,,,,,,,,0.4501244579441845,0.0006486680358648,54.435762348007145,35.787052780389786,0.0951380525106953,0.9953492690242588,0.9948479343099106,77.0,0.0873749256134033,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,0,test,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m2,fourier_origin__hour,fourier_shift,2,False,8.788627445654423e-16,1.0000000000000004,,,,,,,,0.4501244579441845,0.0006486680358648,55.66196882220776,34.08005137741566,0.0838315047138253,0.9965380788624584,0.9966502657900458,77.0,0.0873749256134033,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,0,validation,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m3,fourier_origin__hour,fourier_shift,3,False,1.6905791605907297e-15,1.0,,,,,,,,0.4870315100997686,0.0004587010480463,54.55392550939965,35.27612963318825,0.1028404849664673,0.9947160996760492,0.9940017738612952,82.0,0.0877546593546867,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,0,test,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m3,fourier_origin__hour,fourier_shift,3,False,1.6905791605907297e-15,1.0,,,,,,,,0.4870315100997686,0.0004587010480463,55.21095624024953,33.78776386380196,0.0891966696290657,0.9959680105864532,0.9961613866286722,82.0,0.0877546593546867,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,0,validation,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m4,fourier_origin__hour,fourier_shift,4,False,1.4033754756120093e-15,1.0000000000000002,,,,,,,,0.459427563007921,0.0006556280422955,55.15994923520649,35.46850672364235,0.0681438028839247,0.9976355246765878,0.9961017967498282,77.0,0.0897151827812194,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,0,test,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m4,fourier_origin__hour,fourier_shift,4,False,1.4033754756120093e-15,1.0000000000000002,,,,,,,,0.459427563007921,0.0006556280422955,54.9336652674694,34.29783236980438,0.0727839795777751,0.9973348780153164,0.9969278754820842,77.0,0.0897151827812194,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,0,validation,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m5,fourier_origin__hour,fourier_shift,5,False,1.2469918398392604e-15,1.0000000000000004,,,,,,,,0.4976961971260607,0.000683489954099,54.11122180874336,34.32948264479637,0.0871145912107858,0.9960868030600828,0.9945632581826503,85.0,0.0863361954689025,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,0,test,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m5,fourier_origin__hour,fourier_shift,5,False,1.2469918398392604e-15,1.0000000000000004,,,,,,,,0.4976961971260607,0.000683489954099,57.43276384802094,34.831797525286674,0.0905059789687288,0.9958469814017892,0.995051484304368,85.0,0.0863361954689025,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,0,validation,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m6,fourier_origin__hour,fourier_shift,6,False,1.815160594339747e-15,1.0000000000000002,,,,,,,,0.3788091698661446,0.0006595130544155,56.64397386693905,36.69468346238136,0.0956542692333263,0.9958948052473328,0.9945518139162278,61.0,0.0946075171232223,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,0,test,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m6,fourier_origin__hour,fourier_shift,6,False,1.815160594339747e-15,1.0000000000000002,,,,,,,,0.3788091698661446,0.0006595130544155,57.33090562109157,35.10695531964302,0.0950389260257274,0.9962099281218824,0.9956074189469108,61.0,0.0946075171232223,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,0,validation,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m7,fourier_origin__hour,fourier_shift,7,False,2.076802456844716e-15,1.0000000000000002,,,,,,,,0.4551947468426078,0.0006404749583452,56.39632887957443,36.15106153488159,0.041240532989378,0.9991360741592772,0.9985708972304872,77.0,0.0937820822000503,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,0,test,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m7,fourier_origin__hour,fourier_shift,7,False,2.076802456844716e-15,1.0000000000000002,,,,,,,,0.4551947468426078,0.0006404749583452,57.25752596218169,35.51991845667362,0.0444817008461663,0.999051436313848,0.9990107975417996,77.0,0.0937820822000503,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,1,validation,C1,onehot_vs_onehot,onehot__season,onehot__season,onehot,-1,True,0.0,1.0,,,,,,,,0.4898941318970173,0.0005717719905078,73.34231252782743,47.764218389987946,0.0,0.9999999999999998,0.9999999999999998,87.0,0.1586088389158249,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,1,test,C1,onehot_vs_onehot,onehot__season,onehot__season,onehot,-1,True,0.0,1.0,,,,,,,,0.4898941318970173,0.0005717719905078,78.00769345797514,49.7057805210352,0.0,1.0,1.0,87.0,0.1586088389158249,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,1,validation,C1,onehot_vs_helmert,helmert__season,onehot__season,helmert,0,False,1.7916185122862606e-16,1.0000000000000004,,,,,,,,0.4484186971094459,0.0006223879754543,73.0420519845154,47.61473834514618,0.0897856445222969,0.9950943486188558,0.9955574788281067,76.0,0.1573128253221511,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,1,test,C1,onehot_vs_helmert,helmert__season,onehot__season,helmert,0,False,1.7916185122862606e-16,1.0000000000000004,,,,,,,,0.4484186971094459,0.0006223879754543,77.05104891538973,49.34881658852101,0.0835164406379466,0.996435084430043,0.9970376676565844,76.0,0.1573128253221511,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,1,validation,C3,local_hat_vs_local_hat,local_hat__feel_temp,local_hat__feel_temp,local_hat,-1,True,0.0,1.0,,,,,,,,0.3612789791077375,0.0005752958822995,76.0384933784316,50.657212287187576,0.0,1.0,0.9999999999999998,59.0,0.1704846322536468,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,1,test,C3,local_hat_vs_local_hat,local_hat__feel_temp,local_hat__feel_temp,local_hat,-1,True,0.0,1.0,,,,,,,,0.3612789791077375,0.0005752958822995,81.75615475452736,54.37848840653896,0.0,1.0,0.9999999999999998,59.0,0.1704846322536468,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,1,validation,C3,local_hat_vs_spectral_hat,spectral_hat__feel_temp,local_hat__feel_temp,spectral_hat,0,False,2.1424358174305508e-16,1.0000000000000009,,,,,,,,0.3770280859898776,0.0005731030832976,75.41433119508781,50.121118903160095,0.0577383968522146,0.9979088879438452,0.9977976939803158,59.0,0.1676972657442093,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,1,test,C3,local_hat_vs_spectral_hat,spectral_hat__feel_temp,local_hat__feel_temp,spectral_hat,0,False,2.1424358174305508e-16,1.0000000000000009,,,,,,,,0.3770280859898776,0.0005731030832976,81.21758129807003,54.25056114792824,0.0490785516987343,0.9987674978946376,0.9985903819951916,59.0,0.1676972657442093,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,1,validation,C2,fourier_origin_vs_fourier_origin,fourier_origin__hour,fourier_origin__hour,fourier_origin,-1,True,0.0,1.0,,,,,,,,0.4389099329710006,0.0003836080431938,56.26934485501323,36.16909384727478,0.0,0.9999999999999998,0.9999999999999998,74.0,0.0933602377772331,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,1,test,C2,fourier_origin_vs_fourier_origin,fourier_origin__hour,fourier_origin__hour,fourier_origin,-1,True,0.0,1.0,,,,,,,,0.4389099329710006,0.0003836080431938,55.36812313703735,33.73330269753933,0.0,1.0,1.0,74.0,0.0933602377772331,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,1,validation,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m0,fourier_origin__hour,fourier_shift,0,False,7.917937327343782e-16,1.0000000000000002,,,,,,,,0.4699987599160522,0.0005806949920952,54.88699462491995,35.1760710477829,0.0716456092751828,0.99736327239594,0.9964072156099792,96.0,0.0888294726610183,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,1,test,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m0,fourier_origin__hour,fourier_shift,0,False,7.917937327343782e-16,1.0000000000000002,,,,,,,,0.4699987599160522,0.0005806949920952,55.51044208081415,33.41442222893238,0.0701310593869769,0.9977056330873688,0.9970262235211316,96.0,0.0888294726610183,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,1,validation,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m1,fourier_origin__hour,fourier_shift,1,False,8.613791554819679e-16,1.0000000000000002,,,,,,,,0.3382616830058396,0.0003900579176843,55.662296304235454,36.83066666126251,0.0853477888818091,0.9960156655796568,0.995033188372625,63.0,0.0913567095994949,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,1,test,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m1,fourier_origin__hour,fourier_shift,1,False,8.613791554819679e-16,1.0000000000000002,,,,,,,,0.3382616830058396,0.0003900579176843,55.42428090970414,34.89232525229454,0.0791844981586886,0.9968410239079896,0.9962918318913724,63.0,0.0913567095994949,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,1,validation,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m2,fourier_origin__hour,fourier_shift,2,False,8.788627445654423e-16,1.0000000000000004,,,,,,,,0.3458982079755515,0.0003835679963231,55.82162234220112,36.51791313290596,0.0982288418648032,0.9947943798594392,0.9937364099336232,63.0,0.0918804481625557,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,1,test,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m2,fourier_origin__hour,fourier_shift,2,False,8.788627445654423e-16,1.0000000000000004,,,,,,,,0.3458982079755515,0.0003835679963231,55.33404259099785,34.349050387740135,0.0848060074147216,0.9963378855611028,0.9962410485403006,63.0,0.0918804481625557,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,1,validation,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m3,fourier_origin__hour,fourier_shift,3,False,1.6905791605907297e-15,1.0,,,,,,,,0.4632635130546987,0.0003892059903591,56.88103555686797,36.5337202847004,0.1001278434177703,0.9947103449926904,0.9923001544975965,96.0,0.0954010635614395,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,1,test,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m3,fourier_origin__hour,fourier_shift,3,False,1.6905791605907297e-15,1.0,,,,,,,,0.4632635130546987,0.0003892059903591,56.77712051897246,34.42000533640385,0.0885035249752852,0.9960425350348836,0.9952431735732022,96.0,0.0954010635614395,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,1,validation,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m4,fourier_origin__hour,fourier_shift,4,False,1.4033754756120093e-15,1.0000000000000002,,,,,,,,0.4839825169183314,0.0004508490674197,55.1217943647413,34.951857805252075,0.0945760318531455,0.9956794597082568,0.9935182536049438,96.0,0.0895911082625389,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,1,test,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m4,fourier_origin__hour,fourier_shift,4,False,1.4033754756120093e-15,1.0000000000000002,,,,,,,,0.4839825169183314,0.0004508490674197,55.696653701985646,33.34031401574612,0.088724195327882,0.9962111835441791,0.9947334625090124,96.0,0.0895911082625389,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,1,validation,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m5,fourier_origin__hour,fourier_shift,5,False,1.2469918398392604e-15,1.0000000000000004,,,,,,,,0.3219489278271794,0.0006524119526147,57.55309096884624,36.26773479580879,0.0929218373365486,0.9955537741529874,0.9948007267109176,59.0,0.0976687222719192,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,1,test,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m5,fourier_origin__hour,fourier_shift,5,False,1.2469918398392604e-15,1.0000000000000004,,,,,,,,0.3219489278271794,0.0006524119526147,57.46543701491132,35.761518478393555,0.087175616807773,0.9963220018186968,0.9960009899177168,59.0,0.0976687222719192,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,1,validation,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m6,fourier_origin__hour,fourier_shift,6,False,1.815160594339747e-15,1.0000000000000002,,,,,,,,0.4689637590199709,0.0006490668747574,56.26141081580367,35.18450817465782,0.0919849936096321,0.995474304781164,0.9940532730601966,92.0,0.0933339074254036,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,1,test,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m6,fourier_origin__hour,fourier_shift,6,False,1.815160594339747e-15,1.0000000000000002,,,,,,,,0.4689637590199709,0.0006490668747574,54.57024100479154,32.98438838124275,0.0853293451561179,0.9962035521526889,0.9955903421510398,92.0,0.0933339074254036,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,1,validation,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m7,fourier_origin__hour,fourier_shift,7,False,2.076802456844716e-15,1.0000000000000002,,,,,,,,0.5007912290748209,0.0006431790534406,55.55854686221679,35.125120997428894,0.063579543545233,0.9980135017059578,0.9971832799267564,96.0,0.0910164564847946,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,1,test,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m7,fourier_origin__hour,fourier_shift,7,False,2.076802456844716e-15,1.0000000000000002,,,,,,,,0.5007912290748209,0.0006431790534406,56.14193449618146,33.98638944327831,0.0632430484476991,0.9980730346777572,0.9975740220986254,96.0,0.0910164564847946,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,2,validation,C1,onehot_vs_onehot,onehot__season,onehot__season,onehot,-1,True,0.0,1.0,,,,,,,,0.4717253709677607,0.0003755160141736,71.14862399696966,46.14768183231354,0.0,1.0,0.9999999999999998,82.0,0.1492626667022705,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,2,test,C1,onehot_vs_onehot,onehot__season,onehot__season,onehot,-1,True,0.0,1.0,,,,,,,,0.4717253709677607,0.0003755160141736,79.1057565708493,49.71985492110253,0.0,1.0,1.0,82.0,0.1492626667022705,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,2,validation,C1,onehot_vs_helmert,helmert__season,onehot__season,helmert,0,False,1.7916185122862606e-16,1.0000000000000004,,,,,,,,0.4401160888373852,0.0005790919531136,73.06438117352893,46.52981555461884,0.1011674028163658,0.9939660351191664,0.995062514305333,91.0,0.1574090421199798,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,2,test,C1,onehot_vs_helmert,helmert__season,onehot__season,helmert,0,False,1.7916185122862606e-16,1.0000000000000004,,,,,,,,0.4401160888373852,0.0005790919531136,77.60026899218315,47.90588188171387,0.0935799084563808,0.9956579493242836,0.996037199877548,91.0,0.1574090421199798,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,2,validation,C3,local_hat_vs_local_hat,local_hat__feel_temp,local_hat__feel_temp,local_hat,-1,True,0.0,1.0,,,,,,,,0.4373663270380348,0.0003887149505317,72.13994946634324,46.55608448386192,0.0,0.9999999999999998,0.9999999999999998,82.0,0.1534510552883148,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,2,test,C3,local_hat_vs_local_hat,local_hat__feel_temp,local_hat__feel_temp,local_hat,-1,True,0.0,1.0,,,,,,,,0.4373663270380348,0.0003887149505317,79.03785886475463,49.97582107782364,0.0,1.0,1.0,82.0,0.1534510552883148,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,2,validation,C3,local_hat_vs_spectral_hat,spectral_hat__feel_temp,local_hat__feel_temp,spectral_hat,0,False,2.1424358174305508e-16,1.0000000000000009,,,,,,,,0.4376837050076574,0.0003861419390887,71.51219957026018,46.66698870062828,0.0849942489976274,0.996127999347838,0.99716968986038,82.0,0.1507920622825622,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,2,test,C3,local_hat_vs_spectral_hat,spectral_hat__feel_temp,local_hat__feel_temp,spectral_hat,0,False,2.1424358174305508e-16,1.0000000000000009,,,,,,,,0.4376837050076574,0.0003861419390887,80.27674937844293,50.60970725119114,0.0757451631509129,0.997136096264391,0.9977233323033612,82.0,0.1507920622825622,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,2,validation,C2,fourier_origin_vs_fourier_origin,fourier_origin__hour,fourier_origin__hour,fourier_origin,-1,True,0.0,1.0,,,,,,,,0.3459605721291154,0.0006503590848296,53.06138533322064,33.98745587468147,0.0,1.0,0.9999999999999998,62.0,0.0830186009407043,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,2,test,C2,fourier_origin_vs_fourier_origin,fourier_origin__hour,fourier_origin__hour,fourier_origin,-1,True,0.0,1.0,,,,,,,,0.3459605721291154,0.0006503590848296,55.17582667121319,33.58348539471626,0.0,1.0,1.0,62.0,0.0830186009407043,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,2,validation,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m0,fourier_origin__hour,fourier_shift,0,False,7.917937327343782e-16,1.0000000000000002,,,,,,,,0.3469446538947522,0.0006266739219427,54.86923368617919,35.2536740899086,0.0471751741506317,0.9988362532310572,0.9982619020370792,62.0,0.0887719988822937,3x256-GELU-no_batchnorm-no_dropout,,,,
bike-sharing,development,regression,controlled_mlp,2,test,C2,fourier_origin_vs_fourier_shift,fourier_shift__hour__m0,fourier_origin__hour,fourier_shift,0,False,7.917937327343782e-16,1.0000000000000002,,,,,,,,0.3469446538947522,0.0006266739219427,56.46741417213232,34.98774866759777,0.0482914590234064,0.9988418933483508,0.998445564539202,62.0,0.0887719988822937,3x256-GELU-no_batchnorm-no_dropout,,,,
