panel,dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds
NEW_prospective,satimage,classification,controlled_mlp,2,Raw,baseline,rbf_reference,-1,True,validation,0.22511996205954282,0.0,0.36467875400558114
NEW_prospective,satimage,classification,controlled_mlp,2,Raw,baseline,rbf_reference,-1,True,test,0.2975806663323949,0.0,0.36467875400558114
NEW_prospective,satimage,classification,controlled_mlp,2,Raw,baseline,orthogonal_all__m0,0,False,validation,0.22512571339270665,0.036861029973023714,0.148337259888649
NEW_prospective,satimage,classification,controlled_mlp,2,Raw,baseline,orthogonal_all__m0,0,False,test,0.3047984658444456,0.054887545544178185,0.148337259888649
NEW_prospective,satimage,classification,controlled_mlp,2,Raw,baseline,orthogonal_all__m1,1,False,validation,0.22803454153216704,0.05821642208306799,0.35777942300774157
NEW_prospective,satimage,classification,controlled_mlp,2,Raw,baseline,orthogonal_all__m1,1,False,test,0.3328308179463285,0.06377123241420313,0.35777942300774157
NEW_prospective,satimage,classification,controlled_mlp,2,Raw,baseline,orthogonal_all__m2,2,False,validation,0.23910687176501655,0.0472127332785956,0.19778154999949038
NEW_prospective,satimage,classification,controlled_mlp,2,Raw,baseline,orthogonal_all__m2,2,False,test,0.29330754705791334,0.05572511343366771,0.19778154999949038
NEW_prospective,satimage,classification,controlled_mlp,2,Raw,baseline,orthogonal_all__m3,3,False,validation,0.23208631653281767,0.05388983682816487,0.21174237807281315
NEW_prospective,satimage,classification,controlled_mlp,2,Raw,baseline,orthogonal_all__m3,3,False,test,0.3245592041282011,0.0537536460279123,0.21174237807281315
NEW_prospective,satimage,classification,controlled_mlp,2,Raw,baseline,orthogonal_all__m4,4,False,validation,0.22311376457564064,0.03960413145114336,0.7269654071424156
NEW_prospective,satimage,classification,controlled_mlp,2,Raw,baseline,orthogonal_all__m4,4,False,test,0.3047849215415616,0.05122663235263257,0.7269654071424156
NEW_prospective,satimage,classification,controlled_mlp,2,Raw,baseline,orthogonal_all__m5,5,False,validation,0.24374601698567108,0.04545066016519386,0.20921197696588933
NEW_prospective,satimage,classification,controlled_mlp,2,Raw,baseline,orthogonal_all__m5,5,False,test,0.2973960437243527,0.051335946794224964,0.20921197696588933
NEW_prospective,satimage,classification,controlled_mlp,2,Raw,baseline,orthogonal_all__m6,6,False,validation,0.21950353409739162,0.042055996675981554,0.8338874881155789
NEW_prospective,satimage,classification,controlled_mlp,2,Raw,baseline,orthogonal_all__m6,6,False,test,0.30911491251431555,0.05053264500878472,0.8338874881155789
NEW_prospective,satimage,classification,controlled_mlp,2,Raw,baseline,orthogonal_all__m7,7,False,validation,0.2356448506122931,0.047987730289891686,0.2062182780355215
NEW_prospective,satimage,classification,controlled_mlp,2,Raw,baseline,orthogonal_all__m7,7,False,test,0.344678262692341,0.0528694959087987,0.2062182780355215
NEW_prospective,satimage,classification,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer,rbf_reference,-1,True,validation,0.22580915068875668,0.0,0.9395790270064026
NEW_prospective,satimage,classification,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer,rbf_reference,-1,True,test,0.2814099239656618,0.0,0.9395790270064026
NEW_prospective,satimage,classification,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m0,0,False,validation,0.2258091687318864,9.774673999006018e-08,1.565452661830932
NEW_prospective,satimage,classification,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m0,0,False,test,0.2814099125200966,1.5389902350046587e-07,1.565452661830932
NEW_prospective,satimage,classification,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m1,1,False,validation,0.2258091834629931,1.6601560007909101e-07,1.5155168711207807
NEW_prospective,satimage,classification,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m1,1,False,test,0.28140998590993155,1.4709059836311392e-07,1.5155168711207807
NEW_prospective,satimage,classification,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m2,2,False,validation,0.22580915491433845,1.5868782245183275e-07,0.8669753428548574
NEW_prospective,satimage,classification,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m2,2,False,test,0.28140997892411124,1.7450994571092018e-07,0.8669753428548574
NEW_prospective,satimage,classification,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m3,3,False,validation,0.22580916049596358,1.1476473586689435e-07,0.7842195900157094
NEW_prospective,satimage,classification,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m3,3,False,test,0.28140992816806554,1.9134967689674493e-07,0.7842195900157094
NEW_prospective,satimage,classification,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m4,4,False,validation,0.22580916997569003,7.40876249449592e-08,1.1755342530086637
NEW_prospective,satimage,classification,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m4,4,False,test,0.2814099055287149,8.649900258615996e-08,1.1755342530086637
NEW_prospective,satimage,classification,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m5,5,False,validation,0.22580915686528535,7.54537385351987e-08,1.1253796420060098
NEW_prospective,satimage,classification,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m5,5,False,test,0.2814099431741203,7.716926402979242e-08,1.1253796420060098
NEW_prospective,satimage,classification,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m6,6,False,validation,0.2258091649192861,1.0692935856721164e-07,1.4815980128478259
NEW_prospective,satimage,classification,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m6,6,False,test,0.2814099057811019,1.2068625783527569e-07,1.4815980128478259
NEW_prospective,satimage,classification,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m7,7,False,validation,0.22580914488527115,6.932602841656722e-08,0.9532612739130855
NEW_prospective,satimage,classification,controlled_mlp,2,BlockAdam+DataInit[equal-HPO],optimizer,orthogonal_all__m7,7,False,test,0.28140991650845504,9.395386670907297e-08,0.9532612739130855
NEW_prospective,satimage,classification,controlled_mlp,2,GramAnchor,interface,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,validation,0.2461940115440917,0.0,0.6846857462078333
NEW_prospective,satimage,classification,controlled_mlp,2,GramAnchor,interface,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,test,0.2716181658950943,0.0,0.6846857462078333
NEW_prospective,satimage,classification,controlled_mlp,2,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,validation,0.2461940115440917,0.0,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,test,0.2716181658950943,0.0,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,validation,0.2461940115440917,0.0,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,test,0.2716181658950943,0.0,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,validation,0.2461940115440917,0.0,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,test,0.2716181658950943,0.0,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,validation,0.2461940115440917,0.0,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,test,0.2716181658950943,0.0,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,validation,0.2461940115440917,0.0,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,test,0.2716181658950943,0.0,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,validation,0.2461940115440917,0.0,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,test,0.2716181658950943,0.0,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,validation,0.2461940115440917,0.0,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,test,0.2716181658950943,0.0,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,validation,0.2461940115440917,0.0,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,test,0.2716181658950943,0.0,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,Raw+GramAnchor@0.75,hybrid_prediction_mixture,rbf_reference,-1,True,validation,0.22618152022645824,0.0,1.0163169051520526
NEW_prospective,satimage,classification,controlled_mlp,2,Raw+GramAnchor@0.75,hybrid_prediction_mixture,rbf_reference,-1,True,test,0.26512435625713326,0.0,1.0163169051520526
NEW_prospective,satimage,classification,controlled_mlp,2,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m0,0,False,validation,0.22577778934098502,0.009215257570077085,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m0,0,False,test,0.2681341847114869,0.013721886486620713,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m1,1,False,validation,0.23045658075765652,0.014554106128061486,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m1,1,False,test,0.27280001709701956,0.015942807835749594,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m2,2,False,validation,0.23265801606466752,0.011803183436693803,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m2,2,False,test,0.2628180029965217,0.01393127830599013,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m3,3,False,validation,0.23014015617829284,0.013472459423732363,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m3,3,False,test,0.2650576512187073,0.013438411092097816,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m4,4,False,validation,0.22627378919126742,0.009901033252120026,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m4,4,False,test,0.2650766054228628,0.012806658039898885,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m5,5,False,validation,0.23605177513601158,0.011362664727984292,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m5,5,False,test,0.26249338820136614,0.012833986938681768,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m6,6,False,validation,0.2290462222586655,0.010513999637831796,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m6,6,False,test,0.2641521563430471,0.012633161130403449,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m7,7,False,validation,0.22771040931778255,0.011996933083173424,0.0
NEW_prospective,satimage,classification,controlled_mlp,2,Raw+GramAnchor@0.75,hybrid_prediction_mixture,orthogonal_all__m7,7,False,test,0.26746412733997893,0.01321737403574476,0.0
