panel,dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds
NEW_prospective,pollen,regression,catboost,0,Raw,baseline,rbf_reference,-1,True,validation,1.4775562298525935,0.0,1.3584549080114812
NEW_prospective,pollen,regression,catboost,0,Raw,baseline,rbf_reference,-1,True,test,1.6501213861589668,0.0,1.3584549080114812
NEW_prospective,pollen,regression,catboost,0,Raw,baseline,orthogonal_all__m0,0,False,validation,1.5471201422175098,0.12937077399147187,0.8295833668671548
NEW_prospective,pollen,regression,catboost,0,Raw,baseline,orthogonal_all__m0,0,False,test,1.7107558311927142,0.11300864044168092,0.8295833668671548
NEW_prospective,pollen,regression,catboost,0,Raw,baseline,orthogonal_all__m1,1,False,validation,1.5170110273812827,0.1314237266365561,1.2860232151579112
NEW_prospective,pollen,regression,catboost,0,Raw,baseline,orthogonal_all__m1,1,False,test,1.7098676336592518,0.12504824249389365,1.2860232151579112
NEW_prospective,pollen,regression,catboost,0,Raw,baseline,orthogonal_all__m2,2,False,validation,1.4841423290153315,0.12523628731977057,0.8921019898261875
NEW_prospective,pollen,regression,catboost,0,Raw,baseline,orthogonal_all__m2,2,False,test,1.7303061713851757,0.12728398291499193,0.8921019898261875
NEW_prospective,pollen,regression,catboost,0,Raw,baseline,orthogonal_all__m3,3,False,validation,1.5072840933656428,0.13745204052573456,0.8785258829593658
NEW_prospective,pollen,regression,catboost,0,Raw,baseline,orthogonal_all__m3,3,False,test,1.7132443837427087,0.1324626085928156,0.8785258829593658
NEW_prospective,pollen,regression,catboost,0,Raw,baseline,orthogonal_all__m4,4,False,validation,1.489894863936871,0.12311010171270018,1.1494331590365618
NEW_prospective,pollen,regression,catboost,0,Raw,baseline,orthogonal_all__m4,4,False,test,1.7150849302191613,0.11456981430714691,1.1494331590365618
NEW_prospective,pollen,regression,catboost,0,Raw,baseline,orthogonal_all__m5,5,False,validation,1.496115720864099,0.12277218657731918,0.9716890291310847
NEW_prospective,pollen,regression,catboost,0,Raw,baseline,orthogonal_all__m5,5,False,test,1.6937748407212672,0.11822974583156039,0.9716890291310847
NEW_prospective,pollen,regression,catboost,0,Raw,baseline,orthogonal_all__m6,6,False,validation,1.5147117338329037,0.13180794757390527,1.061003740876913
NEW_prospective,pollen,regression,catboost,0,Raw,baseline,orthogonal_all__m6,6,False,test,1.6899351662538467,0.11793191516651622,1.061003740876913
NEW_prospective,pollen,regression,catboost,0,Raw,baseline,orthogonal_all__m7,7,False,validation,1.539714355750109,0.1276294958189787,1.3217871389351785
NEW_prospective,pollen,regression,catboost,0,Raw,baseline,orthogonal_all__m7,7,False,test,1.6988347843967575,0.12057287365942357,1.3217871389351785
NEW_prospective,pollen,regression,catboost,0,GramAnchor,interface,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,validation,1.4871362194260385,0.0,1.7654107240960002
NEW_prospective,pollen,regression,catboost,0,GramAnchor,interface,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,test,1.660650171723557,0.0,1.7654107240960002
NEW_prospective,pollen,regression,catboost,0,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,validation,1.4871362194260385,0.0,0.0
NEW_prospective,pollen,regression,catboost,0,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,test,1.660650171723557,0.0,0.0
NEW_prospective,pollen,regression,catboost,0,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,validation,1.4871362194260385,0.0,0.0
NEW_prospective,pollen,regression,catboost,0,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,test,1.660650171723557,0.0,0.0
NEW_prospective,pollen,regression,catboost,0,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,validation,1.4871362194260385,0.0,0.0
NEW_prospective,pollen,regression,catboost,0,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,test,1.660650171723557,0.0,0.0
NEW_prospective,pollen,regression,catboost,0,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,validation,1.4871362194260385,0.0,0.0
NEW_prospective,pollen,regression,catboost,0,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,test,1.660650171723557,0.0,0.0
NEW_prospective,pollen,regression,catboost,0,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,validation,1.4871362194260385,0.0,0.0
NEW_prospective,pollen,regression,catboost,0,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,test,1.660650171723557,0.0,0.0
NEW_prospective,pollen,regression,catboost,0,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,validation,1.4871362194260385,0.0,0.0
NEW_prospective,pollen,regression,catboost,0,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,test,1.660650171723557,0.0,0.0
NEW_prospective,pollen,regression,catboost,0,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,validation,1.4871362194260385,0.0,0.0
NEW_prospective,pollen,regression,catboost,0,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,test,1.660650171723557,0.0,0.0
NEW_prospective,pollen,regression,catboost,0,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,validation,1.4871362194260385,0.0,0.0
