panel,dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds
NEW_prospective,pollen,regression,tabicl_v2,1,Raw,baseline,rbf_reference,-1,True,validation,1.374414171477927,0.0,0.4692285298369825
NEW_prospective,pollen,regression,tabicl_v2,1,Raw,baseline,rbf_reference,-1,True,test,1.5566717057470512,0.0,0.4692285298369825
NEW_prospective,pollen,regression,tabicl_v2,1,Raw,baseline,orthogonal_all__m0,0,False,validation,1.4408028667272355,0.1189215451450202,0.531189271947369
NEW_prospective,pollen,regression,tabicl_v2,1,Raw,baseline,orthogonal_all__m0,0,False,test,1.6092513453871327,0.13563474068070433,0.531189271947369
NEW_prospective,pollen,regression,tabicl_v2,1,Raw,baseline,orthogonal_all__m1,1,False,validation,1.429892803986763,0.1261178776469511,0.6703299400396645
NEW_prospective,pollen,regression,tabicl_v2,1,Raw,baseline,orthogonal_all__m1,1,False,test,1.595334991008909,0.13373897053598752,0.6703299400396645
NEW_prospective,pollen,regression,tabicl_v2,1,Raw,baseline,orthogonal_all__m2,2,False,validation,1.4191190354293306,0.11934044920296086,0.31929942313581705
NEW_prospective,pollen,regression,tabicl_v2,1,Raw,baseline,orthogonal_all__m2,2,False,test,1.578840601437127,0.12838682823011824,0.31929942313581705
NEW_prospective,pollen,regression,tabicl_v2,1,Raw,baseline,orthogonal_all__m3,3,False,validation,1.4431936757762795,0.12955046519192667,0.5586572531610727
NEW_prospective,pollen,regression,tabicl_v2,1,Raw,baseline,orthogonal_all__m3,3,False,test,1.6013325704228265,0.1436469285218824,0.5586572531610727
NEW_prospective,pollen,regression,tabicl_v2,1,Raw,baseline,orthogonal_all__m4,4,False,validation,1.4456239649863656,0.12790621137406782,0.28788401815108955
NEW_prospective,pollen,regression,tabicl_v2,1,Raw,baseline,orthogonal_all__m4,4,False,test,1.5976371697086267,0.14212989658934477,0.28788401815108955
NEW_prospective,pollen,regression,tabicl_v2,1,Raw,baseline,orthogonal_all__m5,5,False,validation,1.4144269252148727,0.11611786780259581,0.4187491300981492
NEW_prospective,pollen,regression,tabicl_v2,1,Raw,baseline,orthogonal_all__m5,5,False,test,1.5740786392544237,0.12046344451756981,0.4187491300981492
NEW_prospective,pollen,regression,tabicl_v2,1,Raw,baseline,orthogonal_all__m6,6,False,validation,1.440402135183387,0.1425544110093173,0.6503413140308112
NEW_prospective,pollen,regression,tabicl_v2,1,Raw,baseline,orthogonal_all__m6,6,False,test,1.6177726571843372,0.15210621766578794,0.6503413140308112
NEW_prospective,pollen,regression,tabicl_v2,1,Raw,baseline,orthogonal_all__m7,7,False,validation,1.4015099062437546,0.1104072952136592,0.47425192478112876
NEW_prospective,pollen,regression,tabicl_v2,1,Raw,baseline,orthogonal_all__m7,7,False,test,1.5815333567902188,0.12478095679499263,0.47425192478112876
NEW_prospective,pollen,regression,tabicl_v2,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,validation,1.4024093845609593,0.0,0.3585695510264486
NEW_prospective,pollen,regression,tabicl_v2,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,test,1.548053145139707,0.0,0.3585695510264486
NEW_prospective,pollen,regression,tabicl_v2,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,validation,1.4024093845609593,0.0,0.0
NEW_prospective,pollen,regression,tabicl_v2,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,test,1.548053145139707,0.0,0.0
NEW_prospective,pollen,regression,tabicl_v2,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,validation,1.4024093845609593,0.0,0.0
NEW_prospective,pollen,regression,tabicl_v2,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,test,1.548053145139707,0.0,0.0
NEW_prospective,pollen,regression,tabicl_v2,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,validation,1.4024093845609593,0.0,0.0
NEW_prospective,pollen,regression,tabicl_v2,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,test,1.548053145139707,0.0,0.0
NEW_prospective,pollen,regression,tabicl_v2,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,validation,1.4024093845609593,0.0,0.0
NEW_prospective,pollen,regression,tabicl_v2,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,test,1.548053145139707,0.0,0.0
NEW_prospective,pollen,regression,tabicl_v2,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,validation,1.4024093845609593,0.0,0.0
NEW_prospective,pollen,regression,tabicl_v2,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,test,1.548053145139707,0.0,0.0
NEW_prospective,pollen,regression,tabicl_v2,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,validation,1.4024093845609593,0.0,0.0
NEW_prospective,pollen,regression,tabicl_v2,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,test,1.548053145139707,0.0,0.0
NEW_prospective,pollen,regression,tabicl_v2,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,validation,1.4024093845609593,0.0,0.0
NEW_prospective,pollen,regression,tabicl_v2,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,test,1.548053145139707,0.0,0.0
NEW_prospective,pollen,regression,tabicl_v2,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,validation,1.4024093845609593,0.0,0.0
NEW_prospective,pollen,regression,tabicl_v2,1,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,test,1.548053145139707,0.0,0.0
NEW_prospective,pollen,regression,tabicl_v2,1,Raw+GramAnchor@0.75,hybrid_prediction_mixture,rbf_reference,-1,True,validation,1.3913184611854894,0.0,0.4333746680058539
