panel,dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds
NEW_prospective,wilt,classification,catboost,2,Raw,baseline,rbf_reference,-1,True,validation,0.04217909406768161,0.0,1.3589730558451265
NEW_prospective,wilt,classification,catboost,2,Raw,baseline,rbf_reference,-1,True,test,0.05131379838533562,0.0,1.3589730558451265
NEW_prospective,wilt,classification,catboost,2,Raw,baseline,orthogonal_all__m0,0,False,validation,0.05853931021913519,0.03904179733306404,1.3037264470476657
NEW_prospective,wilt,classification,catboost,2,Raw,baseline,orthogonal_all__m0,0,False,test,0.06202919814207891,0.04306855634258861,1.3037264470476657
NEW_prospective,wilt,classification,catboost,2,Raw,baseline,orthogonal_all__m1,1,False,validation,0.057783510203481464,0.04326361220981644,1.6140310920309275
NEW_prospective,wilt,classification,catboost,2,Raw,baseline,orthogonal_all__m1,1,False,test,0.052476018516668874,0.03654662367755563,1.6140310920309275
NEW_prospective,wilt,classification,catboost,2,Raw,baseline,orthogonal_all__m2,2,False,validation,0.05871725904566495,0.040030353003704874,1.3733163999859244
NEW_prospective,wilt,classification,catboost,2,Raw,baseline,orthogonal_all__m2,2,False,test,0.05911800896165037,0.051736725226492246,1.3733163999859244
NEW_prospective,wilt,classification,catboost,2,Raw,baseline,orthogonal_all__m3,3,False,validation,0.04879617344591424,0.028014951934230425,0.981281076092273
NEW_prospective,wilt,classification,catboost,2,Raw,baseline,orthogonal_all__m3,3,False,test,0.054281161256986205,0.030940063644685493,0.981281076092273
NEW_prospective,wilt,classification,catboost,2,Raw,baseline,orthogonal_all__m4,4,False,validation,0.07417658954855433,0.04382213789538543,0.9380102441646159
NEW_prospective,wilt,classification,catboost,2,Raw,baseline,orthogonal_all__m4,4,False,test,0.06042025162908583,0.03971702710178102,0.9380102441646159
NEW_prospective,wilt,classification,catboost,2,Raw,baseline,orthogonal_all__m5,5,False,validation,0.047614731938966516,0.03093380401566662,0.8559859229717404
NEW_prospective,wilt,classification,catboost,2,Raw,baseline,orthogonal_all__m5,5,False,test,0.05918009158054803,0.04080770255613065,0.8559859229717404
NEW_prospective,wilt,classification,catboost,2,Raw,baseline,orthogonal_all__m6,6,False,validation,0.05529053620195235,0.03355719912163656,1.2606260310858488
NEW_prospective,wilt,classification,catboost,2,Raw,baseline,orthogonal_all__m6,6,False,test,0.06147101765379208,0.0481907820552736,1.2606260310858488
NEW_prospective,wilt,classification,catboost,2,Raw,baseline,orthogonal_all__m7,7,False,validation,0.0544275986451701,0.03432634118339567,1.5270028139930218
NEW_prospective,wilt,classification,catboost,2,Raw,baseline,orthogonal_all__m7,7,False,test,0.06263417298897328,0.05504735816341226,1.5270028139930218
NEW_prospective,wilt,classification,catboost,2,GramAnchor,interface,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,validation,0.05059104185767404,0.0,2.395138965919614
NEW_prospective,wilt,classification,catboost,2,GramAnchor,interface,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,test,0.0564698892683452,0.0,2.395138965919614
NEW_prospective,wilt,classification,catboost,2,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,validation,0.05059104185767404,0.0,0.0
NEW_prospective,wilt,classification,catboost,2,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,test,0.0564698892683452,0.0,0.0
NEW_prospective,wilt,classification,catboost,2,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,validation,0.05059104185767404,0.0,0.0
NEW_prospective,wilt,classification,catboost,2,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,test,0.0564698892683452,0.0,0.0
NEW_prospective,wilt,classification,catboost,2,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,validation,0.05059104185767404,0.0,0.0
NEW_prospective,wilt,classification,catboost,2,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,test,0.0564698892683452,0.0,0.0
NEW_prospective,wilt,classification,catboost,2,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,validation,0.05059104185767404,0.0,0.0
NEW_prospective,wilt,classification,catboost,2,GramAnchor,interface,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,test,0.0564698892683452,0.0,0.0
