experiment,dataset,task,split_fingerprint,pair_family,pair_label,target_kappa,realized_basis_condition,basis_relation_max_error,model,arm,seed,failure,pair_metadata,reference_rank,reference_effective_rank,reference_sigma_max,reference_sigma_min_nonzero,reference_condition_number,reference_log_condition_number,reference_trace_cov,reference_logdet_nonzero_cov,reference_max_variance,reference_min_nonzero_variance,changed_rank,changed_effective_rank,changed_sigma_max,changed_sigma_min_nonzero,changed_condition_number,changed_log_condition_number,changed_trace_cov,changed_logdet_nonzero_cov,changed_max_variance,changed_min_nonzero_variance,reference_test_roc_auc,reference_test_accuracy,reference_test_primary,changed_test_roc_auc,changed_test_accuracy,changed_test_primary,final_primary_harm,final_normalized_harm,reference_last_batch_loss,changed_last_batch_loss,updates,parameters_per_model,reference_test_rmse,changed_test_rmse
function_matched_trajectory_decomposition,adult,binclass,cf26f38091e76190,controlled,controlled_kappa_30,30.0,29.99999999999998,0.0,mlp,matched_adamw,0,,"{""basis_condition"": 29.99999999999998, ""basis_relation_errors"": {""test"": 0.0, ""train"": 0.0, ""val"": 0.0}, ""categorical"": [{""column"": 0, ""levels"": 9, ""status"": ""helmert""}, {""column"": 1, ""levels"": 16, ""status"": ""helmert""}, {""column"": 2, ""levels"": 7, ""status"": ""helmert""}, {""column"": 3, ""levels"": 15, ""status"": ""helmert""}, {""column"": 4, ""levels"": 6, ""status"": ""helmert""}, {""column"": 5, ""levels"": 5, ""status"": ""helmert""}, {""column"": 6, ""levels"": 42, ""status"": ""helmert""}], ""equivalence_class"": ""exact_invertible_control"", ""input_features"": 116, ""numeric_bins"": 8, ""reference_trace"": 115.99999999999967, ""retained_rank"": 116, ""target_kappa"": 30.0, ""transformed_trace"": 115.99999999999963}",116,116.00000000000009,1.0000000000004268,0.9999999999995276,1.000000000000899,3.904561912072504e-13,115.99999999999963,-3.539391002515654e-13,1.0000000000007618,0.9999999999994356,116,45.584226732564666,2.582545110174791,0.08608483700582707,29.999999999999755,1.4771212547196588,115.99999999999966,-174.42300590951484,1.5109737261875869,0.5000160011098687,0.9017033974483225,0.8514219028315214,0.9017033974483225,0.8988289495391638,0.8488422087095387,0.8988289495391638,0.002874447909158695,0.003187797580992737,0.31756117939949036,0.3173658847808838,200,161793,,
function_matched_trajectory_decomposition,adult,binclass,cf26f38091e76190,controlled,controlled_kappa_30,30.0,29.99999999999998,0.0,mlp,matched_input_natural,0,,"{""basis_condition"": 29.99999999999998, ""basis_relation_errors"": {""test"": 0.0, ""train"": 0.0, ""val"": 0.0}, ""categorical"": [{""column"": 0, ""levels"": 9, ""status"": ""helmert""}, {""column"": 1, ""levels"": 16, ""status"": ""helmert""}, {""column"": 2, ""levels"": 7, ""status"": ""helmert""}, {""column"": 3, ""levels"": 15, ""status"": ""helmert""}, {""column"": 4, ""levels"": 6, ""status"": ""helmert""}, {""column"": 5, ""levels"": 5, ""status"": ""helmert""}, {""column"": 6, ""levels"": 42, ""status"": ""helmert""}], ""equivalence_class"": ""exact_invertible_control"", ""input_features"": 116, ""numeric_bins"": 8, ""reference_trace"": 115.99999999999967, ""retained_rank"": 116, ""target_kappa"": 30.0, ""transformed_trace"": 115.99999999999963}",116,116.00000000000009,1.0000000000004268,0.9999999999995276,1.000000000000899,3.904561912072504e-13,115.99999999999963,-3.539391002515654e-13,1.0000000000007618,0.9999999999994356,116,45.584226732564666,2.582545110174791,0.08608483700582707,29.999999999999755,1.4771212547196588,115.99999999999966,-174.42300590951484,1.5109737261875869,0.5000160011098687,0.9068948757146105,0.85283459246975,0.9068948757146105,0.9068949279885148,0.85283459246975,0.9068949279885148,-5.2273904316280095e-08,-5.764053333644604e-08,0.32269400358200073,0.3226940333843231,200,161793,,
function_matched_trajectory_decomposition,adult,binclass,cf26f38091e76190,controlled,controlled_kappa_1,1.0,1.000000000000001,0.0,mlp,ordinary_adamw,0,,"{""basis_condition"": 1.000000000000001, ""basis_relation_errors"": {""test"": 0.0, ""train"": 0.0, ""val"": 0.0}, ""categorical"": [{""column"": 0, ""levels"": 9, ""status"": ""helmert""}, {""column"": 1, ""levels"": 16, ""status"": ""helmert""}, {""column"": 2, ""levels"": 7, ""status"": ""helmert""}, {""column"": 3, ""levels"": 15, ""status"": ""helmert""}, {""column"": 4, ""levels"": 6, ""status"": ""helmert""}, {""column"": 5, ""levels"": 5, ""status"": ""helmert""}, {""column"": 6, ""levels"": 42, ""status"": ""helmert""}], ""equivalence_class"": ""exact_invertible_control"", ""input_features"": 116, ""numeric_bins"": 8, ""reference_trace"": 115.99999999999967, ""retained_rank"": 116, ""target_kappa"": 1.0, ""transformed_trace"": 115.99999999999967}",116,116.00000000000009,1.0000000000004268,0.9999999999995276,1.000000000000899,3.904561912072504e-13,115.99999999999963,-3.539391002515654e-13,1.0000000000007618,0.9999999999994356,116,115.99999999999999,1.0000000000004265,0.9999999999995275,1.000000000000899,3.904561912072504e-13,115.99999999999964,-3.526068326220148e-13,1.0000000000000397,0.9999999999999275,0.9017033974483225,0.8514219028315214,0.9017033974483225,0.900761149866984,0.8507462686567164,0.900761149866984,0.00094224758133854,0.0010449639914909394,0.31756117939949036,0.30620431900024414,200,161793,,
function_matched_trajectory_decomposition,adult,binclass,cf26f38091e76190,controlled,controlled_kappa_1,1.0,1.000000000000001,0.0,mlp,ordinary_adamw,1,,"{""basis_condition"": 1.000000000000001, ""basis_relation_errors"": {""test"": 0.0, ""train"": 0.0, ""val"": 0.0}, ""categorical"": [{""column"": 0, ""levels"": 9, ""status"": ""helmert""}, {""column"": 1, ""levels"": 16, ""status"": ""helmert""}, {""column"": 2, ""levels"": 7, ""status"": ""helmert""}, {""column"": 3, ""levels"": 15, ""status"": ""helmert""}, {""column"": 4, ""levels"": 6, ""status"": ""helmert""}, {""column"": 5, ""levels"": 5, ""status"": ""helmert""}, {""column"": 6, ""levels"": 42, ""status"": ""helmert""}], ""equivalence_class"": ""exact_invertible_control"", ""input_features"": 116, ""numeric_bins"": 8, ""reference_trace"": 115.99999999999967, ""retained_rank"": 116, ""target_kappa"": 1.0, ""transformed_trace"": 115.99999999999967}",116,116.00000000000009,1.0000000000004268,0.9999999999995276,1.000000000000899,3.904561912072504e-13,115.99999999999963,-3.539391002515654e-13,1.0000000000007618,0.9999999999994356,116,115.99999999999999,1.0000000000004265,0.9999999999995275,1.000000000000899,3.904561912072504e-13,115.99999999999964,-3.526068326220148e-13,1.0000000000000397,0.9999999999999275,0.902679048054564,0.8491493151526319,0.902679048054564,0.901688373928202,0.8481665745347338,0.901688373928202,0.0009906741263620011,0.0010974821322119776,0.2860206663608551,0.2814576029777527,200,161793,,
function_matched_trajectory_decomposition,adult,binclass,cf26f38091e76190,controlled,controlled_kappa_1,1.0,1.000000000000001,0.0,mlp,ordinary_adamw,2,,"{""basis_condition"": 1.000000000000001, ""basis_relation_errors"": {""test"": 0.0, ""train"": 0.0, ""val"": 0.0}, ""categorical"": [{""column"": 0, ""levels"": 9, ""status"": ""helmert""}, {""column"": 1, ""levels"": 16, ""status"": ""helmert""}, {""column"": 2, ""levels"": 7, ""status"": ""helmert""}, {""column"": 3, ""levels"": 15, ""status"": ""helmert""}, {""column"": 4, ""levels"": 6, ""status"": ""helmert""}, {""column"": 5, ""levels"": 5, ""status"": ""helmert""}, {""column"": 6, ""levels"": 42, ""status"": ""helmert""}], ""equivalence_class"": ""exact_invertible_control"", ""input_features"": 116, ""numeric_bins"": 8, ""reference_trace"": 115.99999999999967, ""retained_rank"": 116, ""target_kappa"": 1.0, ""transformed_trace"": 115.99999999999967}",116,116.00000000000009,1.0000000000004268,0.9999999999995276,1.000000000000899,3.904561912072504e-13,115.99999999999963,-3.539391002515654e-13,1.0000000000007618,0.9999999999994356,116,115.99999999999999,1.0000000000004265,0.9999999999995275,1.000000000000899,3.904561912072504e-13,115.99999999999964,-3.526068326220148e-13,1.0000000000000397,0.9999999999999275,0.9004240981862838,0.8490878938640133,0.9004240981862838,0.9005832617703583,0.8479208893802592,0.9005832617703583,-0.00015916358407452869,-0.00017676513144764837,0.29312652349472046,0.2979530394077301,200,161793,,
function_matched_trajectory_decomposition,adult,binclass,cf26f38091e76190,controlled,controlled_kappa_1,1.0,1.000000000000001,0.0,mlp,ordinary_adamw,3,,"{""basis_condition"": 1.000000000000001, ""basis_relation_errors"": {""test"": 0.0, ""train"": 0.0, ""val"": 0.0}, ""categorical"": [{""column"": 0, ""levels"": 9, ""status"": ""helmert""}, {""column"": 1, ""levels"": 16, ""status"": ""helmert""}, {""column"": 2, ""levels"": 7, ""status"": ""helmert""}, {""column"": 3, ""levels"": 15, ""status"": ""helmert""}, {""column"": 4, ""levels"": 6, ""status"": ""helmert""}, {""column"": 5, ""levels"": 5, ""status"": ""helmert""}, {""column"": 6, ""levels"": 42, ""status"": ""helmert""}], ""equivalence_class"": ""exact_invertible_control"", ""input_features"": 116, ""numeric_bins"": 8, ""reference_trace"": 115.99999999999967, ""retained_rank"": 116, ""target_kappa"": 1.0, ""transformed_trace"": 115.99999999999967}",116,116.00000000000009,1.0000000000004268,0.9999999999995276,1.000000000000899,3.904561912072504e-13,115.99999999999963,-3.539391002515654e-13,1.0000000000007618,0.9999999999994356,116,115.99999999999999,1.0000000000004265,0.9999999999995275,1.000000000000899,3.904561912072504e-13,115.99999999999964,-3.526068326220148e-13,1.0000000000000397,0.9999999999999275,0.8971528599784924,0.8466924636078865,0.8971528599784924,0.8999547621631443,0.8472452552054542,0.8999547621631443,-0.0028019021846519276,-0.0031231045562504236,0.27386775612831116,0.26579490303993225,200,161793,,
function_matched_trajectory_decomposition,adult,binclass,cf26f38091e76190,controlled,controlled_kappa_1,1.0,1.000000000000001,0.0,mlp,ordinary_adamw,4,,"{""basis_condition"": 1.000000000000001, ""basis_relation_errors"": {""test"": 0.0, ""train"": 0.0, ""val"": 0.0}, ""categorical"": [{""column"": 0, ""levels"": 9, ""status"": ""helmert""}, {""column"": 1, ""levels"": 16, ""status"": ""helmert""}, {""column"": 2, ""levels"": 7, ""status"": ""helmert""}, {""column"": 3, ""levels"": 15, ""status"": ""helmert""}, {""column"": 4, ""levels"": 6, ""status"": ""helmert""}, {""column"": 5, ""levels"": 5, ""status"": ""helmert""}, {""column"": 6, ""levels"": 42, ""status"": ""helmert""}], ""equivalence_class"": ""exact_invertible_control"", ""input_features"": 116, ""numeric_bins"": 8, ""reference_trace"": 115.99999999999967, ""retained_rank"": 116, ""target_kappa"": 1.0, ""transformed_trace"": 115.99999999999967}",116,116.00000000000009,1.0000000000004268,0.9999999999995276,1.000000000000899,3.904561912072504e-13,115.99999999999963,-3.539391002515654e-13,1.0000000000007618,0.9999999999994356,116,115.99999999999999,1.0000000000004265,0.9999999999995275,1.000000000000899,3.904561912072504e-13,115.99999999999964,-3.526068326220148e-13,1.0000000000000397,0.9999999999999275,0.9000091897523912,0.8485351022664456,0.9000091897523912,0.9017971141041057,0.8498249493274369,0.9017971141041057,-0.0017879243517144872,-0.0019865623285539756,0.31251341104507446,0.3148150146007538,200,161793,,
function_matched_trajectory_decomposition,adult,binclass,cf26f38091e76190,controlled,controlled_kappa_1,1.0,1.000000000000001,0.0,mlp,matched_adamw,0,,"{""basis_condition"": 1.000000000000001, ""basis_relation_errors"": {""test"": 0.0, ""train"": 0.0, ""val"": 0.0}, ""categorical"": [{""column"": 0, ""levels"": 9, ""status"": ""helmert""}, {""column"": 1, ""levels"": 16, ""status"": ""helmert""}, {""column"": 2, ""levels"": 7, ""status"": ""helmert""}, {""column"": 3, ""levels"": 15, ""status"": ""helmert""}, {""column"": 4, ""levels"": 6, ""status"": ""helmert""}, {""column"": 5, ""levels"": 5, ""status"": ""helmert""}, {""column"": 6, ""levels"": 42, ""status"": ""helmert""}], ""equivalence_class"": ""exact_invertible_control"", ""input_features"": 116, ""numeric_bins"": 8, ""reference_trace"": 115.99999999999967, ""retained_rank"": 116, ""target_kappa"": 1.0, ""transformed_trace"": 115.99999999999967}",116,116.00000000000009,1.0000000000004268,0.9999999999995276,1.000000000000899,3.904561912072504e-13,115.99999999999963,-3.539391002515654e-13,1.0000000000007618,0.9999999999994356,116,115.99999999999999,1.0000000000004265,0.9999999999995275,1.000000000000899,3.904561912072504e-13,115.99999999999964,-3.526068326220148e-13,1.0000000000000397,0.9999999999999275,0.9017033974483225,0.8514219028315214,0.9017033974483225,0.9022823100298358,0.8504391622136233,0.9022823100298358,-0.0005789125815133245,-0.0006420210716201748,0.31756117939949036,0.3153301477432251,200,161793,,
function_matched_trajectory_decomposition,adult,binclass,cf26f38091e76190,controlled,controlled_kappa_1,1.0,1.000000000000001,0.0,mlp,matched_adamw,1,,"{""basis_condition"": 1.000000000000001, ""basis_relation_errors"": {""test"": 0.0, ""train"": 0.0, ""val"": 0.0}, ""categorical"": [{""column"": 0, ""levels"": 9, ""status"": ""helmert""}, {""column"": 1, ""levels"": 16, ""status"": ""helmert""}, {""column"": 2, ""levels"": 7, ""status"": ""helmert""}, {""column"": 3, ""levels"": 15, ""status"": ""helmert""}, {""column"": 4, ""levels"": 6, ""status"": ""helmert""}, {""column"": 5, ""levels"": 5, ""status"": ""helmert""}, {""column"": 6, ""levels"": 42, ""status"": ""helmert""}], ""equivalence_class"": ""exact_invertible_control"", ""input_features"": 116, ""numeric_bins"": 8, ""reference_trace"": 115.99999999999967, ""retained_rank"": 116, ""target_kappa"": 1.0, ""transformed_trace"": 115.99999999999967}",116,116.00000000000009,1.0000000000004268,0.9999999999995276,1.000000000000899,3.904561912072504e-13,115.99999999999963,-3.539391002515654e-13,1.0000000000007618,0.9999999999994356,116,115.99999999999999,1.0000000000004265,0.9999999999995275,1.000000000000899,3.904561912072504e-13,115.99999999999964,-3.526068326220148e-13,1.0000000000000397,0.9999999999999275,0.902679048054564,0.8491493151526319,0.902679048054564,0.9027580025597484,0.8488422087095387,0.9027580025597484,-7.895450518435876e-05,-8.746686361505781e-05,0.2860206663608551,0.28569191694259644,200,161793,,
function_matched_trajectory_decomposition,adult,binclass,cf26f38091e76190,controlled,controlled_kappa_1,1.0,1.000000000000001,0.0,mlp,matched_adamw,2,,"{""basis_condition"": 1.000000000000001, ""basis_relation_errors"": {""test"": 0.0, ""train"": 0.0, ""val"": 0.0}, ""categorical"": [{""column"": 0, ""levels"": 9, ""status"": ""helmert""}, {""column"": 1, ""levels"": 16, ""status"": ""helmert""}, {""column"": 2, ""levels"": 7, ""status"": ""helmert""}, {""column"": 3, ""levels"": 15, ""status"": ""helmert""}, {""column"": 4, ""levels"": 6, ""status"": ""helmert""}, {""column"": 5, ""levels"": 5, ""status"": ""helmert""}, {""column"": 6, ""levels"": 42, ""status"": ""helmert""}], ""equivalence_class"": ""exact_invertible_control"", ""input_features"": 116, ""numeric_bins"": 8, ""reference_trace"": 115.99999999999967, ""retained_rank"": 116, ""target_kappa"": 1.0, ""transformed_trace"": 115.99999999999967}",116,116.00000000000009,1.0000000000004268,0.9999999999995276,1.000000000000899,3.904561912072504e-13,115.99999999999963,-3.539391002515654e-13,1.0000000000007618,0.9999999999994356,116,115.99999999999999,1.0000000000004265,0.9999999999995275,1.000000000000899,3.904561912072504e-13,115.99999999999964,-3.526068326220148e-13,1.0000000000000397,0.9999999999999275,0.9004240981862838,0.8490878938640133,0.9004240981862838,0.9015050493455203,0.8490878938640133,0.9015050493455203,-0.001080951159236565,-0.0012004911479089858,0.29312652349472046,0.2970113754272461,200,161793,,
