dataset,task,fold,split_hash,model,seed,representation,selection,encoded_selection,state_metadata,diagnostics,reused_baseline,bins,train_rows,test_error,input_features,parameters,width,best_epoch,val_score,test_score,train_seconds,selected_numeric,members,activation,test_loss,test_auc,test_mae,parameter_count,baseline_error,baseline_parameter_count,primary_gain,win,parameter_ratio,diagnostic_gain,random_gain,random_variants,gain_over_random
miami_housing,regression,0,6c008552b71f04dd,mlp,0,adaptive_atomic,singletons=|pairs=11+13,singletons=|pairs=11+13,"[{""cardinality"":310,""columns"":[11,13],""gated"":true,""maximum_count"":231,""median_count"":13.0,""minimum_count"":1,""test_unseen_rate"":0.005226480836236891,""val_unseen_rate"":0.0016330974414806576}]","[{""cardinality"":95,""columns"":[11],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.00341696301707622,""kind"":""singleton"",""relative_gain"":-0.00341696301707622},{""cardinality"":12,""columns"":[12],""fold_wins"":1,""incremental_fold_wins"":1,""incremental_gain"":-8.01105866792283e-05,""kind"":""singleton"",""relative_gain"":-8.01105866792283e-05},{""cardinality"":5,""columns"":[13],""fold_wins"":4,""incremental_fold_wins"":4,""incremental_gain"":0.011363657521922574,""kind"":""singleton"",""relative_gain"":0.011363657521922574},{""cardinality"":310,""columns"":[11,13],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.013877160082216487,""kind"":""pair"",""relative_gain"":0.021873027630577677},{""cardinality"":52,""columns"":[12,13],""fold_wins"":4,""incremental_fold_wins"":2,""incremental_gain"":0.0003035762954920142,""kind"":""pair"",""relative_gain"":0.011686676942621583}]",0,128,7347,90221.9140625,1781,860214,347,45,86619.32334158689,90221.9140625,5.452118451008573,11;13,,gelu,8139994508.058795,,45488.160541656725,860214,91835.6796875,861313,1.7572316451420067,True,0.9987240410861092,0.013877160082216487,-3.3207154048156835,1,5.07794704995769
miami_housing,regression,0,6c008552b71f04dd,resnet,0,adaptive_atomic,singletons=|pairs=11+13,singletons=|pairs=11+13,"[{""cardinality"":310,""columns"":[11,13],""gated"":true,""maximum_count"":231,""median_count"":13.0,""minimum_count"":1,""test_unseen_rate"":0.005226480836236891,""val_unseen_rate"":0.0016330974414806576}]","[{""cardinality"":95,""columns"":[11],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.00341696301707622,""kind"":""singleton"",""relative_gain"":-0.00341696301707622},{""cardinality"":12,""columns"":[12],""fold_wins"":1,""incremental_fold_wins"":1,""incremental_gain"":-8.01105866792283e-05,""kind"":""singleton"",""relative_gain"":-8.01105866792283e-05},{""cardinality"":5,""columns"":[13],""fold_wins"":4,""incremental_fold_wins"":4,""incremental_gain"":0.011363657521922574,""kind"":""singleton"",""relative_gain"":0.011363657521922574},{""cardinality"":310,""columns"":[11,13],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.013877160082216487,""kind"":""pair"",""relative_gain"":0.021873027630577677},{""cardinality"":52,""columns"":[12,13],""fold_wins"":4,""incremental_fold_wins"":2,""incremental_gain"":0.0003035762954920142,""kind"":""pair"",""relative_gain"":0.011686676942621583}]",0,128,7347,92460.5,1781,1751644,369,68,94526.78873677706,92460.5,7.38512857304886,11;13,,gelu,8548943937.072578,,45467.7448144854,1751644,93994.15625,1749889,1.6316506378554785,True,1.001002920756688,0.013877160082216487,1.3648039289676586,1,0.2668467088878199
