dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,gpu_peak_memory_mb,max_input_reconstruction_error
phoneme,classification,tabm_d,0,BlockScalarAdam,optimizer,rbf_reference,-1,True,validation,0.3142845193440225,0.0,0.38743611495010555,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockScalarAdam,optimizer,rbf_reference,-1,True,test,0.33137601972404185,0.0,0.38743611495010555,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m0,0,False,validation,0.30853647407151225,0.02601340063169059,0.3706113859079778,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m0,0,False,test,0.32569400878977456,0.025784387173132795,0.3706113859079778,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m1,1,False,validation,0.3056016264053659,0.024617709013288875,0.37245372612960637,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m1,1,False,test,0.32850017001433734,0.024246184818581464,0.37245372612960637,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m2,2,False,validation,0.3101648589004149,0.025992501483987095,0.44148201681673527,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m2,2,False,test,0.32926235221210987,0.027653069688642857,0.44148201681673527,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m3,3,False,validation,0.3045551832785011,0.03075822107678432,0.36600429587997496,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m3,3,False,test,0.3245003396803592,0.029398803791468517,0.36600429587997496,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m4,4,False,validation,0.3064575869532964,0.023907358502294525,0.3778801439329982,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m4,4,False,test,0.3278100368274437,0.023493232184187543,0.3778801439329982,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m5,5,False,validation,0.3095429239978058,0.02245065797085568,0.39319487987086177,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m5,5,False,test,0.33171440095209903,0.023224606565707812,0.39319487987086177,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m6,6,False,validation,0.3094070001854168,0.02334111223450218,0.38796984194777906,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m6,6,False,test,0.328870692536149,0.02601024506098672,0.38796984194777906,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m7,7,False,validation,0.3063956483807786,0.020864973077787893,0.3960627061314881,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m7,7,False,test,0.3282001636810956,0.021986535798921385,0.3960627061314881,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockAdam,optimizer,rbf_reference,-1,True,validation,0.3138518560101179,0.0,0.34251237800344825,118.115234375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockAdam,optimizer,rbf_reference,-1,True,test,0.3312432159591817,0.0,0.34251237800344825,118.115234375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m0,0,False,validation,0.30834400403393303,0.025880983975427922,0.3368255018722266,118.115234375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m0,0,False,test,0.32701449619960404,0.025372062379630023,0.3368255018722266,118.115234375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m1,1,False,validation,0.30604163388463185,0.023239290758215198,0.3947397149167955,118.115234375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m1,1,False,test,0.3286655981302473,0.023732997104676426,0.3947397149167955,118.115234375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m2,2,False,validation,0.3095936123313059,0.028048704619742394,0.36474410397931933,118.115234375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m2,2,False,test,0.3298733656973336,0.028237911967560123,0.36474410397931933,118.115234375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m3,3,False,validation,0.30554162882324076,0.024032760971486072,0.4307665750384331,118.115234375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m3,3,False,test,0.32523680403474936,0.02275820642576374,0.4307665750384331,118.115234375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m4,4,False,validation,0.3067968529483506,0.026236680775577562,0.40951381204649806,118.115234375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m4,4,False,test,0.32749915120841566,0.02495370687422593,0.40951381204649806,118.115234375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m5,5,False,validation,0.30922518604776983,0.024083138994968948,0.42947127600200474,118.115234375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m5,5,False,test,0.33148940851610276,0.024696723257931107,0.42947127600200474,118.115234375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m6,6,False,validation,0.30906448968710065,0.02612067779356003,0.43135133385658264,118.115234375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m6,6,False,test,0.3293230082025174,0.02752948393682317,0.43135133385658264,118.115234375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m7,7,False,validation,0.30766821869524086,0.021417024535481922,0.38394498103298247,118.115234375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m7,7,False,test,0.3283791379515322,0.021988562740519305,0.38394498103298247,118.115234375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,MatrixAdam,optimizer,rbf_reference,-1,True,validation,0.3153513767959797,0.0,0.5507366240490228,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,MatrixAdam,optimizer,rbf_reference,-1,True,test,0.33155381735878886,0.0,0.5507366240490228,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m0,0,False,validation,0.3040461682629649,0.03044200808840169,0.506474417867139,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m0,0,False,test,0.32757831960447226,0.027417941929067324,0.506474417867139,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m1,1,False,validation,0.30090212081240564,0.031492768622013764,0.5609675808809698,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m1,1,False,test,0.3274106327513373,0.02773381043048582,0.5609675808809698,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m2,2,False,validation,0.30510230974258945,0.03367796817484862,0.5022555128671229,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m2,2,False,test,0.3302725648384608,0.03333510173218143,0.5022555128671229,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m3,3,False,validation,0.29978894087693275,0.030477054260948672,0.5141201610676944,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m3,3,False,test,0.3257329400688568,0.02740556314738433,0.5141201610676944,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m4,4,False,validation,0.30319751185534183,0.028857721361053565,0.4582938489038497,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m4,4,False,test,0.3275771236566095,0.02661452666891311,0.4582938489038497,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m5,5,False,validation,0.3075347693495576,0.02630578693205944,0.5958758450578898,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m5,5,False,test,0.33193124859181233,0.02508789363795447,0.5958758450578898,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m6,6,False,validation,0.306469864771042,0.029086170756934905,0.5543090992141515,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m6,6,False,test,0.32812931118436706,0.029224129303697707,0.5543090992141515,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m7,7,False,validation,0.30324555111847673,0.026770608877176177,0.5406385101377964,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m7,7,False,test,0.3273681796903508,0.027246330812336697,0.5406385101377964,118.11279296875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,PCA,representation,pca__v1__rbf_reference,-1,True,validation,0.2909161761815226,0.0,0.2976703750900924,118.10791015625,3.4464901706738885e-16
phoneme,classification,tabm_d,0,PCA,representation,pca__v1__rbf_reference,-1,True,test,0.3203717181948452,0.0,0.2976703750900924,118.10791015625,3.4464901706738885e-16
phoneme,classification,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m0,0,False,validation,0.2909161761815226,0.0,0.2820785220246762,118.10791015625,3.4464901706738885e-16
phoneme,classification,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m0,0,False,test,0.3203717181948452,0.0,0.2820785220246762,118.10791015625,3.4464901706738885e-16
phoneme,classification,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m1,1,False,validation,0.2909161761815226,0.0,0.273246533004567,118.10791015625,3.4464901706738885e-16
phoneme,classification,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m1,1,False,test,0.3203717181948452,0.0,0.273246533004567,118.10791015625,3.4464901706738885e-16
phoneme,classification,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m2,2,False,validation,0.2909161761815226,0.0,0.3245794209651649,118.10791015625,3.4464901706738885e-16
phoneme,classification,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m2,2,False,test,0.3203717181948452,0.0,0.3245794209651649,118.10791015625,3.4464901706738885e-16
phoneme,classification,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m3,3,False,validation,0.2909161761815226,0.0,0.2719720711465925,118.10791015625,3.4464901706738885e-16
phoneme,classification,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m3,3,False,test,0.3203717181948452,0.0,0.2719720711465925,118.10791015625,3.4464901706738885e-16
phoneme,classification,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m4,4,False,validation,0.2909161761815226,0.0,0.3101126351393759,118.10791015625,3.4464901706738885e-16
phoneme,classification,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m4,4,False,test,0.3203717181948452,0.0,0.3101126351393759,118.10791015625,3.4464901706738885e-16
phoneme,classification,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m5,5,False,validation,0.2909161761815226,0.0,0.31443660520017147,118.10791015625,3.4464901706738885e-16
phoneme,classification,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m5,5,False,test,0.3203717181948452,0.0,0.31443660520017147,118.10791015625,3.4464901706738885e-16
phoneme,classification,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m6,6,False,validation,0.2909161761815226,0.0,0.26144458213821054,118.10791015625,3.4464901706738885e-16
phoneme,classification,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m6,6,False,test,0.3203717181948452,0.0,0.26144458213821054,118.10791015625,3.4464901706738885e-16
phoneme,classification,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m7,7,False,validation,0.2909161761815226,0.0,0.2504184350837022,118.10791015625,3.4464901706738885e-16
phoneme,classification,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m7,7,False,test,0.3203717181948452,0.0,0.2504184350837022,118.10791015625,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,validation,0.28249689412315715,0.0,0.33437536004930735,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,test,0.3419162995370747,0.0,0.33437536004930735,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,validation,0.28249689412315715,0.0,0.29875104897655547,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,test,0.3419162995370747,0.0,0.29875104897655547,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,validation,0.28249689412315715,0.0,0.35852969205006957,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,test,0.3419162995370747,0.0,0.35852969205006957,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,validation,0.28249689412315715,0.0,0.29885934107005596,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,test,0.3419162995370747,0.0,0.29885934107005596,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,validation,0.28249689412315715,0.0,0.26892086397856474,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,test,0.3419162995370747,0.0,0.26892086397856474,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,validation,0.28249689412315715,0.0,0.24718628800474107,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,test,0.3419162995370747,0.0,0.24718628800474107,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,validation,0.28249689412315715,0.0,0.3011257378384471,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,test,0.3419162995370747,0.0,0.3011257378384471,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,validation,0.28249689412315715,0.0,0.2743273959495127,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,test,0.3419162995370747,0.0,0.2743273959495127,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,validation,0.28249689412315715,0.0,0.2639656909741461,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,test,0.3419162995370747,0.0,0.2639656909741461,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__rbf_reference,-1,True,validation,0.2904692304298635,0.0,0.312536952085793,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__rbf_reference,-1,True,test,0.33172981884238706,0.0,0.312536952085793,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m0,0,False,validation,0.2904692304298635,0.0,0.21725573297590017,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m0,0,False,test,0.33172981884238706,0.0,0.21725573297590017,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m1,1,False,validation,0.2904692304298635,0.0,0.2994399119634181,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m1,1,False,test,0.33172981884238706,0.0,0.2994399119634181,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m2,2,False,validation,0.2904692304298635,0.0,0.20138481887988746,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m2,2,False,test,0.33172981884238706,0.0,0.20138481887988746,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m3,3,False,validation,0.2904692304298635,0.0,0.39239715691655874,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m3,3,False,test,0.33172981884238706,0.0,0.39239715691655874,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m4,4,False,validation,0.2904692304298635,0.0,0.25068852584809065,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m4,4,False,test,0.33172981884238706,0.0,0.25068852584809065,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m5,5,False,validation,0.2904692304298635,0.0,0.24198508192785084,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m5,5,False,test,0.33172981884238706,0.0,0.24198508192785084,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m6,6,False,validation,0.2904692304298635,0.0,0.2255991620477289,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m6,6,False,test,0.33172981884238706,0.0,0.2255991620477289,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m7,7,False,validation,0.2904692304298635,0.0,0.21023643505759537,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m7,7,False,test,0.33172981884238706,0.0,0.21023643505759537,119.169921875,3.4464901706738885e-16
phoneme,classification,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__rbf_reference,-1,True,validation,0.2870048767035774,0.0,0.3431229500565678,117.8427734375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__rbf_reference,-1,True,test,0.33358356639033365,0.0,0.3431229500565678,117.8427734375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m0,0,False,validation,0.2870048767035774,0.0,0.27820259402506053,117.8427734375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m0,0,False,test,0.33358356639033365,0.0,0.27820259402506053,117.8427734375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m1,1,False,validation,0.2870048767035774,0.0,0.24862113711424172,117.8427734375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m1,1,False,test,0.33358356639033365,0.0,0.24862113711424172,117.8427734375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m2,2,False,validation,0.2870048767035774,0.0,0.2532003407832235,117.8427734375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m2,2,False,test,0.33358356639033365,0.0,0.2532003407832235,117.8427734375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m3,3,False,validation,0.2870048767035774,0.0,0.2105434969998896,117.8427734375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m3,3,False,test,0.33358356639033365,0.0,0.2105434969998896,117.8427734375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m4,4,False,validation,0.2870048767035774,0.0,0.19225934497080743,117.8427734375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m4,4,False,test,0.33358356639033365,0.0,0.19225934497080743,117.8427734375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m5,5,False,validation,0.2870048767035774,0.0,0.2761309379711747,117.8427734375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m5,5,False,test,0.33358356639033365,0.0,0.2761309379711747,117.8427734375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m6,6,False,validation,0.2870048767035774,0.0,0.26056410395540297,117.8427734375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m6,6,False,test,0.33358356639033365,0.0,0.26056410395540297,117.8427734375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m7,7,False,validation,0.2864982874418964,0.0014605745158118458,0.26764146494679153,117.8427734375,3.4464901706738885e-16
phoneme,classification,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m7,7,False,test,0.3336119783572301,0.0014088548642588745,0.26764146494679153,117.8427734375,3.4464901706738885e-16
