dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,gpu_peak_memory_mb,max_input_reconstruction_error
wine-quality-red,regression,controlled_mlp,0,BlockAdam,optimizer,rbf_reference,-1,True,test,0.6934798983873031,0.0,0.34635812998749316,68.66796875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,BlockAdam,optimizer,orthogonal_all__m0,0,False,validation,0.6541314712409707,0.07569535337747553,0.3351712469011545,68.66796875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,BlockAdam,optimizer,orthogonal_all__m0,0,False,test,0.6970932961731239,0.08426683809894353,0.3351712469011545,68.66796875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,BlockAdam,optimizer,orthogonal_all__m1,1,False,validation,0.6568056061495833,0.08097028329806598,0.35893837502226233,68.66796875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,BlockAdam,optimizer,orthogonal_all__m1,1,False,test,0.6983120216504283,0.08239616767473085,0.35893837502226233,68.66796875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,BlockAdam,optimizer,orthogonal_all__m2,2,False,validation,0.653978459893007,0.0749583394917455,0.3447845841292292,68.66796875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,BlockAdam,optimizer,orthogonal_all__m2,2,False,test,0.6981027241181098,0.07856273775368536,0.3447845841292292,68.66796875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,BlockAdam,optimizer,orthogonal_all__m3,3,False,validation,0.6572347729558952,0.08057271209766614,0.3645423809066415,68.66796875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,BlockAdam,optimizer,orthogonal_all__m3,3,False,test,0.6926282529093428,0.08125639662549285,0.3645423809066415,68.66796875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,BlockAdam,optimizer,orthogonal_all__m4,4,False,validation,0.6563635167028345,0.08686085100904181,0.3495435849763453,68.66796875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,BlockAdam,optimizer,orthogonal_all__m4,4,False,test,0.6979110846684214,0.0853683381320102,0.3495435849763453,68.66796875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,BlockAdam,optimizer,orthogonal_all__m5,5,False,validation,0.657113145218565,0.07240234169898359,0.3339225850068033,68.66796875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,BlockAdam,optimizer,orthogonal_all__m5,5,False,test,0.6994568750860848,0.08481878228734971,0.3339225850068033,68.66796875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,BlockAdam,optimizer,orthogonal_all__m6,6,False,validation,0.6579830181979822,0.10915880645168599,0.3572127160150558,68.66796875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,BlockAdam,optimizer,orthogonal_all__m6,6,False,test,0.7011659346203324,0.1109525937303107,0.3572127160150558,68.66796875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,BlockAdam,optimizer,orthogonal_all__m7,7,False,validation,0.6595963664246887,0.0811457511588297,0.33503104792907834,68.66796875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,BlockAdam,optimizer,orthogonal_all__m7,7,False,test,0.6999984175070287,0.0877768698943242,0.33503104792907834,68.66796875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,MatrixAdam,optimizer,rbf_reference,-1,True,validation,0.6557127707344804,0.0,0.7667370869312435,68.66259765625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,MatrixAdam,optimizer,rbf_reference,-1,True,test,0.6958196795270529,0.0,0.7667370869312435,68.66259765625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,MatrixAdam,optimizer,orthogonal_all__m0,0,False,validation,0.647292203432684,0.19535292559627376,1.2740889438427985,68.66259765625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,MatrixAdam,optimizer,orthogonal_all__m0,0,False,test,0.73203661865428,0.22900551978416947,1.2740889438427985,68.66259765625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,MatrixAdam,optimizer,orthogonal_all__m1,1,False,validation,0.6484468624539765,0.08835596926513588,0.7452386920340359,68.66259765625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,MatrixAdam,optimizer,orthogonal_all__m1,1,False,test,0.7026742786617199,0.08841562282171173,0.7452386920340359,68.66259765625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,MatrixAdam,optimizer,orthogonal_all__m2,2,False,validation,0.6510101342402659,0.0794104794888894,0.7818568509537727,68.66259765625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,MatrixAdam,optimizer,orthogonal_all__m2,2,False,test,0.703286493126002,0.08424241781430283,0.7818568509537727,68.66259765625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,MatrixAdam,optimizer,orthogonal_all__m3,3,False,validation,0.6469768752817252,0.07566133452587794,0.7646710800472647,68.66259765625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,MatrixAdam,optimizer,orthogonal_all__m3,3,False,test,0.697621921691323,0.07417466758085063,0.7646710800472647,68.66259765625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,MatrixAdam,optimizer,orthogonal_all__m4,4,False,validation,0.6459118675711728,0.13182181007384192,0.924796505831182,68.66259765625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,MatrixAdam,optimizer,orthogonal_all__m4,4,False,test,0.7098872231617016,0.14808262857870214,0.924796505831182,68.66259765625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,MatrixAdam,optimizer,orthogonal_all__m5,5,False,validation,0.6493797752717891,0.07553149889177337,0.7698800419457257,68.66259765625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,MatrixAdam,optimizer,orthogonal_all__m5,5,False,test,0.701854471528102,0.0898481876703324,0.7698800419457257,68.66259765625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,MatrixAdam,optimizer,orthogonal_all__m6,6,False,validation,0.6515166076802674,0.0831280614428953,0.7753255350980908,68.66259765625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,MatrixAdam,optimizer,orthogonal_all__m6,6,False,test,0.698342428398474,0.08681002607756115,0.7753255350980908,68.66259765625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,MatrixAdam,optimizer,orthogonal_all__m7,7,False,validation,0.6529278475398165,0.08533397396416757,0.7910452748183161,68.66259765625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,MatrixAdam,optimizer,orthogonal_all__m7,7,False,test,0.7075343286815908,0.08382333402876092,0.7910452748183161,68.66259765625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,PCA,representation,pca__v1__rbf_reference,-1,True,validation,0.6423607208232094,0.0,0.22830331209115684,68.65185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,PCA,representation,pca__v1__rbf_reference,-1,True,test,0.7018776834318262,0.0,0.22830331209115684,68.65185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,PCA,representation,pca__v1__orthogonal_all__m0,0,False,validation,0.6423607208232094,0.0,0.1265302721876651,68.65185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,PCA,representation,pca__v1__orthogonal_all__m0,0,False,test,0.7018776834318262,0.0,0.1265302721876651,68.65185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,PCA,representation,pca__v1__orthogonal_all__m1,1,False,validation,0.6423607208232094,0.0,0.14733544504269958,68.65185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,PCA,representation,pca__v1__orthogonal_all__m1,1,False,test,0.7018776834318262,0.0,0.14733544504269958,68.65185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,PCA,representation,pca__v1__orthogonal_all__m2,2,False,validation,0.6423607208232094,0.0,0.14070084993727505,68.65185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,PCA,representation,pca__v1__orthogonal_all__m2,2,False,test,0.7018776834318262,0.0,0.14070084993727505,68.65185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,PCA,representation,pca__v1__orthogonal_all__m3,3,False,validation,0.6423607208232094,0.0,0.17416014499031007,68.65185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,PCA,representation,pca__v1__orthogonal_all__m3,3,False,test,0.7018776834318262,0.0,0.17416014499031007,68.65185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,PCA,representation,pca__v1__orthogonal_all__m4,4,False,validation,0.6423607208232094,0.0,0.15750260488130152,68.65185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,PCA,representation,pca__v1__orthogonal_all__m4,4,False,test,0.7018776834318262,0.0,0.15750260488130152,68.65185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,PCA,representation,pca__v1__orthogonal_all__m5,5,False,validation,0.6423607208232094,0.0,0.1626755960751325,68.65185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,PCA,representation,pca__v1__orthogonal_all__m5,5,False,test,0.7018776834318262,0.0,0.1626755960751325,68.65185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,PCA,representation,pca__v1__orthogonal_all__m6,6,False,validation,0.6423607208232094,0.0,0.14016718487255275,68.65185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,PCA,representation,pca__v1__orthogonal_all__m6,6,False,test,0.7018776834318262,0.0,0.14016718487255275,68.65185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,PCA,representation,pca__v1__orthogonal_all__m7,7,False,validation,0.6423607208232094,0.0,0.24184170505031943,68.65185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,PCA,representation,pca__v1__orthogonal_all__m7,7,False,test,0.7018776834318262,0.0,0.24184170505031943,68.65185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,validation,0.6780009183636825,0.0,0.13691239501349628,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,test,0.6903123753832792,0.0,0.13691239501349628,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,validation,0.6780009183636825,0.0,0.12960535706952214,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,test,0.6903123753832792,0.0,0.12960535706952214,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,validation,0.6780009183636825,0.0,0.07983479602262378,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,test,0.6903123753832792,0.0,0.07983479602262378,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,validation,0.6780009183636825,0.0,0.11282030795700848,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,test,0.6903123753832792,0.0,0.11282030795700848,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,validation,0.6780009183636825,0.0,0.08104717405512929,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,test,0.6903123753832792,0.0,0.08104717405512929,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,validation,0.6780009183636825,0.0,0.11942327301949263,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,test,0.6903123753832792,0.0,0.11942327301949263,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,validation,0.6780009183636825,0.0,0.07740372093394399,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,test,0.6903123753832792,0.0,0.07740372093394399,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,validation,0.6780009183636825,0.0,0.1227858338970691,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,test,0.6903123753832792,0.0,0.1227858338970691,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,validation,0.6780009183636825,0.0,0.07566938502714038,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,test,0.6903123753832792,0.0,0.07566938502714038,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramDistance,representation,gram_distance__pivot_tie_v2__rbf_reference,-1,True,validation,0.6887700157768564,0.0,0.1434396980330348,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramDistance,representation,gram_distance__pivot_tie_v2__rbf_reference,-1,True,test,0.7303590944563586,0.0,0.1434396980330348,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m0,0,False,validation,0.6887700157768564,0.0,0.13003436289727688,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m0,0,False,test,0.7303590944563586,0.0,0.13003436289727688,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m1,1,False,validation,0.6887700157768564,0.0,0.09736120398156345,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m1,1,False,test,0.7303590944563586,0.0,0.09736120398156345,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m2,2,False,validation,0.6887700157768564,0.0,0.12431811285205185,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m2,2,False,test,0.7303590944563586,0.0,0.12431811285205185,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m3,3,False,validation,0.6887700157768564,0.0,0.1066393950022757,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m3,3,False,test,0.7303590944563586,0.0,0.1066393950022757,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m4,4,False,validation,0.6887700157768564,0.0,0.09509293385781348,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m4,4,False,test,0.7303590944563586,0.0,0.09509293385781348,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m5,5,False,validation,0.6887700157768564,0.0,0.09060773090459406,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m5,5,False,test,0.7303590944563586,0.0,0.09060773090459406,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m6,6,False,validation,0.6887700157768564,0.0,0.08974812412634492,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m6,6,False,test,0.7303590944563586,0.0,0.08974812412634492,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m7,7,False,validation,0.6887700157768564,0.0,0.19023769604973495,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m7,7,False,test,0.7303590944563586,0.0,0.19023769604973495,69.5322265625,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__rbf_reference,-1,True,validation,0.6589852167210329,0.0,0.23495981190353632,68.40185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__rbf_reference,-1,True,test,0.6861377989511367,0.0,0.23495981190353632,68.40185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m0,0,False,validation,0.6589852167210329,0.0,0.11607401189394295,68.40185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m0,0,False,test,0.6861377989511367,0.0,0.11607401189394295,68.40185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m1,1,False,validation,0.6589852167210329,0.0,0.12172579416073859,68.40185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m1,1,False,test,0.6861377989511367,0.0,0.12172579416073859,68.40185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m2,2,False,validation,0.6589852167210329,0.0,0.10591688402928412,68.40185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m2,2,False,test,0.6861377989511367,0.0,0.10591688402928412,68.40185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m3,3,False,validation,0.6589852167210329,0.0,0.11995209893211722,68.40185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m3,3,False,test,0.6861377989511367,0.0,0.11995209893211722,68.40185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m4,4,False,validation,0.6589852167210329,0.0,0.10817061294801533,68.40185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m4,4,False,test,0.6861377989511367,0.0,0.10817061294801533,68.40185546875,3.4532474990831897e-16
wine-quality-red,regression,controlled_mlp,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m5,5,False,validation,0.6589852167210329,0.0,0.12809021095745265,68.40185546875,3.4532474990831897e-16
