dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,gpu_peak_memory_mb,max_input_reconstruction_error
wine-quality-red,regression,tabm_d,0,AdamW,optimizer,orthogonal_all__m6,6,False,test,0.6862348742781407,0.073972596591364,0.2872843488585204,119.25,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,AdamW,optimizer,orthogonal_all__m7,7,False,validation,0.6608544008848456,0.0665160792797622,0.28974173800088465,119.25,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,AdamW,optimizer,orthogonal_all__m7,7,False,test,0.6832158519203134,0.07395232561608753,0.28974173800088465,119.25,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockScalarAdam,optimizer,rbf_reference,-1,True,validation,0.6723267129733588,0.0,0.43587241717614233,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockScalarAdam,optimizer,rbf_reference,-1,True,test,0.6884849917777769,0.0,0.43587241717614233,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m0,0,False,validation,0.667426335753172,0.06422463337687812,0.370008354075253,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m0,0,False,test,0.6889643820034913,0.06410981611031277,0.370008354075253,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m1,1,False,validation,0.662533913197372,0.08259726800149607,0.4852858348749578,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m1,1,False,test,0.6903136837634049,0.08506982013472449,0.4852858348749578,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m2,2,False,validation,0.6645225614767369,0.06160232595454875,0.37861771509051323,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m2,2,False,test,0.6816123076919206,0.0570337708091909,0.37861771509051323,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m3,3,False,validation,0.6703428516032848,0.05616081072722227,0.36515745893120766,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m3,3,False,test,0.6832913542200582,0.060437081738939254,0.36515745893120766,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m4,4,False,validation,0.6616357063153591,0.08721992318594952,0.4470556369051337,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m4,4,False,test,0.6906122496515273,0.08995272429943449,0.4470556369051337,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m5,5,False,validation,0.6636277989781456,0.09109287400285485,0.433833529939875,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m5,5,False,test,0.6891240541782595,0.08724175348648298,0.433833529939875,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m6,6,False,validation,0.6692062588671913,0.04966818965432878,0.4087969698011875,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m6,6,False,test,0.6854236297782841,0.055045858544923866,0.4087969698011875,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m7,7,False,validation,0.6649954653569047,0.05422108872188193,0.418803321197629,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockScalarAdam,optimizer,orthogonal_all__m7,7,False,test,0.684629840772351,0.054846802740386995,0.418803321197629,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockAdam,optimizer,rbf_reference,-1,True,validation,0.6713473839891424,0.0,0.4184932818170637,119.26611328125,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockAdam,optimizer,rbf_reference,-1,True,test,0.6884141880780827,0.0,0.4184932818170637,119.26611328125,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m0,0,False,validation,0.6671215409341278,0.06712346252194003,0.3791063840035349,119.26611328125,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m0,0,False,test,0.6888257047754911,0.06555307321705922,0.3791063840035349,119.26611328125,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m1,1,False,validation,0.6618626009383258,0.08419257626749972,0.45943879801779985,119.26611328125,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m1,1,False,test,0.6908674236165588,0.086227177983172,0.45943879801779985,119.26611328125,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m2,2,False,validation,0.664484020979525,0.06330410657661747,0.3705578788649291,119.26611328125,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m2,2,False,test,0.6810190773894367,0.05852597904989583,0.3705578788649291,119.26611328125,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m3,3,False,validation,0.6699070982041515,0.05719139084339454,0.37011933606117964,119.26611328125,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m3,3,False,test,0.6839868233309834,0.06093271632175384,0.37011933606117964,119.26611328125,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m4,4,False,validation,0.6635744477809173,0.06701409549353102,0.3248823988251388,119.26611328125,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m4,4,False,test,0.6877280682838987,0.05959937431752987,0.3248823988251388,119.26611328125,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m5,5,False,validation,0.6645681699559836,0.0921666312529718,0.46495052007958293,119.26611328125,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m5,5,False,test,0.6913116950786201,0.08640888679262172,0.46495052007958293,119.26611328125,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m6,6,False,validation,0.6686628102757289,0.051663738225170515,0.3475605340208858,119.26611328125,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m6,6,False,test,0.685617891170036,0.05651829527348143,0.3475605340208858,119.26611328125,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m7,7,False,validation,0.6631340475850728,0.05563273093268115,0.3890318439807743,119.26611328125,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,BlockAdam,optimizer,orthogonal_all__m7,7,False,test,0.6841713534121688,0.05565144950619144,0.3890318439807743,119.26611328125,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,MatrixAdam,optimizer,rbf_reference,-1,True,validation,0.663542013761812,0.0,0.6929245789069682,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,MatrixAdam,optimizer,rbf_reference,-1,True,test,0.6875640850861903,0.0,0.6929245789069682,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m0,0,False,validation,0.6660933547682018,0.07129239753808785,0.669188380939886,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m0,0,False,test,0.6876698691897272,0.06933650783817222,0.669188380939886,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m1,1,False,validation,0.6613450870840324,0.10455191034756241,0.7916141380555928,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m1,1,False,test,0.6895082785293418,0.10343412517565537,0.7916141380555928,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m2,2,False,validation,0.660999599069348,0.08553116581258438,0.7447793090250343,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m2,2,False,test,0.6820447999240875,0.08347722387285135,0.7447793090250343,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m3,3,False,validation,0.6636648147684255,0.06850247318458176,0.6827975080814213,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m3,3,False,test,0.6836073315997221,0.07518092961968643,0.6827975080814213,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m4,4,False,validation,0.6619079447618336,0.12033238115061912,0.7662651080172509,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m4,4,False,test,0.6893124125949347,0.11847789164193147,0.7662651080172509,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m5,5,False,validation,0.6636363493851538,0.06926582914419346,0.7177953410428017,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m5,5,False,test,0.6881762614693213,0.06318460369452773,0.7177953410428017,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m6,6,False,validation,0.6660888334701114,0.06870485705117325,0.7044829160440713,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m6,6,False,test,0.6857409857163979,0.07157728525136078,0.7044829160440713,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m7,7,False,validation,0.6614607325425285,0.06298507902499902,0.661897350801155,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,MatrixAdam,optimizer,orthogonal_all__m7,7,False,test,0.6845695519507253,0.06703258390971041,0.661897350801155,119.2607421875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,PCA,representation,pca__v1__rbf_reference,-1,True,validation,0.6422730368488674,0.0,0.31245752493850887,119.25,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,PCA,representation,pca__v1__rbf_reference,-1,True,test,0.6936190259151914,0.0,0.31245752493850887,119.25,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m0,0,False,validation,0.6422730368488674,0.0,0.28901288099586964,119.25,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m0,0,False,test,0.6936190259151914,0.0,0.28901288099586964,119.25,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m1,1,False,validation,0.6422730368488674,0.0,0.2472477718256414,119.25,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m1,1,False,test,0.6936190259151914,0.0,0.2472477718256414,119.25,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m2,2,False,validation,0.6422730368488674,0.0,0.22457168716937304,119.25,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m2,2,False,test,0.6936190259151914,0.0,0.22457168716937304,119.25,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m3,3,False,validation,0.6422730368488674,0.0,0.2186563170980662,119.25,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m3,3,False,test,0.6936190259151914,0.0,0.2186563170980662,119.25,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m4,4,False,validation,0.6422730368488674,0.0,0.29994739801622927,119.25,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m4,4,False,test,0.6936190259151914,0.0,0.29994739801622927,119.25,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m5,5,False,validation,0.6422730368488674,0.0,0.2857243500184268,119.25,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m5,5,False,test,0.6936190259151914,0.0,0.2857243500184268,119.25,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m6,6,False,validation,0.6422730368488674,0.0,0.2815818830858916,119.25,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m6,6,False,test,0.6936190259151914,0.0,0.2815818830858916,119.25,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m7,7,False,validation,0.6422730368488674,0.0,0.3140632710419595,119.25,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,PCA,representation,pca__v1__orthogonal_all__m7,7,False,test,0.6936190259151914,0.0,0.3140632710419595,119.25,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,validation,0.6678219372182728,0.0,0.20374197605997324,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,test,0.6862916777328928,0.0,0.20374197605997324,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,validation,0.6678219372182728,0.0,0.17027523997239769,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,test,0.6862916777328928,0.0,0.17027523997239769,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,validation,0.6678219372182728,0.0,0.15519573097117245,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,test,0.6862916777328928,0.0,0.15519573097117245,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,validation,0.6678219372182728,0.0,0.16320663085207343,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,test,0.6862916777328928,0.0,0.16320663085207343,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,validation,0.6678219372182728,0.0,0.16135996603406966,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,test,0.6862916777328928,0.0,0.16135996603406966,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,validation,0.6678219372182728,0.0,0.16714456817135215,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,test,0.6862916777328928,0.0,0.16714456817135215,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,validation,0.6678219372182728,0.0,0.15748324990272522,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,test,0.6862916777328928,0.0,0.15748324990272522,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,validation,0.6678219372182728,0.0,0.15657421899959445,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,test,0.6862916777328928,0.0,0.15657421899959445,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,validation,0.6678219372182728,0.0,0.16768241999670863,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,test,0.6862916777328928,0.0,0.16768241999670863,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__rbf_reference,-1,True,validation,0.6722101029047938,0.0,0.19243062706664205,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__rbf_reference,-1,True,test,0.7105021310021105,0.0,0.19243062706664205,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m0,0,False,validation,0.6722101029047938,0.0,0.14524516509845853,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m0,0,False,test,0.7105021310021105,0.0,0.14524516509845853,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m1,1,False,validation,0.6722101029047938,0.0,0.15065028611570597,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m1,1,False,test,0.7105021310021105,0.0,0.15065028611570597,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m2,2,False,validation,0.6722101029047938,0.0,0.15792173007503152,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m2,2,False,test,0.7105021310021105,0.0,0.15792173007503152,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m3,3,False,validation,0.6722101029047938,0.0,0.1799889758694917,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m3,3,False,test,0.7105021310021105,0.0,0.1799889758694917,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m4,4,False,validation,0.6722101029047938,0.0,0.18362547806464136,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m4,4,False,test,0.7105021310021105,0.0,0.18362547806464136,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m5,5,False,validation,0.6722101029047938,0.0,0.19577573984861374,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m5,5,False,test,0.7105021310021105,0.0,0.19577573984861374,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m6,6,False,validation,0.6722101029047938,0.0,0.18405356397852302,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m6,6,False,test,0.7105021310021105,0.0,0.18405356397852302,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m7,7,False,validation,0.6722101029047938,0.0,0.1778055119793862,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m7,7,False,test,0.7105021310021105,0.0,0.1778055119793862,121.521484375,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__rbf_reference,-1,True,validation,0.6419448432442999,0.0,0.22690936597064137,118.60498046875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__rbf_reference,-1,True,test,0.6754956452347519,0.0,0.22690936597064137,118.60498046875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m0,0,False,validation,0.6419448432442999,0.0,0.1990656591951847,118.60498046875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m0,0,False,test,0.6754956452347519,0.0,0.1990656591951847,118.60498046875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m1,1,False,validation,0.6419448432442999,0.0,0.25602572900243104,118.60498046875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m1,1,False,test,0.6754956452347519,0.0,0.25602572900243104,118.60498046875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m2,2,False,validation,0.6419448432442999,0.0,0.2616778211668134,118.60498046875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m2,2,False,test,0.6754956452347519,0.0,0.2616778211668134,118.60498046875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m3,3,False,validation,0.6419448432442999,0.0,0.259913370013237,118.60498046875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m3,3,False,test,0.6754956452347519,0.0,0.259913370013237,118.60498046875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m4,4,False,validation,0.6419448432442999,0.0,0.2692009541206062,118.60498046875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m4,4,False,test,0.6754956452347519,0.0,0.2692009541206062,118.60498046875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m5,5,False,validation,0.6419448432442999,0.0,0.2750451569445431,118.60498046875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m5,5,False,test,0.6754956452347519,0.0,0.2750451569445431,118.60498046875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m6,6,False,validation,0.6419448432442999,0.0,0.23771158210001886,118.60498046875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m6,6,False,test,0.6754956452347519,0.0,0.23771158210001886,118.60498046875,3.4532474990831897e-16
wine-quality-red,regression,tabm_d,0,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m7,7,False,validation,0.6419448432442999,0.0,0.23997047706507146,118.60498046875,3.4532474990831897e-16
