dataset,model,task,split_seed,training_size_label,training_rows,budget,budget_order,full_product,population,factor_count,schema_only_variance,stochastic_only_variance,schema_stochastic_interaction,canonical_joint_expectation_distance,total_nuisance_variance,main_fraction,pair_fraction,main_pair_fraction,triple_fraction,higher_fraction,effective_interaction_order,fanova_reconstruction_error,canonical16_residual,iid16_residual,srs16_residual,oc216_residual,canonical32_residual,iid32_residual,srs32_residual,oc232_residual,best_epoch_mean,stopped_epoch_mean,final_training_loss_mean,final_validation_loss_mean,final_gradient_norm_mean,final_parameter_update_norm_mean,oc2_srs_ratio_b16,oc2_canonical_ratio_b16,oc2_srs_ratio_b32,corner
fremtpl_claim_count,mlp,regression,2026082801,2048,2048,convergence,500,True,128,4,0.00017000406529684117,4.6933364919924525e-05,0.00107647444565901,2.237673952842912e-05,0.0012934118758757755,0.08912693554551375,0.40296364635912213,0.49209058190463584,0.5079094180953643,0.0,2.418782482549851,0.0,6.438342342522858e-05,8.510417673262104e-05,7.752805203437658e-05,7.31161209382946e-05,2.1521021015566785e-05,4.028750945779414e-05,3.216612736168014e-05,3.0148403013142518e-05,3.5,33.5,0.47199106180050876,0.8847150332294405,0.9941057442659218,0.2100589283018502,0.9430924551783437,1.1356358057475415,0.9372717664812409,small/convergence
fremtpl_claim_count,mlp,regression,2026082801,full,72000,20,20,True,128,4,0.00025638392445366894,0.00011638218908600935,0.001635984465286881,3.33863096946105e-05,0.0020087505788265593,0.11062614512365312,0.3831501884032566,0.4937763335269097,0.5062236664730903,1.0794791388374925e-16,2.395597521349438,4.336808689942018e-19,8.499434361709343e-05,0.00012581648541997516,0.00011389500475707658,0.00011015807500341935,2.951135592579859e-05,6.333925788667715e-05,4.664716748352228e-05,4.7684385271601636e-05,16.6875,20.0,0.963613039544913,0.6939121102914214,0.2977072645547245,1.6434923048741874,0.967189695793704,1.2960636004166421,1.0222353862846172,largest/20
fremtpl_claim_count,mlp,regression,2026082801,full,72000,convergence,500,True,128,4,0.0009307028711506281,0.00047767266677337897,0.007154463774644187,0.00016467842020816004,0.008562839312568194,0.10474801116465256,0.3894731839977905,0.494221195162443,0.505778804837557,0.0,2.4010307936729047,0.0,0.00042392778173176726,0.0005380388009599882,0.00046883850519852246,0.0004812180423768627,0.00014183648390442,0.000268122961945158,0.00020383295504672672,0.00019892776122289413,56.34375,86.34375,0.7489695694657146,0.7756530251353979,0.9052312532670375,1.6571601836915284,1.0264046938147675,1.1351415573923034,0.9759352268493182,largest/convergence
fremtpl_claim_count,resnet,regression,2026082801,2048,2048,20,20,True,128,4,0.010657739475047896,0.004642507035233195,0.07912682658261277,0.0018461096364079748,0.09442707309289386,0.08803352941708277,0.4179188861718396,0.5059524155889223,0.4940475844110776,0.0,2.4060140549939946,0.0,0.004455906888304804,0.00587273699170957,0.00524971236766171,0.005161740217326429,0.0014687208281187064,0.002960253144874181,0.0022234161378192896,0.0022707310772076064,2.84375,20.0,0.41920114925596863,0.8883103025145829,2.0811505360790825,0.6005528890766559,0.9832424818401118,1.158403967298821,1.0212802896333761,small/20
fremtpl_claim_count,resnet,regression,2026082801,2048,2048,convergence,500,True,128,4,0.001777645786993647,0.0008188345546252301,0.012094128463078856,0.00038123817511842274,0.014690608804697733,0.10336420108529672,0.40226704237691674,0.5056312434622134,0.4943687565377864,1.1808383839218976e-16,2.39100455545249,3.469446951953614e-18,0.0006915059001593616,0.0009154727091456327,0.0008027972189305046,0.0008122860300921865,0.00023023108833324232,0.00044892570563014283,0.00034390935583622907,0.0003551448885217017,2.84375,32.84375,0.030971945987857907,0.9891395424492657,1.0568611076778767,0.33000021457479284,1.0118196861398236,1.1746624720121557,1.0326700407965146,small/convergence
fremtpl_claim_count,resnet,regression,2026082801,full,72000,20,20,True,128,4,0.0015419266171694144,0.0007243556121339726,0.009992549432299198,0.00021836858494937735,0.012258831661602586,0.10189681334380205,0.423340855749664,0.5252376690934661,0.474762330906534,0.0,2.3728655175627322,-1.734723475976807e-18,0.0005605768592966803,0.0007605316784648401,0.0006834717899351395,0.0006802203564828435,0.00018989997335790756,0.00036937626762201324,0.0002945354951832873,0.00028619202147120643,14.6640625,20.0,0.9397515238097662,0.7071162266656756,0.7805536582940862,4.61265436453062,0.9952427686114089,1.2134292473939652,0.9716724338881846,largest/20
fremtpl_claim_count,resnet,regression,2026082801,full,72000,convergence,500,True,128,4,0.0021844111715181897,0.000950418462048234,0.013407242760589862,0.00033484372540412206,0.016542072394156285,0.10811102430176688,0.4105294689891455,0.5186404932909123,0.48135950670908767,0.0,2.373248482407321,0.0,0.0007227764313451103,0.0010215526555278458,0.0009021765572518916,0.0009028113699699532,0.00024794003055055193,0.0005134286964848817,0.00039179583698991294,0.0003866273525326765,20.4140625,50.4140625,0.595847405773096,0.8926421753130853,1.442881896538319,4.888601349425424,1.0007036457697318,1.249088004003938,0.9868082200746572,largest/convergence
fremtpl_claim_count,tabm,regression,2026082801,2048,2048,20,20,True,128,4,0.0007036827415688086,0.0003530204340145708,0.004628727554459689,0.00014032982517250353,0.0056854307300430685,0.1062072815848371,0.4129626868223885,0.5191699684072256,0.4808300315927746,0.0,2.374622750007938,-8.673617379884035e-19,0.00026473166077017646,0.00035505296768688447,0.0003135745316300008,0.00031312514585146777,8.908437105274233e-05,0.0001787554229940206,0.00013328859572626182,0.00013425590673825225,4.7890625,20.0,0.8571810447028838,0.7069429829716682,0.4884587258290468,0.5128276610617024,0.9985668932480036,1.18280203032951,1.0072572676358376,small/20
fremtpl_claim_count,tabm,regression,2026082801,2048,2048,convergence,500,True,128,4,0.00023933788213026624,9.86993651290734e-05,0.0015305772323982096,2.995840722038018e-05,0.0018686144796575491,0.10409833906303378,0.45659916475806395,0.5606975038210977,0.4393024961789024,0.0,2.335204157115869,-2.168404344971009e-19,8.926010075757455e-05,0.0001187809150715532,0.00010186188200808142,0.00010276073283523326,3.184630792888948e-05,5.7563378856044305e-05,4.4004975309896004e-05,4.27619233494781e-05,4.7578125,34.7578125,0.10396526961267227,0.8540181131102145,0.8739561766384272,0.2926297993346484,1.0088242118585689,1.151250468720909,0.9717520132288686,small/convergence
fremtpl_claim_count,tabm,regression,2026082801,full,72000,20,20,True,128,4,0.0006893238549210126,0.00041935885293412935,0.004508668297505742,9.326525819396455e-05,0.005617351005360884,0.11628912374357551,0.38691235260075785,0.5032014763443333,0.4967985236556667,0.0,2.3805093999120914,0.0,0.00022995914977974805,0.0003483750179006743,0.00032424273430486776,0.00031239708739684753,7.807081262077039e-05,0.00017674155620381636,0.00013151319629625568,0.00013380496781021292,12.1171875,20.0,0.9427695527515478,0.7064103381708264,0.5476514058456454,3.171071846953865,0.9634667313874722,1.358489486919992,1.017426171505973,largest/20
