source,task,operator,delta_actual,delta_theory,transferable_signal,noise_cost,gtr,nearest_support_distance,conditional_smoothness,sign_correct
NYC_TLC,tlc_dropoff_zone,knn_5,0.1517327594751113,0.150905741412375,0.1517327594751113,0.0008270180627362,183.46970436544837,1.8996310418142992,1.63423725521342,True
NYC_TLC,tlc_dropoff_zone,knn_10,0.1604702208812276,0.1600340272591575,0.1604702208812277,0.0004361936220701,367.8875911107077,1.8996310418142992,1.63423725521342,True
NYC_TLC,tlc_dropoff_zone,rbf_half,0.1103448860497446,0.1102772834578945,0.1103448860497446,6.76025918501045e-05,1632.2582171762413,1.8996310418142992,1.63423725521342,True
NYC_TLC,tlc_dropoff_zone,rbf,0.0787684395749929,0.078734702535692,0.0787684395749929,3.373703930093096e-05,2334.7762935682194,1.8996310418142992,1.63423725521342,True
NYC_TLC,tlc_dropoff_zone,rbf_double,0.0671050683046857,0.0670737111458954,0.0671050683046856,3.135715879020733e-05,2140.023869944564,1.8996310418142992,1.63423725521342,True
NYC_TLC,tlc_dropoff_zone,kernel_ridge,0.1152391536927853,0.1146608400414262,0.1152391536927852,0.000578313651359,199.26756600329216,1.8996310418142992,1.63423725521342,True
NYC_TLC,tlc_dropoff_zone,harmonic,0.079674518227167,0.0796404586957298,0.079674518227167,3.405953143717913e-05,2339.27229369324,1.8996310418142992,1.63423725521342,True
NYC_TLC,tlc_dropoff_zone,knn_1,0.0695744173963975,0.065141462899758,0.0695744173963975,0.0044329544966395,15.694818760070635,1.7937447647838032,1.6969983845073278,True
NYC_TLC,tlc_dropoff_zone,knn_3,0.1188300756779481,0.1173903268463085,0.1188300756779481,0.0014397488316396,82.53528189539692,1.7937447647838032,1.6969983845073278,True
NYC_TLC,tlc_dropoff_zone,knn_5,0.128647865209239,0.1277765113319,0.128647865209239,0.000871353877339,147.64135279011012,1.7937447647838032,1.6969983845073278,True
NYC_TLC,tlc_dropoff_zone,knn_10,0.1295963273550449,0.1291391151925824,0.1295963273550448,0.0004572121624624,283.4489936949135,1.7937447647838032,1.6969983845073278,True
NYC_TLC,tlc_dropoff_zone,rbf_half,0.0845158540905401,0.0844394226346226,0.0845158540905401,7.643145591755489e-05,1105.7731803736117,1.7937447647838032,1.6969983845073278,True
NYC_TLC,tlc_dropoff_zone,rbf,0.0568084774829064,0.0567739753169721,0.0568084774829064,3.4502165934225286e-05,1646.5191661070132,1.7937447647838032,1.6969983845073278,True
NYC_TLC,tlc_dropoff_zone,rbf_double,0.0459941547337584,0.0459627593913879,0.0459941547337584,3.139534237053396e-05,1464.999304384913,1.7937447647838032,1.6969983845073278,True
NYC_TLC,tlc_dropoff_zone,kernel_ridge,0.0982557060593489,0.0976527083739153,0.0982557060593488,0.0006029976854335,162.94541162079102,1.7937447647838032,1.6969983845073278,True
NYC_TLC,tlc_dropoff_zone,harmonic,0.0585625301599437,0.0585280959401334,0.0585625301599437,3.443421981031897e-05,1700.7073336505268,1.7937447647838032,1.6969983845073278,True
CITI_BIKE,citibike_start_station,knn_1,-0.0010308963045993,-0.0078990783462217,-0.0010308963045993,0.0068681820416224,-0.1500974054490561,0.2325092892144759,1.8520020183729624,True
CITI_BIKE,citibike_start_station,knn_3,0.0126377119550977,0.0098749984153064,0.0126377119550977,0.0027627135397913,4.574383761862028,0.2325092892144759,1.8520020183729624,True
CITI_BIKE,citibike_start_station,knn_5,0.0135600923391855,0.0116311081173961,0.0135600923391855,0.0019289842217893,7.0296543569479,0.2325092892144759,1.8520020183729624,True
CITI_BIKE,citibike_start_station,knn_10,0.0143093527109275,0.0130289733678978,0.0143093527109275,0.0012803793430297,11.1758697051982,0.2325092892144759,1.8520020183729624,True
CITI_BIKE,citibike_start_station,rbf_half,0.0012175838729314,0.0012041252174184,0.0012175838729314,1.3458655512969305e-05,90.46846260075172,0.2325092892144759,1.8520020183729624,True
CITI_BIKE,citibike_start_station,rbf,0.0003027329933615,0.0002960098669145,0.0003027329933615,6.723126446964492e-06,45.02860324726517,0.2325092892144759,1.8520020183729624,True
CITI_BIKE,citibike_start_station,rbf_double,0.0001187187746073,0.0001129224647413,0.0001187187746073,5.796309866056187e-06,20.481785368756427,0.2325092892144759,1.8520020183729624,True
CITI_BIKE,citibike_start_station,kernel_ridge,0.0044520188947253,0.0043390718959176,0.0044520188947253,0.0001129469988076,39.416885280036816,0.2325092892144759,1.8520020183729624,True
CITI_BIKE,citibike_start_station,harmonic,0.0002806049523313,0.0002742122446065,0.0002806049523313,6.392707724809117e-06,43.89453802844755,0.2325092892144759,1.8520020183729624,True
CITI_BIKE,citibike_start_station,knn_1,-0.0006885733451859,-0.0078347592664714,-0.0006885733451859,0.0071461859212854,-0.0963553639340719,0.2134664000257187,1.852167500372996,True
CITI_BIKE,citibike_start_station,knn_3,0.0103441647936075,0.0075563605715274,0.0103441647936075,0.00278780422208,3.710506179623149,0.2134664000257187,1.852167500372996,True
CITI_BIKE,citibike_start_station,knn_5,0.012196244998697,0.0103849291635858,0.012196244998697,0.0018113158351111,6.733361881059509,0.2134664000257187,1.852167500372996,True
CITI_BIKE,citibike_start_station,knn_10,0.0125921663729413,0.0115107560299975,0.0125921663729413,0.0010814103429438,11.644207451042549,0.2134664000257187,1.852167500372996,True
CITI_BIKE,citibike_start_station,rbf_half,0.0021736521063259,0.0021591551095011,0.0021736521063259,1.449699682484062e-05,149.93809632360603,0.2134664000257187,1.852167500372996,True
CITI_BIKE,citibike_start_station,rbf,0.000904234409152,0.0008974146904754,0.000904234409152,6.819718676626719e-06,132.59115984522614,0.2134664000257187,1.852167500372996,True
CITI_BIKE,citibike_start_station,rbf_double,0.0003305910453874,0.0003248874064156,0.0003305910453874,5.703638971778888e-06,57.96142550802338,0.2134664000257187,1.852167500372996,True
CITI_BIKE,citibike_start_station,kernel_ridge,0.005352486749155,0.0052357016499443,0.005352486749155,0.0001167850992106,45.83193220137744,0.2134664000257187,1.852167500372996,True
CITI_BIKE,citibike_start_station,harmonic,0.0008169801806338,0.0008105344274419,0.0008169801806338,6.445753191847998e-06,126.74704667052276,0.2134664000257187,1.852167500372996,True
CITI_BIKE,citibike_start_station,knn_1,0.0049176213644597,-0.002610431762689,0.0049176213644597,0.0075280531271488,0.6532394606415645,0.2280809613787089,1.8737951690542705,False
CITI_BIKE,citibike_start_station,knn_3,0.0166426440884256,0.0138122216374628,0.0166426440884256,0.0028304224509627,5.879915234125072,0.2280809613787089,1.8737951690542705,True
CITI_BIKE,citibike_start_station,knn_5,0.016869319482832,0.015003555422825,0.016869319482832,0.001865764060007,9.041507361208538,0.2280809613787089,1.8737951690542705,True
CITI_BIKE,citibike_start_station,knn_10,0.0164096222270144,0.0152959903884541,0.0164096222270144,0.0011136318385602,14.735230853519557,0.2280809613787089,1.8737951690542705,True
CITI_BIKE,citibike_start_station,rbf_half,0.0025759655493082,0.0025607053576598,0.0025759655493082,1.5260191648462667e-05,168.80296189253903,0.2280809613787089,1.8737951690542705,True
CITI_BIKE,citibike_start_station,rbf,0.0007047631959832,0.0006979008301363,0.0007047631959832,6.862365846891276e-06,102.69974112535824,0.2280809613787089,1.8737951690542705,True
CITI_BIKE,citibike_start_station,rbf_double,0.0001469958362321,0.0001413449029816,0.0001469958362321,5.650933250454063e-06,26.01266546907043,0.2280809613787089,1.8737951690542705,True
CITI_BIKE,citibike_start_station,kernel_ridge,0.0088183982438356,0.0086825583535545,0.0088183982438356,0.0001358398902811,64.91758956508764,0.2280809613787089,1.8737951690542705,True
CITI_BIKE,citibike_start_station,harmonic,0.0006010347246678,0.0005945513135813,0.0006010347246678,6.48341108649909e-06,92.70347300967384,0.2280809613787089,1.8737951690542705,True
CITI_BIKE,citibike_start_station,knn_1,-0.0051251019020472,-0.0122161100932139,-0.0051251019020472,0.0070910081911667,-0.722760679987881,0.2331620570628463,1.8711195913364145,True
CITI_BIKE,citibike_start_station,knn_3,0.0065434030140308,0.003743939015313,0.0065434030140308,0.0027994639987177,2.337377089695682,0.2331620570628463,1.8711195913364145,True
CITI_BIKE,citibike_start_station,knn_5,0.0076949841348216,0.0058222346549388,0.0076949841348216,0.0018727494798827,4.108923386433617,0.2331620570628463,1.8711195913364145,True
CITI_BIKE,citibike_start_station,knn_10,0.0086699660582203,0.0075043320914632,0.0086699660582203,0.001165633966757,7.437983368261805,0.2331620570628463,1.8711195913364145,True
CITI_BIKE,citibike_start_station,rbf_half,0.0023072640577093,0.0022922425618017,0.0023072640577093,1.5021495907536409e-05,153.59748935202654,0.2331620570628463,1.8711195913364145,True
CITI_BIKE,citibike_start_station,rbf,0.0008040037787291,0.0007970887481979,0.0008040037787291,6.915030531255653e-06,116.2690135777602,0.2331620570628463,1.8711195913364145,True
CITI_BIKE,citibike_start_station,rbf_double,0.0002259324853677,0.0002202156921581,0.0002259324853677,5.716793209616442e-06,39.52084273184915,0.2331620570628463,1.8711195913364145,True
CITI_BIKE,citibike_start_station,kernel_ridge,0.0063146426088712,0.0061919441461585,0.0063146426088712,0.0001226984627127,51.464724734611295,0.2331620570628463,1.8711195913364145,True
CITI_BIKE,citibike_start_station,harmonic,0.0007479527471788,0.0007413891768441,0.0007479527471788,6.56357033478917e-06,113.95516601909316,0.2331620570628463,1.8711195913364145,True
CITI_BIKE,citibike_start_station,knn_1,-0.0038789368163165,-0.0111750397616353,-0.0038789368163165,0.0072961029453187,-0.531645022745365,0.2152118353462047,1.8692241555397624,True
CITI_BIKE,citibike_start_station,knn_3,0.0109122728827917,0.0079925980110325,0.0109122728827917,0.0029196748717592,3.7374959069386455,0.2152118353462047,1.8692241555397624,True
CITI_BIKE,citibike_start_station,knn_5,0.0120778024737197,0.0101103389100585,0.0120778024737197,0.0019674635636611,6.138768054867917,0.2152118353462047,1.8692241555397624,True
CITI_BIKE,citibike_start_station,knn_10,0.0128299086443197,0.0115923025357228,0.0128299086443197,0.0012376061085968,10.366714058049844,0.2152118353462047,1.8692241555397624,True
CITI_BIKE,citibike_start_station,rbf_half,0.0027008927139345,0.0026849395630814,0.0027008927139345,1.595315085307603e-05,169.3015216121867,0.2152118353462047,1.8692241555397624,True
CITI_BIKE,citibike_start_station,rbf,0.0009709833870802,0.0009639988062995,0.0009709833870802,6.984580780732176e-06,139.0181340244244,0.2152118353462047,1.8692241555397624,True
CITI_BIKE,citibike_start_station,rbf_double,0.000245372421654,0.0002397475753075,0.000245372421654,5.62484634646237e-06,43.62295546230161,0.2152118353462047,1.8692241555397624,True
CITI_BIKE,citibike_start_station,kernel_ridge,0.0072698964352847,0.0071454335833206,0.0072698964352847,0.0001244628519641,58.41017075022568,0.2152118353462047,1.8692241555397624,True
CITI_BIKE,citibike_start_station,harmonic,0.0008615978811441,0.0008550002867061,0.0008615978811441,6.597594438066917e-06,130.5927318255456,0.2152118353462047,1.8692241555397624,True
BTS,airline_origin_airport,knn_1,-0.0209021467979052,-0.032566434185193,-0.0209021467979052,0.0116642873872877,-1.7919780355108013,124.6994120575661,1.974456445356924,True
BTS,airline_origin_airport,knn_3,-0.005185286982867,-0.0086046188252226,-0.0051852869828669,0.0034193318423556,-1.5164620522162389,124.6994120575661,1.974456445356924,True
BTS,airline_origin_airport,knn_5,-0.0032335956889749,-0.0053353531116598,-0.003233595688975,0.0021017574226848,-1.5385199329256565,124.6994120575661,1.974456445356924,True
BTS,airline_origin_airport,knn_10,-0.001749803987159,-0.0028776044023678,-0.0017498039871589,0.0011278004152088,-1.5515191904188763,124.6994120575661,1.974456445356924,True
BTS,airline_origin_airport,rbf_half,0.0004515702616196,0.0003401832581879,0.0004515702616196,0.0001113870034316,4.054065983529132,124.6994120575661,1.974456445356924,True
BTS,airline_origin_airport,rbf,0.0001886568342932,0.0001248788464397,0.0001886568342932,6.377798785349602e-05,2.958024243829101,124.6994120575661,1.974456445356924,True
BTS,airline_origin_airport,rbf_double,4.9859610554305246e-05,-1.498179825168243e-06,4.985961055429915e-05,5.135779037946739e-05,0.9708285770454952,124.6994120575661,1.974456445356924,False
BTS,airline_origin_airport,kernel_ridge,0.0003251256515671,-0.0001698155706515,0.0003251256515671,0.0004949412222186,0.6568975000903955,124.6994120575661,1.974456445356924,False
BTS,airline_origin_airport,harmonic,0.0001770513363583,0.000115063581151,0.0001770513363583,6.198775520735684e-05,2.856230811490273,124.6994120575661,1.974456445356924,True
BTS,airline_origin_airport,knn_1,-0.0099152035032849,-0.0198524698414802,-0.009915203503285,0.0099372663381952,-0.9977797883080328,142.21227437396382,1.9692751832141016,True
BTS,airline_origin_airport,knn_3,-0.0039407135409063,-0.0066535040402024,-0.0039407135409063,0.0027127904992961,-1.4526420458670923,142.21227437396382,1.9692751832141016,True
BTS,airline_origin_airport,knn_5,-0.0019902558755146,-0.0036239133350739,-0.0019902558755146,0.0016336574595593,-1.2182822438502157,142.21227437396382,1.9692751832141016,True
BTS,airline_origin_airport,knn_10,-0.0013478350083402,-0.0022675410709792,-0.0013478350083401,0.000919706062639,-1.465506277595578,142.21227437396382,1.9692751832141016,True
BTS,airline_origin_airport,rbf_half,0.0003405974218596,0.0002396794875208,0.0003405974218596,0.0001009179343388,3.3749939898309176,142.21227437396382,1.9692751832141016,True
BTS,airline_origin_airport,rbf,0.0003201590798549,0.0002605547884897,0.0003201590798549,5.960429136516863e-05,5.371409885463318,142.21227437396382,1.9692751832141016,True
BTS,airline_origin_airport,rbf_double,0.0001141071836005,6.41910847041714e-05,0.0001141071836005,4.991609889635272e-05,2.285979596231261,142.21227437396382,1.9692751832141016,True
BTS,airline_origin_airport,kernel_ridge,-0.0009049371343483,-0.0013053558386207,-0.0009049371343483,0.0004004187042724,-2.259977180617792,142.21227437396382,1.9692751832141016,True
BTS,airline_origin_airport,harmonic,0.0003019951371465,0.0002439977071407,0.0003019951371465,5.799743000579792e-05,5.207043434792683,142.21227437396382,1.9692751832141016,True
BTS,airline_origin_airport,knn_1,-0.0064651322432029,-0.0121745096142267,-0.0064651322432029,0.0057093773710238,-1.1323708038664018,120.37296366137129,1.9443655319928652,True
BTS,airline_origin_airport,knn_3,-0.0023181981363114,-0.004505528066602,-0.0023181981363114,0.0021873299302905,-1.0598301171709816,120.37296366137129,1.9443655319928652,True
BTS,airline_origin_airport,knn_5,-0.0017374823061506,-0.0030137262167915,-0.0017374823061506,0.0012762439106408,-1.361403013690544,120.37296366137129,1.9443655319928652,True
BTS,airline_origin_airport,knn_10,-0.0012289189297381,-0.0019668801267247,-0.0012289189297381,0.0007379611969865,-1.665289360411429,120.37296366137129,1.9443655319928652,True
BTS,airline_origin_airport,rbf_half,4.622642194543355e-05,-3.912720182450198e-05,4.622642194542989e-05,8.535362376993187e-05,0.5415871043745234,120.37296366137129,1.9443655319928652,False
BTS,airline_origin_airport,rbf,-4.074347748902984e-05,-8.864749655816647e-05,-4.074347748903376e-05,4.790401906913272e-05,-0.8505231561100287,120.37296366137129,1.9443655319928652,True
BTS,airline_origin_airport,rbf_double,-0.0001648879564204,-0.0002058209697934,-0.0001648879564205,4.093301337293463e-05,-4.028238891631143,120.37296366137129,1.9443655319928652,True
BTS,airline_origin_airport,kernel_ridge,0.000174394168587,-0.00021520841628,0.000174394168587,0.0003896025848671,0.4476206661886584,120.37296366137129,1.9443655319928652,False
BTS,airline_origin_airport,harmonic,-2.6950674754567712e-05,-7.35562473789356e-05,-2.6950674754571205e-05,4.66055726243644e-05,-0.5782715078256966,120.37296366137129,1.9443655319928652,True
BTS,airline_origin_airport,knn_1,-0.0157493747739801,-0.023130284202764,-0.01574937477398,0.007380909428784,-2.13379867697073,132.84089496523836,1.989274992247673,True
BTS,airline_origin_airport,knn_3,-0.0052719137875144,-0.0081669016575473,-0.0052719137875144,0.0028949878700328,-1.821048662098449,132.84089496523836,1.989274992247673,True
BTS,airline_origin_airport,knn_5,-0.0032582522279922,-0.0050431955651374,-0.0032582522279922,0.0017849433371452,-1.825409333835415,132.84089496523836,1.989274992247673,True
BTS,airline_origin_airport,knn_10,-0.0006772990309382,-0.0017143591187008,-0.0006772990309383,0.0010370600877624,-0.6530952631680691,132.84089496523836,1.989274992247673,True
BTS,airline_origin_airport,rbf_half,0.0008048796118105,0.000701552527597,0.0008048796118106,0.0001033270842135,7.789628614189405,132.84089496523836,1.989274992247673,True
BTS,airline_origin_airport,rbf,0.0002123843063197,0.0001596132564251,0.0002123843063197,5.27710498946213e-05,4.024636741999628,132.84089496523836,1.989274992247673,True
BTS,airline_origin_airport,rbf_double,-0.0003050420345515,-0.0003474508859867,-0.0003050420345515,4.240885143515452e-05,-7.192886018571355,132.84089496523836,1.989274992247673,True
BTS,airline_origin_airport,kernel_ridge,0.000619791844862,0.0001185389699471,0.000619791844862,0.0005012528749148,1.2364853667269609,132.84089496523836,1.989274992247673,True
BTS,airline_origin_airport,harmonic,0.0002442886365414,0.0001930061683498,0.0002442886365414,5.128246819160008e-05,4.7635896858310325,132.84089496523836,1.989274992247673,True
BTS,airline_origin_airport,knn_1,-0.0063911704814957,-0.0113233304760545,-0.0063911704814957,0.0049321599945588,-1.295815725472503,122.35112975364508,1.98236234774432,True
BTS,airline_origin_airport,knn_3,-0.0010334526262866,-0.0028289657057013,-0.0010334526262866,0.0017955130794146,-0.5755751033702307,122.35112975364508,1.98236234774432,True
BTS,airline_origin_airport,knn_5,0.0002172208478547,-0.0008573231615855,0.0002172208478547,0.0010745440094403,0.2021516531164308,122.35112975364508,1.98236234774432,False
BTS,airline_origin_airport,knn_10,4.5627577653502506e-07,-0.0006810542418418,4.5627577651818213e-07,0.0006815105176183,0.0006695065809295,122.35112975364508,1.98236234774432,False
BTS,airline_origin_airport,rbf_half,0.0006000075445227,0.0004826991487272,0.0006000075445227,0.0001173083957955,5.114787739219795,122.35112975364508,1.98236234774432,True
BTS,airline_origin_airport,rbf,-0.0002927971193054,-0.000359178318951,-0.0002927971193054,6.638119964565023e-05,-4.41084404723622,122.35112975364508,1.98236234774432,True
BTS,airline_origin_airport,rbf_double,-0.0003467438352431,-0.0003988588546383,-0.0003467438352432,5.211501939510366e-05,-6.653433871230192,122.35112975364508,1.98236234774432,True
BTS,airline_origin_airport,kernel_ridge,0.000618811917807,0.000213334092353,0.0006188119178069,0.0004054778254539,1.5261301086297336,122.35112975364508,1.98236234774432,True
BTS,airline_origin_airport,harmonic,-0.0002805676014142,-0.0003448332248678,-0.0002805676014142,6.426562345356615e-05,-4.365749312570039,122.35112975364508,1.98236234774432,True
BTS,airline_destination_airport,knn_1,-0.0089709491406918,-0.0179902723981463,-0.0089709491406918,0.0090193232574544,-0.994636613481772,129.97232224220454,1.9848859123649756,True
BTS,airline_destination_airport,knn_3,-0.001353156808862,-0.0041968262453399,-0.001353156808862,0.0028436694364778,-0.4758488421699422,129.97232224220454,1.9848859123649756,True
BTS,airline_destination_airport,knn_5,3.0179683957358096e-05,-0.0017329150350778,3.0179683957373343e-05,0.0017630947190351,0.0171174490125456,129.97232224220454,1.9848859123649756,False
BTS,airline_destination_airport,knn_10,0.0009271328781903,2.947620190007008e-05,0.0009271328781903,0.0008976566762902,1.0328368324757378,129.97232224220454,1.9848859123649756,True
BTS,airline_destination_airport,rbf_half,0.0006193129736336,0.0005227813919003,0.0006193129736336,9.653158173336133e-05,6.415651360032076,129.97232224220454,1.9848859123649756,True
BTS,airline_destination_airport,rbf,0.000351537451462,0.0003052954508561,0.000351537451462,4.624200060589832e-05,7.602124623846695,129.97232224220454,1.9848859123649756,True
BTS,airline_destination_airport,rbf_double,0.0002394453988042,0.0002020884352258,0.0002394453988042,3.73569635784034e-05,6.409659026534712,129.97232224220454,1.9848859123649756,True
BTS,airline_destination_airport,kernel_ridge,0.0012739206598335,0.0008690844590012,0.0012739206598335,0.0004048362008322,3.1467557921317044,129.97232224220454,1.9848859123649756,True
BTS,airline_destination_airport,harmonic,0.0003342916094532,0.0002886626833925,0.0003342916094533,4.5628926060757664e-05,7.32630895165437,129.97232224220454,1.9848859123649756,True
BTS,airline_destination_airport,knn_1,-0.0081754982392453,-0.0166053677860444,-0.0081754982392453,0.008429869546799,-0.969825000714244,146.2706005628719,1.9652191934273129,True
BTS,airline_destination_airport,knn_3,-0.0023086057226043,-0.0048474661537797,-0.0023086057226043,0.0025388604311754,-0.9093078509776495,146.2706005628719,1.9652191934273129,True
BTS,airline_destination_airport,knn_5,-0.0009804373925618,-0.0024162885274749,-0.0009804373925618,0.0014358511349131,-0.6828266306459077,146.2706005628719,1.9652191934273129,True
BTS,airline_destination_airport,knn_10,3.684617260587549e-05,-0.0007138621849531,3.684617260588715e-05,0.000750708357559,0.0490818734530863,146.2706005628719,1.9652191934273129,False
BTS,airline_destination_airport,rbf_half,0.0005782932475659,0.000513250658352,0.0005782932475659,6.5042589213975e-05,8.890993648231415,146.2706005628719,1.9652191934273129,True
BTS,airline_destination_airport,rbf,0.0006130005158309,0.0005722463041716,0.0006130005158309,4.075421165932164e-05,15.041402860524878,146.2706005628719,1.9652191934273129,True
BTS,airline_destination_airport,rbf_double,0.0006138295567385,0.0005799551908151,0.0006138295567385,3.387436592336771e-05,18.12076890611587,146.2706005628719,1.9652191934273129,True
BTS,airline_destination_airport,kernel_ridge,0.0004575278733725,0.0002026682051258,0.0004575278733725,0.0002548596682466,1.7952148981444211,146.2706005628719,1.9652191934273129,True
BTS,airline_destination_airport,harmonic,0.0006129628312172,0.0005730075992064,0.0006129628312172,3.995523201075607e-05,15.341240692889386,146.2706005628719,1.9652191934273129,True
BTS,airline_destination_airport,knn_1,-0.0067954885093747,-0.0144359883203089,-0.0067954885093747,0.0076404998109341,-0.8894036617408059,123.5525543745174,1.95558861561011,True
BTS,airline_destination_airport,knn_3,-0.002256662236036,-0.0051981814464862,-0.002256662236036,0.0029415192104501,-0.7671757600694857,123.5525543745174,1.95558861561011,True
BTS,airline_destination_airport,knn_5,-0.0017882638357666,-0.0034825514320807,-0.0017882638357666,0.001694287596314,-1.055466521538082,123.5525543745174,1.95558861561011,True
BTS,airline_destination_airport,knn_10,-0.001024861849846,-0.0019559353607664,-0.001024861849846,0.0009310735109204,-1.100731400717067,123.5525543745174,1.95558861561011,True
BTS,airline_destination_airport,rbf_half,-0.0003049943416456,-0.000375965307929,-0.0003049943416456,7.097096628342313e-05,-4.297452290949674,123.5525543745174,1.95558861561011,True
BTS,airline_destination_airport,rbf,7.824127948370057e-05,3.478999602185389e-05,7.824127948370674e-05,4.345128346185285e-05,1.8006667064828372,123.5525543745174,1.95558861561011,True
BTS,airline_destination_airport,rbf_double,0.000375147731854,0.0003395227722654,0.000375147731854,3.562495958862196e-05,10.530474593826158,123.5525543745174,1.95558861561011,True
BTS,airline_destination_airport,kernel_ridge,-0.0002691497907163,-0.000548990505431,-0.0002691497907163,0.0002798407147147,-0.9617963954629124,123.5525543745174,1.95558861561011,True
BTS,airline_destination_airport,harmonic,0.0001053121175521,6.25091377862413e-05,0.0001053121175521,4.280297976586541e-05,2.460392199986301,123.5525543745174,1.95558861561011,True
BTS,airline_destination_airport,knn_1,-0.0058551977234593,-0.0157748352259362,-0.0058551977234593,0.0099196375024769,-0.5902632754470335,132.70821837491766,1.996909159024011,True
BTS,airline_destination_airport,knn_3,0.0007544654587678,-0.0028650480228331,0.0007544654587678,0.003619513481601,0.2084438868933659,132.70821837491766,1.996909159024011,False
BTS,airline_destination_airport,knn_5,0.0016749914372871,-0.0005121859333769,0.0016749914372871,0.0021871773706641,0.7658233208487094,132.70821837491766,1.996909159024011,False
BTS,airline_destination_airport,knn_10,0.0022842386553162,0.0010477353836131,0.0022842386553163,0.0012365032717031,1.8473373322902875,132.70821837491766,1.996909159024011,True
BTS,airline_destination_airport,rbf_half,0.0010876066861007,0.0010067594006041,0.0010876066861007,8.084728549665483e-05,13.452606100742544,132.70821837491766,1.996909159024011,True
BTS,airline_destination_airport,rbf,0.0007617976470394,0.0007196339335997,0.0007617976470394,4.2163713439698536e-05,18.067612762071,132.70821837491766,1.996909159024011,True
BTS,airline_destination_airport,rbf_double,0.0006019999242227,0.0005678162735947,0.0006019999242227,3.418365062799264e-05,17.6107558193272,132.70821837491766,1.996909159024011,True
BTS,airline_destination_airport,kernel_ridge,0.0013450912028759,0.0009926899432052,0.0013450912028758,0.0003524012596706,3.816930745743761,132.70821837491766,1.996909159024011,True
BTS,airline_destination_airport,harmonic,0.0007567935207993,0.0007153346485183,0.0007567935207993,4.145887228101842e-05,18.254078781246957,132.70821837491766,1.996909159024011,True
BTS,airline_destination_airport,knn_1,-0.0075980474125434,-0.0131821104839251,-0.0075980474125434,0.0055840630713816,-1.36066647446793,130.19316864013672,1.9740175971316465,True
BTS,airline_destination_airport,knn_3,-0.0019809834241688,-0.0038953458786915,-0.0019809834241688,0.0019143624545227,-1.034800603975874,130.19316864013672,1.9740175971316465,True
BTS,airline_destination_airport,knn_5,-0.0018305342786147,-0.00309373444907,-0.0018305342786147,0.0012632001704552,-1.4491244708707611,130.19316864013672,1.9740175971316465,True
BTS,airline_destination_airport,knn_10,-0.0012049775830804,-0.0019185773021027,-0.0012049775830804,0.0007135997190223,-1.6885903272653884,130.19316864013672,1.9740175971316465,True
BTS,airline_destination_airport,rbf_half,0.0001532135416967,5.700097155145768e-05,0.0001532135416967,9.621257014531322e-05,1.5924482784875935,130.19316864013672,1.9740175971316465,True
BTS,airline_destination_airport,rbf,0.0004733905688433,0.0004281660386685,0.0004733905688433,4.522453017481583e-05,10.46756189646318,130.19316864013672,1.9740175971316465,True
BTS,airline_destination_airport,rbf_double,0.000562023345773,0.0005266129098568,0.000562023345773,3.541043591618157e-05,15.871686728268916,130.19316864013672,1.9740175971316465,True
BTS,airline_destination_airport,kernel_ridge,0.0001163754209516,-0.0002278464658857,0.0001163754209516,0.0003442218868373,0.3380825723223441,130.19316864013672,1.9740175971316465,False
BTS,airline_destination_airport,harmonic,0.0004843439958592,0.0004399101826843,0.0004843439958592,4.443381317489066e-05,10.900347308768628,130.19316864013672,1.9740175971316465,True
STRING_BENCHMARK,employee_salaries,knn_1,0.0967817346234031,0.0934474515246815,0.0967817346234031,0.0033342830987215,29.0262499487559,0.5233092759000627,2.0077168380866683,True
STRING_BENCHMARK,employee_salaries,knn_3,0.0914639911251304,0.09004846555404,0.0914639911251303,0.0014155255710903,64.61486319507469,0.5233092759000627,2.0077168380866683,True
STRING_BENCHMARK,employee_salaries,knn_5,0.0129906423344667,0.012105563249247,0.0129906423344667,0.0008850790852196,14.67738030578644,0.5233092759000627,2.0077168380866683,True
STRING_BENCHMARK,employee_salaries,knn_10,0.1322259055456207,0.1317683191195222,0.1322259055456207,0.0004575864260985,288.9637847717675,0.5233092759000627,2.0077168380866683,True
STRING_BENCHMARK,employee_salaries,rbf_half,-0.0061130061341298,-0.006171001508742,-0.0061130061341299,5.7995374612132326e-05,-105.40506333501806,0.5233092759000627,2.0077168380866683,True
STRING_BENCHMARK,employee_salaries,rbf,-0.0287706779875839,-0.0288225408647096,-0.028770677987584,5.1862877125620656e-05,-554.7451198647656,0.5233092759000627,2.0077168380866683,True
STRING_BENCHMARK,employee_salaries,rbf_double,-0.032649281611398,-0.0327005670988865,-0.0326492816113981,5.128548748837537e-05,-636.618334159319,0.5233092759000627,2.0077168380866683,True
STRING_BENCHMARK,employee_salaries,kernel_ridge,0.1120849013737685,0.1109314203144331,0.1120849013737685,0.0011534810593353,97.17099424098812,0.5233092759000627,2.0077168380866683,True
STRING_BENCHMARK,employee_salaries,harmonic,-0.0277078580016359,-0.0277601507385446,-0.027707858001636,5.229273690869376e-05,-529.860543540025,0.5233092759000627,2.0077168380866683,True
STRING_BENCHMARK,employee_salaries,knn_1,0.215607222897083,0.2122177312743909,0.2156072228970829,0.0033894916226919,63.610489978390376,0.5612489555619264,2.0107636761132377,True
