dataset,task,model,seed,representation,selection,encoded_selection,state_metadata,diagnostics,reused_baseline,bins,train_rows,input_features,parameters,width,best_epoch,val_score,test_score,train_seconds,selected_numeric,members,activation,test_loss,test_auc,test_mae
black-friday,regression,resnet,0,matched_random_1,singletons=1|pairs=2+3;1+3;1+2,singletons=3|pairs=0+3;0+1;0+2,"[{""cardinality"":15,""columns"":[3],""gated"":true,""maximum_count"":20821,""median_count"":5948.0,""minimum_count"":387,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":313,""columns"":[0,3],""gated"":true,""maximum_count"":2876,""median_count"":162.0,""minimum_count"":2,""test_unseen_rate"":2.997152704931061e-05,""val_unseen_rate"":3.746440881158275e-05},{""cardinality"":245,""columns"":[0,1],""gated"":true,""maximum_count"":8025,""median_count"":113.0,""minimum_count"":1,""test_unseen_rate"":0.00011988610819724244,""val_unseen_rate"":7.492881762327652e-05},{""cardinality"":293,""columns"":[0,2],""gated"":true,""maximum_count"":3882,""median_count"":161.0,""minimum_count"":2,""test_unseen_rate"":5.994305409862122e-05,""val_unseen_rate"":0.0}]","[{""cardinality"":21,""columns"":[0],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":-3.996975372629571e-05,""kind"":""singleton"",""relative_gain"":-3.996975372629571e-05},{""cardinality"":12,""columns"":[1],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0013744729463569054,""kind"":""singleton"",""relative_gain"":0.0013744729463569054},{""cardinality"":14,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.3601244213119018e-06,""kind"":""singleton"",""relative_gain"":1.3601244213119018e-06},{""cardinality"":15,""columns"":[3],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":4.431017589097123e-06,""kind"":""singleton"",""relative_gain"":4.431017589097123e-06},{""cardinality"":245,""columns"":[0,1],""fold_wins"":5,""incremental_fold_wins"":3,""incremental_gain"":0.00021302451527713677,""kind"":""pair"",""relative_gain"":0.001551099293087648},{""cardinality"":293,""columns"":[0,2],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.001033526655252523,""kind"":""pair"",""relative_gain"":-0.0010712816067677256},{""cardinality"":313,""columns"":[0,3],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.0014965146746097546,""kind"":""pair"",""relative_gain"":-0.001531450316060598},{""cardinality"":54,""columns"":[1,2],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.00828570365628988,""kind"":""pair"",""relative_gain"":0.009790146989831454},{""cardinality"":60,""columns"":[1,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.009649318046993522,""kind"":""pair"",""relative_gain"":0.01102828282825483},{""cardinality"":70,""columns"":[2,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.018426245596461298,""kind"":""pair"",""relative_gain"":0.01844292132675154}]",0,128,106764,944,1212421,334,9,0.69714820472025,0.6986830234527588,33.99211436905898,0;1;2;3,,gelu,0.488157985141228,nan,0.5461487244412212
black-friday,regression,resnet,0,matched_random_2,singletons=1|pairs=2+3;1+3;1+2,singletons=0|pairs=0+2;0+3;0+1,"[{""cardinality"":21,""columns"":[0],""gated"":true,""maximum_count"":14279,""median_count"":3734.0,""minimum_count"":331,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":293,""columns"":[0,2],""gated"":true,""maximum_count"":3882,""median_count"":161.0,""minimum_count"":2,""test_unseen_rate"":5.994305409862122e-05,""val_unseen_rate"":0.0},{""cardinality"":313,""columns"":[0,3],""gated"":true,""maximum_count"":2876,""median_count"":162.0,""minimum_count"":2,""test_unseen_rate"":2.997152704931061e-05,""val_unseen_rate"":3.746440881158275e-05},{""cardinality"":245,""columns"":[0,1],""gated"":true,""maximum_count"":8025,""median_count"":113.0,""minimum_count"":1,""test_unseen_rate"":0.00011988610819724244,""val_unseen_rate"":7.492881762327652e-05}]","[{""cardinality"":21,""columns"":[0],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":-3.996975372629571e-05,""kind"":""singleton"",""relative_gain"":-3.996975372629571e-05},{""cardinality"":12,""columns"":[1],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0013744729463569054,""kind"":""singleton"",""relative_gain"":0.0013744729463569054},{""cardinality"":14,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.3601244213119018e-06,""kind"":""singleton"",""relative_gain"":1.3601244213119018e-06},{""cardinality"":15,""columns"":[3],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":4.431017589097123e-06,""kind"":""singleton"",""relative_gain"":4.431017589097123e-06},{""cardinality"":245,""columns"":[0,1],""fold_wins"":5,""incremental_fold_wins"":3,""incremental_gain"":0.00021302451527713677,""kind"":""pair"",""relative_gain"":0.001551099293087648},{""cardinality"":293,""columns"":[0,2],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.001033526655252523,""kind"":""pair"",""relative_gain"":-0.0010712816067677256},{""cardinality"":313,""columns"":[0,3],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.0014965146746097546,""kind"":""pair"",""relative_gain"":-0.001531450316060598},{""cardinality"":54,""columns"":[1,2],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.00828570365628988,""kind"":""pair"",""relative_gain"":0.009790146989831454},{""cardinality"":60,""columns"":[1,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.009649318046993522,""kind"":""pair"",""relative_gain"":0.01102828282825483},{""cardinality"":70,""columns"":[2,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.018426245596461298,""kind"":""pair"",""relative_gain"":0.01844292132675154}]",0,128,106764,950,1214425,334,13,0.6984183168361788,0.6988150477409363,37.17359656118788,0;1;2;3,,gelu,0.48834247683789145,nan,0.5404637678814924
black-friday,regression,tabm,0,baseline_ple,singletons=1|pairs=2+3;1+3;1+2,singletons=|pairs=,[],"[{""cardinality"":21,""columns"":[0],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":-3.996975372629571e-05,""kind"":""singleton"",""relative_gain"":-3.996975372629571e-05},{""cardinality"":12,""columns"":[1],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0013744729463569054,""kind"":""singleton"",""relative_gain"":0.0013744729463569054},{""cardinality"":14,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.3601244213119018e-06,""kind"":""singleton"",""relative_gain"":1.3601244213119018e-06},{""cardinality"":15,""columns"":[3],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":4.431017589097123e-06,""kind"":""singleton"",""relative_gain"":4.431017589097123e-06},{""cardinality"":245,""columns"":[0,1],""fold_wins"":5,""incremental_fold_wins"":3,""incremental_gain"":0.00021302451527713677,""kind"":""pair"",""relative_gain"":0.001551099293087648},{""cardinality"":293,""columns"":[0,2],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.001033526655252523,""kind"":""pair"",""relative_gain"":-0.0010712816067677256},{""cardinality"":313,""columns"":[0,3],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.0014965146746097546,""kind"":""pair"",""relative_gain"":-0.001531450316060598},{""cardinality"":54,""columns"":[1,2],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.00828570365628988,""kind"":""pair"",""relative_gain"":0.009790146989831454},{""cardinality"":60,""columns"":[1,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.009649318046993522,""kind"":""pair"",""relative_gain"":0.01102828282825483},{""cardinality"":70,""columns"":[2,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.018426245596461298,""kind"":""pair"",""relative_gain"":0.01844292132675154}]",0,128,106764,78,639216,512,57,0.6864177315619031,0.6880928874015808,72.19603650690988,,16,relu,0.47347183424979783,nan,0.5332800056529747
black-friday,regression,tabm,0,adaptive_atomic,singletons=1|pairs=2+3;1+3;1+2,singletons=1|pairs=2+3;1+3;1+2,"[{""cardinality"":12,""columns"":[1],""gated"":true,""maximum_count"":58359,""median_count"":4389.0,""minimum_count"":93,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":70,""columns"":[2,3],""gated"":true,""maximum_count"":9509,""median_count"":870.0,""minimum_count"":14,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":60,""columns"":[1,3],""gated"":true,""maximum_count"":13913,""median_count"":767.5,""minimum_count"":14,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":54,""columns"":[1,2],""gated"":true,""maximum_count"":27880,""median_count"":647.0,""minimum_count"":2,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}]","[{""cardinality"":21,""columns"":[0],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":-3.996975372629571e-05,""kind"":""singleton"",""relative_gain"":-3.996975372629571e-05},{""cardinality"":12,""columns"":[1],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0013744729463569054,""kind"":""singleton"",""relative_gain"":0.0013744729463569054},{""cardinality"":14,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.3601244213119018e-06,""kind"":""singleton"",""relative_gain"":1.3601244213119018e-06},{""cardinality"":15,""columns"":[3],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":4.431017589097123e-06,""kind"":""singleton"",""relative_gain"":4.431017589097123e-06},{""cardinality"":245,""columns"":[0,1],""fold_wins"":5,""incremental_fold_wins"":3,""incremental_gain"":0.00021302451527713677,""kind"":""pair"",""relative_gain"":0.001551099293087648},{""cardinality"":293,""columns"":[0,2],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.001033526655252523,""kind"":""pair"",""relative_gain"":-0.0010712816067677256},{""cardinality"":313,""columns"":[0,3],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.0014965146746097546,""kind"":""pair"",""relative_gain"":-0.001531450316060598},{""cardinality"":54,""columns"":[1,2],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.00828570365628988,""kind"":""pair"",""relative_gain"":0.009790146989831454},{""cardinality"":60,""columns"":[1,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.009649318046993522,""kind"":""pair"",""relative_gain"":0.01102828282825483},{""cardinality"":70,""columns"":[2,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.018426245596461298,""kind"":""pair"",""relative_gain"":0.01844292132675154}]",0,128,106764,274,638072,468,36,0.6864023665820227,0.6862831711769104,47.85563300084323,1;2;3,16,relu,0.47098461302164507,nan,0.5299144256328535
black-friday,regression,tabm,0,adaptive_atomic_ungated,singletons=1|pairs=2+3;1+3;1+2,singletons=1|pairs=2+3;1+3;1+2,"[{""cardinality"":12,""columns"":[1],""gated"":false,""maximum_count"":58359,""median_count"":4389.0,""minimum_count"":93,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":70,""columns"":[2,3],""gated"":false,""maximum_count"":9509,""median_count"":870.0,""minimum_count"":14,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":60,""columns"":[1,3],""gated"":false,""maximum_count"":13913,""median_count"":767.5,""minimum_count"":14,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":54,""columns"":[1,2],""gated"":false,""maximum_count"":27880,""median_count"":647.0,""minimum_count"":2,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}]","[{""cardinality"":21,""columns"":[0],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":-3.996975372629571e-05,""kind"":""singleton"",""relative_gain"":-3.996975372629571e-05},{""cardinality"":12,""columns"":[1],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0013744729463569054,""kind"":""singleton"",""relative_gain"":0.0013744729463569054},{""cardinality"":14,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.3601244213119018e-06,""kind"":""singleton"",""relative_gain"":1.3601244213119018e-06},{""cardinality"":15,""columns"":[3],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":4.431017589097123e-06,""kind"":""singleton"",""relative_gain"":4.431017589097123e-06},{""cardinality"":245,""columns"":[0,1],""fold_wins"":5,""incremental_fold_wins"":3,""incremental_gain"":0.00021302451527713677,""kind"":""pair"",""relative_gain"":0.001551099293087648},{""cardinality"":293,""columns"":[0,2],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.001033526655252523,""kind"":""pair"",""relative_gain"":-0.0010712816067677256},{""cardinality"":313,""columns"":[0,3],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.0014965146746097546,""kind"":""pair"",""relative_gain"":-0.001531450316060598},{""cardinality"":54,""columns"":[1,2],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.00828570365628988,""kind"":""pair"",""relative_gain"":0.009790146989831454},{""cardinality"":60,""columns"":[1,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.009649318046993522,""kind"":""pair"",""relative_gain"":0.01102828282825483},{""cardinality"":70,""columns"":[2,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.018426245596461298,""kind"":""pair"",""relative_gain"":0.01844292132675154}]",0,128,106764,274,638072,468,36,0.6860177656515276,0.6861804127693176,47.16532115195878,1;2;3,16,relu,0.4708435012043918,nan,0.5298719088720465
black-friday,regression,tabm,0,matched_random_0,singletons=1|pairs=2+3;1+3;1+2,singletons=0|pairs=0+1;0+2;0+3,"[{""cardinality"":21,""columns"":[0],""gated"":true,""maximum_count"":14279,""median_count"":3734.0,""minimum_count"":331,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":245,""columns"":[0,1],""gated"":true,""maximum_count"":8025,""median_count"":113.0,""minimum_count"":1,""test_unseen_rate"":0.00011988610819724244,""val_unseen_rate"":7.492881762327652e-05},{""cardinality"":293,""columns"":[0,2],""gated"":true,""maximum_count"":3882,""median_count"":161.0,""minimum_count"":2,""test_unseen_rate"":5.994305409862122e-05,""val_unseen_rate"":0.0},{""cardinality"":313,""columns"":[0,3],""gated"":true,""maximum_count"":2876,""median_count"":162.0,""minimum_count"":2,""test_unseen_rate"":2.997152704931061e-05,""val_unseen_rate"":3.746440881158275e-05}]","[{""cardinality"":21,""columns"":[0],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":-3.996975372629571e-05,""kind"":""singleton"",""relative_gain"":-3.996975372629571e-05},{""cardinality"":12,""columns"":[1],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0013744729463569054,""kind"":""singleton"",""relative_gain"":0.0013744729463569054},{""cardinality"":14,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.3601244213119018e-06,""kind"":""singleton"",""relative_gain"":1.3601244213119018e-06},{""cardinality"":15,""columns"":[3],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":4.431017589097123e-06,""kind"":""singleton"",""relative_gain"":4.431017589097123e-06},{""cardinality"":245,""columns"":[0,1],""fold_wins"":5,""incremental_fold_wins"":3,""incremental_gain"":0.00021302451527713677,""kind"":""pair"",""relative_gain"":0.001551099293087648},{""cardinality"":293,""columns"":[0,2],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.001033526655252523,""kind"":""pair"",""relative_gain"":-0.0010712816067677256},{""cardinality"":313,""columns"":[0,3],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.0014965146746097546,""kind"":""pair"",""relative_gain"":-0.001531450316060598},{""cardinality"":54,""columns"":[1,2],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.00828570365628988,""kind"":""pair"",""relative_gain"":0.009790146989831454},{""cardinality"":60,""columns"":[1,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.009649318046993522,""kind"":""pair"",""relative_gain"":0.01102828282825483},{""cardinality"":70,""columns"":[2,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.018426245596461298,""kind"":""pair"",""relative_gain"":0.01844292132675154}]",0,128,106764,950,638136,348,29,0.6923580829112517,0.6924070715904236,51.941036073025316,0;1;2;3,16,relu,0.4794274613501014,nan,0.5367575533231735
black-friday,regression,tabm,0,matched_random_1,singletons=1|pairs=2+3;1+3;1+2,singletons=3|pairs=0+3;0+1;0+2,"[{""cardinality"":15,""columns"":[3],""gated"":true,""maximum_count"":20821,""median_count"":5948.0,""minimum_count"":387,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":313,""columns"":[0,3],""gated"":true,""maximum_count"":2876,""median_count"":162.0,""minimum_count"":2,""test_unseen_rate"":2.997152704931061e-05,""val_unseen_rate"":3.746440881158275e-05},{""cardinality"":245,""columns"":[0,1],""gated"":true,""maximum_count"":8025,""median_count"":113.0,""minimum_count"":1,""test_unseen_rate"":0.00011988610819724244,""val_unseen_rate"":7.492881762327652e-05},{""cardinality"":293,""columns"":[0,2],""gated"":true,""maximum_count"":3882,""median_count"":161.0,""minimum_count"":2,""test_unseen_rate"":5.994305409862122e-05,""val_unseen_rate"":0.0}]","[{""cardinality"":21,""columns"":[0],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":-3.996975372629571e-05,""kind"":""singleton"",""relative_gain"":-3.996975372629571e-05},{""cardinality"":12,""columns"":[1],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0013744729463569054,""kind"":""singleton"",""relative_gain"":0.0013744729463569054},{""cardinality"":14,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.3601244213119018e-06,""kind"":""singleton"",""relative_gain"":1.3601244213119018e-06},{""cardinality"":15,""columns"":[3],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":4.431017589097123e-06,""kind"":""singleton"",""relative_gain"":4.431017589097123e-06},{""cardinality"":245,""columns"":[0,1],""fold_wins"":5,""incremental_fold_wins"":3,""incremental_gain"":0.00021302451527713677,""kind"":""pair"",""relative_gain"":0.001551099293087648},{""cardinality"":293,""columns"":[0,2],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.001033526655252523,""kind"":""pair"",""relative_gain"":-0.0010712816067677256},{""cardinality"":313,""columns"":[0,3],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.0014965146746097546,""kind"":""pair"",""relative_gain"":-0.001531450316060598},{""cardinality"":54,""columns"":[1,2],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.00828570365628988,""kind"":""pair"",""relative_gain"":0.009790146989831454},{""cardinality"":60,""columns"":[1,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.009649318046993522,""kind"":""pair"",""relative_gain"":0.01102828282825483},{""cardinality"":70,""columns"":[2,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.018426245596461298,""kind"":""pair"",""relative_gain"":0.01844292132675154}]",0,128,106764,944,638434,349,22,0.6921424967594412,0.692965567111969,38.21389131899923,0;1;2;3,16,relu,0.48020125015430976,nan,0.5378852984398496
black-friday,regression,tabm,0,matched_random_2,singletons=1|pairs=2+3;1+3;1+2,singletons=0|pairs=0+2;0+3;0+1,"[{""cardinality"":21,""columns"":[0],""gated"":true,""maximum_count"":14279,""median_count"":3734.0,""minimum_count"":331,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":293,""columns"":[0,2],""gated"":true,""maximum_count"":3882,""median_count"":161.0,""minimum_count"":2,""test_unseen_rate"":5.994305409862122e-05,""val_unseen_rate"":0.0},{""cardinality"":313,""columns"":[0,3],""gated"":true,""maximum_count"":2876,""median_count"":162.0,""minimum_count"":2,""test_unseen_rate"":2.997152704931061e-05,""val_unseen_rate"":3.746440881158275e-05},{""cardinality"":245,""columns"":[0,1],""gated"":true,""maximum_count"":8025,""median_count"":113.0,""minimum_count"":1,""test_unseen_rate"":0.00011988610819724244,""val_unseen_rate"":7.492881762327652e-05}]","[{""cardinality"":21,""columns"":[0],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":-3.996975372629571e-05,""kind"":""singleton"",""relative_gain"":-3.996975372629571e-05},{""cardinality"":12,""columns"":[1],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0013744729463569054,""kind"":""singleton"",""relative_gain"":0.0013744729463569054},{""cardinality"":14,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.3601244213119018e-06,""kind"":""singleton"",""relative_gain"":1.3601244213119018e-06},{""cardinality"":15,""columns"":[3],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":4.431017589097123e-06,""kind"":""singleton"",""relative_gain"":4.431017589097123e-06},{""cardinality"":245,""columns"":[0,1],""fold_wins"":5,""incremental_fold_wins"":3,""incremental_gain"":0.00021302451527713677,""kind"":""pair"",""relative_gain"":0.001551099293087648},{""cardinality"":293,""columns"":[0,2],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.001033526655252523,""kind"":""pair"",""relative_gain"":-0.0010712816067677256},{""cardinality"":313,""columns"":[0,3],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.0014965146746097546,""kind"":""pair"",""relative_gain"":-0.001531450316060598},{""cardinality"":54,""columns"":[1,2],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.00828570365628988,""kind"":""pair"",""relative_gain"":0.009790146989831454},{""cardinality"":60,""columns"":[1,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.009649318046993522,""kind"":""pair"",""relative_gain"":0.01102828282825483},{""cardinality"":70,""columns"":[2,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.018426245596461298,""kind"":""pair"",""relative_gain"":0.01844292132675154}]",0,128,106764,950,638136,348,20,0.692760073663937,0.6930193901062012,38.70055991294794,0;1;2;3,16,relu,0.48027589301713147,nan,0.5385039116287788
black-friday,regression,mlp,1,baseline_ple,singletons=1|pairs=2+3;1+3;1+2,singletons=|pairs=,[],"[{""cardinality"":21,""columns"":[0],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.5434787981988343e-05,""kind"":""singleton"",""relative_gain"":1.5434787981988343e-05},{""cardinality"":12,""columns"":[1],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0014369435598861502,""kind"":""singleton"",""relative_gain"":0.0014369435598861502},{""cardinality"":14,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":3.916192709221197e-07,""kind"":""singleton"",""relative_gain"":3.916192709221197e-07},{""cardinality"":15,""columns"":[3],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":3.3433703830066758e-06,""kind"":""singleton"",""relative_gain"":3.3433703830066758e-06},{""cardinality"":245,""columns"":[0,1],""fold_wins"":5,""incremental_fold_wins"":4,""incremental_gain"":0.00044500657793771197,""kind"":""pair"",""relative_gain"":0.0018972762495276059},{""cardinality"":293,""columns"":[0,2],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.0009127894372312759,""kind"":""pair"",""relative_gain"":-0.000896899460157114},{""cardinality"":313,""columns"":[0,3],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.0013109435921552545,""kind"":""pair"",""relative_gain"":-0.001292439529833294},{""cardinality"":54,""columns"":[1,2],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.00835984686883628,""kind"":""pair"",""relative_gain"":0.009918179095895222},{""cardinality"":60,""columns"":[1,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.009606268671593343,""kind"":""pair"",""relative_gain"":0.0110475766032286},{""cardinality"":70,""columns"":[2,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.018237773340066855,""kind"":""pair"",""relative_gain"":0.018251054627307133}]",0,128,106764,78,326401,384,46,0.690710039933613,0.6915973424911499,44.36798319593072,,,gelu,0.47830686667527766,nan,0.5362528123975068
black-friday,regression,mlp,1,adaptive_atomic,singletons=1|pairs=2+3;1+3;1+2,singletons=1|pairs=2+3;1+3;1+2,"[{""cardinality"":12,""columns"":[1],""gated"":true,""maximum_count"":58359,""median_count"":4389.0,""minimum_count"":93,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":70,""columns"":[2,3],""gated"":true,""maximum_count"":9509,""median_count"":870.0,""minimum_count"":14,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":60,""columns"":[1,3],""gated"":true,""maximum_count"":13913,""median_count"":767.5,""minimum_count"":14,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0},{""cardinality"":54,""columns"":[1,2],""gated"":true,""maximum_count"":27880,""median_count"":647.0,""minimum_count"":2,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}]","[{""cardinality"":21,""columns"":[0],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":1.5434787981988343e-05,""kind"":""singleton"",""relative_gain"":1.5434787981988343e-05},{""cardinality"":12,""columns"":[1],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.0014369435598861502,""kind"":""singleton"",""relative_gain"":0.0014369435598861502},{""cardinality"":14,""columns"":[2],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":3.916192709221197e-07,""kind"":""singleton"",""relative_gain"":3.916192709221197e-07},{""cardinality"":15,""columns"":[3],""fold_wins"":3,""incremental_fold_wins"":3,""incremental_gain"":3.3433703830066758e-06,""kind"":""singleton"",""relative_gain"":3.3433703830066758e-06},{""cardinality"":245,""columns"":[0,1],""fold_wins"":5,""incremental_fold_wins"":4,""incremental_gain"":0.00044500657793771197,""kind"":""pair"",""relative_gain"":0.0018972762495276059},{""cardinality"":293,""columns"":[0,2],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.0009127894372312759,""kind"":""pair"",""relative_gain"":-0.000896899460157114},{""cardinality"":313,""columns"":[0,3],""fold_wins"":0,""incremental_fold_wins"":0,""incremental_gain"":-0.0013109435921552545,""kind"":""pair"",""relative_gain"":-0.001292439529833294},{""cardinality"":54,""columns"":[1,2],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.00835984686883628,""kind"":""pair"",""relative_gain"":0.009918179095895222},{""cardinality"":60,""columns"":[1,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.009606268671593343,""kind"":""pair"",""relative_gain"":0.0110475766032286},{""cardinality"":70,""columns"":[2,3],""fold_wins"":5,""incremental_fold_wins"":5,""incremental_gain"":0.018237773340066855,""kind"":""pair"",""relative_gain"":0.018251054627307133}]",0,128,106764,274,325721,340,26,0.6907807903060856,0.6919096112251282,34.52295030001551,1;2;3,,gelu,0.47873887775977275,nan,0.5352857608989045
