dataset,task,model,seed,bins,representation,blend_alpha_local,train_rows,val_rows,test_rows,input_features,basis_features,parameters,width,best_epoch,val_loss,val_score,test_loss,test_score,train_seconds
adult,binclass,mlp,0,64,cumulative_ple,,26048,6513,16281,263,156,199425,256,11,0.30061587418422286,0.8564409642253954,0.30308804031257913,0.8590381426202321,3.717894904082641
adult,binclass,mlp,0,64,local_ple,,26048,6513,16281,263,156,199425,256,11,0.30357560654316407,0.855366190695532,0.3069675188855097,0.8586081935999017,3.613448420073837
adult,binclass,mlp,0,64,basis_blend,0.25,26048,6513,16281,263,156,398850,256,11,0.3001261634478041,0.8581298940580377,0.30288603693134497,0.8597137767950371,7.331343324156478
adult,binclass,mlp,0,64,basis_select,0.0,26048,6513,16281,263,156,398850,256,11,0.30061587418422286,0.8564409642253954,0.30308804031257913,0.8590381426202321,7.331343324156478
