dataset,problem_type,model,pipeline,family,variant,scope,repair,reference_id,pred_disagreement,pred_disagreement_seed_sd,task_metric_original,orbit_mean,orbit_worst,orbit_best,orbit_span,probability_mad,js_divergence,label_flip_rate,prediction_rmse_normalized,prediction_pearson,prediction_spearman,kill_effect_min_across_seeds,kill_effect_seed_passes,seeds
bike-sharing,regression,tabm_d,numeric_code,T6,cond_le_10,one,none,basis_reference__humidity,0.07335006413063727,0.0019977751600709043,55.44524419959478,57.242950625542846,58.62184985347266,56.16936760651661,2.4524822469560448,,,,0.07335006413063727,0.9970756330258955,0.996290587639666,0.07216324917433156,3,3
bike-sharing,regression,tabm_d,numeric_code,T6,cond_le_3,one,none,basis_reference__humidity,0.07278275138728992,0.0037543871211819777,55.44524419959478,57.266833374346454,58.16419925344605,55.9021764406077,2.26202281283836,,,,0.07278275138728992,0.9971792004563055,0.9965872224618337,0.06973792960633983,3,3
bike-sharing,regression,tabm_d,numeric_code,T6,orthogonal,one,none,basis_reference__humidity,0.07271080830581533,0.0006427321833328396,55.44524419959478,57.18506029236077,58.2010698569326,56.00716685773506,2.193902999197531,,,,0.07271080830581533,0.9971631355558922,0.9967944984047352,0.07204029577239782,3,3
california_housing,regression,tabm_d,numeric_code,T6,cond_le_10,one,none,basis_reference__median_income,0.09603581666434909,0.002648754392052645,62396.54837801767,62031.33338403679,62620.72669898919,61421.15838015481,1199.5683188343708,,,,0.09603581666434909,0.9940522276786017,0.9943168393539024,0.0942421864998345,3,3
california_housing,regression,tabm_d,numeric_code,T6,cond_le_3,one,none,basis_reference__median_income,0.09598435984056748,0.0018078028417798095,62396.54837801767,62292.99559775707,63185.534196568224,61744.93094074792,1440.6032558203005,,,,0.09598435984056748,0.9939683413986727,0.9948030735490744,0.0942168677459095,3,3
california_housing,regression,tabm_d,numeric_code,T6,orthogonal,one,none,basis_reference__median_income,0.09278821485394513,0.00044094128091340515,62396.54837801767,62175.22240438326,62751.84481345745,61623.294401039435,1128.550412418008,,,,0.09278821485394513,0.9944618069422851,0.9947264961895796,0.09251333414543395,3,3
wine-quality-red,regression,tabm_d,numeric_code,T6,cond_le_10,one,none,basis_reference__density,0.14202061256913154,0.016621329423627845,0.6690508540533183,0.6677476214742378,0.6797975930874512,0.6601288660473316,0.019668727040119644,,,,0.14202061256913154,0.9749545301587536,0.970364634689338,0.12703944959800545,3,3
wine-quality-red,regression,tabm_d,numeric_code,T6,cond_le_3,one,none,basis_reference__density,0.12770683340173755,0.004773765106432401,0.6690508540533183,0.665353574930844,0.6744959431184561,0.6584455542609775,0.01605038885747856,,,,0.12770683340173755,0.9809632676829286,0.9759539380222959,0.12415348604867035,3,3
wine-quality-red,regression,tabm_d,numeric_code,T6,orthogonal,one,none,basis_reference__density,0.11944838059995111,0.019085766695803023,0.6690508540533183,0.6653261377506242,0.6751722767980936,0.6594214552612002,0.01575082153689337,,,,0.11944838059995111,0.9828589705553816,0.9790769743210858,0.10100547872380897,3,3
