dataset,problem_type,model,seed,method,optimizer,initialization,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,gpu_peak_memory_mb
bike-sharing,regression,tabm_d,2,AdamW,adamw,default,rbf_reference,-1,True,validation,75.30597945015157,0.0,0.312302207108587,118.8896484375
bike-sharing,regression,tabm_d,2,AdamW,adamw,default,rbf_reference,-1,True,test,76.7297551316327,0.0,0.312302207108587,118.8896484375
bike-sharing,regression,tabm_d,2,AdamW,adamw,default,orthogonal_all__m0,0,False,validation,70.76629319597026,0.10857357856138049,0.2764649649616331,118.8896484375
bike-sharing,regression,tabm_d,2,AdamW,adamw,default,orthogonal_all__m0,0,False,test,68.06517867307011,0.11897965607240266,0.2764649649616331,118.8896484375
bike-sharing,regression,tabm_d,2,AdamW,adamw,default,orthogonal_all__m1,1,False,validation,73.03494917927667,0.0995690756408813,0.28588615800254047,118.8896484375
bike-sharing,regression,tabm_d,2,AdamW,adamw,default,orthogonal_all__m1,1,False,test,70.677092635354,0.10148578545236243,0.28588615800254047,118.8896484375
bike-sharing,regression,tabm_d,2,AdamW,adamw,default,orthogonal_all__m2,2,False,validation,70.97748331165015,0.08196974681254422,0.33882340299896896,118.8896484375
bike-sharing,regression,tabm_d,2,AdamW,adamw,default,orthogonal_all__m2,2,False,test,72.19157038136906,0.08244421349896981,0.33882340299896896,118.8896484375
bike-sharing,regression,tabm_d,2,AdamW,adamw,default,orthogonal_all__m3,3,False,validation,73.05431291701598,0.08388809100398092,0.3008755010087043,118.8896484375
bike-sharing,regression,tabm_d,2,AdamW,adamw,default,orthogonal_all__m3,3,False,test,73.53222872117372,0.08691962946464593,0.3008755010087043,118.8896484375
bike-sharing,regression,tabm_d,2,AdamW,adamw,default,orthogonal_all__m4,4,False,validation,74.23858169903197,0.07678813260685752,0.309734727954492,118.8896484375
bike-sharing,regression,tabm_d,2,AdamW,adamw,default,orthogonal_all__m4,4,False,test,75.12120624316226,0.07512343858281283,0.309734727954492,118.8896484375
bike-sharing,regression,tabm_d,2,AdamW,adamw,default,orthogonal_all__m5,5,False,validation,72.05383508330853,0.08100610155583399,0.3045581979677081,118.8896484375
bike-sharing,regression,tabm_d,2,AdamW,adamw,default,orthogonal_all__m5,5,False,test,72.49862455252193,0.07895340824963534,0.3045581979677081,118.8896484375
bike-sharing,regression,tabm_d,2,AdamW,adamw,default,orthogonal_all__m6,6,False,validation,70.45340548329355,0.09092338708498093,0.295338406926021,118.8896484375
bike-sharing,regression,tabm_d,2,AdamW,adamw,default,orthogonal_all__m6,6,False,test,69.96551382422074,0.10018098882569838,0.295338406926021,118.8896484375
bike-sharing,regression,tabm_d,2,AdamW,adamw,default,orthogonal_all__m7,7,False,validation,75.56613473857901,0.06467234070708831,0.3062682959716767,118.8896484375
bike-sharing,regression,tabm_d,2,AdamW,adamw,default,orthogonal_all__m7,7,False,test,77.33579140547667,0.06352378016740097,0.3062682959716767,118.8896484375
bike-sharing,regression,tabm_d,2,BlockAdam,block_adam,default,rbf_reference,-1,True,validation,75.71786422567476,0.0,0.40381451789289713,118.8974609375
bike-sharing,regression,tabm_d,2,BlockAdam,block_adam,default,rbf_reference,-1,True,test,77.47018437568303,0.0,0.40381451789289713,118.8974609375
bike-sharing,regression,tabm_d,2,BlockAdam,block_adam,default,orthogonal_all__m0,0,False,validation,70.32571877812195,0.11845364230572396,0.3465172750875354,118.8974609375
bike-sharing,regression,tabm_d,2,BlockAdam,block_adam,default,orthogonal_all__m0,0,False,test,67.78559079518152,0.12658714862655537,0.3465172750875354,118.8974609375
bike-sharing,regression,tabm_d,2,BlockAdam,block_adam,default,orthogonal_all__m1,1,False,validation,72.76502369634557,0.10805532246724177,0.4200562071055174,118.8974609375
bike-sharing,regression,tabm_d,2,BlockAdam,block_adam,default,orthogonal_all__m1,1,False,test,70.96317805702049,0.11001356931672247,0.4200562071055174,118.8974609375
bike-sharing,regression,tabm_d,2,BlockAdam,block_adam,default,orthogonal_all__m2,2,False,validation,67.35875500438975,0.10930800665936044,0.43518729298375547,118.8974609375
bike-sharing,regression,tabm_d,2,BlockAdam,block_adam,default,orthogonal_all__m2,2,False,test,68.25850966588057,0.11162707201874761,0.43518729298375547,118.8974609375
bike-sharing,regression,tabm_d,2,BlockAdam,block_adam,default,orthogonal_all__m3,3,False,validation,73.04442959762807,0.08522290658868,0.39386497694067657,118.8974609375
bike-sharing,regression,tabm_d,2,BlockAdam,block_adam,default,orthogonal_all__m3,3,False,test,72.8791563417162,0.09062012664060722,0.39386497694067657,118.8974609375
bike-sharing,regression,tabm_d,2,BlockAdam,block_adam,default,orthogonal_all__m4,4,False,validation,74.73285127171029,0.08299641866619517,0.4207630518358201,118.8974609375
bike-sharing,regression,tabm_d,2,BlockAdam,block_adam,default,orthogonal_all__m4,4,False,test,76.45540008197858,0.08088615331729883,0.4207630518358201,118.8974609375
bike-sharing,regression,tabm_d,2,BlockAdam,block_adam,default,orthogonal_all__m5,5,False,validation,73.09639110085313,0.08357891329992888,0.44903442496433854,118.8974609375
bike-sharing,regression,tabm_d,2,BlockAdam,block_adam,default,orthogonal_all__m5,5,False,test,73.8450450257168,0.0786078076231158,0.44903442496433854,118.8974609375
bike-sharing,regression,tabm_d,2,BlockAdam,block_adam,default,orthogonal_all__m6,6,False,validation,73.09218255133958,0.07459172517376739,0.42414821102283895,118.8974609375
bike-sharing,regression,tabm_d,2,BlockAdam,block_adam,default,orthogonal_all__m6,6,False,test,73.62612213947838,0.08228768797770272,0.42414821102283895,118.8974609375
bike-sharing,regression,tabm_d,2,BlockAdam,block_adam,default,orthogonal_all__m7,7,False,validation,74.17660911354517,0.06371854930275998,0.37153941998258233,118.8974609375
bike-sharing,regression,tabm_d,2,BlockAdam,block_adam,default,orthogonal_all__m7,7,False,test,75.8861285338198,0.06390507433344216,0.37153941998258233,118.8974609375
bike-sharing,regression,tabm_d,2,MatrixAdam,matrix_adam,default,rbf_reference,-1,True,validation,75.8292572769819,0.0,0.5569859941024333,118.89501953125
bike-sharing,regression,tabm_d,2,MatrixAdam,matrix_adam,default,rbf_reference,-1,True,test,77.10707231728856,0.0,0.5569859941024333,118.89501953125
bike-sharing,regression,tabm_d,2,MatrixAdam,matrix_adam,default,orthogonal_all__m0,0,False,validation,69.84766296425416,0.11656819660121372,0.5745133489836007,118.89501953125
bike-sharing,regression,tabm_d,2,MatrixAdam,matrix_adam,default,orthogonal_all__m0,0,False,test,66.86302883711888,0.13001276797224567,0.5745133489836007,118.89501953125
bike-sharing,regression,tabm_d,2,MatrixAdam,matrix_adam,default,orthogonal_all__m1,1,False,validation,71.80244327286235,0.10871360696553055,0.5558329259511083,118.89501953125
bike-sharing,regression,tabm_d,2,MatrixAdam,matrix_adam,default,orthogonal_all__m1,1,False,test,69.47800558944242,0.11080948975030806,0.5558329259511083,118.89501953125
bike-sharing,regression,tabm_d,2,MatrixAdam,matrix_adam,default,orthogonal_all__m2,2,False,validation,70.60308224863319,0.07900609000779187,0.5890935459174216,118.89501953125
bike-sharing,regression,tabm_d,2,MatrixAdam,matrix_adam,default,orthogonal_all__m2,2,False,test,72.41386829745971,0.07802097417221152,0.5890935459174216,118.89501953125
bike-sharing,regression,tabm_d,2,MatrixAdam,matrix_adam,default,orthogonal_all__m3,3,False,validation,73.17866809110544,0.08926720176765272,0.6200118961278349,118.89501953125
bike-sharing,regression,tabm_d,2,MatrixAdam,matrix_adam,default,orthogonal_all__m3,3,False,test,72.74345540316862,0.09234909933382214,0.6200118961278349,118.89501953125
bike-sharing,regression,tabm_d,2,MatrixAdam,matrix_adam,default,orthogonal_all__m4,4,False,validation,73.88108858198935,0.08587319323770114,0.5469764310400933,118.89501953125
bike-sharing,regression,tabm_d,2,MatrixAdam,matrix_adam,default,orthogonal_all__m4,4,False,test,74.33765825937779,0.08214851150774763,0.5469764310400933,118.89501953125
bike-sharing,regression,tabm_d,2,MatrixAdam,matrix_adam,default,orthogonal_all__m5,5,False,validation,71.25790401336312,0.09118864829429098,0.6034808589611202,118.89501953125
bike-sharing,regression,tabm_d,2,MatrixAdam,matrix_adam,default,orthogonal_all__m5,5,False,test,72.04636147722178,0.08572440407935412,0.6034808589611202,118.89501953125
bike-sharing,regression,tabm_d,2,MatrixAdam,matrix_adam,default,orthogonal_all__m6,6,False,validation,68.890974788705,0.10863629285679612,0.530991906998679,118.89501953125
bike-sharing,regression,tabm_d,2,MatrixAdam,matrix_adam,default,orthogonal_all__m6,6,False,test,68.28190041280219,0.11613866097495835,0.530991906998679,118.89501953125
bike-sharing,regression,tabm_d,2,MatrixAdam,matrix_adam,default,orthogonal_all__m7,7,False,validation,75.45518080019922,0.05972845010306539,0.524726778967306,118.89501953125
bike-sharing,regression,tabm_d,2,MatrixAdam,matrix_adam,default,orthogonal_all__m7,7,False,test,76.66822130177465,0.06130599388739795,0.524726778967306,118.89501953125
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,block_adam,data_equivariant,rbf_reference,-1,True,validation,79.96522887784697,0.0,0.34320604987442493,118.818359375
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,block_adam,data_equivariant,rbf_reference,-1,True,test,82.86819480891592,0.0,0.34320604987442493,118.818359375
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m0,0,False,validation,79.88592249859012,0.0064785230086058295,0.3009498070459813,118.818359375
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m0,0,False,test,82.8784135443067,0.006654764362464537,0.3009498070459813,118.818359375
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m1,1,False,validation,80.02433194285683,0.05976546032303287,0.3705865319352597,118.818359375
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m1,1,False,test,82.66409239418772,0.06391184779043188,0.3705865319352597,118.818359375
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m2,2,False,validation,79.87880994161243,0.05954553453860737,0.3736542130354792,118.818359375
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m2,2,False,test,82.55693627260956,0.0639031785883436,0.3736542130354792,118.818359375
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m3,3,False,validation,79.92119946795194,0.0018110096493314338,0.38134818407706916,118.818359375
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m3,3,False,test,82.8569708241506,0.0020709570106301686,0.38134818407706916,118.818359375
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m4,4,False,validation,79.90212517481862,0.05763024811131792,0.3847503100987524,118.818359375
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m4,4,False,test,82.59101633568483,0.062065443598283476,0.3847503100987524,118.818359375
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m5,5,False,validation,79.96269411788582,0.004416348221998954,0.40613345499150455,118.818359375
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m5,5,False,test,82.96632847531016,0.004643688251072467,0.40613345499150455,118.818359375
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m6,6,False,validation,79.97322108216595,0.003927455962148699,0.40881738788448274,118.818359375
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m6,6,False,test,82.88862467298262,0.004811298735863996,0.40881738788448274,118.818359375
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m7,7,False,validation,79.9558251426026,0.0594647959959389,0.4007894939277321,118.818359375
bike-sharing,regression,tabm_d,2,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m7,7,False,test,82.58287216590742,0.06241276628353559,0.4007894939277321,118.818359375
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,matrix_adam,data_equivariant,rbf_reference,-1,True,validation,74.66897527162045,0.0,0.5374829319771379,118.81591796875
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,matrix_adam,data_equivariant,rbf_reference,-1,True,test,74.13699999112612,0.0,0.5374829319771379,118.81591796875
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m0,0,False,validation,74.71954928704365,0.004715843813428027,0.5527775650843978,118.81591796875
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m0,0,False,test,74.2446553739994,0.005696983514399261,0.5527775650843978,118.81591796875
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m1,1,False,validation,74.68004107579304,0.004294251723055274,0.5177778650540859,118.81591796875
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m1,1,False,test,74.26659640205679,0.004204509636246309,0.5177778650540859,118.81591796875
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m2,2,False,validation,74.87396110567221,0.009852606554288521,0.5306443690788001,118.81591796875
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m2,2,False,test,74.24156591732579,0.009023342349138541,0.5306443690788001,118.81591796875
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m3,3,False,validation,74.81726452667439,0.009727536976073928,0.5149684208445251,118.81591796875
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m3,3,False,test,74.22924241234351,0.009186952047264368,0.5149684208445251,118.81591796875
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m4,4,False,validation,74.73603331354572,0.004220336754109984,0.4504283459391445,118.81591796875
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m4,4,False,test,74.2729890075507,0.004117296452087007,0.4504283459391445,118.81591796875
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m5,5,False,validation,74.8853327669497,0.006275333829757638,0.48987625702284276,118.81591796875
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m5,5,False,test,74.24931577382746,0.005454200782334789,0.48987625702284276,118.81591796875
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m6,6,False,validation,74.75750465674699,0.005409139937925292,0.5392525461502373,118.81591796875
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m6,6,False,test,74.2377640509485,0.005201094868333994,0.5392525461502373,118.81591796875
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m7,7,False,validation,74.68803722820898,0.00509408917829873,0.5144416561815888,118.81591796875
bike-sharing,regression,tabm_d,2,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m7,7,False,test,74.32404011594693,0.0054746775847562485,0.5144416561815888,118.81591796875
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,soft_block_adam,data_equivariant,rbf_reference,-1,True,validation,80.98541762668067,0.0,0.45453380001708865,118.818359375
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,soft_block_adam,data_equivariant,rbf_reference,-1,True,test,83.37716634356875,0.0,0.45453380001708865,118.818359375
bike-sharing,regression,tabm_d,2,SoftBlockAdam-a0.1+DataInit,soft_block_adam,data_equivariant,orthogonal_all__m0,0,False,validation,80.61796921053966,0.028846403117635984,0.3813915350474417,118.818359375
