dataset,problem_type,model,seed,method,optimizer,initialization,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,gpu_peak_memory_mb
california_housing,regression,tabm_d,1,AdamW,adamw,default,rbf_reference,-1,True,validation,61620.84420238562,0.0,0.2936160590033978,118.810546875
california_housing,regression,tabm_d,1,AdamW,adamw,default,rbf_reference,-1,True,test,64429.410187551766,0.0,0.2936160590033978,118.810546875
california_housing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m0,0,False,validation,61884.35784220255,0.07760815947667582,0.33097968087531626,118.810546875
california_housing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m0,0,False,test,66208.42814611354,0.07417231431348609,0.33097968087531626,118.810546875
california_housing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m1,1,False,validation,61234.07177036948,0.09133229598019112,0.24508163006976247,118.810546875
california_housing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m1,1,False,test,65564.56821775186,0.08947396307088049,0.24508163006976247,118.810546875
california_housing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m2,2,False,validation,61845.01714369962,0.08578018189952522,0.23810363397933543,118.810546875
california_housing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m2,2,False,test,66333.65885248983,0.08216399269766694,0.23810363397933543,118.810546875
california_housing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m3,3,False,validation,61826.61861348801,0.09580578807111675,0.2513471038546413,118.810546875
california_housing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m3,3,False,test,65856.53463484044,0.0983603578902715,0.2513471038546413,118.810546875
california_housing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m4,4,False,validation,61400.1948380226,0.12405071549435681,0.24729380407370627,118.810546875
california_housing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m4,4,False,test,66288.77535774643,0.12439322238521412,0.24729380407370627,118.810546875
california_housing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m5,5,False,validation,61765.80534036788,0.08722359258239408,0.25185272609815,118.810546875
california_housing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m5,5,False,test,65346.043110446175,0.08508122412714086,0.25185272609815,118.810546875
california_housing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m6,6,False,validation,61246.50718199807,0.06583031315286218,0.24584990786388516,118.810546875
california_housing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m6,6,False,test,65484.34406183868,0.07037581031807272,0.24584990786388516,118.810546875
california_housing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m7,7,False,validation,61292.35913581063,0.05980657863628324,0.26609197608195245,118.810546875
california_housing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m7,7,False,test,65522.327088104386,0.060901414156509154,0.26609197608195245,118.810546875
california_housing,regression,tabm_d,1,BlockAdam,block_adam,default,rbf_reference,-1,True,validation,61949.18185151898,0.0,0.4019917128607631,118.82275390625
california_housing,regression,tabm_d,1,BlockAdam,block_adam,default,rbf_reference,-1,True,test,65157.55018749135,0.0,0.4019917128607631,118.82275390625
california_housing,regression,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m0,0,False,validation,62208.521096002725,0.07040133798312659,0.4043380490038544,118.82275390625
california_housing,regression,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m0,0,False,test,66347.19721676732,0.06732919837253244,0.4043380490038544,118.82275390625
california_housing,regression,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m1,1,False,validation,61645.38318582213,0.0734075261255633,0.35968814603984356,118.82275390625
california_housing,regression,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m1,1,False,test,65833.29220474313,0.07667008157408002,0.35968814603984356,118.82275390625
california_housing,regression,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m2,2,False,validation,61949.3202911541,0.07405846877204524,0.3910889991093427,118.82275390625
california_housing,regression,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m2,2,False,test,66223.75358932775,0.07529643379445167,0.3910889991093427,118.82275390625
california_housing,regression,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m3,3,False,validation,62117.979083414095,0.08200962506287207,0.423115658108145,118.82275390625
california_housing,regression,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m3,3,False,test,66259.3562044993,0.09053557450851704,0.423115658108145,118.82275390625
california_housing,regression,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m4,4,False,validation,61432.450412499704,0.07905363450580842,0.45089784800074995,118.82275390625
california_housing,regression,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m4,4,False,test,65935.72876472617,0.07860718121188329,0.45089784800074995,118.82275390625
california_housing,regression,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m5,5,False,validation,61759.95199641904,0.0630616197587575,0.47125867404974997,118.82275390625
california_housing,regression,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m5,5,False,test,65255.47374738125,0.061734860701254966,0.47125867404974997,118.82275390625
california_housing,regression,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m6,6,False,validation,61755.9945845346,0.06201961627551167,0.360082017024979,118.82275390625
california_housing,regression,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m6,6,False,test,66039.22175538477,0.06433582929918097,0.360082017024979,118.82275390625
california_housing,regression,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m7,7,False,validation,61723.31534304471,0.07209752184974368,0.35473260399885476,118.82275390625
california_housing,regression,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m7,7,False,test,66221.94511441194,0.07389247416243032,0.35473260399885476,118.82275390625
california_housing,regression,tabm_d,1,MatrixAdam,matrix_adam,default,rbf_reference,-1,True,validation,61682.46941333826,0.0,0.595456212060526,118.81884765625
california_housing,regression,tabm_d,1,MatrixAdam,matrix_adam,default,rbf_reference,-1,True,test,64444.54129875698,0.0,0.595456212060526,118.81884765625
california_housing,regression,tabm_d,1,MatrixAdam,matrix_adam,default,orthogonal_all__m0,0,False,validation,61579.7520899676,0.07807378661989965,0.6786373241338879,118.81884765625
california_housing,regression,tabm_d,1,MatrixAdam,matrix_adam,default,orthogonal_all__m0,0,False,test,66107.29037549473,0.07486953830004661,0.6786373241338879,118.81884765625
california_housing,regression,tabm_d,1,MatrixAdam,matrix_adam,default,orthogonal_all__m1,1,False,validation,61518.13322722432,0.09478473251907707,0.6581675729248673,118.81884765625
california_housing,regression,tabm_d,1,MatrixAdam,matrix_adam,default,orthogonal_all__m1,1,False,test,65522.45608980735,0.09346849029250362,0.6581675729248673,118.81884765625
california_housing,regression,tabm_d,1,MatrixAdam,matrix_adam,default,orthogonal_all__m2,2,False,validation,61757.244554642166,0.08566123294461414,0.6955901018809527,118.81884765625
california_housing,regression,tabm_d,1,MatrixAdam,matrix_adam,default,orthogonal_all__m2,2,False,test,66355.01419158223,0.08337813920605606,0.6955901018809527,118.81884765625
california_housing,regression,tabm_d,1,MatrixAdam,matrix_adam,default,orthogonal_all__m3,3,False,validation,61665.35025618786,0.0959544533350285,0.7047268201131374,118.81884765625
california_housing,regression,tabm_d,1,MatrixAdam,matrix_adam,default,orthogonal_all__m3,3,False,test,65939.2364046169,0.10128565076210824,0.7047268201131374,118.81884765625
california_housing,regression,tabm_d,1,MatrixAdam,matrix_adam,default,orthogonal_all__m4,4,False,validation,61311.429610398096,0.12397310380392333,0.6708013601601124,118.81884765625
california_housing,regression,tabm_d,1,MatrixAdam,matrix_adam,default,orthogonal_all__m4,4,False,test,66221.07665987517,0.12665227468486773,0.6708013601601124,118.81884765625
california_housing,regression,tabm_d,1,MatrixAdam,matrix_adam,default,orthogonal_all__m5,5,False,validation,61623.27834205001,0.09051018548050292,0.7224014850798994,118.81884765625
california_housing,regression,tabm_d,1,MatrixAdam,matrix_adam,default,orthogonal_all__m5,5,False,test,65267.96710599614,0.0891997097928718,0.7224014850798994,118.81884765625
california_housing,regression,tabm_d,1,MatrixAdam,matrix_adam,default,orthogonal_all__m6,6,False,validation,61115.537484239954,0.06615919684779613,0.7250939919613302,118.81884765625
california_housing,regression,tabm_d,1,MatrixAdam,matrix_adam,default,orthogonal_all__m6,6,False,test,65596.0344047014,0.07221303821761237,0.7250939919613302,118.81884765625
california_housing,regression,tabm_d,1,MatrixAdam,matrix_adam,default,orthogonal_all__m7,7,False,validation,61488.56431951162,0.0592370817792728,0.7209401589352638,118.81884765625
california_housing,regression,tabm_d,1,MatrixAdam,matrix_adam,default,orthogonal_all__m7,7,False,test,65487.66983240721,0.06297575195146908,0.7209401589352638,118.81884765625
