dataset,problem_type,model,seed,method,optimizer,initialization,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,gpu_peak_memory_mb
credit-g,classification,controlled_mlp,1,AdamW,adamw,default,rbf_reference,-1,True,validation,0.48175201957646097,0.0,0.08982885791920125,68.7373046875
credit-g,classification,controlled_mlp,1,AdamW,adamw,default,rbf_reference,-1,True,test,0.48845305272642725,0.0,0.08982885791920125,68.7373046875
credit-g,classification,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m0,0,False,validation,0.4824385752884667,0.027308329204138997,0.08100611786358058,68.7373046875
credit-g,classification,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m0,0,False,test,0.49264469446118014,0.030027997664258493,0.08100611786358058,68.7373046875
credit-g,classification,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m1,1,False,validation,0.4771972617011858,0.059558685885619855,0.08666769717819989,68.7373046875
credit-g,classification,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m1,1,False,test,0.5086066982393835,0.06428756706981188,0.08666769717819989,68.7373046875
credit-g,classification,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m2,2,False,validation,0.4793239693420758,0.06853305246794487,0.08923067594878376,68.7373046875
credit-g,classification,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m2,2,False,test,0.5078265816988987,0.0711765680180015,0.08923067594878376,68.7373046875
credit-g,classification,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m3,3,False,validation,0.48369432056068334,0.06067309082310037,0.11743294587358832,68.7373046875
credit-g,classification,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m3,3,False,test,0.5027939838621779,0.06158203524062581,0.11743294587358832,68.7373046875
credit-g,classification,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m4,4,False,validation,0.47626145557761196,0.06634218200382898,0.11989095900207758,68.7373046875
credit-g,classification,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m4,4,False,test,0.5116305494157455,0.06817850966072136,0.11989095900207758,68.7373046875
credit-g,classification,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m5,5,False,validation,0.4803040732373908,0.06403652928611349,0.11962765292264521,68.7373046875
credit-g,classification,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m5,5,False,test,0.508949081318837,0.06787856125695298,0.11962765292264521,68.7373046875
credit-g,classification,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m6,6,False,validation,0.4826222599279009,0.03207231576392639,0.10946102789603174,68.7373046875
credit-g,classification,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m6,6,False,test,0.48982553262157963,0.030910778412789813,0.10946102789603174,68.7373046875
credit-g,classification,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m7,7,False,validation,0.47664817926058606,0.02817394116271531,0.12566722999326885,68.7373046875
credit-g,classification,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m7,7,False,test,0.4837331965222782,0.03270702022425148,0.12566722999326885,68.7373046875
credit-g,classification,controlled_mlp,1,BlockAdam,block_adam,default,rbf_reference,-1,True,validation,0.48126538217588966,0.0,0.1462781250011176,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam,block_adam,default,rbf_reference,-1,True,test,0.5028871853033244,0.0,0.1462781250011176,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m0,0,False,validation,0.48054561489750985,0.06694268641322546,0.1252598271239549,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m0,0,False,test,0.489293803223799,0.06136692061795784,0.1252598271239549,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m1,1,False,validation,0.47705176761243423,0.024549209581241387,0.1990402399096638,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m1,1,False,test,0.5081492143135997,0.02532092467008954,0.1990402399096638,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m2,2,False,validation,0.48184268679994513,0.0240065177777953,0.1731788949109614,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m2,2,False,test,0.5064816065379979,0.023429059829956835,0.1731788949109614,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m3,3,False,validation,0.48184589778808806,0.021792506133773804,0.16020834795199335,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m3,3,False,test,0.5019944092662771,0.02273694426055903,0.16020834795199335,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m4,4,False,validation,0.4771482104160004,0.02236329014656927,0.24679427105002105,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m4,4,False,test,0.5083576582494842,0.02210515321134177,0.24679427105002105,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m5,5,False,validation,0.48147206943842347,0.022107286771511248,0.13641761289909482,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m5,5,False,test,0.5078412746190131,0.02168009943531285,0.13641761289909482,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m6,6,False,validation,0.4809500904441396,0.023859576784116144,0.13109947298653424,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m6,6,False,test,0.5062916848457896,0.022162985676714896,0.13109947298653424,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m7,7,False,validation,0.47809044784774796,0.021773115523783013,0.16216385387815535,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m7,7,False,test,0.5013724367999131,0.02213001509422571,0.16216385387815535,68.74267578125
credit-g,classification,controlled_mlp,1,MatrixAdam,matrix_adam,default,rbf_reference,-1,True,validation,0.47781534157122374,0.0,0.17903337301686406,68.7412109375
credit-g,classification,controlled_mlp,1,MatrixAdam,matrix_adam,default,rbf_reference,-1,True,test,0.4902203465151716,0.0,0.17903337301686406,68.7412109375
credit-g,classification,controlled_mlp,1,MatrixAdam,matrix_adam,default,orthogonal_all__m0,0,False,validation,0.4771271858488362,0.025630847376287,0.23172120610252023,68.7412109375
credit-g,classification,controlled_mlp,1,MatrixAdam,matrix_adam,default,orthogonal_all__m0,0,False,test,0.4946709118120149,0.02734944623297382,0.23172120610252023,68.7412109375
credit-g,classification,controlled_mlp,1,MatrixAdam,matrix_adam,default,orthogonal_all__m1,1,False,validation,0.47446883477650365,0.02995147887596051,0.20592134399339557,68.7412109375
credit-g,classification,controlled_mlp,1,MatrixAdam,matrix_adam,default,orthogonal_all__m1,1,False,test,0.49029482276972486,0.03680718642442712,0.20592134399339557,68.7412109375
credit-g,classification,controlled_mlp,1,MatrixAdam,matrix_adam,default,orthogonal_all__m2,2,False,validation,0.47917998538570067,0.03166951746368843,0.29325574403628707,68.7412109375
credit-g,classification,controlled_mlp,1,MatrixAdam,matrix_adam,default,orthogonal_all__m2,2,False,test,0.49212829306806344,0.028219136060796342,0.29325574403628707,68.7412109375
credit-g,classification,controlled_mlp,1,MatrixAdam,matrix_adam,default,orthogonal_all__m3,3,False,validation,0.4837268884245967,0.02909394108238628,0.1987502221018076,68.7412109375
credit-g,classification,controlled_mlp,1,MatrixAdam,matrix_adam,default,orthogonal_all__m3,3,False,test,0.48889677506144225,0.02836909369091065,0.1987502221018076,68.7412109375
credit-g,classification,controlled_mlp,1,MatrixAdam,matrix_adam,default,orthogonal_all__m4,4,False,validation,0.4782809680521196,0.05884764205468093,0.20730837294831872,68.7412109375
credit-g,classification,controlled_mlp,1,MatrixAdam,matrix_adam,default,orthogonal_all__m4,4,False,test,0.5166042685819587,0.05872288998280896,0.20730837294831872,68.7412109375
credit-g,classification,controlled_mlp,1,MatrixAdam,matrix_adam,default,orthogonal_all__m5,5,False,validation,0.48128782818978844,0.0287830774695797,0.18159549194388092,68.7412109375
credit-g,classification,controlled_mlp,1,MatrixAdam,matrix_adam,default,orthogonal_all__m5,5,False,test,0.4968195962719233,0.030791472547142887,0.18159549194388092,68.7412109375
credit-g,classification,controlled_mlp,1,MatrixAdam,matrix_adam,default,orthogonal_all__m6,6,False,validation,0.47770863051540396,0.02982753414029709,0.2105399111751467,68.7412109375
credit-g,classification,controlled_mlp,1,MatrixAdam,matrix_adam,default,orthogonal_all__m6,6,False,test,0.49139260777289395,0.028184711276749173,0.2105399111751467,68.7412109375
credit-g,classification,controlled_mlp,1,MatrixAdam,matrix_adam,default,orthogonal_all__m7,7,False,validation,0.47500221667241965,0.02906162142933381,0.18160768086090684,68.7412109375
credit-g,classification,controlled_mlp,1,MatrixAdam,matrix_adam,default,orthogonal_all__m7,7,False,test,0.4853595424895976,0.03182140392081571,0.18160768086090684,68.7412109375
credit-g,classification,controlled_mlp,1,BlockAdam+DataInit,block_adam,data_equivariant,rbf_reference,-1,True,validation,0.4771033306501227,0.0,0.14932095794938505,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam+DataInit,block_adam,data_equivariant,rbf_reference,-1,True,test,0.4963606114522564,0.0,0.14932095794938505,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m0,0,False,validation,0.477103333214265,2.140411474525648e-08,0.13392145209945738,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m0,0,False,test,0.49636061593766373,2.5995572464150632e-08,0.13392145209945738,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m1,1,False,validation,0.4771033322540069,2.6887394193919135e-08,0.1251120229717344,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m1,1,False,test,0.4963606108296867,2.7565546030880278e-08,0.1251120229717344,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m2,2,False,validation,0.4771033249674099,2.79076847393748e-08,0.2167958840727806,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m2,2,False,test,0.4963606100612205,3.0079249947827576e-08,0.2167958840727806,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m3,3,False,validation,0.47710332250254106,2.5312929147735523e-08,0.14776958199217916,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m3,3,False,test,0.49636060988096586,3.1846579923241873e-08,0.14776958199217916,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m4,4,False,validation,0.47710332585511334,2.9340797869804478e-08,0.2743007019162178,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m4,4,False,test,0.4963606095695758,2.963527657529474e-08,0.2743007019162178,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m5,5,False,validation,0.4771033310035621,2.5245516427150752e-08,0.1520336049143225,68.74267578125
credit-g,classification,controlled_mlp,1,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m5,5,False,test,0.49636061670515474,2.831460573408597e-08,0.1520336049143225,68.74267578125
