dataset,problem_type,model,seed,method,optimizer,initialization,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,gpu_peak_memory_mb
california_housing,regression,controlled_mlp,1,AdamW,adamw,default,rbf_reference,-1,True,validation,60603.919194023496,0.0,0.4796054200269282,68.7666015625
california_housing,regression,controlled_mlp,1,AdamW,adamw,default,rbf_reference,-1,True,test,64520.1255845563,0.0,0.4796054200269282,68.7666015625
california_housing,regression,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m0,0,False,validation,61795.59712343009,0.1478620222039606,0.3848554748110473,68.7666015625
california_housing,regression,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m0,0,False,test,64781.63283972324,0.1321632004269517,0.3848554748110473,68.7666015625
california_housing,regression,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m1,1,False,validation,61503.42614911625,0.10848652859221523,0.4724922988098115,68.7666015625
california_housing,regression,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m1,1,False,test,66144.05131980426,0.10598084595077206,0.4724922988098115,68.7666015625
california_housing,regression,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m2,2,False,validation,61961.90368795185,0.10412860129377322,0.503185385139659,68.7666015625
california_housing,regression,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m2,2,False,test,64810.88539928307,0.09765692223678848,0.503185385139659,68.7666015625
california_housing,regression,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m3,3,False,validation,62478.486021724806,0.11413800357721914,0.5038931809831411,68.7666015625
california_housing,regression,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m3,3,False,test,66163.57706340367,0.10260202998517493,0.5038931809831411,68.7666015625
california_housing,regression,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m4,4,False,validation,61780.40447386554,0.12149650953144206,0.450018506962806,68.7666015625
california_housing,regression,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m4,4,False,test,65686.51440692588,0.09546193981374705,0.450018506962806,68.7666015625
california_housing,regression,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m5,5,False,validation,61523.16340065606,0.11345133421505198,0.4775901490356773,68.7666015625
california_housing,regression,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m5,5,False,test,66080.66283042461,0.11203426400095379,0.4775901490356773,68.7666015625
california_housing,regression,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m6,6,False,validation,62813.94244915738,0.16070734157160843,0.29394298093393445,68.7666015625
california_housing,regression,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m6,6,False,test,65775.2103381074,0.15359754757599003,0.29394298093393445,68.7666015625
california_housing,regression,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m7,7,False,validation,61228.64870299636,0.10699056255236328,0.5221881400793791,68.7666015625
california_housing,regression,controlled_mlp,1,AdamW,adamw,default,orthogonal_all__m7,7,False,test,65808.6389999814,0.0961477376008022,0.5221881400793791,68.7666015625
california_housing,regression,controlled_mlp,1,BlockAdam,block_adam,default,rbf_reference,-1,True,validation,60821.616815443165,0.0,0.6565597059670836,68.77880859375
california_housing,regression,controlled_mlp,1,BlockAdam,block_adam,default,rbf_reference,-1,True,test,64331.82336020613,0.0,0.6565597059670836,68.77880859375
california_housing,regression,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m0,0,False,validation,61633.07597219981,0.09584502092563231,0.7365513481199741,68.77880859375
california_housing,regression,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m0,0,False,test,64976.02123126199,0.09246727816287034,0.7365513481199741,68.77880859375
california_housing,regression,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m1,1,False,validation,61814.7751960181,0.10643099821191966,0.8444174060132354,68.77880859375
california_housing,regression,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m1,1,False,test,65776.84167730942,0.10001874729313734,0.8444174060132354,68.77880859375
california_housing,regression,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m2,2,False,validation,62754.11329371103,0.09531517983659668,0.6675850781612098,68.77880859375
california_housing,regression,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m2,2,False,test,65284.76952226783,0.08183598238084473,0.6675850781612098,68.77880859375
california_housing,regression,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m3,3,False,validation,63554.193934751085,0.11831074911398295,0.44586938014253974,68.77880859375
california_housing,regression,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m3,3,False,test,65084.10739674474,0.10364858602591911,0.44586938014253974,68.77880859375
california_housing,regression,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m4,4,False,validation,61735.43062588304,0.08800527804229132,0.6314696189947426,68.77880859375
california_housing,regression,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m4,4,False,test,64736.36595385919,0.07183109353186377,0.6314696189947426,68.77880859375
california_housing,regression,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m5,5,False,validation,61478.10732749789,0.10245900883829762,0.8487166999839246,68.77880859375
california_housing,regression,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m5,5,False,test,66160.51535804235,0.10619376807908028,0.8487166999839246,68.77880859375
california_housing,regression,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m6,6,False,validation,63582.22225586252,0.13267295870672044,0.4516535238362849,68.77880859375
california_housing,regression,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m6,6,False,test,66125.99702046679,0.13696302392449622,0.4516535238362849,68.77880859375
california_housing,regression,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m7,7,False,validation,61600.595516892194,0.12801313618119417,0.8900927340146154,68.77880859375
california_housing,regression,controlled_mlp,1,BlockAdam,block_adam,default,orthogonal_all__m7,7,False,test,66399.372971881,0.1395390792918747,0.8900927340146154,68.77880859375
california_housing,regression,controlled_mlp,1,MatrixAdam,matrix_adam,default,rbf_reference,-1,True,validation,60511.68136079038,0.0,1.3687877668999135,68.77490234375
california_housing,regression,controlled_mlp,1,MatrixAdam,matrix_adam,default,rbf_reference,-1,True,test,64240.01549845507,0.0,1.3687877668999135,68.77490234375
california_housing,regression,controlled_mlp,1,MatrixAdam,matrix_adam,default,orthogonal_all__m0,0,False,validation,61736.99477411838,0.10504822336448807,1.0541606161277741,68.77490234375
