dataset,problem_type,model,seed,method,optimizer,initialization,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,gpu_peak_memory_mb
credit-g,classification,tabm_d,1,AdamW,adamw,default,rbf_reference,-1,True,validation,0.46065424977092506,0.0,0.15837155585177243,119.2080078125
credit-g,classification,tabm_d,1,AdamW,adamw,default,rbf_reference,-1,True,test,0.4694401280857413,0.0,0.15837155585177243,119.2080078125
credit-g,classification,tabm_d,1,AdamW,adamw,default,orthogonal_all__m0,0,False,validation,0.4662444307491741,0.021537641598888525,0.13566666305996478,119.2080078125
credit-g,classification,tabm_d,1,AdamW,adamw,default,orthogonal_all__m0,0,False,test,0.47353192304393216,0.01822437054556585,0.13566666305996478,119.2080078125
credit-g,classification,tabm_d,1,AdamW,adamw,default,orthogonal_all__m1,1,False,validation,0.46843809585462387,0.022050503245288348,0.20670842309482396,119.2080078125
credit-g,classification,tabm_d,1,AdamW,adamw,default,orthogonal_all__m1,1,False,test,0.4719446492315622,0.01936901466504185,0.20670842309482396,119.2080078125
credit-g,classification,tabm_d,1,AdamW,adamw,default,orthogonal_all__m2,2,False,validation,0.4670359940252853,0.023627013687902338,0.15609643002972007,119.2080078125
credit-g,classification,tabm_d,1,AdamW,adamw,default,orthogonal_all__m2,2,False,test,0.47597584720073416,0.024315766578131563,0.15609643002972007,119.2080078125
credit-g,classification,tabm_d,1,AdamW,adamw,default,orthogonal_all__m3,3,False,validation,0.4689316826768404,0.017293348226773992,0.1819506068713963,119.2080078125
credit-g,classification,tabm_d,1,AdamW,adamw,default,orthogonal_all__m3,3,False,test,0.4660172902363421,0.01961793262839281,0.1819506068713963,119.2080078125
credit-g,classification,tabm_d,1,AdamW,adamw,default,orthogonal_all__m4,4,False,validation,0.46706033382857975,0.023651667882961594,0.15564686083234847,119.2080078125
credit-g,classification,tabm_d,1,AdamW,adamw,default,orthogonal_all__m4,4,False,test,0.4726452810064029,0.023060409521038716,0.15564686083234847,119.2080078125
credit-g,classification,tabm_d,1,AdamW,adamw,default,orthogonal_all__m5,5,False,validation,0.46677145679627596,0.01698749184361624,0.15428669308312237,119.2080078125
credit-g,classification,tabm_d,1,AdamW,adamw,default,orthogonal_all__m5,5,False,test,0.4698300452879327,0.01815216316395783,0.15428669308312237,119.2080078125
credit-g,classification,tabm_d,1,AdamW,adamw,default,orthogonal_all__m6,6,False,validation,0.4711816533871005,0.021719106001026126,0.1809574100188911,119.2080078125
credit-g,classification,tabm_d,1,AdamW,adamw,default,orthogonal_all__m6,6,False,test,0.4727008858262936,0.023060520106823343,0.1809574100188911,119.2080078125
credit-g,classification,tabm_d,1,AdamW,adamw,default,orthogonal_all__m7,7,False,validation,0.4696802408639815,0.01954273762112878,0.13545651617459953,119.2080078125
credit-g,classification,tabm_d,1,AdamW,adamw,default,orthogonal_all__m7,7,False,test,0.4730709802714405,0.01978282511709926,0.13545651617459953,119.2080078125
credit-g,classification,tabm_d,1,BlockAdam,block_adam,default,rbf_reference,-1,True,validation,0.4622867827653717,0.0,0.18128799786791205,119.21337890625
credit-g,classification,tabm_d,1,BlockAdam,block_adam,default,rbf_reference,-1,True,test,0.47017141126739703,0.0,0.18128799786791205,119.21337890625
credit-g,classification,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m0,0,False,validation,0.46582801152944453,0.01841604422616781,0.1776067118626088,119.21337890625
credit-g,classification,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m0,0,False,test,0.4731505437368703,0.01577521946061202,0.1776067118626088,119.21337890625
credit-g,classification,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m1,1,False,validation,0.47139694148319106,0.02327976763587456,0.22451167088001966,119.21337890625
credit-g,classification,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m1,1,False,test,0.47599846135878254,0.022137644842662924,0.22451167088001966,119.21337890625
credit-g,classification,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m2,2,False,validation,0.4671248183553578,0.02395511604297963,0.22399483411572874,119.21337890625
credit-g,classification,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m2,2,False,test,0.4756780304755695,0.02376275643043963,0.22399483411572874,119.21337890625
credit-g,classification,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m3,3,False,validation,0.4691532878969914,0.019025147969492062,0.16852929815649986,119.21337890625
credit-g,classification,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m3,3,False,test,0.46666017227967643,0.01919672083995014,0.16852929815649986,119.21337890625
credit-g,classification,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m4,4,False,validation,0.46844895372715845,0.022918858783461914,0.1855050208978355,119.21337890625
credit-g,classification,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m4,4,False,test,0.47355742244726245,0.022457817921593588,0.1855050208978355,119.21337890625
credit-g,classification,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m5,5,False,validation,0.46595071120183673,0.015710296676756396,0.21007195906713605,119.21337890625
credit-g,classification,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m5,5,False,test,0.46923228575495146,0.01629593282764791,0.21007195906713605,119.21337890625
credit-g,classification,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m6,6,False,validation,0.4730344046040952,0.021166287164797393,0.17917483486235142,119.21337890625
credit-g,classification,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m6,6,False,test,0.47316121883228435,0.021849180647293378,0.17917483486235142,119.21337890625
credit-g,classification,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m7,7,False,validation,0.4719258919908958,0.020655381812975562,0.17915643705055118,119.21337890625
credit-g,classification,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m7,7,False,test,0.4732860647661845,0.018318010570189214,0.17915643705055118,119.21337890625
credit-g,classification,tabm_d,1,MatrixAdam,matrix_adam,default,rbf_reference,-1,True,validation,0.4621371206483064,0.0,0.2275769580155611,119.2119140625
credit-g,classification,tabm_d,1,MatrixAdam,matrix_adam,default,rbf_reference,-1,True,test,0.46997604100420487,0.0,0.2275769580155611,119.2119140625
credit-g,classification,tabm_d,1,MatrixAdam,matrix_adam,default,orthogonal_all__m0,0,False,validation,0.4668887229118807,0.01971430622224276,0.2293062440585345,119.2119140625
credit-g,classification,tabm_d,1,MatrixAdam,matrix_adam,default,orthogonal_all__m0,0,False,test,0.473512461431485,0.016772551114167682,0.2293062440585345,119.2119140625
credit-g,classification,tabm_d,1,MatrixAdam,matrix_adam,default,orthogonal_all__m1,1,False,validation,0.4699335123939168,0.025143885435610518,0.22501355805434287,119.2119140625
credit-g,classification,tabm_d,1,MatrixAdam,matrix_adam,default,orthogonal_all__m1,1,False,test,0.47595823118817676,0.023113858031007926,0.22501355805434287,119.2119140625
credit-g,classification,tabm_d,1,MatrixAdam,matrix_adam,default,orthogonal_all__m2,2,False,validation,0.46618947049673576,0.02425234154097957,0.22318212897516787,119.2119140625
credit-g,classification,tabm_d,1,MatrixAdam,matrix_adam,default,orthogonal_all__m2,2,False,test,0.4758666499632001,0.024295068426649125,0.22318212897516787,119.2119140625
credit-g,classification,tabm_d,1,MatrixAdam,matrix_adam,default,orthogonal_all__m3,3,False,validation,0.4685963586500467,0.0173103950253667,0.2142332869116217,119.2119140625
credit-g,classification,tabm_d,1,MatrixAdam,matrix_adam,default,orthogonal_all__m3,3,False,test,0.4666047152328519,0.0185607728724995,0.2142332869116217,119.2119140625
credit-g,classification,tabm_d,1,MatrixAdam,matrix_adam,default,orthogonal_all__m4,4,False,validation,0.46806381746320136,0.024352523228169963,0.30709224194288254,119.2119140625
