dataset,problem_type,model,seed,method,optimizer,initialization,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,gpu_peak_memory_mb
wine-quality-red,regression,controlled_mlp,0,AdamW,adamw,default,rbf_reference,-1,True,validation,0.6524152444340998,0.0,0.2147882671561092,68.65185546875
wine-quality-red,regression,controlled_mlp,0,AdamW,adamw,default,rbf_reference,-1,True,test,0.691096529890026,0.0,0.2147882671561092,68.65185546875
wine-quality-red,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m0,0,False,validation,0.6534596197730699,0.11924744615103396,0.1594078589696437,68.65185546875
wine-quality-red,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m0,0,False,test,0.7009682458459643,0.11476472574169697,0.1594078589696437,68.65185546875
wine-quality-red,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m1,1,False,validation,0.6567480966832981,0.1113669528065354,0.22844074107706547,68.65185546875
wine-quality-red,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m1,1,False,test,0.6974803482852681,0.10386487631879193,0.22844074107706547,68.65185546875
wine-quality-red,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m2,2,False,validation,0.6512997444891105,0.10698087823031976,0.19010871183127165,68.65185546875
wine-quality-red,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m2,2,False,test,0.6987170198681026,0.1036834627946996,0.19010871183127165,68.65185546875
wine-quality-red,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m3,3,False,validation,0.6525878477694177,0.1048176643496828,0.1790095439646393,68.65185546875
wine-quality-red,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m3,3,False,test,0.6919644358116711,0.09282385647186037,0.1790095439646393,68.65185546875
wine-quality-red,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m4,4,False,validation,0.6570411527967714,0.126860150076263,0.20613225805573165,68.65185546875
wine-quality-red,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m4,4,False,test,0.7004096259931337,0.11453928656762602,0.20613225805573165,68.65185546875
wine-quality-red,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m5,5,False,validation,0.6568371352217967,0.11142221397432826,0.1630949240643531,68.65185546875
wine-quality-red,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m5,5,False,test,0.7030915249069617,0.11071995772908128,0.1630949240643531,68.65185546875
wine-quality-red,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m6,6,False,validation,0.6558361095614664,0.1227414167930106,0.18056977400556207,68.65185546875
wine-quality-red,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m6,6,False,test,0.6973175137078798,0.11371853985994029,0.18056977400556207,68.65185546875
wine-quality-red,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m7,7,False,validation,0.6583610739415392,0.11971642648599766,0.16257267608307302,68.65185546875
wine-quality-red,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m7,7,False,test,0.7016711262368102,0.10484955875788907,0.16257267608307302,68.65185546875
wine-quality-red,regression,controlled_mlp,0,BlockAdam,block_adam,default,rbf_reference,-1,True,validation,0.6622417233978245,0.0,0.45579761802218854,68.66796875
wine-quality-red,regression,controlled_mlp,0,BlockAdam,block_adam,default,rbf_reference,-1,True,test,0.6934798983873031,0.0,0.45579761802218854,68.66796875
wine-quality-red,regression,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m0,0,False,validation,0.6541314712409707,0.07569535337747553,0.40658580302260816,68.66796875
wine-quality-red,regression,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m0,0,False,test,0.6970932961731239,0.08426683809894353,0.40658580302260816,68.66796875
wine-quality-red,regression,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m1,1,False,validation,0.6568056061495833,0.08097028329806598,0.4084272659383714,68.66796875
wine-quality-red,regression,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m1,1,False,test,0.6983120216504283,0.08239616767473085,0.4084272659383714,68.66796875
wine-quality-red,regression,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m2,2,False,validation,0.653978459893007,0.0749583394917455,0.4648489011451602,68.66796875
wine-quality-red,regression,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m2,2,False,test,0.6981027241181098,0.07856273775368536,0.4648489011451602,68.66796875
wine-quality-red,regression,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m3,3,False,validation,0.6572347729558952,0.08057271209766614,0.42873312206938863,68.66796875
wine-quality-red,regression,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m3,3,False,test,0.6926282529093428,0.08125639662549285,0.42873312206938863,68.66796875
wine-quality-red,regression,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m4,4,False,validation,0.6563635167028345,0.08686085100904181,0.305388743057847,68.66796875
wine-quality-red,regression,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m4,4,False,test,0.6979110846684214,0.0853683381320102,0.305388743057847,68.66796875
wine-quality-red,regression,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m5,5,False,validation,0.657113145218565,0.07240234169898359,0.3621589739341289,68.66796875
wine-quality-red,regression,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m5,5,False,test,0.6994568750860848,0.08481878228734971,0.3621589739341289,68.66796875
wine-quality-red,regression,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m6,6,False,validation,0.6579830181979822,0.10915880645168599,0.4307899901177734,68.66796875
wine-quality-red,regression,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m6,6,False,test,0.7011659346203324,0.1109525937303107,0.4307899901177734,68.66796875
wine-quality-red,regression,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m7,7,False,validation,0.6595963664246887,0.0811457511588297,0.35725245298817754,68.66796875
wine-quality-red,regression,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m7,7,False,test,0.6999984175070287,0.0877768698943242,0.35725245298817754,68.66796875
wine-quality-red,regression,controlled_mlp,0,MatrixAdam,matrix_adam,default,rbf_reference,-1,True,validation,0.6557127707344804,0.0,0.7980346218682826,68.66259765625
wine-quality-red,regression,controlled_mlp,0,MatrixAdam,matrix_adam,default,rbf_reference,-1,True,test,0.6958196795270529,0.0,0.7980346218682826,68.66259765625
wine-quality-red,regression,controlled_mlp,0,MatrixAdam,matrix_adam,default,orthogonal_all__m0,0,False,validation,0.647292203432684,0.19535292559627376,1.1316655850969255,68.66259765625
