dataset,problem_type,model,seed,method,optimizer,initialization,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,gpu_peak_memory_mb
wine-quality-red,regression,tabm_d,0,AdamW,adamw,default,rbf_reference,-1,True,validation,0.6615875034260037,0.0,0.24749703891575336,119.25
wine-quality-red,regression,tabm_d,0,AdamW,adamw,default,rbf_reference,-1,True,test,0.686742563498589,0.0,0.24749703891575336,119.25
wine-quality-red,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m0,0,False,validation,0.6680517441477766,0.07139841387434682,0.305614196928218,119.25
wine-quality-red,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m0,0,False,test,0.6880024671293189,0.07358531484174542,0.305614196928218,119.25
wine-quality-red,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m1,1,False,validation,0.6646044922387019,0.07085519753590602,0.3452054369263351,119.25
wine-quality-red,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m1,1,False,test,0.6867129087516011,0.07215881062613523,0.3452054369263351,119.25
wine-quality-red,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m2,2,False,validation,0.6621313978807515,0.08416330471046243,0.3028597270604223,119.25
wine-quality-red,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m2,2,False,test,0.6819636717466553,0.08299761001529035,0.3028597270604223,119.25
wine-quality-red,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m3,3,False,validation,0.6646379243161855,0.06834429127681756,0.2984978770837188,119.25
wine-quality-red,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m3,3,False,test,0.684422293545434,0.07747585528707879,0.2984978770837188,119.25
wine-quality-red,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m4,4,False,validation,0.6641433637282383,0.12355313323319585,0.3273882670328021,119.25
wine-quality-red,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m4,4,False,test,0.690961054275671,0.12176871608333995,0.3273882670328021,119.25
wine-quality-red,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m5,5,False,validation,0.6658527402118469,0.07059018667782366,0.23379414691589773,119.25
wine-quality-red,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m5,5,False,test,0.6907439744627597,0.06729127126923051,0.23379414691589773,119.25
wine-quality-red,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m6,6,False,validation,0.667751667588289,0.06530579965285427,0.36089974897913635,119.25
wine-quality-red,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m6,6,False,test,0.6862348742781407,0.073972596591364,0.36089974897913635,119.25
wine-quality-red,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m7,7,False,validation,0.6608544008848456,0.0665160792797622,0.36962687596678734,119.25
wine-quality-red,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m7,7,False,test,0.6832158519203134,0.07395232561608753,0.36962687596678734,119.25
wine-quality-red,regression,tabm_d,0,BlockAdam,block_adam,default,rbf_reference,-1,True,validation,0.6713473839891424,0.0,0.4124174739699811,119.26611328125
wine-quality-red,regression,tabm_d,0,BlockAdam,block_adam,default,rbf_reference,-1,True,test,0.6884141880780827,0.0,0.4124174739699811,119.26611328125
wine-quality-red,regression,tabm_d,0,BlockAdam,block_adam,default,orthogonal_all__m0,0,False,validation,0.6671215409341278,0.06712346252194003,0.42198542691767216,119.26611328125
wine-quality-red,regression,tabm_d,0,BlockAdam,block_adam,default,orthogonal_all__m0,0,False,test,0.6888257047754911,0.06555307321705922,0.42198542691767216,119.26611328125
wine-quality-red,regression,tabm_d,0,BlockAdam,block_adam,default,orthogonal_all__m1,1,False,validation,0.6618626009383258,0.08419257626749972,0.5402131539303809,119.26611328125
wine-quality-red,regression,tabm_d,0,BlockAdam,block_adam,default,orthogonal_all__m1,1,False,test,0.6908674236165588,0.086227177983172,0.5402131539303809,119.26611328125
wine-quality-red,regression,tabm_d,0,BlockAdam,block_adam,default,orthogonal_all__m2,2,False,validation,0.664484020979525,0.06330410657661747,0.45211754692718387,119.26611328125
wine-quality-red,regression,tabm_d,0,BlockAdam,block_adam,default,orthogonal_all__m2,2,False,test,0.6810190773894367,0.05852597904989583,0.45211754692718387,119.26611328125
wine-quality-red,regression,tabm_d,0,BlockAdam,block_adam,default,orthogonal_all__m3,3,False,validation,0.6699070982041515,0.05719139084339454,0.4525568690150976,119.26611328125
wine-quality-red,regression,tabm_d,0,BlockAdam,block_adam,default,orthogonal_all__m3,3,False,test,0.6839868233309834,0.06093271632175384,0.4525568690150976,119.26611328125
wine-quality-red,regression,tabm_d,0,BlockAdam,block_adam,default,orthogonal_all__m4,4,False,validation,0.6635744477809173,0.06701409549353102,0.514525918988511,119.26611328125
wine-quality-red,regression,tabm_d,0,BlockAdam,block_adam,default,orthogonal_all__m4,4,False,test,0.6877280682838987,0.05959937431752987,0.514525918988511,119.26611328125
wine-quality-red,regression,tabm_d,0,BlockAdam,block_adam,default,orthogonal_all__m5,5,False,validation,0.6645681699559836,0.0921666312529718,0.5263438210822642,119.26611328125
wine-quality-red,regression,tabm_d,0,BlockAdam,block_adam,default,orthogonal_all__m5,5,False,test,0.6913116950786201,0.08640888679262172,0.5263438210822642,119.26611328125
wine-quality-red,regression,tabm_d,0,BlockAdam,block_adam,default,orthogonal_all__m6,6,False,validation,0.6686628102757289,0.051663738225170515,0.46396285109221935,119.26611328125
wine-quality-red,regression,tabm_d,0,BlockAdam,block_adam,default,orthogonal_all__m6,6,False,test,0.685617891170036,0.05651829527348143,0.46396285109221935,119.26611328125
wine-quality-red,regression,tabm_d,0,BlockAdam,block_adam,default,orthogonal_all__m7,7,False,validation,0.6631340475850728,0.05563273093268115,0.38917611190117896,119.26611328125
wine-quality-red,regression,tabm_d,0,BlockAdam,block_adam,default,orthogonal_all__m7,7,False,test,0.6841713534121688,0.05565144950619144,0.38917611190117896,119.26611328125
wine-quality-red,regression,tabm_d,0,MatrixAdam,matrix_adam,default,rbf_reference,-1,True,validation,0.663542013761812,0.0,0.7887916599866003,119.2607421875
wine-quality-red,regression,tabm_d,0,MatrixAdam,matrix_adam,default,rbf_reference,-1,True,test,0.6875640850861903,0.0,0.7887916599866003,119.2607421875
wine-quality-red,regression,tabm_d,0,MatrixAdam,matrix_adam,default,orthogonal_all__m0,0,False,validation,0.6660933547682018,0.07129239753808785,0.6560308400075883,119.2607421875
wine-quality-red,regression,tabm_d,0,MatrixAdam,matrix_adam,default,orthogonal_all__m0,0,False,test,0.6876698691897272,0.06933650783817222,0.6560308400075883,119.2607421875
wine-quality-red,regression,tabm_d,0,MatrixAdam,matrix_adam,default,orthogonal_all__m1,1,False,validation,0.6613450870840324,0.10455191034756241,0.8099959311075509,119.2607421875
wine-quality-red,regression,tabm_d,0,MatrixAdam,matrix_adam,default,orthogonal_all__m1,1,False,test,0.6895082785293418,0.10343412517565537,0.8099959311075509,119.2607421875
wine-quality-red,regression,tabm_d,0,MatrixAdam,matrix_adam,default,orthogonal_all__m2,2,False,validation,0.660999599069348,0.08553116581258438,0.7854576050303876,119.2607421875
wine-quality-red,regression,tabm_d,0,MatrixAdam,matrix_adam,default,orthogonal_all__m2,2,False,test,0.6820447999240875,0.08347722387285135,0.7854576050303876,119.2607421875
wine-quality-red,regression,tabm_d,0,MatrixAdam,matrix_adam,default,orthogonal_all__m3,3,False,validation,0.6636648147684255,0.06850247318458176,0.7442760500125587,119.2607421875
wine-quality-red,regression,tabm_d,0,MatrixAdam,matrix_adam,default,orthogonal_all__m3,3,False,test,0.6836073315997221,0.07518092961968643,0.7442760500125587,119.2607421875
wine-quality-red,regression,tabm_d,0,MatrixAdam,matrix_adam,default,orthogonal_all__m4,4,False,validation,0.6619079447618336,0.12033238115061912,0.7959267150145024,119.2607421875
wine-quality-red,regression,tabm_d,0,MatrixAdam,matrix_adam,default,orthogonal_all__m4,4,False,test,0.6893124125949347,0.11847789164193147,0.7959267150145024,119.2607421875
wine-quality-red,regression,tabm_d,0,MatrixAdam,matrix_adam,default,orthogonal_all__m5,5,False,validation,0.6636363493851538,0.06926582914419346,0.8013962339609861,119.2607421875
wine-quality-red,regression,tabm_d,0,MatrixAdam,matrix_adam,default,orthogonal_all__m5,5,False,test,0.6881762614693213,0.06318460369452773,0.8013962339609861,119.2607421875
wine-quality-red,regression,tabm_d,0,MatrixAdam,matrix_adam,default,orthogonal_all__m6,6,False,validation,0.6660888334701114,0.06870485705117325,0.7092900949064642,119.2607421875
wine-quality-red,regression,tabm_d,0,MatrixAdam,matrix_adam,default,orthogonal_all__m6,6,False,test,0.6857409857163979,0.07157728525136078,0.7092900949064642,119.2607421875
wine-quality-red,regression,tabm_d,0,MatrixAdam,matrix_adam,default,orthogonal_all__m7,7,False,validation,0.6614607325425285,0.06298507902499902,0.785674860002473,119.2607421875
wine-quality-red,regression,tabm_d,0,MatrixAdam,matrix_adam,default,orthogonal_all__m7,7,False,test,0.6845695519507253,0.06703258390971041,0.785674860002473,119.2607421875
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit,block_adam,data_equivariant,rbf_reference,-1,True,validation,0.6857762012738939,0.0,0.40521243610419333,119.16943359375
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit,block_adam,data_equivariant,rbf_reference,-1,True,test,0.7391823035080797,0.0,0.40521243610419333,119.16943359375
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m0,0,False,validation,0.6845458092617418,0.01419836425015298,0.41173457098193467,119.16943359375
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m0,0,False,test,0.7395990970177262,0.01624700368881543,0.41173457098193467,119.16943359375
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m1,1,False,validation,0.6841422166626852,0.01669604555601293,0.38500159000977874,119.16943359375
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m1,1,False,test,0.7406187025620108,0.019494580389958643,0.38500159000977874,119.16943359375
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m2,2,False,validation,0.6850516048810552,0.00852160029455863,0.3556305270176381,119.16943359375
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m2,2,False,test,0.7396396544819974,0.010572847074677143,0.3556305270176381,119.16943359375
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m3,3,False,validation,0.6840796048172773,0.01927305675427666,0.45968503202311695,119.16943359375
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m3,3,False,test,0.7410788221085535,0.022042981354460443,0.45968503202311695,119.16943359375
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m4,4,False,validation,0.6837382578618503,0.025862624997369323,0.32731990003958344,119.16943359375
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m4,4,False,test,0.7409768842090486,0.02870523689929243,0.32731990003958344,119.16943359375
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m5,5,False,validation,0.6837430420072947,0.04646838160536808,0.3941941070370376,119.16943359375
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m5,5,False,test,0.7412788120737706,0.052561693437098995,0.3941941070370376,119.16943359375
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m6,6,False,validation,0.6840054875199649,0.0205336527111743,0.4335878889542073,119.16943359375
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m6,6,False,test,0.7409184274391456,0.023043852034342564,0.4335878889542073,119.16943359375
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m7,7,False,validation,0.6853130379244077,0.020549269279693225,0.4061318999156356,119.16943359375
wine-quality-red,regression,tabm_d,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m7,7,False,test,0.739813409461482,0.023085269288820494,0.4061318999156356,119.16943359375
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit,matrix_adam,data_equivariant,rbf_reference,-1,True,validation,0.6634957775300399,0.0,0.5580673029180616,119.1640625
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit,matrix_adam,data_equivariant,rbf_reference,-1,True,test,0.721198812493166,0.0,0.5580673029180616,119.1640625
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m0,0,False,validation,0.6621764374061433,0.021947193973738746,0.5466314051300287,119.1640625
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m0,0,False,test,0.7200944900570255,0.023299600957370176,0.5466314051300287,119.1640625
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m1,1,False,validation,0.6633513499353645,0.004142588939810064,0.5309004478622228,119.1640625
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m1,1,False,test,0.7210531740365855,0.004220870749679415,0.5309004478622228,119.1640625
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m2,2,False,validation,0.6626674559022813,0.015973089666653124,0.5190023859031498,119.1640625
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m2,2,False,test,0.719757972874566,0.017095912492025696,0.5190023859031498,119.1640625
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m3,3,False,validation,0.6626522392874103,0.01614859569321755,0.5518584579695016,119.1640625
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m3,3,False,test,0.719693902307444,0.017319061709408144,0.5518584579695016,119.1640625
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m4,4,False,validation,0.663355440310068,0.003953339379519799,0.5280516161583364,119.1640625
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m4,4,False,test,0.7210198876948753,0.004116614789159582,0.5280516161583364,119.1640625
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m5,5,False,validation,0.6635816845721246,0.00228586927185204,0.5541977521497756,119.1640625
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m5,5,False,test,0.7214852635786559,0.002406175025787868,0.5541977521497756,119.1640625
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m6,6,False,validation,0.6635929010185463,0.0020350155381873595,0.5834438658785075,119.1640625
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m6,6,False,test,0.7212957839918659,0.0020812205201274497,0.5834438658785075,119.1640625
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m7,7,False,validation,0.6622170451500038,0.020938965049397584,0.5768773150630295,119.1640625
wine-quality-red,regression,tabm_d,0,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m7,7,False,test,0.7201587634641388,0.022254787277876883,0.5768773150630295,119.1640625
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,soft_block_adam,data_equivariant,rbf_reference,-1,True,validation,0.6858754248307938,0.0,0.353852495085448,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,soft_block_adam,data_equivariant,rbf_reference,-1,True,test,0.7056306743619745,0.0,0.353852495085448,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,soft_block_adam,data_equivariant,orthogonal_all__m0,0,False,validation,0.6864050426006979,0.01815129004449762,0.34088009502738714,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,soft_block_adam,data_equivariant,orthogonal_all__m0,0,False,test,0.7050616124206649,0.01759706586112053,0.34088009502738714,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,soft_block_adam,data_equivariant,orthogonal_all__m1,1,False,validation,0.6853424851273847,0.020830142667175613,0.2833619590383023,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,soft_block_adam,data_equivariant,orthogonal_all__m1,1,False,test,0.7028605590891661,0.019795637452541863,0.2833619590383023,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,soft_block_adam,data_equivariant,orthogonal_all__m2,2,False,validation,0.6852862489835458,0.019115100359669773,0.2950603610370308,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,soft_block_adam,data_equivariant,orthogonal_all__m2,2,False,test,0.704209130030838,0.018421208458680165,0.2950603610370308,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,soft_block_adam,data_equivariant,orthogonal_all__m3,3,False,validation,0.6857308714706352,0.021273953167357775,0.2904609329998493,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,soft_block_adam,data_equivariant,orthogonal_all__m3,3,False,test,0.7043168641663065,0.021992080133687482,0.2904609329998493,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,soft_block_adam,data_equivariant,orthogonal_all__m4,4,False,validation,0.6874985538034109,0.016813167242722533,0.26041310001164675,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,soft_block_adam,data_equivariant,orthogonal_all__m4,4,False,test,0.7057798923696192,0.017145718198455978,0.26041310001164675,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,soft_block_adam,data_equivariant,orthogonal_all__m5,5,False,validation,0.6861694047828443,0.021137881866482817,0.2695298718754202,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,soft_block_adam,data_equivariant,orthogonal_all__m5,5,False,test,0.7041580866784948,0.019745592929790806,0.2695298718754202,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,soft_block_adam,data_equivariant,orthogonal_all__m6,6,False,validation,0.685587853112361,0.023492706663809034,0.31743615795858204,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,soft_block_adam,data_equivariant,orthogonal_all__m6,6,False,test,0.7049095126841829,0.02269837107651406,0.31743615795858204,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,soft_block_adam,data_equivariant,orthogonal_all__m7,7,False,validation,0.6865191859091702,0.018317466120510276,0.3089780460577458,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.1+DataInit,soft_block_adam,data_equivariant,orthogonal_all__m7,7,False,test,0.7042642943986083,0.01662890384129537,0.3089780460577458,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.25+DataInit,soft_block_adam,data_equivariant,rbf_reference,-1,True,validation,0.6860657106223895,0.0,0.27140156202949584,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.25+DataInit,soft_block_adam,data_equivariant,rbf_reference,-1,True,test,0.702520151050027,0.0,0.27140156202949584,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.25+DataInit,soft_block_adam,data_equivariant,orthogonal_all__m0,0,False,validation,0.6857907071994088,0.021836890852656374,0.277480669086799,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.25+DataInit,soft_block_adam,data_equivariant,orthogonal_all__m0,0,False,test,0.7014274533835121,0.020427351798955336,0.277480669086799,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.25+DataInit,soft_block_adam,data_equivariant,orthogonal_all__m1,1,False,validation,0.6839438526017999,0.023932001349602113,0.29202672000974417,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.25+DataInit,soft_block_adam,data_equivariant,orthogonal_all__m1,1,False,test,0.7011976266079687,0.022941899969228366,0.29202672000974417,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.25+DataInit,soft_block_adam,data_equivariant,orthogonal_all__m2,2,False,validation,0.6868550453656265,0.018263168391128185,0.33623128896579146,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.25+DataInit,soft_block_adam,data_equivariant,orthogonal_all__m2,2,False,test,0.7010191777967157,0.018628922727121813,0.33623128896579146,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.25+DataInit,soft_block_adam,data_equivariant,orthogonal_all__m3,3,False,validation,0.6851079439171577,0.03944421102787053,0.27631993987597525,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.25+DataInit,soft_block_adam,data_equivariant,orthogonal_all__m3,3,False,test,0.7015423053035983,0.03635830801876795,0.27631993987597525,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.25+DataInit,soft_block_adam,data_equivariant,orthogonal_all__m4,4,False,validation,0.6856292299984638,0.026407251943908465,0.3164338069036603,119.16943359375
wine-quality-red,regression,tabm_d,0,SoftBlockAdam-a0.25+DataInit,soft_block_adam,data_equivariant,orthogonal_all__m4,4,False,test,0.7022644390378929,0.02548224755390154,0.3164338069036603,119.16943359375
