dataset,problem_type,model,seed,method,optimizer,initialization,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,gpu_peak_memory_mb
bike-sharing,regression,tabm_d,1,AdamW,adamw,default,rbf_reference,-1,True,validation,73.08681979053888,0.0,0.2863176229875535,118.8896484375
bike-sharing,regression,tabm_d,1,AdamW,adamw,default,rbf_reference,-1,True,test,73.65261904797227,0.0,0.2863176229875535,118.8896484375
bike-sharing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m0,0,False,validation,70.96777536946463,0.08235806170124085,0.24788168305531144,118.8896484375
bike-sharing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m0,0,False,test,68.07387615657576,0.08372215433725896,0.24788168305531144,118.8896484375
bike-sharing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m1,1,False,validation,70.94682921775004,0.07784390279317598,0.2383831909392029,118.8896484375
bike-sharing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m1,1,False,test,70.58191448611277,0.07986968518566805,0.2383831909392029,118.8896484375
bike-sharing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m2,2,False,validation,66.67520636971915,0.0989935352668413,0.3053561360575259,118.8896484375
bike-sharing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m2,2,False,test,69.19751003275624,0.10107697074398773,0.3053561360575259,118.8896484375
bike-sharing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m3,3,False,validation,70.62654373224693,0.08093083085480669,0.2997332140803337,118.8896484375
bike-sharing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m3,3,False,test,70.54944166685623,0.08212785020527322,0.2997332140803337,118.8896484375
bike-sharing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m4,4,False,validation,71.75174460946918,0.08827854278130579,0.30522638093680143,118.8896484375
bike-sharing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m4,4,False,test,72.41117398145724,0.07644138545335841,0.30522638093680143,118.8896484375
bike-sharing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m5,5,False,validation,72.78232012110736,0.06094796977580941,0.23444199212826788,118.8896484375
bike-sharing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m5,5,False,test,72.91672328044136,0.0599641745548912,0.23444199212826788,118.8896484375
bike-sharing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m6,6,False,validation,69.89012230530638,0.07726900651553499,0.3045844929292798,118.8896484375
bike-sharing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m6,6,False,test,69.02127548960472,0.07994886146214362,0.3045844929292798,118.8896484375
bike-sharing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m7,7,False,validation,72.1296680196002,0.07577912696361226,0.305669808993116,118.8896484375
bike-sharing,regression,tabm_d,1,AdamW,adamw,default,orthogonal_all__m7,7,False,test,72.50372163946335,0.0714670231575579,0.305669808993116,118.8896484375
bike-sharing,regression,tabm_d,1,BlockAdam,block_adam,default,rbf_reference,-1,True,validation,73.88220458666909,0.0,0.3973806940484792,118.8974609375
bike-sharing,regression,tabm_d,1,BlockAdam,block_adam,default,rbf_reference,-1,True,test,74.21373216160505,0.0,0.3973806940484792,118.8974609375
bike-sharing,regression,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m0,0,False,validation,71.01728795972653,0.0888726020661081,0.41183584299869835,118.8974609375
bike-sharing,regression,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m0,0,False,test,68.16881052131619,0.08514506277531067,0.41183584299869835,118.8974609375
bike-sharing,regression,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m1,1,False,validation,70.70601872652618,0.08528557884811515,0.3840053421445191,118.8974609375
bike-sharing,regression,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m1,1,False,test,70.58354581817962,0.08204462828673562,0.3840053421445191,118.8974609375
bike-sharing,regression,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m2,2,False,validation,64.4664204518188,0.1220101908891479,0.4382444100920111,118.8974609375
bike-sharing,regression,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m2,2,False,test,66.48301764269846,0.12176244984989788,0.4382444100920111,118.8974609375
bike-sharing,regression,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m3,3,False,validation,70.47574544153036,0.08154924212591894,0.4354933451395482,118.8974609375
bike-sharing,regression,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m3,3,False,test,70.57194875743909,0.08037262053800111,0.4354933451395482,118.8974609375
bike-sharing,regression,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m4,4,False,validation,72.76018925320372,0.0902242140527641,0.42314787511713803,118.8974609375
bike-sharing,regression,tabm_d,1,BlockAdam,block_adam,default,orthogonal_all__m4,4,False,test,73.45053879395626,0.07829286757118577,0.42314787511713803,118.8974609375
