dataset,problem_type,model,seed,method,optimizer,initialization,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,gpu_peak_memory_mb
bike-sharing,regression,controlled_mlp,2,AdamW,adamw,default,rbf_reference,-1,True,validation,71.14862399696966,0.0,0.4646565201692283,68.798828125
bike-sharing,regression,controlled_mlp,2,AdamW,adamw,default,rbf_reference,-1,True,test,79.1057565708493,0.0,0.4646565201692283,68.798828125
bike-sharing,regression,controlled_mlp,2,AdamW,adamw,default,orthogonal_all__m0,0,False,validation,71.555789697899,0.16096173815125575,0.49631716404110193,68.798828125
bike-sharing,regression,controlled_mlp,2,AdamW,adamw,default,orthogonal_all__m0,0,False,test,73.83616836829987,0.1561499514310861,0.49631716404110193,68.798828125
bike-sharing,regression,controlled_mlp,2,AdamW,adamw,default,orthogonal_all__m1,1,False,validation,72.48327860207048,0.1624268757259431,0.4978659669868648,68.798828125
bike-sharing,regression,controlled_mlp,2,AdamW,adamw,default,orthogonal_all__m1,1,False,test,74.20112259459808,0.14724684167675886,0.4978659669868648,68.798828125
bike-sharing,regression,controlled_mlp,2,AdamW,adamw,default,orthogonal_all__m2,2,False,validation,76.6867730022676,0.16017095464103526,0.42562211584299803,68.798828125
bike-sharing,regression,controlled_mlp,2,AdamW,adamw,default,orthogonal_all__m2,2,False,test,76.50284619759641,0.16486894831716112,0.42562211584299803,68.798828125
bike-sharing,regression,controlled_mlp,2,AdamW,adamw,default,orthogonal_all__m3,3,False,validation,71.80255700623226,0.15182365820580215,0.5405392509419471,68.798828125
bike-sharing,regression,controlled_mlp,2,AdamW,adamw,default,orthogonal_all__m3,3,False,test,77.88479914881417,0.15630386066506607,0.5405392509419471,68.798828125
bike-sharing,regression,controlled_mlp,2,AdamW,adamw,default,orthogonal_all__m4,4,False,validation,71.61760692149399,0.13537198496476424,0.4938787701539695,68.798828125
bike-sharing,regression,controlled_mlp,2,AdamW,adamw,default,orthogonal_all__m4,4,False,test,78.51447862815421,0.13771711973908557,0.4938787701539695,68.798828125
bike-sharing,regression,controlled_mlp,2,AdamW,adamw,default,orthogonal_all__m5,5,False,validation,69.35051548307108,0.15955178450732174,0.49780168989673257,68.798828125
bike-sharing,regression,controlled_mlp,2,AdamW,adamw,default,orthogonal_all__m5,5,False,test,73.81894127551432,0.15525415160307934,0.49780168989673257,68.798828125
bike-sharing,regression,controlled_mlp,2,AdamW,adamw,default,orthogonal_all__m6,6,False,validation,73.84347307575692,0.18094953953008946,0.38168210186995566,68.798828125
bike-sharing,regression,controlled_mlp,2,AdamW,adamw,default,orthogonal_all__m6,6,False,test,79.65519674283632,0.18183133980229876,0.38168210186995566,68.798828125
bike-sharing,regression,controlled_mlp,2,AdamW,adamw,default,orthogonal_all__m7,7,False,validation,72.62815425119916,0.15547210826243155,0.513821060070768,68.798828125
bike-sharing,regression,controlled_mlp,2,AdamW,adamw,default,orthogonal_all__m7,7,False,test,73.18281916659667,0.1569909027584149,0.513821060070768,68.798828125
bike-sharing,regression,controlled_mlp,2,BlockAdam,block_adam,default,rbf_reference,-1,True,validation,70.30851802128356,0.0,0.7282527289353311,68.806640625
bike-sharing,regression,controlled_mlp,2,BlockAdam,block_adam,default,rbf_reference,-1,True,test,77.79467821843234,0.0,0.7282527289353311,68.806640625
bike-sharing,regression,controlled_mlp,2,BlockAdam,block_adam,default,orthogonal_all__m0,0,False,validation,72.43136122116297,0.12639082913708619,0.7212779021356255,68.806640625
bike-sharing,regression,controlled_mlp,2,BlockAdam,block_adam,default,orthogonal_all__m0,0,False,test,75.21974829328862,0.12087517801973545,0.7212779021356255,68.806640625
bike-sharing,regression,controlled_mlp,2,BlockAdam,block_adam,default,orthogonal_all__m1,1,False,validation,71.73625692468464,0.1276676923342072,0.7970270018558949,68.806640625
bike-sharing,regression,controlled_mlp,2,BlockAdam,block_adam,default,orthogonal_all__m1,1,False,test,73.96193513251987,0.11404691232767619,0.7970270018558949,68.806640625
bike-sharing,regression,controlled_mlp,2,BlockAdam,block_adam,default,orthogonal_all__m2,2,False,validation,76.1367862027967,0.17962213429937054,0.6304250559769571,68.806640625
bike-sharing,regression,controlled_mlp,2,BlockAdam,block_adam,default,orthogonal_all__m2,2,False,test,75.95725567688378,0.18437595163474654,0.6304250559769571,68.806640625
bike-sharing,regression,controlled_mlp,2,BlockAdam,block_adam,default,orthogonal_all__m3,3,False,validation,71.86526741798511,0.11884809246080004,0.8155613820999861,68.806640625
bike-sharing,regression,controlled_mlp,2,BlockAdam,block_adam,default,orthogonal_all__m3,3,False,test,77.09938113266898,0.13002268471847225,0.8155613820999861,68.806640625
bike-sharing,regression,controlled_mlp,2,BlockAdam,block_adam,default,orthogonal_all__m4,4,False,validation,74.0247340071378,0.19956072217853868,0.556306840851903,68.806640625
bike-sharing,regression,controlled_mlp,2,BlockAdam,block_adam,default,orthogonal_all__m4,4,False,test,81.04275367088921,0.20667130339093917,0.556306840851903,68.806640625
bike-sharing,regression,controlled_mlp,2,BlockAdam,block_adam,default,orthogonal_all__m5,5,False,validation,69.7120799230351,0.11995836337422468,0.6838559159077704,68.806640625
bike-sharing,regression,controlled_mlp,2,BlockAdam,block_adam,default,orthogonal_all__m5,5,False,test,75.3707089826843,0.1286836935150837,0.6838559159077704,68.806640625
bike-sharing,regression,controlled_mlp,2,BlockAdam,block_adam,default,orthogonal_all__m6,6,False,validation,75.39662530838311,0.22220917459603565,0.547254062956199,68.806640625
bike-sharing,regression,controlled_mlp,2,BlockAdam,block_adam,default,orthogonal_all__m6,6,False,test,82.64995426753842,0.2246426152473474,0.547254062956199,68.806640625
bike-sharing,regression,controlled_mlp,2,BlockAdam,block_adam,default,orthogonal_all__m7,7,False,validation,73.50970661066273,0.11769532457428333,0.7273438358679414,68.806640625
bike-sharing,regression,controlled_mlp,2,BlockAdam,block_adam,default,orthogonal_all__m7,7,False,test,74.7882401953077,0.12838449312810973,0.7273438358679414,68.806640625
bike-sharing,regression,controlled_mlp,2,MatrixAdam,matrix_adam,default,rbf_reference,-1,True,validation,68.8815916357741,0.0,1.228813495952636,68.80419921875
bike-sharing,regression,controlled_mlp,2,MatrixAdam,matrix_adam,default,rbf_reference,-1,True,test,71.0951993881086,0.0,1.228813495952636,68.80419921875
bike-sharing,regression,controlled_mlp,2,MatrixAdam,matrix_adam,default,orthogonal_all__m0,0,False,validation,70.81744020052834,0.1292307120087232,1.3714500558562577,68.80419921875
bike-sharing,regression,controlled_mlp,2,MatrixAdam,matrix_adam,default,orthogonal_all__m0,0,False,test,70.30912388513576,0.141376689307016,1.3714500558562577,68.80419921875
bike-sharing,regression,controlled_mlp,2,MatrixAdam,matrix_adam,default,orthogonal_all__m1,1,False,validation,69.24601889296032,0.1272757770293182,1.3141044578514993,68.80419921875
bike-sharing,regression,controlled_mlp,2,MatrixAdam,matrix_adam,default,orthogonal_all__m1,1,False,test,67.46407615656878,0.13859813684138172,1.3141044578514993,68.80419921875
bike-sharing,regression,controlled_mlp,2,MatrixAdam,matrix_adam,default,orthogonal_all__m2,2,False,validation,72.1355164562431,0.1180631704681205,1.3060053959488869,68.80419921875
bike-sharing,regression,controlled_mlp,2,MatrixAdam,matrix_adam,default,orthogonal_all__m2,2,False,test,68.8878516920447,0.12345554826851965,1.3060053959488869,68.80419921875
bike-sharing,regression,controlled_mlp,2,MatrixAdam,matrix_adam,default,orthogonal_all__m3,3,False,validation,72.36320785195942,0.15533539638541244,0.9788764179684222,68.80419921875
bike-sharing,regression,controlled_mlp,2,MatrixAdam,matrix_adam,default,orthogonal_all__m3,3,False,test,76.73093855144609,0.17405391801353298,0.9788764179684222,68.80419921875
bike-sharing,regression,controlled_mlp,2,MatrixAdam,matrix_adam,default,orthogonal_all__m4,4,False,validation,66.6685643767767,0.13069735471803484,1.2852689048741013,68.80419921875
bike-sharing,regression,controlled_mlp,2,MatrixAdam,matrix_adam,default,orthogonal_all__m4,4,False,test,69.59603005153112,0.13541271378068076,1.2852689048741013,68.80419921875
bike-sharing,regression,controlled_mlp,2,MatrixAdam,matrix_adam,default,orthogonal_all__m5,5,False,validation,71.467811964374,0.12160448138823711,1.2515581198967993,68.80419921875
bike-sharing,regression,controlled_mlp,2,MatrixAdam,matrix_adam,default,orthogonal_all__m5,5,False,test,69.77812299441567,0.12687819376309153,1.2515581198967993,68.80419921875
bike-sharing,regression,controlled_mlp,2,MatrixAdam,matrix_adam,default,orthogonal_all__m6,6,False,validation,72.27603357042415,0.12972073496457903,1.268365898868069,68.80419921875
bike-sharing,regression,controlled_mlp,2,MatrixAdam,matrix_adam,default,orthogonal_all__m6,6,False,test,68.51210303092623,0.13731967784798765,1.268365898868069,68.80419921875
bike-sharing,regression,controlled_mlp,2,MatrixAdam,matrix_adam,default,orthogonal_all__m7,7,False,validation,72.06677361307644,0.11182417371977624,1.3216529700439423,68.80419921875
bike-sharing,regression,controlled_mlp,2,MatrixAdam,matrix_adam,default,orthogonal_all__m7,7,False,test,71.14014542599598,0.11813416088005278,1.3216529700439423,68.80419921875
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit,block_adam,data_equivariant,rbf_reference,-1,True,validation,75.94990377680082,0.0,0.6656605768948793,68.806640625
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit,block_adam,data_equivariant,rbf_reference,-1,True,test,82.70708936127807,0.0,0.6656605768948793,68.806640625
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m0,0,False,validation,75.94987569438447,6.41359562817716e-07,0.6788016720674932,68.806640625
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m0,0,False,test,82.70709730073567,6.428453976847014e-07,0.6788016720674932,68.806640625
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m1,1,False,validation,75.94990400520447,6.487537403099165e-07,0.6492074099369347,68.806640625
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m1,1,False,test,82.70708942438766,6.049696918817155e-07,0.6492074099369347,68.806640625
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m2,2,False,validation,75.9498982673556,7.409506154276921e-07,0.655010140966624,68.806640625
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m2,2,False,test,82.70709783705475,6.572435726693233e-07,0.655010140966624,68.806640625
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m3,3,False,validation,75.94989974770895,7.190301986007594e-07,0.6928521171212196,68.806640625
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m3,3,False,test,82.70711492922578,6.632884618361606e-07,0.6928521171212196,68.806640625
bike-sharing,regression,controlled_mlp,2,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m4,4,False,validation,75.94991279085642,7.813654446881321e-07,0.6111723019275814,68.806640625
