dataset,problem_type,model,seed,method,optimizer,initialization,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,gpu_peak_memory_mb
house_16H,regression,controlled_mlp,0,AdamW,adamw,default,rbf_reference,-1,True,validation,39664.90278506632,0.0,0.24179185996763408,69.400390625
house_16H,regression,controlled_mlp,0,AdamW,adamw,default,rbf_reference,-1,True,test,35132.52082471339,0.0,0.24179185996763408,69.400390625
house_16H,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m0,0,False,validation,38529.93265654081,0.197546433124998,0.3884433580096811,69.400390625
house_16H,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m0,0,False,test,35941.40200330246,0.25545132380928653,0.3884433580096811,69.400390625
house_16H,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m1,1,False,validation,37329.72289627385,0.1623278772949459,0.2360035669989884,69.400390625
house_16H,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m1,1,False,test,35818.22393015817,0.17789571370842983,0.2360035669989884,69.400390625
house_16H,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m2,2,False,validation,38380.0481551474,0.1466115539004144,0.4118282950948924,69.400390625
house_16H,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m2,2,False,test,34036.94747260847,0.19337588967243577,0.4118282950948924,69.400390625
house_16H,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m3,3,False,validation,39655.43358715371,0.1438649037076522,0.31757689313963056,69.400390625
house_16H,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m3,3,False,test,35542.01253832941,0.16974950946211662,0.31757689313963056,69.400390625
house_16H,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m4,4,False,validation,38237.96132483296,0.18931961409005596,0.31090752384625375,69.400390625
house_16H,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m4,4,False,test,35533.414598501855,0.25698709778977913,0.31090752384625375,69.400390625
house_16H,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m5,5,False,validation,38822.738754114354,0.1992460679507782,0.33744211588054895,69.400390625
house_16H,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m5,5,False,test,34778.65707201754,0.22889410480089073,0.33744211588054895,69.400390625
house_16H,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m6,6,False,validation,38594.33232820673,0.21843756508369436,0.4545485540293157,69.400390625
house_16H,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m6,6,False,test,35387.93913656513,0.222367839307327,0.4545485540293157,69.400390625
house_16H,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m7,7,False,validation,38559.41067670378,0.2066185818477422,0.44778373115696013,69.400390625
house_16H,regression,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m7,7,False,test,35516.43866351973,0.2775060146091483,0.44778373115696013,69.400390625
