dataset,problem_type,model,seed,method,optimizer,initialization,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,gpu_peak_memory_mb
credit-g,classification,controlled_mlp,0,AdamW,adamw,default,rbf_reference,-1,True,validation,0.478775969711139,0.0,0.1028996070381254,68.7373046875
credit-g,classification,controlled_mlp,0,AdamW,adamw,default,rbf_reference,-1,True,test,0.5118159942199334,0.0,0.1028996070381254,68.7373046875
credit-g,classification,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m0,0,False,validation,0.4771800091175472,0.029048500165563085,0.08046824811026454,68.7373046875
credit-g,classification,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m0,0,False,test,0.510625653015299,0.029462913135548337,0.08046824811026454,68.7373046875
credit-g,classification,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m1,1,False,validation,0.48533168933778353,0.027255477218651576,0.22088199201971292,68.7373046875
credit-g,classification,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m1,1,False,test,0.5069870107358239,0.024268533461385407,0.22088199201971292,68.7373046875
credit-g,classification,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m2,2,False,validation,0.47987510972137637,0.02432790119637166,0.09383459202945232,68.7373046875
credit-g,classification,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m2,2,False,test,0.5131235479501324,0.02095426476709595,0.09383459202945232,68.7373046875
credit-g,classification,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m3,3,False,validation,0.48654147324043856,0.05184789552205683,0.0910903881303966,68.7373046875
credit-g,classification,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m3,3,False,test,0.532719329828183,0.04782888982026547,0.0910903881303966,68.7373046875
credit-g,classification,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m4,4,False,validation,0.4780448613038023,0.025903398240614713,0.1851509299594909,68.7373046875
credit-g,classification,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m4,4,False,test,0.5104972332836292,0.02533023719263478,0.1851509299594909,68.7373046875
credit-g,classification,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m5,5,False,validation,0.4805404646404675,0.024251107325061874,0.08792349812574685,68.7373046875
credit-g,classification,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m5,5,False,test,0.508123969185335,0.022197847917002644,0.08792349812574685,68.7373046875
credit-g,classification,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m6,6,False,validation,0.4854180568494507,0.02513183758137115,0.1017975858412683,68.7373046875
credit-g,classification,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m6,6,False,test,0.5086407501428704,0.026996697502361423,0.1017975858412683,68.7373046875
credit-g,classification,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m7,7,False,validation,0.4727886856210851,0.025422210424685534,0.12066928297281265,68.7373046875
credit-g,classification,controlled_mlp,0,AdamW,adamw,default,orthogonal_all__m7,7,False,test,0.5090873337856473,0.027960490398003905,0.12066928297281265,68.7373046875
credit-g,classification,controlled_mlp,0,BlockAdam,block_adam,default,rbf_reference,-1,True,validation,0.47757009091771996,0.0,0.11804043292067945,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam,block_adam,default,rbf_reference,-1,True,test,0.5095502375860096,0.0,0.11804043292067945,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m0,0,False,validation,0.4749753532912456,0.030330260307491225,0.25844158697873354,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m0,0,False,test,0.5071002175044993,0.027335629004927153,0.25844158697873354,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m1,1,False,validation,0.4840410237693463,0.028217211537348776,0.17191470204852521,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m1,1,False,test,0.5063049971591406,0.023168501080689068,0.17191470204852521,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m2,2,False,validation,0.4801902505776168,0.021896735026106735,0.22896002000197768,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m2,2,False,test,0.5113820448964169,0.0187219899997586,0.22896002000197768,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m3,3,False,validation,0.48641860467310655,0.0527647467233623,0.1957251790445298,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m3,3,False,test,0.5314717561046395,0.05021970451706804,0.1957251790445298,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m4,4,False,validation,0.47776099373304853,0.02420206894643906,0.162042872980237,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m4,4,False,test,0.5069133488011025,0.021199564757389766,0.162042872980237,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m5,5,False,validation,0.4816005622757437,0.026291549962822503,0.14749637199565768,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m5,5,False,test,0.5081501889456709,0.022450084562811674,0.14749637199565768,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m6,6,False,validation,0.48253456984226106,0.024387381829279776,0.1409835908561945,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m6,6,False,test,0.5051567837954595,0.022696989464560835,0.1409835908561945,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m7,7,False,validation,0.47419890148257127,0.026711530137818146,0.13160736905410886,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam,block_adam,default,orthogonal_all__m7,7,False,test,0.504121783170188,0.02494048777669335,0.13160736905410886,68.74267578125
credit-g,classification,controlled_mlp,0,MatrixAdam,matrix_adam,default,rbf_reference,-1,True,validation,0.4798541622718867,0.0,0.25588415493257344,68.7412109375
credit-g,classification,controlled_mlp,0,MatrixAdam,matrix_adam,default,rbf_reference,-1,True,test,0.5169469667496325,0.0,0.25588415493257344,68.7412109375
credit-g,classification,controlled_mlp,0,MatrixAdam,matrix_adam,default,orthogonal_all__m0,0,False,validation,0.47614868600070503,0.030855455809699076,0.19093396118842065,68.7412109375
credit-g,classification,controlled_mlp,0,MatrixAdam,matrix_adam,default,orthogonal_all__m0,0,False,test,0.5138300900685545,0.0285385423034712,0.19093396118842065,68.7412109375
credit-g,classification,controlled_mlp,0,MatrixAdam,matrix_adam,default,orthogonal_all__m1,1,False,validation,0.484726586674851,0.028972326690877206,0.276588330976665,68.7412109375
credit-g,classification,controlled_mlp,0,MatrixAdam,matrix_adam,default,orthogonal_all__m1,1,False,test,0.5124201497003674,0.023589253966187856,0.276588330976665,68.7412109375
credit-g,classification,controlled_mlp,0,MatrixAdam,matrix_adam,default,orthogonal_all__m2,2,False,validation,0.4813518589331077,0.023571293444370207,0.19783218204975128,68.7412109375
credit-g,classification,controlled_mlp,0,MatrixAdam,matrix_adam,default,orthogonal_all__m2,2,False,test,0.5181377750492104,0.02025816591856493,0.19783218204975128,68.7412109375
credit-g,classification,controlled_mlp,0,MatrixAdam,matrix_adam,default,orthogonal_all__m3,3,False,validation,0.4872308454159013,0.05041289518322783,0.2611608018632978,68.7412109375
credit-g,classification,controlled_mlp,0,MatrixAdam,matrix_adam,default,orthogonal_all__m3,3,False,test,0.5383818612766667,0.049610236873322326,0.2611608018632978,68.7412109375
credit-g,classification,controlled_mlp,0,MatrixAdam,matrix_adam,default,orthogonal_all__m4,4,False,validation,0.48023593636580186,0.024739846292878225,0.19057194516062737,68.7412109375
credit-g,classification,controlled_mlp,0,MatrixAdam,matrix_adam,default,orthogonal_all__m4,4,False,test,0.5152027981350008,0.021435542720793656,0.19057194516062737,68.7412109375
credit-g,classification,controlled_mlp,0,MatrixAdam,matrix_adam,default,orthogonal_all__m5,5,False,validation,0.48218464798101435,0.026647657289678342,0.20466975192539394,68.7412109375
credit-g,classification,controlled_mlp,0,MatrixAdam,matrix_adam,default,orthogonal_all__m5,5,False,test,0.5138645245156388,0.022304467042394513,0.20466975192539394,68.7412109375
credit-g,classification,controlled_mlp,0,MatrixAdam,matrix_adam,default,orthogonal_all__m6,6,False,validation,0.4844002395178627,0.02364140480537874,0.20330085884779692,68.7412109375
credit-g,classification,controlled_mlp,0,MatrixAdam,matrix_adam,default,orthogonal_all__m6,6,False,test,0.5121848694053532,0.021617635993372554,0.20330085884779692,68.7412109375
credit-g,classification,controlled_mlp,0,MatrixAdam,matrix_adam,default,orthogonal_all__m7,7,False,validation,0.4755762663937734,0.026310374594267192,0.20436073606833816,68.7412109375
credit-g,classification,controlled_mlp,0,MatrixAdam,matrix_adam,default,orthogonal_all__m7,7,False,test,0.511852250629695,0.023854979396771458,0.20436073606833816,68.7412109375
credit-g,classification,controlled_mlp,0,BlockAdam+DataInit,block_adam,data_equivariant,rbf_reference,-1,True,validation,0.47023243848116064,0.0,0.2240113951265812,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam+DataInit,block_adam,data_equivariant,rbf_reference,-1,True,test,0.5065328328183594,0.0,0.2240113951265812,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m0,0,False,validation,0.4702324296686894,2.7993723658436075e-08,0.12860115012153983,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m0,0,False,test,0.506532828985483,2.989504926911158e-08,0.12860115012153983,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m1,1,False,validation,0.4702324301070259,3.055704109403585e-08,0.21720422198995948,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m1,1,False,test,0.5065328292607868,3.1534704300633714e-08,0.21720422198995948,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m2,2,False,validation,0.4702324242159429,3.1867828638287517e-08,0.1264533349312842,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m2,2,False,test,0.5065328251360092,2.979809987702071e-08,0.1264533349312842,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m3,3,False,validation,0.4702324283011666,2.7388561465365288e-08,0.1292517699766904,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m3,3,False,test,0.5065328226477217,3.140982172115257e-08,0.1292517699766904,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m4,4,False,validation,0.47023242384751596,3.1899278645175813e-08,0.12073299800977111,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m4,4,False,test,0.5065328298164087,2.98253629266916e-08,0.12073299800977111,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m5,5,False,validation,0.4702324321270783,3.0939999964751304e-08,0.18164449790492654,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m5,5,False,test,0.506532814837523,2.791011431216365e-08,0.18164449790492654,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m6,6,False,validation,0.47023242893739586,2.7969921915560913e-08,0.14895149297080934,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m6,6,False,test,0.5065328253819521,2.8331455677594955e-08,0.14895149297080934,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m7,7,False,validation,0.47023244225955096,3.01050626011463e-08,0.12959348503500223,68.74267578125
credit-g,classification,controlled_mlp,0,BlockAdam+DataInit,block_adam,data_equivariant,orthogonal_all__m7,7,False,test,0.5065328270982852,2.6915096647333714e-08,0.12959348503500223,68.74267578125
credit-g,classification,controlled_mlp,0,MatrixAdam+DataInit,matrix_adam,data_equivariant,rbf_reference,-1,True,validation,0.4694354264671878,0.0,0.2702408491168171,68.7412109375
credit-g,classification,controlled_mlp,0,MatrixAdam+DataInit,matrix_adam,data_equivariant,rbf_reference,-1,True,test,0.5110393903114712,0.0,0.2702408491168171,68.7412109375
credit-g,classification,controlled_mlp,0,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m0,0,False,validation,0.4694354220215512,3.126423195952387e-08,0.241707650013268,68.7412109375
credit-g,classification,controlled_mlp,0,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m0,0,False,test,0.5110393917266711,2.8952777789839294e-08,0.241707650013268,68.7412109375
credit-g,classification,controlled_mlp,0,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m1,1,False,validation,0.46943542252693626,3.563335012239632e-08,0.37427969090640545,68.7412109375
credit-g,classification,controlled_mlp,0,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m1,1,False,test,0.5110393916836584,3.520975533044149e-08,0.37427969090640545,68.7412109375
credit-g,classification,controlled_mlp,0,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m2,2,False,validation,0.46943542757114276,3.7021187635947587e-08,0.20541563304141164,68.7412109375
credit-g,classification,controlled_mlp,0,MatrixAdam+DataInit,matrix_adam,data_equivariant,orthogonal_all__m2,2,False,test,0.511039385749612,3.76559143431601e-08,0.20541563304141164,68.7412109375
