dataset,problem_type,model,seed,method,optimizer,initialization,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,gpu_peak_memory_mb
california_housing,regression,tabm_d,0,AdamW,adamw,default,rbf_reference,-1,True,validation,61665.63503667374,0.0,0.5387721329461783,118.810546875
california_housing,regression,tabm_d,0,AdamW,adamw,default,rbf_reference,-1,True,test,66044.08163198859,0.0,0.5387721329461783,118.810546875
california_housing,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m0,0,False,validation,61547.4886160997,0.06103276683402384,0.27349428785964847,118.810546875
california_housing,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m0,0,False,test,66140.98152588283,0.06585873413377653,0.27349428785964847,118.810546875
california_housing,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m1,1,False,validation,60960.2745043285,0.07207183011548743,0.2805670080706477,118.810546875
california_housing,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m1,1,False,test,65759.90676082588,0.07811294324819514,0.2805670080706477,118.810546875
california_housing,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m2,2,False,validation,61892.76610982389,0.08452691739561488,0.30806502397172153,118.810546875
california_housing,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m2,2,False,test,65654.88229498095,0.09079780490961732,0.30806502397172153,118.810546875
california_housing,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m3,3,False,validation,61281.76395048373,0.06277896602402402,0.2597351090516895,118.810546875
california_housing,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m3,3,False,test,66321.78969875522,0.07214548959291932,0.2597351090516895,118.810546875
california_housing,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m4,4,False,validation,62073.81028448331,0.06579315687913866,0.2609838710632175,118.810546875
california_housing,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m4,4,False,test,65757.54989529225,0.07236962094564715,0.2609838710632175,118.810546875
california_housing,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m5,5,False,validation,61553.18523198425,0.07508456586232101,0.33565940405242145,118.810546875
california_housing,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m5,5,False,test,65405.404089894175,0.08076993373528543,0.33565940405242145,118.810546875
california_housing,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m6,6,False,validation,61686.14053709808,0.08423856845440311,0.27758926898241043,118.810546875
california_housing,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m6,6,False,test,65899.92248274288,0.08089108765413265,0.27758926898241043,118.810546875
california_housing,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m7,7,False,validation,61709.07229941133,0.055193169834908684,0.3345694600138813,118.810546875
california_housing,regression,tabm_d,0,AdamW,adamw,default,orthogonal_all__m7,7,False,test,66288.26334878946,0.0629361683821863,0.3345694600138813,118.810546875
california_housing,regression,tabm_d,0,BlockAdam,block_adam,default,rbf_reference,-1,True,validation,62341.36672074492,0.0,0.42487412807531655,118.82275390625
california_housing,regression,tabm_d,0,BlockAdam,block_adam,default,rbf_reference,-1,True,test,66767.36421375153,0.0,0.42487412807531655,118.82275390625
california_housing,regression,tabm_d,0,BlockAdam,block_adam,default,orthogonal_all__m0,0,False,validation,61738.80377142839,0.05078405603514579,0.4255704372189939,118.82275390625
california_housing,regression,tabm_d,0,BlockAdam,block_adam,default,orthogonal_all__m0,0,False,test,66596.0348964438,0.05513890514889592,0.4255704372189939,118.82275390625
california_housing,regression,tabm_d,0,BlockAdam,block_adam,default,orthogonal_all__m1,1,False,validation,61304.411111396395,0.055716868117607364,0.4007218449842185,118.82275390625
california_housing,regression,tabm_d,0,BlockAdam,block_adam,default,orthogonal_all__m1,1,False,test,66205.61304619085,0.06019309631379708,0.4007218449842185,118.82275390625
california_housing,regression,tabm_d,0,BlockAdam,block_adam,default,orthogonal_all__m2,2,False,validation,61897.07006276752,0.07719383058946687,0.429705677786842,118.82275390625
california_housing,regression,tabm_d,0,BlockAdam,block_adam,default,orthogonal_all__m2,2,False,test,65876.38000194881,0.0856421101376737,0.429705677786842,118.82275390625
california_housing,regression,tabm_d,0,BlockAdam,block_adam,default,orthogonal_all__m3,3,False,validation,61641.96558710493,0.06179056653194686,0.3989308839663863,118.82275390625
