dataset,split_seed,model,variance_temperature,rho,validation_nll
kin8nm,20260921,neural_projective,1.1603779734256938,,1.4203630302424675
kin8nm,20260921,neural_direct,1.8437640837250124,,1.6554839793936835
kin8nm,20260921,bayes_linear,2.1069078464948574,,1.5333717673545912
kin8nm,20260921,gp_rbf,2.4526623309665574,,1.5440317017005707
kin8nm,20260921,tabpfn_independent,1.1636959384441572,0.0,1.5233202652316353
kin8nm,20260921,tabpfn_projective,1.1522349019303506,0.25,1.518086353680982
kin8nm,20260921,tabicl_independent,3.3149174118628073,,1.7639573241447728
