dataset,split_seed,model,variance_temperature,rho,validation_nll
kin8nm,20260923,neural_projective,0.968801052071786,,1.403112362021536
kin8nm,20260923,neural_direct,1.5895689974646587,,1.657365081406483
kin8nm,20260923,bayes_linear,1.3760336378912905,,1.4869383018274889
kin8nm,20260923,gp_rbf,1.4293893688391066,,1.4568458007081944
kin8nm,20260923,tabpfn_independent,0.7055793056007376,0.0,1.4197295294608758
kin8nm,20260923,tabpfn_projective,0.7055793056007376,0.0,1.4197295294608758
kin8nm,20260923,tabicl_independent,2.680332651207599,,1.5919184692720894
