dataset,split_seed,context_replicate,query_family,model,n_queries,variance_temperature,rho,rmse,nll,crps,coverage90
superconduct,20260921,0,point,neural_projective,32,1.0328312973793585,,0.6630673525335139,1.2640188548330773,0.4234828257574092,1.0
superconduct,20260921,1,point,neural_projective,32,1.0328312973793585,,0.7480213439932749,1.1830387152439392,0.4354596876514272,0.90625
superconduct,20260921,2,point,neural_projective,32,1.0328312973793585,,1.0803427700598844,2.591802056681197,0.6542609358781195,0.65625
superconduct,20260921,3,point,neural_projective,32,1.0328312973793585,,0.6306693994131037,1.1835718534407502,0.39889598783183866,1.0
superconduct,20260921,0,subset,neural_projective,32,1.0328312973793585,,0.42782047382211574,0.728173594814727,0.2591582200456859,1.0
superconduct,20260921,1,subset,neural_projective,32,1.0328312973793585,,0.44350640378960454,0.6911405774846044,0.2599312836208949,0.9375
superconduct,20260921,2,subset,neural_projective,32,1.0328312973793585,,0.7072116842984082,2.187100886304919,0.4325867421667809,0.65625
superconduct,20260921,3,subset,neural_projective,32,1.0328312973793585,,0.5417567184198243,0.8099248198721654,0.3093096817228377,0.9375
superconduct,20260921,0,difference,neural_projective,32,1.0328312973793585,,1.2911059386982466,1.7317049878272248,0.750581636933985,0.96875
superconduct,20260921,1,difference,neural_projective,32,1.0328312973793585,,1.185943690603533,1.6137943628049778,0.6969540357093352,0.90625
superconduct,20260921,2,difference,neural_projective,32,1.0328312973793585,,1.6152041852631673,2.5913068080615416,1.0102862685468095,0.53125
superconduct,20260921,3,difference,neural_projective,32,1.0328312973793585,,0.9150669528664023,1.5411133501032972,0.572350992476051,1.0
superconduct,20260921,0,dense,neural_projective,32,1.0328312973793585,,0.7737924378971118,1.3305756625109926,0.4725208740754228,1.0
superconduct,20260921,1,dense,neural_projective,32,1.0328312973793585,,0.8188350352791742,1.2754706481052398,0.47943334925110137,0.90625
superconduct,20260921,2,dense,neural_projective,32,1.0328312973793585,,0.8211961317619005,1.3793965776033859,0.4651531820966014,0.8125
superconduct,20260921,3,dense,neural_projective,32,1.0328312973793585,,0.7593738484279754,1.281192604511622,0.45246204276585905,0.9375
superconduct,20260921,0,scaled_dense,neural_projective,32,1.0328312973793585,,1.8143466365800314,2.159742193868496,1.09689249352367,1.0
superconduct,20260921,1,scaled_dense,neural_projective,32,1.0328312973793585,,1.9758479308002723,2.0966642611544715,1.1227961986894974,0.90625
superconduct,20260921,2,scaled_dense,neural_projective,32,1.0328312973793585,,1.9048319543154248,2.198220103534438,1.0665991160497073,0.8125
superconduct,20260921,3,scaled_dense,neural_projective,32,1.0328312973793585,,1.7634700506424452,2.09940122815148,1.0360155063708212,0.9375
superconduct,20260921,0,point,neural_direct,32,2.6039921956878262,,0.9724013190711736,1.8309714001024853,0.6970388245771646,1.0
superconduct,20260921,1,point,neural_direct,32,2.6039921956878262,,0.9927953535639336,1.6141885349166958,0.6196446002188616,1.0
superconduct,20260921,2,point,neural_direct,32,2.6039921956878262,,1.2341635779714595,1.818012168510147,0.717282564791592,0.71875
superconduct,20260921,3,point,neural_direct,32,2.6039921956878262,,1.032282138576557,1.7382702883583847,0.6741692437362643,1.0
superconduct,20260921,0,subset,neural_direct,32,2.6039921956878262,,0.5682264925867385,1.2563067151770508,0.3966583825951545,1.0
superconduct,20260921,1,subset,neural_direct,32,2.6039921956878262,,0.6087562004431324,1.0775303969725736,0.36893819740803996,1.0
superconduct,20260921,2,subset,neural_direct,32,2.6039921956878262,,0.7737401488594284,1.379110945732057,0.45939631862866004,0.75
superconduct,20260921,3,subset,neural_direct,32,2.6039921956878262,,0.6364801508131035,1.2100817188929698,0.4055071454420981,1.0
superconduct,20260921,0,difference,neural_direct,32,2.6039921956878262,,1.5764578052256175,2.1831284586908457,1.0357300402256204,1.0
superconduct,20260921,1,difference,neural_direct,32,2.6039921956878262,,1.4038736483815402,1.9238210571825822,0.8555424882395415,1.0
superconduct,20260921,2,difference,neural_direct,32,2.6039921956878262,,1.8182824212091724,2.123921317151071,1.089994585972771,0.78125
superconduct,20260921,3,difference,neural_direct,32,2.6039921956878262,,1.1761877777333263,2.0044454828163665,0.8305693016202174,1.0
superconduct,20260921,0,dense,neural_direct,32,2.6039921956878262,,0.9072530497414091,1.7093075634847976,0.6268950745345183,1.0
superconduct,20260921,1,dense,neural_direct,32,2.6039921956878262,,0.851073576982919,1.5089272569679761,0.5497551644634404,0.96875
superconduct,20260921,2,dense,neural_direct,32,2.6039921956878262,,1.0407429600306255,1.40959244608168,0.5827459450136003,0.90625
superconduct,20260921,3,dense,neural_direct,32,2.6039921956878262,,1.0068605515794056,1.7023301599714609,0.6588354782473933,1.0
superconduct,20260921,0,scaled_dense,neural_direct,32,2.6039921956878262,,1.9740495517141086,2.2629634706050235,1.2079126076522215,0.90625
superconduct,20260921,1,scaled_dense,neural_direct,32,2.6039921956878262,,2.057063887916387,3.5766367010776343,1.2480749057901264,0.84375
superconduct,20260921,2,scaled_dense,neural_direct,32,2.6039921956878262,,2.432467483697726,2.497099479469049,1.402802023180801,0.6875
superconduct,20260921,3,scaled_dense,neural_direct,32,2.6039921956878262,,2.2722006922145983,2.41380808364749,1.3779055057757912,0.9375
superconduct,20260921,0,point,bayes_linear,32,1.266733868176544,,0.4993726501980594,1.0535743275871323,0.33089995186820553,1.0
superconduct,20260921,1,point,bayes_linear,32,1.266733868176544,,0.7793676709412504,1.1936379341275973,0.4450010676626834,0.875
superconduct,20260921,2,point,bayes_linear,32,1.266733868176544,,1.1513043420615365,2.0271508137090994,0.6560839668384968,0.65625
superconduct,20260921,3,point,bayes_linear,32,1.266733868176544,,0.5183480069498799,0.9185054467812417,0.3130485312710823,1.0
