dataset,split_seed,model,variance_temperature,rho,validation_nll
superconduct,20260922,neural_projective,1.0000610402309515,,1.4309620057736723
superconduct,20260922,neural_direct,2.411183648232979,,1.8788142550765474
superconduct,20260922,bayes_linear,1.9355130304688912,,1.4057728126225
superconduct,20260922,gp_rbf,1.981463657823361,,1.4961942523589875
superconduct,20260922,tabpfn_independent,0.08475895303282141,0.0,1.5293247415194853
superconduct,20260922,tabpfn_projective,0.08475895303282141,0.0,1.5293247415194853
superconduct,20260922,tabicl_independent,465.2614924937578,,3.6268079131780566
