dataset,split_seed,context_replicate,query_family,model,n_queries,variance_temperature,rho,rmse,nll,crps,coverage90
cpu_act,20260922,0,point,neural_projective,32,2.480182781563088,,0.5112931807626955,1.508157443320688,0.4708758136376858,1.0
cpu_act,20260922,1,point,neural_projective,32,2.480182781563088,,0.370208107719597,0.668325739877109,0.23265971349317952,1.0
cpu_act,20260922,2,point,neural_projective,32,2.480182781563088,,0.667148272189765,1.5692383977469435,0.5437075912332612,1.0
cpu_act,20260922,3,point,neural_projective,32,2.480182781563088,,0.9191949447913287,1.293878032843979,0.38282392258357656,0.9375
cpu_act,20260922,0,subset,neural_projective,32,2.480182781563088,,0.4139954952640421,1.0698110714322433,0.3217459524339921,1.0
cpu_act,20260922,1,subset,neural_projective,32,2.480182781563088,,0.4020656608568226,0.5341626233315769,0.20518554703203323,0.9375
cpu_act,20260922,2,subset,neural_projective,32,2.480182781563088,,0.4630089463876461,1.0515624486568809,0.32831923211119396,1.0
cpu_act,20260922,3,subset,neural_projective,32,2.480182781563088,,0.5338725088981086,1.5665476956004998,0.3029762579169093,0.78125
cpu_act,20260922,0,difference,neural_projective,32,2.480182781563088,,0.7856807692720049,1.8564806247007266,0.6766454050664289,1.0
cpu_act,20260922,1,difference,neural_projective,32,2.480182781563088,,0.9001557442670848,1.203021828321413,0.40635530029658834,0.96875
cpu_act,20260922,2,difference,neural_projective,32,2.480182781563088,,1.2302912671652573,1.8872117983423022,0.7742733825890923,1.0
cpu_act,20260922,3,difference,neural_projective,32,2.480182781563088,,1.2660526701731882,1.8665513802802802,0.5562811033372973,0.875
cpu_act,20260922,0,dense,neural_projective,32,2.480182781563088,,0.6535429547520673,1.6851469532588068,0.5653138692962338,1.0
cpu_act,20260922,1,dense,neural_projective,32,2.480182781563088,,0.7760635439467687,1.1442697616813036,0.4043399564951204,0.90625
cpu_act,20260922,2,dense,neural_projective,32,2.480182781563088,,0.8254093175469888,1.6292394998957684,0.5817426807223478,1.0
cpu_act,20260922,3,dense,neural_projective,32,2.480182781563088,,1.0033109310322788,1.900140867213298,0.5694721432931872,0.75
cpu_act,20260922,0,scaled_dense,neural_projective,32,2.480182781563088,,1.5117940284993363,2.55083101199575,1.3474643458486248,1.0
cpu_act,20260922,1,scaled_dense,neural_projective,32,2.480182781563088,,1.9416317432151795,1.9934499449571645,0.9781510039930918,0.90625
