dataset,split_seed,model,variance_temperature,rho,validation_nll
bike_sharing,20260923,neural_projective,1.8085427838869408,,1.5009840425744418
bike_sharing,20260923,neural_direct,2.8663058753647848,,1.7608293144297686
bike_sharing,20260923,bayes_linear,1.6079036870097796,,1.5247729141825013
bike_sharing,20260923,gp_rbf,1.65522557105012,,1.5485754338383875
bike_sharing,20260923,tabpfn_independent,0.7286441334782332,0.0,1.6426659947973008
bike_sharing,20260923,tabpfn_projective,0.7286441334782332,0.0,1.6426659947973008
bike_sharing,20260923,tabicl_independent,8.413215639477935,,1.7492608431368772
