dataset,split_seed,context_replicate,query_family,model,n_queries,variance_temperature,rho,rmse,nll,crps,coverage90
pol,20260922,0,point,neural_projective,32,3.657386098392878,,1.3804433680807655,1.8428406837495381,0.825007265509571,1.0
pol,20260922,1,point,neural_projective,32,3.657386098392878,,1.1522264121757806,1.8295632681531666,0.7080128329127858,0.6875
pol,20260922,2,point,neural_projective,32,3.657386098392878,,1.3487440121126306,2.6202519235034125,0.8311873812983948,0.59375
pol,20260922,3,point,neural_projective,32,3.657386098392878,,1.206431063193512,1.8109217346821391,0.7511322145937022,1.0
pol,20260922,0,subset,neural_projective,32,3.657386098392878,,0.8646420051704385,1.3231017043107431,0.5044095382929946,0.96875
pol,20260922,1,subset,neural_projective,32,3.657386098392878,,0.5492684356523062,0.9618789749166885,0.3262573973095676,0.84375
pol,20260922,2,subset,neural_projective,32,3.657386098392878,,0.6938305706685213,1.3013436730307562,0.43047136186359647,0.5625
pol,20260922,3,subset,neural_projective,32,3.657386098392878,,0.991735642842114,1.3875886800450652,0.557716923194421,1.0
pol,20260922,0,difference,neural_projective,32,3.657386098392878,,1.6161393329545248,2.083667620717047,1.003938341504608,1.0
pol,20260922,1,difference,neural_projective,32,3.657386098392878,,1.42403760080821,1.8312646171298386,0.8344450786284183,0.90625
pol,20260922,2,difference,neural_projective,32,3.657386098392878,,1.2417347546218844,1.718705399353048,0.6950593697846811,0.8125
pol,20260922,3,difference,neural_projective,32,3.657386098392878,,1.3572824881308885,2.063142889941655,0.9114909483202764,1.0
pol,20260922,0,dense,neural_projective,32,3.657386098392878,,1.1535701913078815,1.7862870186439035,0.727288100100937,1.0
pol,20260922,1,dense,neural_projective,32,3.657386098392878,,1.0379310699881819,1.4637432962079184,0.5920390345201754,0.875
pol,20260922,2,dense,neural_projective,32,3.657386098392878,,1.2867579278611765,2.0104779966898603,0.7540659384790256,0.6875
pol,20260922,3,dense,neural_projective,32,3.657386098392878,,1.0391871852130152,1.7808635137262172,0.6868794090837733,1.0
pol,20260922,0,scaled_dense,neural_projective,32,3.657386098392878,,2.6357602694261857,2.6277683078455816,1.6853313376835044,1.0
pol,20260922,1,scaled_dense,neural_projective,32,3.657386098392878,,2.684006414801562,2.351286517643003,1.4825671670688894,0.875
pol,20260922,2,scaled_dense,neural_projective,32,3.657386098392878,,3.175856254479663,2.865485933446447,1.8351009379325642,0.6875
pol,20260922,3,scaled_dense,neural_projective,32,3.657386098392878,,2.5504917930772177,2.644600542863425,1.65332091403442,1.0
pol,20260922,0,point,neural_direct,32,9.127374188387357,,1.122667667731264,2.3257180436582114,1.05472789030375,1.0
pol,20260922,1,point,neural_direct,32,9.127374188387357,,1.1980419654213865,1.8271800565662515,0.7645975105537437,1.0
pol,20260922,2,point,neural_direct,32,9.127374188387357,,1.3723746527528575,1.8323480113074049,0.8119446838199815,0.75
pol,20260922,3,point,neural_direct,32,9.127374188387357,,1.0919283794991326,2.4017094634134435,1.1198147318352063,1.0
pol,20260922,0,subset,neural_direct,32,9.127374188387357,,0.728983969383454,1.7658056820439136,0.621935812093098,1.0
pol,20260922,1,subset,neural_direct,32,9.127374188387357,,0.5706645195941594,1.1355996681095082,0.3711047858315369,1.0
pol,20260922,2,subset,neural_direct,32,9.127374188387357,,0.7219025829241725,1.1429804053079535,0.42880673164746563,0.96875
pol,20260922,3,subset,neural_direct,32,9.127374188387357,,0.8355379669910201,1.865924385379496,0.6953447990854336,1.0
pol,20260922,0,difference,neural_direct,32,9.127374188387357,,1.511678764897677,2.562859306980208,1.346476864316485,1.0
pol,20260922,1,difference,neural_direct,32,9.127374188387357,,1.4530085159318176,2.0602424439945164,0.9430746195164549,1.0
pol,20260922,2,difference,neural_direct,32,9.127374188387357,,1.2274991762958494,1.8495012749441275,0.7684893940905075,1.0
pol,20260922,3,difference,neural_direct,32,9.127374188387357,,1.4953159830328733,2.6798376850646983,1.478498039287503,1.0
pol,20260922,0,dense,neural_direct,32,9.127374188387357,,1.01730090968917,2.273781750611236,1.00564278912697,1.0
pol,20260922,1,dense,neural_direct,32,9.127374188387357,,1.042514058345628,1.7668350074613415,0.6757773359287339,0.9375
pol,20260922,2,dense,neural_direct,32,9.127374188387357,,1.3158973443255115,1.6977031845403292,0.7432523528189546,0.84375
pol,20260922,3,dense,neural_direct,32,9.127374188387357,,0.8257767682142034,2.335404896321302,1.0324063246768134,1.0
pol,20260922,0,scaled_dense,neural_direct,32,9.127374188387357,,2.3140050861774206,2.712336201349401,1.7194970331825115,1.0
pol,20260922,1,scaled_dense,neural_direct,32,9.127374188387357,,2.7020980217705275,3.271587243440186,1.6307571367747644,0.84375
