dataset,split_seed,model,variance_temperature,rho,validation_nll
puma32h,20260923,neural_projective,3.052017984359763,,1.5959400355893218
puma32h,20260923,neural_direct,7.490093849309245,,2.087593089833155
puma32h,20260923,bayes_linear,2.5023483972501275,,1.6126603749298787
puma32h,20260923,gp_rbf,2.0085681141475535,,1.5915693991811968
puma32h,20260923,tabpfn_independent,0.9277869289990559,0.0,1.5960700602372835
puma32h,20260923,tabpfn_projective,0.9277869289990559,0.0,1.5960700602372835
puma32h,20260923,tabicl_independent,1.6058681043308005,,1.6215143904672331
