dataset,split_seed,model,variance_temperature,rho,validation_nll
cpu_act,20260921,neural_projective,2.51292470791403,,1.6389472248641752
cpu_act,20260921,neural_direct,6.058415769003993,,2.0801726483782654
cpu_act,20260921,bayes_linear,60.74749961289534,,1.516036453052871
cpu_act,20260921,gp_rbf,7.6055553641914715,,1.3154918338936568
cpu_act,20260921,tabpfn_independent,0.45811967936918496,0.0,1.3240443989670774
cpu_act,20260921,tabpfn_projective,0.4550035125809603,0.25,1.323078333389183
cpu_act,20260921,tabicl_independent,4.280031448779953,,1.0709289614617283
