dataset,split_seed,context_replicate,query_family,model,n_queries,variance_temperature,rho,rmse,nll,crps,coverage90
puma32h,20260921,0,point,neural_projective,32,2.475458978926482,,1.1654389303661086,1.540823526351407,0.6311864268185224,0.9375
puma32h,20260921,1,point,neural_projective,32,2.475458978926482,,1.2259837883816371,1.6585714281233614,0.7068863647220588,0.8125
puma32h,20260921,2,point,neural_projective,32,2.475458978926482,,1.0587095022712107,1.548371155596957,0.6046320088872315,0.96875
puma32h,20260921,3,point,neural_projective,32,2.475458978926482,,0.7407575842993257,1.1765273215510783,0.41477111886144147,0.9375
puma32h,20260921,0,subset,neural_projective,32,2.475458978926482,,0.5969924074655273,0.976228032395196,0.3546259134699185,1.0
puma32h,20260921,1,subset,neural_projective,32,2.475458978926482,,0.5243931504029895,0.7353745770088382,0.28973521787706713,1.0
puma32h,20260921,2,subset,neural_projective,32,2.475458978926482,,0.7486032031146275,1.050323849769882,0.3993382359859677,0.90625
puma32h,20260921,3,subset,neural_projective,32,2.475458978926482,,0.6948310490597279,1.168800769718917,0.4052715219380186,0.78125
puma32h,20260921,0,difference,neural_projective,32,2.475458978926482,,1.5060562610337909,1.877499288944095,0.87922628801474,0.96875
puma32h,20260921,1,difference,neural_projective,32,2.475458978926482,,1.2416638995939828,1.6658412688961346,0.710152984902286,0.9375
puma32h,20260921,2,difference,neural_projective,32,2.475458978926482,,1.176159103555987,1.7098768090136827,0.6991020506917075,1.0
puma32h,20260921,3,difference,neural_projective,32,2.475458978926482,,1.583514995552357,1.8837596385020763,0.8881875558260321,0.8125
puma32h,20260921,0,dense,neural_projective,32,2.475458978926482,,0.9649948650912993,1.4727931165943247,0.5588705789379411,0.9375
puma32h,20260921,1,dense,neural_projective,32,2.475458978926482,,1.1291759308232263,1.5433125532958845,0.649630341679337,0.875
puma32h,20260921,2,dense,neural_projective,32,2.475458978926482,,1.259629890453943,1.6613097103070997,0.7315702008198407,0.9375
puma32h,20260921,3,dense,neural_projective,32,2.475458978926482,,1.0467160845184083,1.4246064608622095,0.5627725616931071,0.90625
puma32h,20260921,0,scaled_dense,neural_projective,32,2.475458978926482,,2.257927893705404,2.3402109691193096,1.3254975644382794,0.9375
puma32h,20260921,1,scaled_dense,neural_projective,32,2.475458978926482,,2.691404264043256,2.4133683228210425,1.5505813539809161,0.875
puma32h,20260921,2,scaled_dense,neural_projective,32,2.475458978926482,,2.9655118342684594,2.5153750903532766,1.7198158670258399,0.9375
puma32h,20260921,3,scaled_dense,neural_projective,32,2.475458978926482,,2.50221582345088,2.267022690537242,1.334930273551557,0.90625
puma32h,20260921,0,point,neural_direct,32,4.905147713138438,,1.1288041522635317,1.7648643452346673,0.6942728368990938,1.0
puma32h,20260921,1,point,neural_direct,32,4.905147713138438,,1.2394497081675149,1.7334269520683803,0.7310898661351714,1.0
puma32h,20260921,2,point,neural_direct,32,4.905147713138438,,1.0788240798673763,1.8077016931547996,0.710120142299043,1.0
puma32h,20260921,3,point,neural_direct,32,4.905147713138438,,0.7933031287598551,1.4620494320750503,0.4994305385991442,0.96875
puma32h,20260921,0,subset,neural_direct,32,4.905147713138438,,0.5947087753130961,1.2070950414529316,0.39143468290287986,1.0
puma32h,20260921,1,subset,neural_direct,32,4.905147713138438,,0.5533831939915905,1.0353169022619146,0.3370396503846262,1.0
