dataset,split_seed,model,variance_temperature,rho,validation_nll
pol,20260921,neural_projective,1.373397156366743,,1.7277544523889836
pol,20260921,neural_direct,1.58521790611373,,1.847648761412105
pol,20260921,bayes_linear,1.17540601442135,,1.5919311376009062
pol,20260921,gp_rbf,1.26698722221452,,1.5314713402992768
pol,20260921,tabpfn_independent,0.7933021656014486,0.0,1.6262655698157729
pol,20260921,tabpfn_projective,0.7989659922146091,0.25,1.619185389989708
pol,20260921,tabicl_independent,14.546926351772077,,2.2682335797628146
