git_commit,git_dirty,task_id,task_seed,seed,alpha,model,split,magnitude_multiplier,training_seconds,residual_usage,gate_mean,mae,rmse,r2,nrmse,relative_error
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.1,PureProgram,iid,1.0,0.0,0.0,0.0,0.12998016627716424,0.15619926156799271,0.9864272500965645,0.11650214548855105,0.12619113634927226
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.1,UnpenalizedResidual,iid,1.0,0.013453960185870528,0.04987988096991337,1.0,0.14373815016788694,0.17404783289253337,0.9831481674845256,0.12981460825143845,0.11908226188343485
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.1,PenalizedScalarResidual,iid,1.0,0.013905058847740293,0.005172003965826197,0.046997521072626114,0.13020703294589758,0.1564237526020535,0.9863882082958493,0.11666958345751761,0.12389698129380146
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.1,AdaptiveResidual,iid,1.0,0.016728000016883016,0.005087200887116115,0.044818822032539174,0.13016043690159212,0.15636102720083286,0.9863991226729216,0.11662279934506103,0.12416444939294655
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.1,PureMLP,iid,1.0,0.02525176596827805,-1.0,-1.0,1.002744954506852,1.210656214418725,0.18463593878229378,0.9029751166104778,0.9110458787280251
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.1,PureProgram,ood,4.0,0.0,0.0,0.0,0.141384059244956,0.1635505135038896,0.9995316817554724,0.02164066183201622,0.025942709549966803
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.1,UnpenalizedResidual,ood,4.0,0.013453960185870528,0.10985503181957972,1.0,0.6623396643072552,0.7907006288951843,0.989053849335613,0.10462385322853963,0.09567607147107286
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.1,PenalizedScalarResidual,ood,4.0,0.013905058847740293,0.009599238362535506,0.046997521072626114,0.13752573474158097,0.15787508957953622,0.9995636203666372,0.020889701610192487,0.025906612735152452
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.1,AdaptiveResidual,ood,4.0,0.016728000016883016,0.009498457477732668,0.0458585737796966,0.13861364938782184,0.1594098848959357,0.9995550945257338,0.02109278251597499,0.026824510723240904
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.1,PureMLP,ood,4.0,0.02525176596827805,-1.0,-1.0,5.4963118234391,6.878150439337163,0.1717134787662533,0.9101024784241315,0.8999404870433059
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.25,PureProgram,iid,1.0,0.0,0.0,0.0,0.3249504096493183,0.39049814710617176,0.9204606364803622,0.28202723896751136,0.28396920890288657
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.25,UnpenalizedResidual,iid,1.0,0.009637293173000216,0.07259887148144041,1.0,0.3375143812620257,0.4056041077019504,0.9141878376791286,0.29293713032128815,0.2833923107056163
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.25,PenalizedScalarResidual,iid,1.0,0.010125696891918778,0.007763537562303745,0.047151826322078705,0.32551807763461865,0.3908886148034719,0.9203014906308176,0.28230924421489,0.27860171524031274
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.25,AdaptiveResidual,iid,1.0,0.013413429027423263,0.0077529760891043775,0.045934821071568877,0.3253757017056519,0.3907120942274927,0.9203734561456988,0.28218175677088214,0.2785593380142073
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.25,PureMLP,iid,1.0,0.04287334089167416,-1.0,-1.0,1.028449240311602,1.2566699305251874,0.17626673740700904,0.9075975223594382,0.9075638977582853
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.25,PureProgram,ood,4.0,0.0,0.0,0.0,0.3534601414503413,0.4088762760692662,0.997099509240999,0.05385620446151934,0.06255728016905493
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.25,UnpenalizedResidual,ood,4.0,0.009637293173000216,0.15579603585594023,1.0,0.9097423757336911,1.1241339604130764,0.9780757978685829,0.14806823471432717,0.11969400226487566
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.25,PenalizedScalarResidual,ood,4.0,0.010125696891918778,0.010277154969628105,0.047151826322078705,0.34725470543817416,0.39737374061630265,0.997260407364173,0.05234111802232536,0.06358019913081409
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.25,AdaptiveResidual,ood,4.0,0.013413429027423263,0.010199233539341225,0.04606142663396895,0.34852652150117147,0.3991807339458754,0.9972354349981374,0.05257913085875999,0.06326021688514752
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.25,PureMLP,ood,4.0,0.04287334089167416,-1.0,-1.0,5.529987970308866,6.906039529164025,0.1725423398208632,0.9096469975650647,0.8988667934471113
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.5,PureProgram,iid,1.0,0.0,0.0,0.0,0.6499008192986366,0.7809962942123435,0.7415586363416136,0.508371285241787,0.5179362649895951
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.5,UnpenalizedResidual,iid,1.0,0.01612148596905172,0.09212370974624777,1.0,0.668352638448195,0.7999392171151369,0.7288696998408255,0.520701738194885,0.5490677611345318
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.5,PenalizedScalarResidual,iid,1.0,0.013937146868556738,0.008180346445131704,0.047417934983968735,0.6512853612961746,0.7820255995958785,0.7408769675943288,0.5090412875255517,0.5151409336267263
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.5,AdaptiveResidual,iid,1.0,0.014867498073726892,0.008219695970443228,0.04712183016818017,0.6511083027304565,0.7818225146586796,0.7410115339098174,0.508909094131931,0.5146535493707496
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.5,PureMLP,iid,1.0,0.04302026308141649,-1.0,-1.0,1.134751653422427,1.415907411422745,0.1505578883397214,0.9216518386355439,0.9198649536863714
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.5,PureProgram,ood,4.0,0.0,0.0,0.0,0.7069202829006827,0.8177525521385324,0.9886182033167047,0.1066855036230102,0.11774848710555752
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.5,UnpenalizedResidual,ood,4.0,0.01612148596905172,0.1837832936411307,1.0,1.0852456575683593,1.4126387457898308,0.9660351864571061,0.18429545176941825,0.15664161632864704
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.5,PenalizedScalarResidual,ood,4.0,0.013937146868556738,0.009728537313082703,0.047417934983968735,0.7021034010403104,0.8077963258037938,0.9888936653827589,0.10538659600367167,0.11955562815254306
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.5,AdaptiveResidual,ood,4.0,0.014867498073726892,0.009686960870720802,0.04643658371060155,0.7028606876289873,0.8089883044078346,0.9888608643408661,0.10554210372706231,0.12004934742147322
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,0.5,PureMLP,ood,4.0,0.04302026308141649,-1.0,-1.0,5.605782922706567,6.954364193129919,0.17684453086719332,0.907279157223843,0.8980409665482224
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,1.0,PureProgram,iid,1.0,0.0,0.0,0.0,1.2998016385972733,1.561992588424687,0.41350661354674545,0.7658285620510993,0.8377223951851926
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,1.0,UnpenalizedResidual,iid,1.0,0.01002628798596561,0.0955431519993814,1.0,1.3221564262385885,1.5847133278839869,0.39632025769550183,0.7769683019946811,0.9159341319625043
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,1.0,PenalizedScalarResidual,iid,1.0,0.009738906053826213,0.006502620443982909,0.04756268858909607,1.3012428379741063,1.5630234853106193,0.4127322004933702,0.766333999967788,0.8309379894353166
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,1.0,AdaptiveResidual,iid,1.0,0.014102246845141053,0.00655214436271948,0.047831257252255455,1.3010524230480907,1.562808261409511,0.4128939195794119,0.7662284779493569,0.8308082890729811
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,1.0,PureMLP,iid,1.0,0.04291704692877829,-1.0,-1.0,1.5232594947883626,1.9380213775992736,0.09713605949506199,0.950191528327283,0.9489885707519704
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,1.0,PureProgram,ood,4.0,0.0,0.0,0.0,1.4138405658013653,1.6355051042770647,0.9567892516444128,0.2078719518251255,0.22994565297577418
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,1.0,UnpenalizedResidual,ood,4.0,0.01002628798596561,0.19776950600721202,1.0,1.5825206954942779,1.9492451666224946,0.9386208440310339,0.24774817046542683,0.250813763175709
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,1.0,PenalizedScalarResidual,ood,4.0,0.009738906053826213,0.009871494697187965,0.04756268858909607,1.4085005049895942,1.6240673918200457,0.9573915168851543,0.20641822379539485,0.22584273754022594
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,1.0,AdaptiveResidual,ood,4.0,0.014102246845141053,0.009716924150336353,0.046662673994433135,1.4091400027430514,1.6249840767709935,0.957343403637499,0.20653473403401407,0.2256980944104265
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,residual-202611000,202611000,0,1.0,PureMLP,ood,4.0,0.04291704692877829,-1.0,-1.0,5.729836098180385,7.039578399870984,0.1994632381582443,0.8947271996769494,0.878793829869357
