dataset,model,seed,train_seconds,heldout_nll,rmse,pit_calibration_error,mean_additivity_violation,scale_violation,variance_polarization_violation
Electricity,direct_mixture4_matched,20261302.0,12.442235403306162,0.7358838319778442,0.5481375058492025,0.039040801115334034,0.12550686796506247,0.3422414188583692,0.48152581850687665
Electricity,joint_gaussian_matched,20261302.0,12.21499113769581,0.4498891532421112,0.43613972266515094,0.008412904338911176,8.96211294805956e-08,2.817843108478731e-07,3.4916074772202893e-07
JenaWeather,direct_mixture4_matched,20261302.0,12.506015902074674,0.32556892434755963,0.46201427777608234,0.021484369412064552,0.08508137861887614,0.3226609192788601,0.4683590034643809
JenaWeather,joint_gaussian_matched,20261302.0,12.041265789652243,0.12227144589026769,0.4152451852957408,0.034387655556201935,8.327519177934543e-08,2.8929545929183104e-07,5.012779714282564e-07
Traffic,direct_mixture4_matched,20261302.0,12.43179547926411,1.285295804341634,1.0342203776041667,0.08349790175755818,0.1666991114616394,0.4386829634507497,0.7518446445465088
Traffic,joint_gaussian_matched,20261302.0,12.159260708993921,2.766321619351705,0.842949906984965,0.035988141472140946,9.191996734140655e-08,1.361494372057829e-07,1.3473682258791086e-07
