git_commit,git_dirty,task_id,task_seed,seed,n_regimes,model,split,training_seconds,regime_accuracy,functional_recovery,operator_accuracy,mae,rmse,r2,nrmse,relative_error
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,0,2,MLP,iid,1.1992514592129737,-1.0,-1.0,-1.0,0.022441438916033007,0.03238790571779182,0.9995209510796628,0.021887186213334527,0.023127913310202735
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,0,2,RandomForest,iid,0.35719360900111496,-1.0,-1.0,-1.0,0.313325622327934,0.5112862804593318,0.8806170210563057,0.3455184205562626,0.2925275560434497
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,0,2,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,0,2,HardProgramRouter,ood,0.03744548512622714,1.0,0.0,1.0,0.03328672284260392,0.037296178145348795,0.9999983317286576,0.001291615787456405,0.0012525437977465867
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,0,2,SingleProgram,ood,0.020966002019122243,-1.0,-1.0,-1.0,16.035795277308353,20.841408938180127,0.47905463460454345,0.7217654504030077,0.7059857219877108
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,0,2,NeuralMoE,ood,1.7846601728815585,0.693359375,-1.0,-1.0,16.514994575041783,19.707992106019347,0.5341750053429555,0.682513732211334,0.5828116042365548
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,0,2,MLP,ood,1.1992514592129737,-1.0,-1.0,-1.0,13.405295321383164,16.537204213129606,0.672008788347819,0.5727051699192011,0.4597274376907672
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,0,2,RandomForest,ood,0.35719360900111496,-1.0,-1.0,-1.0,24.401306177953792,27.385919459202444,0.10051757614865164,0.9484104722383386,0.9356994522273087
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,1,2,OracleRouter,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,1,2,HardProgramRouter,iid,0.03801200888119638,1.0,1.0,1.0,0.0011183966342969143,0.0013128437974063065,0.9999993013573177,0.0008358484804416713,0.0014755350237849738
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,1,2,SingleProgram,iid,0.021020505111664534,-1.0,-1.0,-1.0,0.9494893385800651,1.2705313163730718,0.3456656051546638,0.8089093860534294,0.9252217940574703
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,1,2,NeuralMoE,iid,1.778907516039908,1.0,-1.0,-1.0,0.03233272335194215,0.04677693408051176,0.9991130635408674,0.02978147845780283,0.030389763145834886
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,1,2,MLP,iid,1.0618153118994087,-1.0,-1.0,-1.0,0.026660456078957395,0.04183420372458611,0.9992905986424853,0.026634589494016397,0.023686433694268278
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,1,2,RandomForest,iid,0.3557568450924009,-1.0,-1.0,-1.0,0.4229090523266894,0.6316808181568837,0.8382574151127117,0.4021723323244507,0.3933795066324709
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,1,2,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,1,2,HardProgramRouter,ood,0.03801200888119638,1.0,1.0,1.0,0.016687469091266394,0.01929543580900306,0.999999576411973,0.0006508364056929001,0.0007164122650822769
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,1,2,SingleProgram,ood,0.021020505111664534,-1.0,-1.0,-1.0,16.115817387188144,21.06437843572092,0.49518553702109747,0.7105029647924788,0.7252384060874675
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,1,2,NeuralMoE,ood,1.778907516039908,0.7392578125,-1.0,-1.0,15.531526630267763,18.714580514033347,0.6015308662957453,0.6312441157779252,0.5328157746320735
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,1,2,MLP,ood,1.0618153118994087,-1.0,-1.0,-1.0,14.262585768461577,17.515495047093463,0.6509566849026175,0.5907988787204851,0.4753786654827966
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,1,2,RandomForest,ood,0.3557568450924009,-1.0,-1.0,-1.0,24.71796281218686,27.89826304419409,0.11449947820575967,0.9410103728409375,0.9280701444317818
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,2,2,OracleRouter,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,2,2,HardProgramRouter,iid,0.050046352902427316,1.0,0.0,1.0,0.0030521268846825933,0.003560011413674134,0.9999952397000379,0.0021818111655450938,0.003959559970049278
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,2,2,SingleProgram,iid,0.02826594188809395,-1.0,-1.0,-1.0,0.9759053144721008,1.3068495646187497,0.35852057061188924,0.8009241096309379,0.9467590363611607
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,2,2,NeuralMoE,iid,1.4130657161585987,0.951171875,-1.0,-1.0,0.04138146346545568,0.060161493939832014,0.9986405327067865,0.03687095460133094,0.04226499991440877
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,2,2,MLP,iid,0.7981372179929167,-1.0,-1.0,-1.0,0.02477025177600467,0.034616595660207465,0.9995499090819485,0.02121534628639082,0.025074106023181712
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,2,2,RandomForest,iid,0.3471088130027056,-1.0,-1.0,-1.0,0.35655634100211064,0.528716254111632,0.8950030066217926,0.3240323955690348,0.31338591906680113
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,2,2,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,2,2,HardProgramRouter,ood,0.050046352902427316,1.0,0.0,1.0,0.04908409481868148,0.06084895811776792,0.9999959280345996,0.002017911147804615,0.002330198760450654
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,2,2,SingleProgram,ood,0.02826594188809395,-1.0,-1.0,-1.0,16.77868076104278,22.15092030878789,0.4603883273891496,0.7345826519942126,0.7263229674597431
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,2,2,NeuralMoE,ood,1.4130657161585987,0.62890625,-1.0,-1.0,17.23433875387127,20.33225505493579,0.5453587006400438,0.6742709391334882,0.6048628167923313
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,2,2,MLP,ood,0.7981372179929167,-1.0,-1.0,-1.0,14.064373102628451,17.239658794401215,0.6731450109369556,0.5717123306900459,0.4774197229827255
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,2,2,RandomForest,ood,0.3471088130027056,-1.0,-1.0,-1.0,25.150044245650953,28.415537773999507,0.11200699339989972,0.9423338084777072,0.928913942521387
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,3,2,OracleRouter,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,3,2,HardProgramRouter,iid,0.03840926708653569,1.0,1.0,1.0,0.0010203837331950183,0.0013368790356449718,0.9999992688595607,0.0008550675056998941,0.001055767568258383
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,3,2,SingleProgram,iid,0.02146801888011396,-1.0,-1.0,-1.0,0.9083780883959172,1.2388461384997809,0.37215661560149493,0.7923656885545367,0.8960189352354899
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,3,2,NeuralMoE,iid,1.5323123149573803,0.693359375,-1.0,-1.0,0.04403065722749844,0.07199544499349028,0.9978795569139405,0.04604826908863735,0.04301239156886585
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,3,2,MLP,iid,0.7797935579437762,-1.0,-1.0,-1.0,0.030615390438246237,0.0496785879859448,0.9989903866924709,0.03177441278024152,0.030565687333584425
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,3,2,RandomForest,iid,0.3487586989067495,-1.0,-1.0,-1.0,0.3896498434282029,0.5677444904163257,0.8681371566273095,0.3631292378378399,0.36838720315079837
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,3,2,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,3,2,HardProgramRouter,ood,0.03840926708653569,1.0,1.0,1.0,0.02171232830733061,0.024554244720368122,0.9999992694676277,0.0008547118650644583,0.0009215499743019542
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,3,2,SingleProgram,ood,0.02146801888011396,-1.0,-1.0,-1.0,15.881378317968483,20.61758076082713,0.48493538519804624,0.7176800225740951,0.7453725803253402
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,3,2,NeuralMoE,ood,1.5323123149573803,0.5087890625,-1.0,-1.0,16.11726091707169,19.244656633716662,0.5512477497579631,0.6698897299123469,0.5834062176462529
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,3,2,MLP,ood,0.7797935579437762,-1.0,-1.0,-1.0,13.943668816606078,17.166362764703674,0.6429386211950407,0.5975461311103597,0.49678430296704895
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,3,2,RandomForest,ood,0.3487586989067495,-1.0,-1.0,-1.0,23.928229852792406,26.98021581929178,0.1179826167159026,0.9391578053150051,0.9324983188970728
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,4,2,OracleRouter,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,4,2,HardProgramRouter,iid,0.04049042286351323,1.0,0.0,1.0,0.0015345267727866485,0.0020888504968934758,0.9999981744166578,0.0013511414959762557,0.001719494448614232
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,4,2,SingleProgram,iid,0.021481780102476478,-1.0,-1.0,-1.0,0.9245819016853716,1.2538429612199047,0.3422312431025938,0.8110294426822039,0.6870957383419354
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,4,2,NeuralMoE,iid,1.6836187629960477,0.7685546875,-1.0,-1.0,0.04285842804273443,0.06316023256760978,0.9983309306205292,0.04085424555013544,0.04411913218885315
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,4,2,MLP,iid,1.2041852448601276,-1.0,-1.0,-1.0,0.028073091903650038,0.041880747342183604,0.9992661356439565,0.027089930897724403,0.026212831932444038
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,4,2,RandomForest,iid,0.2780391648411751,-1.0,-1.0,-1.0,0.3155299367937295,0.49809243704656264,0.896197731724012,0.32218359405157176,0.27939787167969077
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,4,2,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,4,2,HardProgramRouter,ood,0.04049042286351323,1.0,1.0,1.0,0.021491060499101877,0.026306718766128268,0.9999991884664302,0.0009008515803437293,0.0006088091836753636
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,4,2,SingleProgram,ood,0.021481780102476478,-1.0,-1.0,-1.0,22.342604047153145,27.91618570223138,0.08612818593735971,0.9559664293596508,0.5546325578969866
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,4,2,NeuralMoE,ood,1.6836187629960477,0.6005859375,-1.0,-1.0,16.363909896230325,19.48159351140626,0.5549363959494631,0.6671308747543745,0.596824150152989
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,4,2,MLP,ood,1.2041852448601276,-1.0,-1.0,-1.0,13.761949381922022,16.9951010960332,0.6612957623671211,0.5819830217737275,0.48734110859064217
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613200-r2,202613200,4,2,RandomForest,ood,0.2780391648411751,-1.0,-1.0,-1.0,24.799150297247266,27.78997194554018,0.09437304095101284,0.9516443448310861,0.9533665587879154
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,0,2,OracleRouter,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,0,2,HardProgramRouter,iid,0.050234836991876364,1.0,0.0,1.0,0.00333087289424272,0.003777911196748956,0.9999937355466902,0.0025028889926925653,0.003181344515470351
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,0,2,SingleProgram,iid,0.021844286937266588,-1.0,-1.0,-1.0,1.009421508436891,1.2628287498345434,0.30004743813705526,0.8366316763444621,0.9127593746376461
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,0,2,NeuralMoE,iid,1.7438554919790477,0.9892578125,-1.0,-1.0,0.0281045193374152,0.03938134669865234,0.9993192920653778,0.026090380116474843,0.022357752604846515
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,0,2,MLP,iid,1.3777300531510264,-1.0,-1.0,-1.0,0.02086822595229565,0.03273101495591721,0.9995297826697477,0.021684495157884644,0.014663536711992558
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,0,2,RandomForest,iid,0.4487313840072602,-1.0,-1.0,-1.0,0.14638879048749698,0.22306797033669754,0.9781599253889788,0.14778387804838924,0.09580827593820791
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,0,2,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,0,2,HardProgramRouter,ood,0.050234836991876364,1.0,0.0,1.0,0.013783000963712766,0.023742514320989658,0.9999981476017149,0.0013610283924730645,0.001068250650905086
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,0,2,SingleProgram,ood,0.021844286937266588,-1.0,-1.0,-1.0,11.010710885486333,18.60854736059467,-0.13790471571090368,1.0667261671632997,0.6466959806737165
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,0,2,NeuralMoE,ood,1.7438554919790477,0.5517578125,-1.0,-1.0,7.902736572956201,11.929030679983429,0.5323819526415146,0.6838260358881384,0.5625537257132276
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,0,2,MLP,ood,1.3777300531510264,-1.0,-1.0,-1.0,7.293134786334122,10.883070051129694,0.6107901683779142,0.6238668380528699,0.4850358054508882
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,0,2,RandomForest,ood,0.4487313840072602,-1.0,-1.0,-1.0,11.221474910737815,17.751067948649826,-0.03545189162689355,1.0175715658502322,0.8305063579270562
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,1,2,OracleRouter,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,1,2,HardProgramRouter,iid,0.04806183301843703,1.0,0.0,1.0,0.0029617158928723075,0.0035283720326909672,0.9999951024990326,0.0022130298162204424,0.0024031411579938256
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,1,2,SingleProgram,iid,0.021931336959823966,-1.0,-1.0,-1.0,1.0447623479592714,1.3261400732917823,0.30816172364782823,0.8317681626223571,0.8050801003415289
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,1,2,NeuralMoE,iid,1.8117766799405217,0.982421875,-1.0,-1.0,0.01932734455621632,0.027317460871480282,0.999706433531965,0.017133781486731343,0.013026747346952201
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,1,2,MLP,iid,1.3052531508728862,-1.0,-1.0,-1.0,0.016883947850268255,0.023360968132630694,0.9997853121521674,0.014652230131712796,0.012262491644547211
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,1,2,RandomForest,iid,0.3749965869355947,-1.0,-1.0,-1.0,0.0851577113035071,0.13198357601624663,0.9931472392327381,0.08278140351106598,0.051148043882610336
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,1,2,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,1,2,HardProgramRouter,ood,0.04806183301843703,1.0,0.0,1.0,0.02485814922147256,0.03538681901466755,0.9999962514450291,0.0019361185322236414,0.002296097640460986
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,1,2,SingleProgram,ood,0.021931336959823966,-1.0,-1.0,-1.0,15.443376904690012,18.44079737772427,-0.017982298334790148,1.0089510881776134,1.3500094789603985
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,1,2,NeuralMoE,ood,1.8117766799405217,0.654296875,-1.0,-1.0,8.95704851296614,12.218615318923995,0.5530851163085679,0.6685169285002678,0.593320692890154
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,1,2,MLP,ood,1.3052531508728862,-1.0,-1.0,-1.0,7.290894802514231,11.561058281859061,0.599893123657861,0.632540019557766,0.48889559008554073
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,1,2,RandomForest,ood,0.3749965869355947,-1.0,-1.0,-1.0,11.392560385982488,18.406561907511428,-0.014206024318013544,1.007077963376229,0.8050101835643488
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,2,2,OracleRouter,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,2,2,HardProgramRouter,iid,0.037421208107843995,1.0,1.0,1.0,0.001026597022776743,0.0012841992690879648,0.9999993407148103,0.0008119637859173679,0.0006074305387084538
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,2,2,SingleProgram,iid,0.021469881990924478,-1.0,-1.0,-1.0,1.0864757070060118,1.3510870167772127,0.2702482850413366,0.8542550643447561,0.8491578689319665
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,2,2,NeuralMoE,iid,1.7454726609867066,0.8076171875,-1.0,-1.0,0.02840102230087882,0.04142668990103781,0.9993139291775598,0.026192953679190573,0.020949040455708487
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,2,2,MLP,iid,0.8752205139026046,-1.0,-1.0,-1.0,0.019152842198811415,0.028638877257008307,0.999672115822879,0.018107572369619875,0.013119707926426952
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,2,2,RandomForest,iid,0.42788288998417556,-1.0,-1.0,-1.0,0.1183143726816794,0.20715525058724835,0.9828446187538392,0.1309785526189719,0.07006180198278089
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,2,2,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,2,2,HardProgramRouter,ood,0.037421208107843995,1.0,0.0,1.0,0.010163687470594596,0.019821219565730214,0.9999987391560008,0.0011228731002265813,0.00034472314984010074
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,2,2,SingleProgram,ood,0.021469881990924478,-1.0,-1.0,-1.0,15.154600238908642,18.097616897739616,-0.05109844157737342,1.0252309210989363,1.2982829231774056
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,2,2,NeuralMoE,ood,1.7454726609867066,0.5458984375,-1.0,-1.0,9.101405998982955,12.37149502205577,0.5088151302304408,0.7008458245360097,0.6243944149917069
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,2,2,MLP,ood,0.8752205139026046,-1.0,-1.0,-1.0,7.237606010661693,11.011910065714806,0.610842035808728,0.623825267355589,0.4900608901942354
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,2,2,RandomForest,ood,0.42788288998417556,-1.0,-1.0,-1.0,11.184098172242791,17.719751040324898,-0.007664231076999872,1.003824800987204,0.8061800044715539
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,3,2,OracleRouter,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,3,2,HardProgramRouter,iid,0.037168247159570456,1.0,0.0,1.0,0.002164418469322804,0.002274856766345102,0.9999980388207231,0.0014004211069738308,0.0021160306615411804
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,3,2,SingleProgram,iid,0.021117110969498754,-1.0,-1.0,-1.0,1.086263939734553,1.3660462293744307,0.2928037074136508,0.8409496373662035,0.9117380088014349
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,3,2,NeuralMoE,iid,1.5947030039969832,1.0,-1.0,-1.0,0.02269678847737122,0.034802601729305965,0.9995409789471996,0.02142477661027837,0.015120812281062197
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,3,2,MLP,iid,0.8857405551243573,-1.0,-1.0,-1.0,0.024119412174980148,0.03569186446005489,0.9995172217994277,0.021972214284689318,0.017900928209485075
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,3,2,RandomForest,iid,0.4034960719291121,-1.0,-1.0,-1.0,0.08513181161816118,0.13621895003032644,0.9929679129472366,0.08385754022604837,0.05437989290330588
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,3,2,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,3,2,HardProgramRouter,ood,0.037168247159570456,1.0,1.0,1.0,0.0038541668145626318,0.004753615374684937,0.9999999343553794,0.0002562120618364199,0.00037867229375271614
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,3,2,SingleProgram,ood,0.021117110969498754,-1.0,-1.0,-1.0,12.08540095834178,20.188137826793366,-0.1839778747570029,1.0881074738999834,0.6817231656124989
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,3,2,NeuralMoE,ood,1.5947030039969832,0.6845703125,-1.0,-1.0,8.518583184137242,13.027560547579728,0.5069655508859476,0.7021641183612647,0.5382927136875011
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,3,2,MLP,ood,0.8857405551243573,-1.0,-1.0,-1.0,8.110772851126967,13.338008414459967,0.4831874649417762,0.7188967485378019,0.5100088911994194
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,3,2,RandomForest,ood,0.4034960719291121,-1.0,-1.0,-1.0,11.719724916857235,18.67863186774262,-0.01354069339510211,1.006747581767695,0.8078277282867481
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,4,2,OracleRouter,iid,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,4,2,HardProgramRouter,iid,0.0382078040856868,1.0,1.0,1.0,0.0012737940876016707,0.0014767807882671302,0.9999991044656495,0.0009463267672687895,0.0010650845113059646
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,4,2,SingleProgram,iid,0.022340652998536825,-1.0,-1.0,-1.0,1.072837776424556,1.3452366540444582,0.25689947958268855,0.8620327838413755,0.8018760781789647
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,4,2,NeuralMoE,iid,1.7195392739959061,1.0,-1.0,-1.0,0.0163515665210566,0.024351292747504992,0.9997565026581178,0.015604401362508727,0.011087831104956727
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,4,2,MLP,iid,0.9378768401220441,-1.0,-1.0,-1.0,0.019877524584619083,0.029414886880139355,0.9996447087218957,0.018849171814811164,0.012831229004331056
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,4,2,RandomForest,iid,0.42003165907226503,-1.0,-1.0,-1.0,0.0864565922915381,0.12896781316541564,0.9931701234672663,0.08264306705788249,0.053822482481562
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,4,2,OracleRouter,ood,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,regime-scale-202613201-r2,202613201,4,2,HardProgramRouter,ood,0.0382078040856868,1.0,1.0,1.0,0.009045770682860166,0.012132078168268135,0.999999581465066,0.0006469427594434681,0.0008242363356211037
