dataset,openml_id,openml_version,problem_type,model,model_seed,pipeline,representation_id,reference_id,family,variant,scope,member,repair,is_reference,n_train,n_validation,n_test,rmse,mae,prediction_rmse_normalized,prediction_pearson,prediction_spearman,fit_seconds,predict_seconds,transform_metadata_json
wine-quality-red,40691,1,regression,tabm_d,0,numeric_code,T6_basis_cond_le_3_m1,basis_reference__density,T6,cond_le_3,one,1,none,False,1023,256,320,0.6571513262803728,0.5027159348130226,0.10248360820699232,0.9884760992607066,0.9871886824755803,0.2604744720738381,0.007808715803548694,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":1.5337210605151146,""feature"":""density"",""matrix"":[[0.5859393098135706,-0.9827299317276466,0.3429340748964341,0.05422725238097134,-0.5732716091502439,0.09647178280750543,0.048275683879389075,-0.2633832705658215],[-0.11589156633891248,-0.17607431191600645,0.522973371274531,-0.6008959277439249,0.23750987222517056,-0.7586559452212128,-0.33249628577591617,0.4694366211795196],[-0.26704809338247787,0.18771111034771046,0.6318567113335257,0.16755859804570802,-0.4213460865666595,-0.1910702702244137,0.5743017358505995,-0.4642833375050366],[0.1928213750960068,0.6716171594114158,0.5603479028181617,-0.1937077075859229,-0.28601141723817247,0.8180580656785247,-0.16523959051107254,0.35105962684325054],[-0.48573416089449206,-0.3288775284156954,0.13448633200586685,-0.3786277845134698,0.8097099019192868,0.4045000933084821,0.7155499579258401,-0.018114650039419162],[0.2373065941721309,0.2818826230917366,0.1711142849340797,-0.5176393324928237,0.34031403709075003,0.17636963263852543,-0.34632178533758495,-0.921889382706463],[0.7856846108593958,0.15999074501760283,0.14944197686039198,0.370402702828281,0.4721379498521003,-0.20887777617548817,0.488194033105608,0.17970740540453023],[0.0707397019239744,0.3395691563963364,-0.6374493081351811,-0.7411647392636743,-0.3586133941565156,-0.15289302598128354,0.5122044288531263,0.1539383176063998]],""width"":0.0006500000000000394}"
wine-quality-red,40691,1,regression,tabm_d,0,numeric_code,T6_basis_cond_le_3_m2,basis_reference__density,T6,cond_le_3,one,2,none,False,1023,256,320,0.6696088738896713,0.520110122859478,0.18772589920386526,0.960507834463466,0.9559889512777718,0.253061241004616,0.009743381990119815,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":2.3791077777924925,""feature"":""density"",""matrix"":[[0.24628943902537195,-0.28636144723388024,-0.6125608185542621,0.24231022393451634,0.9340114377917282,-0.1506021358326923,1.0103933947679697,-0.7391529130410701],[1.1844044305485237,0.1600273266404053,0.10121997235994297,-0.6217895754506538,-0.35528960516547875,0.6310306289867234,0.3728102868102818,0.8360937393304133],[-0.3041081597900554,0.023733501294148873,0.18217472963706646,0.5848210758228121,0.9951851373062601,-0.4287857746188809,-0.25064298194065693,1.2639539133119246],[0.3722510505184883,-0.06713772506419559,0.9460157607847582,0.5782379840940155,0.21667685708948245,1.0360363360768008,0.26478601351580283,-0.6418107146513814],[0.8319093222071254,-0.9747981648147038,-0.7762424421980829,0.074035977271417,-0.8124038156996567,0.08795781795984041,-0.7669184452555596,0.44631053985559843],[0.2165177970385602,0.7448709702232846,-0.18939029263244356,0.8209562431723435,-0.05865110107690707,0.11620830730246738,0.33053075910315083,0.11447175779632772],[0.46499972382533117,0.29987780548792436,-0.603128449697198,-0.07186585540796016,0.6279998533379731,0.6430571219806107,-0.8548352788516517,0.1083000984025876],[0.774853422301503,0.6187822534199304,0.49818999469694225,0.23282479642548393,0.15715192442519174,-0.9738717261545878,-0.30390861369134453,0.08662518876960248]],""width"":0.0006500000000000394}"
wine-quality-red,40691,1,regression,tabm_d,0,numeric_code,T6_basis_cond_le_3_m3,basis_reference__density,T6,cond_le_3,one,3,none,False,1023,256,320,0.6601582747050709,0.5040609657764434,0.11367515582747267,0.9859300393241489,0.9798043127370675,0.37288023298606277,0.008570165140554309,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":1.5138318686037258,""feature"":""density"",""matrix"":[[0.013081631821653955,-0.09593901957889789,-0.5252320016868843,0.2916052999661357,0.7452983886069858,0.11298108940286367,0.5616833640551657,0.4014566766227609],[-0.4605708102634949,0.3977138028646918,-0.45597744653228095,-0.5410591315454324,0.2376311220319163,-0.31445957667930186,-0.6087142325943374,0.5243156450240496],[-0.3069673643549658,-0.7810952394619134,0.6195907976680876,-0.02220402183764263,0.2988472030411479,-0.4126400001449448,-0.42860475438713197,0.29426790263782654],[-0.2892770985846567,0.6054063501027876,0.3584282016098438,0.4393947753098923,0.5931553483576564,0.1547241215780005,-0.06978314012838409,-0.6138663165105273],[-0.38624914755425577,-0.3441711267447174,0.12797768230512563,-0.9239216010248023,0.3727970323570295,0.5097497721318653,0.376704412685735,-0.26587994610985705],[0.9544441371466896,0.24360965220711917,0.34094291358019724,-0.3776819503619396,0.5900834530504073,0.006680410729583215,-0.1776440727605783,-0.1267405409115397],[-0.059365169443639655,0.5703716339368651,0.5339178264764047,-0.22869268445660426,-0.28809098965759217,-0.655498178870673,0.5660290450525793,0.3870649395251533],[-0.06705690739031434,0.11510833969602399,0.1905794083405079,0.028660855129330635,-0.2084202273985691,0.7261464760831915,-0.06584880277964042,0.8208349556755921]],""width"":0.0006500000000000394}"
wine-quality-red,40691,1,regression,tabm_d,0,numeric_code,T6_basis_cond_le_3_m4,basis_reference__density,T6,cond_le_3,one,4,none,False,1023,256,320,0.6663914195295954,0.508328603208065,0.10993655406562045,0.9872472801206561,0.982798124610324,0.35839297296479344,0.00969698210246861,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":1.5118259798627827,""feature"":""density"",""matrix"":[[0.10437340438395266,0.19304056483387647,0.1964703803242613,-0.5232620495659253,-0.14522285585199704,0.3129592934442569,-0.16215914051707167,0.9399405393096906],[-0.8519602002521658,-0.016940056994107566,0.030215468852169792,-0.2878260287445317,0.7865415521348108,-0.3757640491525557,-0.1824339254622911,0.12705825845551405],[0.4672607212144967,0.012190753863752596,-0.4607785315291158,0.44596327880866493,0.6132301917312805,0.08007946642501634,-0.7398188881321216,0.23027441483530903],[-0.6463275440740747,0.6230441046289253,-0.4527672526587426,0.3760979340909916,-0.4487922140845912,0.1491395494023615,-0.18235870073809216,0.26517530742507395],[-0.23076275503195867,-0.09746153193863288,0.5739678822797682,0.6933045697545654,-0.15223029711797556,-0.47211977646996145,-0.43583533305999317,0.49135962745151057],[0.040304681068366544,-0.002328521549936101,0.30596814736250044,-0.35599910383356237,-0.24777993054506234,0.6888630614206002,-0.7841281736162785,-0.5176833139583276],[-0.46622230616870886,-0.8499503553342359,-0.0669051541087083,0.39837675085698343,0.04630982331257672,0.6587135856788173,0.3461538686412598,-0.042580535603527626],[-0.0044319623285625186,0.704155707517118,0.5555205267868788,0.20478700439194222,0.6041263983956557,0.4168642557069282,0.43057793389213606,-0.13870765903837579]],""width"":0.0006500000000000394}"
wine-quality-red,40691,1,regression,tabm_d,0,numeric_code,T6_basis_cond_le_3_m5,basis_reference__density,T6,cond_le_3,one,5,none,False,1023,256,320,0.661097672088042,0.5015536546707153,0.10325400161857402,0.9885513203090944,0.9840549762738122,0.3724390589632094,0.008222189964726567,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":2.825659763419574,""feature"":""density"",""matrix"":[[0.05477184883550918,-0.5840703964214866,-0.9685284433177761,0.3120043146798943,1.097290927341945,0.8413348718682558,-0.13803089982789776,-0.15801547312047],[-0.6519477822094268,-0.6641418532685164,0.35931131741584366,-0.17785029414096995,-0.5238266630916646,0.9404018079604017,0.8594016435221127,-0.4753502997737659],[-0.9225134830920245,-1.3346812070668441,0.2764331117275731,-0.08368040820204607,0.46342432017888924,-0.2930683104231081,0.8142152636649821,0.5619955098717521],[0.22881215769420912,0.27321952597573396,-0.00330139052184099,0.7300132877381966,-0.07249825168130672,0.9627748317375047,0.22944665298892197,0.827273233771027],[-0.5112150884568815,0.32238109588149366,-1.1714288546259095,-0.7993014175024337,-0.1357805538517176,0.49625912181939874,-0.009345944357028147,0.7279643936012179],[0.5064948814951361,0.6979114421582705,-0.9079091007585276,0.6295742020725058,-0.46495117925579704,-0.6540799896186513,0.8605527346272804,-0.27091543585048333],[0.8104899906493889,-0.5399811691513977,-0.6270501391959596,-0.38747613654685203,-1.2205709284308819,-0.5618673875557005,0.19935162910188473,0.06906036455978469],[-0.245563207018828,-0.631246274884379,-0.12193394937304343,0.8967828264367187,-0.31347430450887837,-1.1210344035622775,-1.511475088528928,-0.7318565976518194]],""width"":0.0006500000000000394}"
wine-quality-red,40691,1,regression,tabm_d,0,numeric_code,T6_basis_cond_le_3_m6,basis_reference__density,T6,cond_le_3,one,6,none,False,1023,256,320,0.6805787292497001,0.5295821368694306,0.22770933209694239,0.9411357765540528,0.9326320916490961,0.206364685902372,0.011450513964518905,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":2.121135875827373,""feature"":""density"",""matrix"":[[1.335384337142708,-0.5103841555296288,-0.11168414929894302,-0.16957818012830755,0.17258574646652258,-0.4131418496524498,-0.21193052117783862,0.6790002186358581],[0.5329392406002816,0.6264122505639337,0.7584633434511028,0.20265662867482695,0.21524810673476222,0.3488966143745246,-0.276646438065158,-0.256622862757071],[-0.24444710017208812,-0.45848559544808404,0.4431371563592071,-0.12029398308842207,0.4352568883428254,-0.022819462323371613,1.433741567360734,-0.05062434813559885],[0.3176294149522967,0.27610123939941184,0.2524028128461249,0.4517526931927213,-0.7635421874530478,-0.8653677642322483,0.4900061734478937,-0.5583808428233445],[0.251239618063606,0.29075635181721654,-0.8970186588576736,-0.1581858480226915,0.1293109173069542,0.2331105978668752,0.15417903802362318,-0.7116261599552777],[0.05026002964372009,-0.05417847370663142,-0.12416364628262226,0.05427259048313114,-0.9360405604268823,1.4132307492377683,0.07666514924003205,0.4599928591300174],[0.1366513356623885,-0.5519705452006591,0.6684939464538829,-0.8609763728537336,-0.5421288291304596,0.20546844304380843,0.34142453260381017,-0.4168194273931375],[-0.06149587429593105,1.2665320723505453,0.11891170136146141,-0.5680040463030528,-0.018388887938538292,-0.6790202490355738,0.48538840826885726,0.41764734194646896]],""width"":0.0006500000000000394}"
wine-quality-red,40691,1,regression,tabm_d,0,numeric_code,T6_basis_cond_le_3_m7,basis_reference__density,T6,cond_le_3,one,7,none,False,1023,256,320,0.6683282928069654,0.5085100218653679,0.11886434883716135,0.9861910584385422,0.9787151877815855,0.3622111058793962,0.008890957105904818,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":2.441375592054816,""feature"":""density"",""matrix"":[[-0.7931003761202033,-0.4348030957142302,-0.39252445923989754,-0.7142593371927357,-0.7451299125739477,-0.6271307489266406,0.28575088550957406,-0.14446349043999518],[1.2731218535538698,-0.42491252117287365,0.5764161499393831,-0.06740592920371971,0.08002722431893486,-1.090821154499899,0.2751113978061377,-0.5654795035277599],[0.14614771183606334,-0.23853151421897856,1.0579104660200542,-0.30967340594744514,-1.089062896097887,0.4680785155920502,0.5865393142269503,0.1756941658953073],[0.36850895994625094,0.7969456742997891,0.4587993335779,-0.14431301259410742,0.8104885444443162,-0.3753351290740535,1.212038385304063,0.04205492341586076],[0.5005151801452755,0.7138744994024576,-0.6888084917529589,-0.6824491305227148,-0.09924037489678962,0.3792634643633533,0.3844555404975805,-0.7822348011982265],[-0.7951642477964895,-1.4319149445476262,0.03605011027763168,0.24902688069850032,0.14484771553754644,-0.01811011732205282,0.5271390532711148,-0.9132975193750655],[-0.10374317281444018,0.5526162082300814,0.8705150775449275,-0.6264442302858363,0.1323897443085774,-0.1655466411268493,-0.1308585946716379,-0.3547056100392019],[-0.4065412366089516,0.900516107314175,0.40675587412167397,0.7628120723194936,-0.6351848973843808,-0.25195967676718584,0.09851220512202769,-0.28535633892810325]],""width"":0.0006500000000000394}"
wine-quality-red,40691,1,regression,tabm_d,0,numeric_code,T6_basis_cond_le_10_m0,basis_reference__density,T6,cond_le_10,one,0,none,False,1023,256,320,0.66397069063301,0.5091887578368187,0.10825469525219913,0.9886837177041502,0.9863050044266302,0.35125335305929184,0.009943975135684013,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":7.5438140304794015,""feature"":""density"",""matrix"":[[-0.1365648379028077,0.8545465468966023,-0.89118576459574,0.8376193628608535,3.380683344626905,-0.37687136865214726,-0.05253701203581661,0.13682454205578143],[-0.2148823531602397,1.8885266085514953,0.17417075831118514,1.235611278014025,1.1179519471564983,0.7161261834068355,-1.5980743374131252,0.44668028462590825],[-0.13262563890554552,-0.3019476412836728,-2.0605072199274703,-1.0498259446255338,1.1659322069084355,-3.1038208539611967,0.5169063020707142,-1.7583668569933224],[0.21885581223299025,-1.1879294445895718,-0.018683513397012456,0.31814926083742046,1.0898660511933544,-0.8159870948562812,0.49629851193693675,1.735172007954807],[2.124625387947385,1.9437496538825225,0.3993658274577896,1.674800072808843,-3.255376288228124,0.8902849825301974,0.5866888020414375,-0.23626605250164917],[-1.4262214707681544,1.4617742113011345,-0.9938055688459478,-1.4066302131759965,-0.19767273793677614,-2.577030459037663,4.015952089291798,-0.08646008103571434],[-1.6727214166682427,-1.7210848616343106,-1.911645987540867,-0.24440988711842088,0.9032184420430743,-0.39926264855742855,-0.014171574463021261,-0.4131990711584686],[-0.8592870299623022,-0.2411792412435246,0.1567002272159374,1.5486766896601944,2.5876932306578913,-1.77619988666222,1.2912562793687417,0.3257847149651487]],""width"":0.0006500000000000394}"
wine-quality-red,40691,1,regression,tabm_d,0,numeric_code,T6_basis_cond_le_10_m1,basis_reference__density,T6,cond_le_10,one,1,none,False,1023,256,320,0.6663508180436183,0.5080413222312927,0.10863396099438491,0.986973571260406,0.9842249002749364,0.3556791429873556,0.011476602870970964,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":7.273999983431162,""feature"":""density"",""matrix"":[[2.0786629907560297,-0.20554329129491297,-0.33162309891862174,-0.49516997849224303,-0.5670539280689001,0.17580375272075185,-1.2109178078829874,2.087348067568255],[0.8475882993936226,1.0298752845896577,-1.8674293441981569,-0.27700386628556095,-0.48930212923649957,2.4776449834379557,1.0192020081692934,-0.5145978883134135],[-2.268092932476327,1.138449698456052,-1.3645735084218114,-5.448437358214073,0.9206024852136826,0.9369232885165076,1.7162780170972625,-2.4639333297393247],[0.596342424384365,1.2153001566951978,1.264172064286522,0.37209885739818976,-0.7904589790587956,-0.7322029327729016,-0.22071154673800408,-1.490478605106024],[-1.9051711984888975,0.604483268211938,0.3505807454741646,1.073041995599926,1.510948303689227,1.4238784996875424,1.35325218548545,1.7844856800215323],[-0.22641218752788442,-0.11921179240709434,-0.17146674530378414,0.6656524254046985,1.6814265149480891,1.6665128417682487,1.7928445224091745,0.4483628031824131],[-0.9969584844557524,0.277877980012085,2.437515747568845,0.9154048066585576,0.7097034254398354,1.503460559025307,0.45241910757776244,-0.22816414180379752],[-0.41866482727986054,0.5433072865974637,-1.0870718361801925,0.6922604082465657,1.840724708592019,0.25956805252676163,-0.7656985022390634,0.3331248637146499]],""width"":0.0006500000000000394}"
wine-quality-red,40691,1,regression,tabm_d,0,numeric_code,T6_basis_cond_le_10_m2,basis_reference__density,T6,cond_le_10,one,2,none,False,1023,256,320,0.663061005380905,0.503270523250103,0.10579956887981395,0.9877569278555326,0.9844702646731115,0.3779753400012851,0.015368237858638167,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":3.5472005204520203,""feature"":""density"",""matrix"":[[0.09234320259072873,-0.9432608281272044,0.8463689864466771,-1.1064716409405528,-1.1268176632995022,0.6844965857994842,0.13350260124049532,0.045895549842661074],[-1.399263733993206,0.6120840382897553,-0.5495443401186211,0.08240123284080476,1.0906475668636244,0.09457397420966493,0.05674402291742834,-0.7436707524812721],[-0.521439361469458,-0.21499564987433395,0.3196469034677148,1.2205864537304598,-0.6709034568964478,0.3848796003251555,0.8954814584303862,0.7896447856085093],[-0.7059588995644132,-0.3222671761846657,-0.46917888001678587,1.2031119022067822,-1.3946302116245615,0.6425238504388696,-0.4392177133048675,-0.7368689666414282],[0.7607172059330899,1.7462648401625118,0.024751767250640613,-0.3981559961446898,-0.1768459955698582,0.3422313155292713,0.9063431729435586,-0.17074855275403428],[-0.4858899588992246,-0.3030258856997936,0.048646549334599595,-0.13991902720993124,-1.8906540011988875,-0.9213614032606067,-0.0239818846688672,-0.5211619990709474],[1.1049827737799984,-0.9203319548121832,-0.4271857876984931,-0.23820832414937207,1.502404172961323,-0.5795496102485008,0.6819664196990949,-0.8778408402803362],[0.051247448127142804,-0.9653602937787281,1.736834134737835,0.21534450724121482,0.3975940141049346,-0.5915614970588191,-0.5881529749673797,0.21774679129969154]],""width"":0.0006500000000000394}"
wine-quality-red,40691,1,regression,tabm_d,0,numeric_code,T6_basis_cond_le_10_m3,basis_reference__density,T6,cond_le_10,one,3,none,False,1023,256,320,0.6675326682589627,0.50353202521801,0.10996536917523023,0.9869901011434393,0.9829859931719117,0.3578587269876152,0.009028895990923047,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":8.348544431361512,""feature"":""density"",""matrix"":[[0.6708457893735251,3.014752180087075,-0.22388933955754917,1.23793626938507,-0.9782198040033008,0.5408414802331111,1.5394748001318537,0.23180335066766194],[1.0031145107837436,0.9459433620916187,-0.03778164174996839,0.9816722655513949,-0.15930407110547545,-1.735184106657855,2.523140701935276,0.1666296269174268],[1.6643632981603995,-0.12495649903660871,-1.058894874888108,-1.7580999032481675,1.6679656969507997,-0.21175682638936127,-1.8661288621382262,-1.0485159577254461],[1.933330025458503,-2.120288608257238,2.511643873430876,-1.571743120945428,2.4556330158691897,0.5057089262519566,-1.8933714581043626,-0.10574449453913769],[2.362035727317276,1.5024488175534212,-1.8273068199889038,-1.781202014520561,-0.4112538287332386,-0.9850452968988371,1.2680212381909859,-2.8671736306887428],[-0.5690249946446907,-1.607490986617646,3.2613702829433873,2.0759260672136133,3.44434144717677,0.7824311821465602,-1.3697989770475856,-2.718396653546064],[-0.5380005903056768,1.5024732717803058,1.10857307022251,1.7394245813778841,-1.6906681731036528,-0.15107844581835517,0.24486785609422493,1.3960840218992636],[-2.109887658079747,0.7211459418304701,-0.7352108191588198,-1.0440248932708287,0.4802167298653605,0.024628607144272643,0.5245659421611798,0.02628253019639871]],""width"":0.0006500000000000394}"
wine-quality-red,40691,1,regression,tabm_d,0,numeric_code,T6_basis_cond_le_10_m4,basis_reference__density,T6,cond_le_10,one,4,none,False,1023,256,320,0.6784274383151847,0.5286535829305649,0.24078839513064884,0.9340296193348596,0.9248181511060167,0.20658590900711715,0.011501260101795197,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":4.662219949753341,""feature"":""density"",""matrix"":[[0.5368395507988725,0.6821333878093377,-0.8324137814450766,-0.21742769726544028,0.5347298132582052,0.7041686360393182,-1.039457649261411,1.1506092658295455],[0.26560490346952925,1.435828466473617,0.4065956440036456,-1.3009302554383197,-0.9305434596253044,0.23943177573958993,-0.07776641978400405,-0.6694813315663216],[-0.1635029820380665,-1.8212973616946355,-0.29258863594494955,-0.7848435375592617,-0.357135330845987,-0.8935046867997513,-1.0337565467942529,-0.8379440287564727],[-0.17325889800665087,1.1264178223613324,0.951149207278571,-0.205930381978619,0.28824728483900297,-1.4208801824638788,-0.9337039246424653,0.3610197485701261],[-1.4455459436938773,-1.123983718821535,-0.5819773253849795,-1.1358959650248648,0.05354406352774288,1.0233855248890935,-0.0044426556782938935,0.17652826177430275],[-0.5309605709113617,1.0588839267667078,-0.33040599634253043,-1.9780191799207556,-0.4142195852984127,-2.272129991886288,0.3461354548414031,-1.3323294111535702],[1.0254186012765554,-0.27544522429123697,0.6258608805997286,-1.4921184912403518,1.2280337860360537,0.6833925716035966,-0.6772289738187428,0.9172330566582464],[-0.04277488158910191,1.5397542925025878,1.371985703452833,0.742933450283953,1.6955042446693422,1.9043619410630979,-0.17900452443004275,-0.2275658017392534]],""width"":0.0006500000000000394}"
wine-quality-red,40691,1,regression,tabm_d,0,numeric_code,T6_basis_cond_le_10_m5,basis_reference__density,T6,cond_le_10,one,5,none,False,1023,256,320,0.6609793538840084,0.5034067466855049,0.1212167045238348,0.9847130551611142,0.9778479894310201,0.34732853900641203,0.009764564922079444,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":4.722570561128969,""feature"":""density"",""matrix"":[[-2.651329966126897,-1.2170673245446721,0.793744502243356,-0.281870667856185,0.18685048233358947,-0.9333098379213262,-0.01965514365341037,-1.2292821965561822],[-0.9117175696435319,0.49955573408666093,2.226381622467264,-1.5246269067055342,0.34711303085166023,0.9395538925883583,-0.029221431410974327,0.6789303824199218],[0.7003779509993813,0.4492429210562191,-0.6710722116547473,-1.553531000934524,-0.48921819998378485,-0.9902864500012188,0.29251382904419987,-0.24150204835114836],[-0.03817166578074928,-0.6566433473150574,0.4012225975724412,-0.7939368556001092,-1.5231682987203035,-0.5700105127133187,0.5069107794836122,-0.14653899582749555],[0.6609902719936637,-0.7682372956330643,0.02919886715254431,1.1637928007624605,1.0212307259690823,-0.7924881849535446,0.9527934888073153,1.6761764826638021],[0.5543354184133764,-1.4291469381124597,-0.24785192271035472,1.1724982747179482,1.3233099547846263,1.9748800686003696,-1.2535690537891682,1.1057356830081622],[-1.1532333659760448,0.5907735706452711,0.8136653708443465,-0.32148415735243085,-0.9995166495087686,-0.31273711068020954,-1.082248478068811,0.20991909686762142],[-0.3595594518393598,0.18477555524404485,-1.7210429166071661,0.13641033487118406,0.6600763720722,-0.09206456235461752,1.1155735426350544,0.5852492472882215]],""width"":0.0006500000000000394}"
wine-quality-red,40691,1,regression,tabm_d,0,numeric_code,T6_basis_cond_le_10_m6,basis_reference__density,T6,cond_le_10,one,6,none,False,1023,256,320,0.6682031208223319,0.5083418816328049,0.10408109983939082,0.9887525177291553,0.9846812048124381,0.3584109579678625,0.008918419014662504,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":5.131842535116964,""feature"":""density"",""matrix"":[[1.9573993851413019,-0.6125437825283067,-1.1492709861788213,-0.2953645358615537,-0.45624811441401364,-0.6330734574218182,-0.3562041148023861,-2.248695878902951],[1.0667669782955878,0.5628004487559385,-1.1729613700081292,0.4584134295902163,-1.3747704577532918,0.8610421479481809,-0.6856355397481197,-0.7757256292250431],[0.47532966446918457,-0.15404206889893013,-0.8225992928245285,0.18376960390937344,0.9163229234413184,0.8730451468289541,-0.7774513994221777,0.7603113067567674],[1.5779292770850983,-1.3310118017110824,1.4959587461419468,2.009213919855442,0.3142600912172561,-0.03463869423547512,1.4440831000827752,1.742056847693036],[0.3992067678519519,0.2409204118916857,-1.4300097152398683,1.5411500987238438,0.36556078439974415,-0.05295931025043531,2.3723883679018103,0.6472461679045445],[-0.31412465421695646,-0.5397683095994804,-0.32452652990425235,0.211214037676076,-1.1710197662535562,1.4665161154827462,0.8342594380814486,-2.480763847114342],[0.7028666162475836,-0.14973314655990821,-0.5223027112122692,0.8384940763165815,0.6930805703831764,-0.4837378891356678,-1.3115001778524493,-1.223740750580358],[1.2559028891189064,0.3982375641200189,0.8583526095042902,0.8416165185279668,0.8811620855601289,-0.019184105993433894,0.2071006136656482,0.2472302677227821]],""width"":0.0006500000000000394}"
wine-quality-red,40691,1,regression,tabm_d,0,numeric_code,T6_basis_cond_le_10_m7,basis_reference__density,T6,cond_le_10,one,7,none,False,1023,256,320,0.6788733888000569,0.5277328997850418,0.2142335859358757,0.9484723099102056,0.94301613270918,0.20669751707464457,0.009356779977679253,"{""centers"":[0.99358,0.99515,0.9958,0.996333,0.99685,0.9974,0.9982,0.9998],""condition_number"":6.059465244903247,""feature"":""density"",""matrix"":[[-1.9165550770871453,-0.06687126272271932,0.25952999703325125,0.13735884735136666,1.0229433367790954,1.6683891825900032,0.6582263196121125,2.0102959540298735],[2.7176828494637504,0.36178217380694394,-0.8698266430039993,0.7306183707091854,2.193786422040178,2.55287505178424,-0.9960099142849598,-0.3446382198539446],[0.012262057830346503,-1.1860749208592054,0.06136050665978469,1.7532012845678249,-0.4171771415154888,0.17748314970579243,0.41708416654510466,0.22496577810906915],[-0.10383894160193681,0.2992040146604004,0.8577225721656312,1.7620843901058696,0.13918315011800725,-0.13897351170509384,0.3769140181866517,-0.7719251341494204],[-0.2696899398474368,-0.8825422169133458,-0.8975561287272142,1.9124382779904423,2.432413215377158,0.9567512523982974,0.4573043560997519,-0.20848337227659344],[2.7176966810453296,0.3330369649095409,0.7298000356594234,0.3298087151740124,0.2579710835135016,-0.7305058918980855,-1.1407179836826964,1.796630456285132],[0.26114667158050386,-1.4886126731057898,0.9161114169186835,-1.0630728176559001,1.1449014026032993,1.165209410640208,-0.22682608465566087,1.0453983673852365],[0.7730378152596334,1.3991740035802682,0.28666078523222155,-1.1200213142036535,-1.0588386862699677,-2.486040466405124,1.3766694099457721,0.03816643968140784]],""width"":0.0006500000000000394}"
