seed,model,task_family,query_family,domain,nll,rmse,coverage90
2027083103,direct_long,linear,point,gaussian,1.347840964794159,1.0008595765765516,0.8977864583333334
2027083103,direct_long,linear,dense,gaussian,1.5164466897646587,1.0774290538393134,0.8795572916666666
2027083103,direct_long,linear,scaled_dense,gaussian,10.453871647516886,2.6220017218779326,0.404296875
2027083103,direct_long,additive,point,gaussian,1.1224897702534993,0.754494538000285,0.9069010416666666
2027083103,direct_long,additive,dense,gaussian,1.3270077506701152,0.8288205302909263,0.8899739583333334
2027083103,direct_long,additive,scaled_dense,gaussian,10.883199691772461,2.0244552821569375,0.4342447916666667
2027083103,direct_long,interaction,point,gaussian,1.1565375129381816,0.847804312951781,0.9147135416666666
2027083103,direct_long,interaction,dense,gaussian,1.3863104184468586,0.9424446836726882,0.8743489583333334
2027083103,direct_long,interaction,scaled_dense,gaussian,11.679015636444092,2.2894369259629865,0.4427083333333333
2027083103,direct_long,stump,point,gaussian,1.2208435734113057,0.8405111041900394,0.8932291666666666
2027083103,direct_long,stump,dense,gaussian,1.4785920182863872,0.9958720540189496,0.8561197916666666
2027083103,direct_long,stump,scaled_dense,gaussian,11.581638415654501,2.368148121993172,0.455078125
2027083103,direct_long,linear,point,diabetes,1.4194448788960774,1.0866075090871241,0.8776041666666666
2027083103,direct_long,linear,dense,diabetes,1.533282458782196,1.120969209388244,0.8815104166666666
2027083103,direct_long,linear,scaled_dense,diabetes,11.83011245727539,2.746093735529835,0.43359375
2027083103,direct_long,additive,point,diabetes,1.1288616855939229,0.7640623377388311,0.900390625
2027083103,direct_long,additive,dense,diabetes,1.256266991297404,0.8076120212671067,0.89453125
2027083103,direct_long,additive,scaled_dense,diabetes,8.94261376063029,1.9826543562048786,0.4479166666666667
2027083103,direct_long,interaction,point,diabetes,1.1568299531936646,0.8282579339293453,0.9212239583333334
2027083103,direct_long,interaction,dense,diabetes,1.3446574409802754,0.9274067993069887,0.87890625
2027083103,direct_long,interaction,scaled_dense,diabetes,12.434433142344156,2.307735914140317,0.4420572916666667
2027083103,direct_long,stump,point,diabetes,1.262058933575948,0.8754126506703014,0.888671875
2027083103,direct_long,stump,dense,diabetes,1.490912954012553,1.0185796162232834,0.8528645833333334
2027083103,direct_long,stump,scaled_dense,diabetes,9.44812830289205,2.3650170375218345,0.43359375
2027083103,direct_long,linear,point,wine,1.4487931330998738,1.1130573069776017,0.86328125
2027083103,direct_long,linear,dense,wine,1.5380494793256123,1.1060465458565736,0.8626302083333334
2027083103,direct_long,linear,scaled_dense,wine,10.926660855611166,2.698426825600374,0.4055989583333333
2027083103,direct_long,additive,point,wine,1.13932865858078,0.7545742968841969,0.8919270833333334
2027083103,direct_long,additive,dense,wine,1.254082163174947,0.8305014753667322,0.8854166666666666
2027083103,direct_long,additive,scaled_dense,wine,10.332105159759521,2.0074833700362973,0.4518229166666667
2027083103,direct_long,interaction,point,wine,1.179689844449361,0.890659621608686,0.912109375
2027083103,direct_long,interaction,dense,wine,1.4415176908175151,1.0308537155290898,0.8665364583333334
2027083103,direct_long,interaction,scaled_dense,wine,12.563149054845175,2.40395404221438,0.4205729166666667
2027083103,direct_long,stump,point,wine,1.2396549979845684,0.8655027112641043,0.896484375
2027083103,direct_long,stump,dense,wine,1.4329599936803181,0.977611248185136,0.865234375
2027083103,direct_long,stump,scaled_dense,wine,14.60674238204956,2.390059709720844,0.4479166666666667
2027083103,direct_long,linear,point,breast_cancer,1.31939564148585,1.0467449790719374,0.890625
2027083103,direct_long,linear,dense,breast_cancer,1.5902828971544902,1.100794061965692,0.814453125
2027083103,direct_long,linear,scaled_dense,breast_cancer,12.635847409566244,2.7037216733405978,0.3763020833333333
2027083103,direct_long,additive,point,breast_cancer,1.1123498280843098,0.7310760645756339,0.9114583333333334
2027083103,direct_long,additive,dense,breast_cancer,1.2541412313779194,0.8235249725632537,0.87890625
2027083103,direct_long,additive,scaled_dense,breast_cancer,15.37870724995931,1.922339292852483,0.421875
2027083103,direct_long,interaction,point,breast_cancer,1.1837550799051921,1.0221104790951963,0.9147135416666666
2027083103,direct_long,interaction,dense,breast_cancer,1.5336413184801738,1.043500981158746,0.822265625
2027083103,direct_long,interaction,scaled_dense,breast_cancer,12.750807285308838,2.9544563723519395,0.41015625
2027083103,direct_long,stump,point,breast_cancer,1.2192117969195049,0.8136147224912949,0.904296875
2027083103,direct_long,stump,dense,breast_cancer,1.4880510767300923,0.9487094585600733,0.822265625
2027083103,direct_long,stump,scaled_dense,breast_cancer,12.615188598632812,2.4320338818496756,0.392578125
2027083103,direct_long,linear,point,digits,1.3688194751739502,1.0437424322527797,0.8802083333333334
2027083103,direct_long,linear,dense,digits,1.4999818801879883,1.0820190392274585,0.8639322916666666
2027083103,direct_long,linear,scaled_dense,digits,10.32414722442627,2.664633740944241,0.3782552083333333
2027083103,direct_long,additive,point,digits,1.0878100991249084,0.7171525237475761,0.9147135416666666
2027083103,direct_long,additive,dense,digits,1.28123672803243,0.8195042336916842,0.8854166666666666
2027083103,direct_long,additive,scaled_dense,digits,12.94653876622518,2.0060002600332787,0.4635416666666667
2027083103,direct_long,interaction,point,digits,1.1422350406646729,0.9165690254458629,0.93359375
2027083103,direct_long,interaction,dense,digits,1.5491726001103718,1.073992220951065,0.8502604166666666
2027083103,direct_long,interaction,scaled_dense,digits,12.974558512369791,2.3729426357153325,0.4140625
2027083103,direct_long,stump,point,digits,1.2071690956751506,0.828100084133917,0.9036458333333334
2027083103,direct_long,stump,dense,digits,1.3970364133516948,0.9160095843649385,0.86328125
2027083103,direct_long,stump,scaled_dense,digits,11.826154708862305,2.4792698162856723,0.4134114583333333
2027083103,direct_broad,linear,point,gaussian,1.3816767533620198,1.0057674526445377,0.900390625
2027083103,direct_broad,linear,dense,gaussian,1.4462391138076782,1.0451944156201918,0.8717447916666666
2027083103,direct_broad,linear,scaled_dense,gaussian,2.287206292152405,2.5167028515048058,0.8561197916666666
2027083103,direct_broad,additive,point,gaussian,1.1170556942621868,0.7544421200520598,0.92578125
2027083103,direct_broad,additive,dense,gaussian,1.1394189397494,0.7627349400370894,0.9088541666666666
2027083103,direct_broad,additive,scaled_dense,gaussian,1.9610106150309246,1.8118494225484398,0.9368489583333334
2027083103,direct_broad,interaction,point,gaussian,1.2040045261383057,0.847272249778923,0.9173177083333334
2027083103,direct_broad,interaction,dense,gaussian,1.2384646733601887,0.8637433318539978,0.8873697916666666
2027083103,direct_broad,interaction,scaled_dense,gaussian,2.09876279036204,2.079715454769671,0.9036458333333334
2027083103,direct_broad,stump,point,gaussian,1.2217270533243816,0.845524376236766,0.9186197916666666
2027083103,direct_broad,stump,dense,gaussian,1.2241186300913494,0.8535476841496038,0.9069010416666666
2027083103,direct_broad,stump,scaled_dense,gaussian,2.09658153851827,2.0682788673512613,0.9055989583333334
2027083103,direct_broad,linear,point,diabetes,1.4495747486750286,1.090135487438977,0.888671875
2027083103,direct_broad,linear,dense,diabetes,1.4771671096483867,1.0980968835336304,0.8743489583333334
2027083103,direct_broad,linear,scaled_dense,diabetes,2.3552502393722534,2.628757209955384,0.83984375
2027083103,direct_broad,additive,point,diabetes,1.1236417690912883,0.762498016823863,0.9225260416666666
2027083103,direct_broad,additive,dense,diabetes,1.1102277835210164,0.743507746904953,0.904296875
2027083103,direct_broad,additive,scaled_dense,diabetes,1.9938682913780212,1.8289721121180105,0.91796875
2027083103,direct_broad,interaction,point,diabetes,1.1986401875813801,0.8263075095710954,0.92578125
2027083103,direct_broad,interaction,dense,diabetes,1.2465629975001018,0.8650585423579679,0.8795572916666666
2027083103,direct_broad,interaction,scaled_dense,diabetes,2.140363613764445,2.146548278616353,0.8912760416666666
2027083103,direct_broad,stump,point,diabetes,1.2594205935796101,0.875761200547454,0.908203125
2027083103,direct_broad,stump,dense,diabetes,1.2613600889841716,0.885948373053926,0.89453125
2027083103,direct_broad,stump,scaled_dense,diabetes,2.0741708676020303,2.0175613939318424,0.9134114583333334
2027083103,direct_broad,linear,point,wine,1.4837897022565205,1.1160437769416216,0.8717447916666666
2027083103,direct_broad,linear,dense,wine,1.4753159880638123,1.0867559929834507,0.8723958333333334
2027083103,direct_broad,linear,scaled_dense,wine,2.3115517695744834,2.556464740715197,0.8580729166666666
2027083103,direct_broad,additive,point,wine,1.125739316145579,0.7566126898192633,0.9290364583333334
2027083103,direct_broad,additive,dense,wine,1.143123209476471,0.776734156220777,0.9095052083333334
2027083103,direct_broad,additive,scaled_dense,wine,1.9892847339312236,1.8470092135146052,0.921875
2027083103,direct_broad,interaction,point,wine,1.2507001757621765,0.8920357334017389,0.9205729166666666
2027083103,direct_broad,interaction,dense,wine,1.3273970484733582,0.9556433338563012,0.8912760416666666
2027083103,direct_broad,interaction,scaled_dense,wine,2.1777352492014566,2.248755658411014,0.890625
2027083103,direct_broad,stump,point,wine,1.2385839422543843,0.8663419547731418,0.9231770833333334
2027083103,direct_broad,stump,dense,wine,1.2325671911239624,0.8568789211993157,0.91015625
2027083103,direct_broad,stump,scaled_dense,wine,2.070732673009237,2.024798942914205,0.9186197916666666
2027083103,direct_broad,linear,point,breast_cancer,1.3983872135480244,1.047398810980744,0.9153645833333334
2027083103,direct_broad,linear,dense,breast_cancer,1.4297463695208232,1.0632183694476551,0.900390625
2027083103,direct_broad,linear,scaled_dense,breast_cancer,2.2976229588190713,2.5894878559101544,0.8619791666666666
2027083103,direct_broad,additive,point,breast_cancer,1.116330325603485,0.7303654330757199,0.9479166666666666
2027083103,direct_broad,additive,dense,breast_cancer,1.1328504880269368,0.7531321410477687,0.9348958333333334
2027083103,direct_broad,additive,scaled_dense,breast_cancer,1.9502415657043457,1.7340975588193752,0.9329427083333334
2027083103,direct_broad,interaction,point,breast_cancer,1.3225318590799968,1.0318749441543094,0.9290364583333334
2027083103,direct_broad,interaction,dense,breast_cancer,1.327743152777354,0.9803304232709051,0.8938802083333334
2027083103,direct_broad,interaction,scaled_dense,breast_cancer,2.3962276379267373,2.823335135623337,0.8834635416666666
2027083103,direct_broad,stump,point,breast_cancer,1.2281620105107625,0.8148675987628072,0.9342447916666666
2027083103,direct_broad,stump,dense,breast_cancer,1.2136828502019246,0.8167742275587041,0.9192708333333334
2027083103,direct_broad,stump,scaled_dense,breast_cancer,2.068891763687134,2.029222552517533,0.9205729166666666
2027083103,direct_broad,linear,point,digits,1.4089340567588806,1.044121009308459,0.8990885416666666
2027083103,direct_broad,linear,dense,digits,1.418057421843211,1.0545092114118122,0.89453125
2027083103,direct_broad,linear,scaled_dense,digits,2.324935873349508,2.590621317518414,0.853515625
2027083103,direct_broad,additive,point,digits,1.0957485834757488,0.7157213247568484,0.9420572916666666
2027083103,direct_broad,additive,dense,digits,1.1087705492973328,0.7401632511322384,0.9205729166666666
2027083103,direct_broad,additive,scaled_dense,digits,1.9583611885706584,1.8094845713906065,0.9244791666666666
2027083103,direct_broad,interaction,point,digits,1.2172795534133911,0.916836287598484,0.9388020833333334
2027083103,direct_broad,interaction,dense,digits,1.3967337409655254,1.0118023360396142,0.892578125
2027083103,direct_broad,interaction,scaled_dense,digits,2.1579710245132446,2.2181219188030674,0.8984375
2027083103,direct_broad,stump,point,digits,1.217296063899994,0.8294572670004289,0.92578125
2027083103,direct_broad,stump,dense,digits,1.19009925921758,0.8081914112685845,0.921875
2027083103,direct_broad,stump,scaled_dense,digits,2.092967470486959,2.104758317941146,0.91015625
2027083103,direct_moment,linear,point,gaussian,1.353723367055257,1.0013122690358205,0.923828125
2027083103,direct_moment,linear,dense,gaussian,1.4791903098424275,1.0696932539700148,0.9127604166666666
2027083103,direct_moment,linear,scaled_dense,gaussian,2.4209211270014444,2.612262795370875,0.8235677083333334
2027083103,direct_moment,additive,point,gaussian,1.134942611058553,0.7543979747574288,0.9303385416666666
2027083103,direct_moment,additive,dense,gaussian,1.260412593682607,0.8133672585082562,0.9290364583333334
2027083103,direct_moment,additive,scaled_dense,gaussian,2.16419784228007,2.013583142175255,0.8639322916666666
2027083103,direct_moment,interaction,point,gaussian,1.1602590481440227,0.8476683678764326,0.9322916666666666
2027083103,direct_moment,interaction,dense,gaussian,1.33045095205307,0.9278920036387686,0.912109375
2027083103,direct_moment,interaction,scaled_dense,gaussian,2.2660390535990396,2.273662787567187,0.8470052083333334
2027083103,direct_moment,stump,point,gaussian,1.2314196427663167,0.8417340260326786,0.9322916666666666
2027083103,direct_moment,stump,dense,gaussian,1.372758408387502,0.9700771234681299,0.91015625
2027083103,direct_moment,stump,scaled_dense,gaussian,2.3931808869043985,2.365146709889203,0.83984375
2027083103,direct_moment,linear,point,diabetes,1.4167896111806233,1.0866908563708435,0.9095052083333334
2027083103,direct_moment,linear,dense,diabetes,1.5106766025225322,1.1145712444802565,0.9140625
2027083103,direct_moment,linear,scaled_dense,diabetes,2.4685657024383545,2.740796539726196,0.82421875
2027083103,direct_moment,additive,point,diabetes,1.138972282409668,0.7629268488542179,0.9270833333333334
2027083103,direct_moment,additive,dense,diabetes,1.2171987493832905,0.793475773516625,0.9225260416666666
2027083103,direct_moment,additive,scaled_dense,diabetes,2.1916975577672324,1.9834626270539917,0.87109375
2027083103,direct_moment,interaction,point,diabetes,1.176108996073405,0.8290805282290982,0.9407552083333334
2027083103,direct_moment,interaction,dense,diabetes,1.3067342638969421,0.9160971750968221,0.9134114583333334
2027083103,direct_moment,interaction,scaled_dense,diabetes,2.318004568417867,2.29653201494216,0.8580729166666666
2027083103,direct_moment,stump,point,diabetes,1.2667181690533955,0.8771346823973503,0.9205729166666666
2027083103,direct_moment,stump,dense,diabetes,1.3960661888122559,1.0003051441259423,0.9069010416666666
2027083103,direct_moment,stump,scaled_dense,diabetes,2.310773491859436,2.3531767752913657,0.8502604166666666
2027083103,direct_moment,linear,point,wine,1.4421666065851848,1.1140561535669211,0.8912760416666666
2027083103,direct_moment,linear,dense,wine,1.492492437362671,1.1021476886662673,0.9036458333333334
2027083103,direct_moment,linear,scaled_dense,wine,2.447035789489746,2.6979736754139627,0.8216145833333334
2027083103,direct_moment,additive,point,wine,1.150778075059255,0.7555856463710101,0.9166666666666666
2027083103,direct_moment,additive,dense,wine,1.2250120838483174,0.8200241248043896,0.927734375
2027083103,direct_moment,additive,scaled_dense,wine,2.204863985379537,1.9935976311031247,0.86328125
2027083103,direct_moment,interaction,point,wine,1.18463001648585,0.8910490554587653,0.9309895833333334
2027083103,direct_moment,interaction,dense,wine,1.3666373491287231,1.0158459349725029,0.904296875
2027083103,direct_moment,interaction,scaled_dense,wine,2.348230997721354,2.404025283790536,0.8372395833333334
2027083103,direct_moment,stump,point,wine,1.251209835211436,0.8680692262632698,0.921875
2027083103,direct_moment,stump,dense,wine,1.353285590807597,0.9581451887843399,0.9192708333333334
2027083103,direct_moment,stump,scaled_dense,wine,2.404745936393738,2.382790487219018,0.849609375
2027083103,direct_moment,linear,point,breast_cancer,1.3175522287686665,1.0467324705506367,0.921875
2027083103,direct_moment,linear,dense,breast_cancer,1.4773391683896382,1.0878415693069983,0.90234375
2027083103,direct_moment,linear,scaled_dense,breast_cancer,2.468860069910685,2.6995784300896846,0.8020833333333334
