seed,model,task_family,query_family,domain,nll,rmse,coverage90
2027083101,direct_long,linear,point,gaussian,1.3842695355415344,1.0616778296827463,0.9049479166666666
2027083101,direct_long,linear,dense,gaussian,1.5425718625386555,1.1125897585631137,0.8756510416666666
2027083101,direct_long,linear,scaled_dense,gaussian,11.423804442087809,2.6358943149516683,0.396484375
2027083101,direct_long,additive,point,gaussian,1.1379748582839966,0.7620587625256763,0.923828125
2027083101,direct_long,additive,dense,gaussian,1.2622533043225606,0.8169252367437568,0.9108072916666666
2027083101,direct_long,additive,scaled_dense,gaussian,11.947197755177816,2.0321431861600705,0.458984375
2027083101,direct_long,interaction,point,gaussian,1.1844069759051006,0.871108888913651,0.927734375
2027083101,direct_long,interaction,dense,gaussian,1.3973678549130757,0.9699090719946354,0.8763020833333334
2027083101,direct_long,interaction,scaled_dense,gaussian,13.092744827270508,2.2962279673491697,0.4108072916666667
2027083101,direct_long,stump,point,gaussian,1.216749906539917,0.8272496881708238,0.9192708333333334
2027083101,direct_long,stump,dense,gaussian,1.4043219486872356,0.9803229751732548,0.8828125
2027083101,direct_long,stump,scaled_dense,gaussian,13.550690015157064,2.4453346812061825,0.4095052083333333
2027083101,direct_long,linear,point,diabetes,1.3888999223709106,1.0566893899491976,0.90625
2027083101,direct_long,linear,dense,diabetes,1.5440705021222432,1.1114432080332206,0.89453125
2027083101,direct_long,linear,scaled_dense,diabetes,13.583505074183146,2.646708281219495,0.4303385416666667
2027083101,direct_long,additive,point,diabetes,1.1175116499265034,0.7355718700600737,0.9368489583333334
2027083101,direct_long,additive,dense,diabetes,1.2468671401341755,0.8193198177068958,0.90625
2027083101,direct_long,additive,scaled_dense,diabetes,9.666312217712402,1.9912687289819326,0.4440104166666667
2027083101,direct_long,interaction,point,diabetes,1.2292944590250652,0.9090919056168065,0.91796875
2027083101,direct_long,interaction,dense,diabetes,1.3769286672274272,0.9521615938761193,0.888671875
2027083101,direct_long,interaction,scaled_dense,diabetes,9.910171349843344,2.2712559671276353,0.453125
2027083101,direct_long,stump,point,diabetes,1.2456963658332825,0.861741132033399,0.9134114583333334
2027083101,direct_long,stump,dense,diabetes,1.4150549173355103,0.964737504059191,0.8815104166666666
2027083101,direct_long,stump,scaled_dense,diabetes,10.553948879241943,2.4812716728948665,0.431640625
2027083101,direct_long,linear,point,wine,1.368341048558553,1.033360657343515,0.91015625
2027083101,direct_long,linear,dense,wine,1.5145378907521565,1.0881746881202674,0.8854166666666666
2027083101,direct_long,linear,scaled_dense,wine,10.702457427978516,2.619389441816039,0.412109375
2027083101,direct_long,additive,point,wine,1.1375364263852437,0.7546290357228105,0.9303385416666666
2027083101,direct_long,additive,dense,wine,1.2163543105125427,0.7869674390570791,0.9140625
2027083101,direct_long,additive,scaled_dense,wine,9.367108742396036,2.021988987252179,0.4544270833333333
2027083101,direct_long,interaction,point,wine,1.2732409238815308,1.013482783620652,0.9075520833333334
2027083101,direct_long,interaction,dense,wine,1.4197598298390706,1.0003019264518023,0.87890625
2027083101,direct_long,interaction,scaled_dense,wine,12.613748868306478,2.3746510132154635,0.4296875
2027083101,direct_long,stump,point,wine,1.2365596095720928,0.8703554100630818,0.9186197916666666
2027083101,direct_long,stump,dense,wine,1.4132805665334065,0.9787955882976196,0.880859375
2027083101,direct_long,stump,scaled_dense,wine,10.5103653271993,2.357268936602791,0.4440104166666667
2027083101,direct_long,linear,point,breast_cancer,1.3393465280532837,1.0897444676396415,0.9147135416666666
2027083101,direct_long,linear,dense,breast_cancer,1.5787230332692463,1.1158953309777886,0.8626302083333334
2027083101,direct_long,linear,scaled_dense,breast_cancer,19.241271654764812,2.649413012626113,0.37109375
2027083101,direct_long,additive,point,breast_cancer,1.1029622753461201,0.7224714472462511,0.9270833333333334
2027083101,direct_long,additive,dense,breast_cancer,1.2866040468215942,0.8041713441867546,0.8958333333333334
2027083101,direct_long,additive,scaled_dense,breast_cancer,9.360281785329184,1.908273789949744,0.451171875
2027083101,direct_long,interaction,point,breast_cancer,1.1969173153241475,1.0282831623048212,0.9329427083333334
2027083101,direct_long,interaction,dense,breast_cancer,1.541562557220459,1.0675799905197942,0.8561197916666666
2027083101,direct_long,interaction,scaled_dense,breast_cancer,20.124502817789715,2.7287564927945818,0.400390625
2027083101,direct_long,stump,point,breast_cancer,1.2084529995918274,0.8438850930465983,0.9036458333333334
