git_commit,git_dirty,dataset,task_generation_seed,seed,split,model,hyperparameters,training_seconds,extrapolation_multiplier,parameter_count,program_complexity,regime_count,residual_usage,compiled_metric,status,error,mae,rmse,r2,nrmse,relative_error
unknown,True,program-202608310,202608310,1,ood_test,TabALU-compiled,"{""device"": ""cuda:0"", ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 350, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 100, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",2.0301347551867366,8.0,0,0,1,0.0,0.42826205943818596,ok,,9.414060092531145,10.22418026361194,0.7949726362051357,0.4527994741548011,0.45163081740552347
unknown,True,program-202608310,202608310,1,iid_test,Linear,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.0006529809907078743,1.0,-1,,1,0.0,,ok,,7.697199180256575e-07,9.36206665646722e-07,0.9999999999998656,3.667146868992076e-07,3.698937656568107e-07
unknown,True,program-202608310,202608310,1,ood_test,Linear,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.0006529809907078743,2.0,-1,,1,0.0,,ok,,2.3030443117022514e-06,2.6455633694539954e-06,0.9999999999998614,3.72182711793629e-07,3.6735888549877324e-07
unknown,True,program-202608310,202608310,1,ood_test,Linear,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.0006529809907078743,4.0,-1,,1,0.0,,ok,,3.6214514693710953e-06,4.295503316912746e-06,0.9999999999998624,3.7082810477315367e-07,3.741544807492087e-07
unknown,True,program-202608310,202608310,1,ood_test,Linear,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.0006529809907078743,8.0,-1,,1,0.0,,ok,,6.949827366042882e-06,8.252025474644446e-06,0.9999999999998664,3.654584230023165e-07,3.624706058310418e-07
unknown,True,program-202608310,202608310,1,iid_test,RandomForest,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.34998160786926746,1.0,-1,,1,0.0,,ok,,0.11442608994363426,0.14954738635094608,0.9965686042880916,0.058578116322637236,0.05189538306352933
unknown,True,program-202608310,202608310,1,ood_test,RandomForest,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.34998160786926746,2.0,-1,,1,0.0,,ok,,2.571694586419678,3.051099137644155,0.815757977355235,0.42923422818405904,0.4042546646911004
unknown,True,program-202608310,202608310,1,ood_test,RandomForest,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.34998160786926746,4.0,-1,,1,0.0,,ok,,6.5281863333861345,7.864788320394533,0.5390102787673549,0.6789622384438218,0.6564687623595556
unknown,True,program-202608310,202608310,1,ood_test,RandomForest,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.34998160786926746,8.0,-1,,1,0.0,,ok,,15.89576811235368,18.932245374150884,0.2969939203581673,0.8384545781626055,0.825651178847227
unknown,True,program-202608310,202608310,1,iid_test,PolynomialSR,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.012525472091510892,1.0,-1,,1,0.0,,ok,,1.0639341780915856e-06,1.3411750419583017e-06,0.999999999999724,5.253418968652825e-07,5.048015992712333e-07
unknown,True,program-202608310,202608310,1,ood_test,PolynomialSR,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.012525472091510892,2.0,-1,,1,0.0,,ok,,2.8600916266441345e-06,3.728150223621261e-06,0.9999999999997249,5.24483017954605e-07,4.637932410466242e-07
unknown,True,program-202608310,202608310,1,ood_test,PolynomialSR,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.012525472091510892,4.0,-1,,1,0.0,,ok,,4.6706118155270815e-06,6.007451798381941e-06,0.999999999999731,5.186195424733508e-07,4.826580126961027e-07
unknown,True,program-202608310,202608310,1,ood_test,PolynomialSR,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.012525472091510892,8.0,-1,,1,0.0,,ok,,9.645955287851393e-06,1.1964011625183568e-05,0.9999999999997192,5.298515903465942e-07,5.235215002177328e-07
unknown,True,program-202608310,202608310,1,iid_test,MLP,"{""budget"": ""configs/baseline_search_spaces.yaml""}",1.1386863838415593,1.0,-1,,1,0.0,,ok,,0.007093021777109243,0.009576806661986388,0.9999859280400784,0.003751261110834498,0.00302919794150585
unknown,True,program-202608310,202608310,1,ood_test,MLP,"{""budget"": ""configs/baseline_search_spaces.yaml""}",1.1386863838415593,2.0,-1,,1,0.0,,ok,,0.15235810074955225,0.18150389456262947,0.9993479994668586,0.02553430110931956,0.01871277644336255
unknown,True,program-202608310,202608310,1,ood_test,MLP,"{""budget"": ""configs/baseline_search_spaces.yaml""}",1.1386863838415593,4.0,-1,,1,0.0,,ok,,0.5164373301522573,0.6333678863174551,0.9970102887562314,0.054678252018225834,0.045378346098706265
unknown,True,program-202608310,202608310,1,ood_test,MLP,"{""budget"": ""configs/baseline_search_spaces.yaml""}",1.1386863838415593,8.0,-1,,1,0.0,,ok,,1.4196796357937274,1.7580349627688707,0.9939380849312024,0.07785830121957185,0.06503226479097743
unknown,True,program-202608310,202608310,1,iid_test,EQL,"{""budget"": ""configs/baseline_search_spaces.yaml""}",1.8808949410449713,1.0,-1,,1,0.0,,ok,,0.008619472602731548,0.012530165733877033,0.9999759105557716,0.0049080998592546015,0.0033321446272968937
unknown,True,program-202608310,202608310,1,ood_test,EQL,"{""budget"": ""configs/baseline_search_spaces.yaml""}",1.8808949410449713,2.0,-1,,1,0.0,,ok,,0.32902089625713415,0.49192035400548323,0.995210770603246,0.06920425851603342,0.034211929991606715
unknown,True,program-202608310,202608310,1,ood_test,EQL,"{""budget"": ""configs/baseline_search_spaces.yaml""}",1.8808949410449713,4.0,-1,,1,0.0,,ok,,2.82150232422282,4.346300183977674,0.8592149296610736,0.3752133664182639,0.20658438909789625
unknown,True,program-202608310,202608310,1,ood_test,EQL,"{""budget"": ""configs/baseline_search_spaces.yaml""}",1.8808949410449713,8.0,-1,,1,0.0,,ok,,38.24755242174433,60.90889662378761,-6.276395493144037,2.6974794703841654,1.3172188481568394
unknown,True,program-202608311,202608311,0,iid_test,TabALU-soft,"{""device"": ""cuda:0"", ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 350, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 100, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",4.161075359908864,1.0,60,0,1,0.0,1.002337268833923,ok,,2.295163814806756,3.514897843813187,-0.030512864066424727,1.0151417950544765,1.0102608109769293
unknown,True,program-202608311,202608311,0,iid_test,TabALU-hard,"{""device"": ""cuda:0"", ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 350, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 100, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",4.161075359908864,1.0,60,0,1,0.0,1.002337268833923,ok,,2.3336786637239584,3.5333407307896434,-0.041355565614034306,1.0204683070110674,1.033833121468934
