dataset,data_role,method,start_seed,round,indices,selector_utility,test_utility,selector_improvement,test_improvement,posthoc_test_diagnostic
california_housing,confirmation,fm_static,4101,2,25;32;33;36;41;43;46;56;72;81;84;94;98;107;113;118;127;138;150;154;157;166;169;185;192;202;219;224;227;232;237;249,-0.6430543499410254,-0.6128588980475629,0.0,0.0,True
california_housing,confirmation,fm_static,4101,3,25;32;33;36;41;43;46;56;72;81;84;94;98;107;113;118;127;138;150;154;157;166;169;185;192;202;219;224;227;232;237;249,-0.6430543499410254,-0.6128588980475629,0.0,0.0,True
california_housing,confirmation,fm_static,4101,4,25;32;33;36;41;43;46;56;72;81;84;94;98;107;113;118;127;138;150;154;157;166;169;185;192;202;219;224;227;232;237;249,-0.6430543499410254,-0.6128588980475629,0.0,0.0,True
california_housing,confirmation,random_search,4102,0,12;26;37;39;44;50;62;70;84;86;91;100;101;102;119;143;149;157;165;166;171;173;188;195;198;217;218;219;227;236;238;252,-0.6423776128029598,-0.566486880615165,0.0,0.0,True
california_housing,confirmation,random_search,4102,1,12;26;37;39;44;50;62;70;84;86;91;100;101;102;119;143;149;157;165;166;171;173;188;195;198;217;219;227;236;238;245;252,-0.5775862910820141,-0.5554713375495145,0.0647913217209457,0.011015543065650446,True
california_housing,confirmation,random_search,4102,2,5;12;26;37;39;44;50;62;84;86;91;100;101;102;119;143;149;157;165;166;171;173;188;195;198;217;219;227;236;238;245;252,-0.5315687390608368,-0.5399466137595008,0.110808873742123,0.02654026685566413,True
california_housing,confirmation,random_search,4102,3,5;12;26;37;39;44;50;62;84;86;100;101;102;119;143;149;157;165;166;171;173;186;188;195;198;217;219;227;236;238;245;252,-0.5095370079133953,-0.5415694446175314,0.1328406048895645,0.02491743599763352,True
california_housing,confirmation,random_search,4102,4,5;12;26;37;39;44;50;62;84;86;100;101;102;119;143;149;157;165;166;171;173;186;188;195;198;217;219;227;236;238;245;252,-0.5095370079133953,-0.5415694446175314,0.1328406048895645,0.02491743599763352,True
california_housing,confirmation,row_active,4102,0,12;26;37;39;44;50;62;70;84;86;91;100;101;102;119;143;149;157;165;166;171;173;188;195;198;217;218;219;227;236;238;252,-0.6423776128029598,-0.566486880615165,0.0,0.0,True
california_housing,confirmation,row_active,4102,1,5;12;26;37;39;44;50;62;70;84;86;91;100;101;102;119;143;149;165;166;171;173;188;195;198;217;218;219;227;236;238;252,-0.5842346290439903,-0.5317549407805251,0.058142983758969535,0.03473193983463985,True
california_housing,confirmation,row_active,4102,2,5;12;26;39;44;50;62;70;84;86;91;100;101;102;119;129;143;149;165;166;171;173;188;195;198;217;218;219;227;236;238;252,-0.5576690568057399,-0.5195133671369008,0.08470855599721994,0.04697351347826417,True
california_housing,confirmation,row_active,4102,3,3;5;12;26;39;44;50;62;70;84;86;100;101;102;119;129;143;149;165;166;171;173;188;195;198;217;218;219;227;236;238;252,-0.5462729396892728,-0.5306478588771357,0.09610467311368698,0.03583902173802922,True
california_housing,confirmation,row_active,4102,4,3;5;12;26;44;50;62;70;84;86;100;101;102;119;129;141;143;149;165;166;171;173;188;195;198;217;218;219;227;236;238;252,-0.5159699559233637,-0.5291167346198893,0.1264076568795961,0.03737014599527566,True
california_housing,confirmation,contextual_active,4102,0,12;26;37;39;44;50;62;70;84;86;91;100;101;102;119;143;149;157;165;166;171;173;188;195;198;217;218;219;227;236;238;252,-0.6423776128029598,-0.566486880615165,0.0,0.0,True
california_housing,confirmation,contextual_active,4102,1,12;26;37;39;44;50;62;70;84;86;91;101;102;119;143;149;154;157;165;166;171;173;188;195;198;217;218;219;227;236;238;252,-0.5241612432702355,-0.5383977414114816,0.1182163695327243,0.02808913920368339,True
california_housing,confirmation,contextual_active,4102,2,12;26;39;44;50;51;62;70;84;86;91;101;102;119;143;149;154;157;165;166;171;173;188;195;198;217;218;219;227;236;238;252,-0.517080668530951,-0.55822936603205,0.12529694427200877,0.008257514583114967,True
california_housing,confirmation,contextual_active,4102,3,4;12;26;39;44;50;51;62;70;84;86;91;101;102;119;143;149;154;157;165;166;171;173;188;195;198;217;219;227;236;238;252,-0.5033634899112067,-0.5522138742988019,0.13901412289175308,0.01427300631636308,True
california_housing,confirmation,contextual_active,4102,4,4;12;26;39;44;50;51;62;70;84;86;91;101;102;119;143;149;154;157;165;166;171;173;188;195;198;217;219;227;236;238;252,-0.5033634899112067,-0.5522138742988019,0.13901412289175308,0.01427300631636308,True
california_housing,confirmation,additive_static,4102,0,12;26;37;39;44;50;62;70;84;86;91;100;101;102;119;143;149;157;165;166;171;173;188;195;198;217;218;219;227;236;238;252,-0.6423776128029598,-0.566486880615165,0.0,0.0,True
california_housing,confirmation,additive_static,4102,1,12;26;37;39;44;50;62;70;84;86;91;101;102;117;119;143;149;157;165;166;171;173;188;195;198;217;218;219;227;236;238;252,-0.6082678475819425,-0.5727528750341179,0.034109765221017274,-0.006265994418952925,True
california_housing,confirmation,additive_static,4102,2,12;26;37;39;44;50;62;70;84;86;91;101;102;117;119;143;149;157;165;166;171;173;184;188;195;198;217;218;227;236;238;252,-0.552674618297345,-0.557415326915811,0.08970299450561481,0.009071553699353974,True
california_housing,confirmation,additive_static,4102,3,12;26;37;39;44;50;62;70;84;86;91;101;102;117;119;143;149;157;165;166;171;173;184;188;195;198;217;218;227;236;238;252,-0.552674618297345,-0.557415326915811,0.08970299450561481,0.009071553699353974,True
california_housing,confirmation,additive_static,4102,4,12;26;37;39;44;50;62;70;84;86;91;101;102;117;119;143;149;157;165;166;171;173;184;188;195;198;217;218;227;236;238;252,-0.552674618297345,-0.557415326915811,0.08970299450561481,0.009071553699353974,True
california_housing,confirmation,fm_static,4102,0,12;26;37;39;44;50;62;70;84;86;91;100;101;102;119;143;149;157;165;166;171;173;188;195;198;217;218;219;227;236;238;252,-0.6423776128029598,-0.566486880615165,0.0,0.0,True
california_housing,confirmation,fm_static,4102,1,3;12;26;37;39;44;50;62;70;84;86;91;101;102;119;143;149;157;165;166;171;173;188;195;198;217;218;219;227;236;238;252,-0.6209410552143408,-0.6012944195383844,0.021436557588618954,-0.03480753892321942,True
california_housing,confirmation,fm_static,4102,2,3;12;26;37;39;44;50;62;70;84;86;91;101;102;119;143;149;157;165;166;171;173;188;195;198;217;218;227;236;238;239;252,-0.6021477768231238,-0.5949445453421186,0.04022983597983598,-0.028457664726953658,True
california_housing,confirmation,fm_static,4102,3,3;12;26;37;39;44;50;62;70;84;86;91;101;102;119;143;149;157;165;166;171;173;184;188;195;198;217;218;227;236;239;252,-0.5882771197003344,-0.5901398152565788,0.054100493102625435,-0.023652934641413825,True
california_housing,confirmation,fm_static,4102,4,3;12;26;37;39;44;50;62;70;84;86;91;101;102;119;143;149;157;165;166;171;173;184;188;195;198;217;218;227;236;239;252,-0.5882771197003344,-0.5901398152565788,0.054100493102625435,-0.023652934641413825,True
california_housing,confirmation,random_search,4103,0,2;8;21;32;40;51;55;58;60;67;73;94;98;102;105;129;137;167;173;178;185;186;193;216;218;221;225;226;229;237;238;240,-0.7687281341393603,-0.7567168956526237,0.0,0.0,True
california_housing,confirmation,random_search,4103,1,2;8;21;32;40;51;55;58;60;73;94;98;102;105;119;129;137;167;173;178;185;186;193;216;218;221;225;226;229;237;238;240,-0.633676897384328,-0.5938026129436107,0.13505123675503228,0.16291428270901298,True
california_housing,confirmation,random_search,4103,2,2;8;21;32;40;51;55;58;60;73;81;94;98;102;119;129;137;167;173;178;185;186;193;216;218;221;225;226;229;237;238;240,-0.5954660805346508,-0.556334893395242,0.17326205360470948,0.20038200225738168,True
california_housing,confirmation,random_search,4103,3,2;8;21;32;39;40;51;55;58;60;73;81;94;98;102;119;129;137;167;173;178;185;186;193;218;221;225;226;229;237;238;240,-0.5651774086914882,-0.5237349569411669,0.203550725447872,0.23298193871145678,True
california_housing,confirmation,random_search,4103,4,2;8;21;32;39;40;51;54;55;58;60;73;81;94;98;102;119;129;137;167;173;178;185;186;193;218;221;226;229;237;238;240,-0.5439033720591588,-0.5264451522209479,0.2248247620802014,0.23027174343167578,True
california_housing,confirmation,row_active,4103,0,2;8;21;32;40;51;55;58;60;67;73;94;98;102;105;129;137;167;173;178;185;186;193;216;218;221;225;226;229;237;238;240,-0.7687281341393603,-0.7567168956526237,0.0,0.0,True
california_housing,confirmation,row_active,4103,1,2;8;21;32;40;51;55;58;60;67;73;94;98;102;129;130;137;167;173;178;185;186;193;216;218;221;225;226;229;237;238;240,-0.6098593296510396,-0.581839867485389,0.15886880448832064,0.17487702816723472,True
california_housing,confirmation,row_active,4103,2,2;8;21;32;40;51;55;58;60;67;73;94;98;101;102;129;130;137;167;173;178;185;186;193;218;221;225;226;229;237;238;240,-0.5703778814797005,-0.5831262496407301,0.19835025265965978,0.17359064601189356,True
california_housing,confirmation,row_active,4103,3,2;8;21;32;40;51;55;58;60;67;73;94;98;101;102;129;130;137;142;167;173;178;185;186;193;218;221;225;229;237;238;240,-0.5541073404234059,-0.5567246441672916,0.21462079371595433,0.19999225148533206,True
california_housing,confirmation,row_active,4103,4,2;8;21;32;40;46;51;55;58;60;67;73;94;98;101;102;129;130;137;142;173;178;185;186;193;218;221;225;229;237;238;240,-0.5318881245579037,-0.5321305814276042,0.23684000958145657,0.2245863142250195,True
california_housing,confirmation,contextual_active,4103,0,2;8;21;32;40;51;55;58;60;67;73;94;98;102;105;129;137;167;173;178;185;186;193;216;218;221;225;226;229;237;238;240,-0.7687281341393603,-0.7567168956526237,0.0,0.0,True
california_housing,confirmation,contextual_active,4103,1,2;8;21;32;40;46;51;55;58;60;67;73;98;102;105;129;137;167;173;178;185;186;193;216;218;221;225;226;229;237;238;240,-0.6698925843299853,-0.631167385749085,0.09883554980937492,0.12554950990353864,True
california_housing,confirmation,contextual_active,4103,2,2;8;21;32;40;46;51;55;58;60;67;73;98;102;129;137;167;173;178;185;186;192;193;216;218;221;225;226;229;237;238;240,-0.6002764146904571,-0.582276522125073,0.16845171944890314,0.1744403735275507,True
california_housing,confirmation,contextual_active,4103,3,2;8;21;32;40;46;51;55;58;60;67;73;83;98;102;129;137;167;173;185;186;192;193;216;218;221;225;226;229;237;238;240,-0.5744420427577528,-0.5502251741597247,0.19428609138160746,0.20649172149289896,True
california_housing,confirmation,contextual_active,4103,4,2;8;21;32;40;46;51;55;58;60;67;83;98;102;120;129;137;167;173;185;186;192;193;216;218;221;225;226;229;237;238;240,-0.5442887424451475,-0.5445220378552634,0.2244393916942128,0.21219485779736025,True
california_housing,confirmation,additive_static,4103,0,2;8;21;32;40;51;55;58;60;67;73;94;98;102;105;129;137;167;173;178;185;186;193;216;218;221;225;226;229;237;238;240,-0.7687281341393603,-0.7567168956526237,0.0,0.0,True
california_housing,confirmation,additive_static,4103,1,2;8;21;32;40;51;55;58;60;67;73;98;102;105;117;129;137;167;173;178;185;186;193;216;218;221;225;226;229;237;238;240,-0.7072980143444509,-0.6755343894793447,0.06143011979490931,0.08118250617327893,True
california_housing,confirmation,additive_static,4103,2,2;8;32;40;51;55;58;60;67;73;98;102;105;117;129;137;167;173;178;184;185;186;193;216;218;221;225;226;229;237;238;240,-0.696805158456154,-0.6619307891837052,0.07192297568320627,0.0947861064689185,True
california_housing,confirmation,additive_static,4103,3,2;3;8;32;40;51;55;58;60;67;73;98;102;105;117;129;137;167;173;178;184;185;186;193;218;221;225;226;229;237;238;240,-0.649749384571225,-0.6239359480252167,0.11897874956813526,0.132780947627407,True
california_housing,confirmation,additive_static,4103,4,2;3;8;32;40;51;55;58;60;67;73;98;102;105;117;129;135;137;167;173;178;184;186;193;218;221;225;226;229;237;238;240,-0.6475553901644863,-0.6253878601308609,0.12117274397487399,0.13132903552176278,True
california_housing,confirmation,fm_static,4103,0,2;8;21;32;40;51;55;58;60;67;73;94;98;102;105;129;137;167;173;178;185;186;193;216;218;221;225;226;229;237;238;240,-0.7687281341393603,-0.7567168956526237,0.0,0.0,True
california_housing,confirmation,fm_static,4103,1,2;8;32;40;51;55;58;60;67;73;94;98;102;105;119;129;137;167;173;178;185;186;193;216;218;221;225;226;229;237;238;240,-0.6807143968116502,-0.6593975702995813,0.08801373732771,0.09731932535304233,True
california_housing,confirmation,fm_static,4103,2,2;3;8;32;40;51;55;58;60;67;73;98;102;105;119;129;137;167;173;178;185;186;193;216;218;221;225;226;229;237;238;240,-0.6175536354611791,-0.5990532244524968,0.1511744986781811,0.15766367120012692,True
california_housing,confirmation,fm_static,4103,3,2;3;8;32;40;51;55;58;60;67;73;98;102;105;119;129;137;167;173;178;185;186;193;216;218;221;225;226;229;237;238;240,-0.6175536354611791,-0.5990532244524968,0.1511744986781811,0.15766367120012692,True
california_housing,confirmation,fm_static,4103,4,2;3;8;32;40;51;55;58;60;67;73;98;102;105;119;129;137;167;173;178;185;186;193;216;218;221;225;226;229;237;238;240,-0.6175536354611791,-0.5990532244524968,0.1511744986781811,0.15766367120012692,True
