dataset,data_role,method,start_seed,round,indices,selector_utility,test_utility,selector_improvement,test_improvement,posthoc_test_diagnostic
bank-marketing,confirmation,contextual_active,4101,0,2;23;27;28;30;34;53;56;58;59;76;80;106;115;119;138;146;147;148;151;167;168;170;171;181;190;208;212;213;227;232;235,-0.462271748580131,-0.3409449776145081,0.0,0.0,True
bank-marketing,confirmation,contextual_active,4101,1,23;27;28;30;34;53;56;58;59;76;80;106;108;115;119;138;146;147;148;151;167;168;170;171;181;190;208;212;213;227;232;235,-0.3484176955722223,-0.3399293468383093,0.11385405300790868,0.001015630776198817,True
bank-marketing,confirmation,contextual_active,4101,2,23;27;28;34;53;56;58;59;76;77;80;106;108;115;119;138;146;147;148;151;167;168;170;171;181;190;208;212;213;227;232;235,-0.3133462440308849,-0.30158937399566177,0.14892550454924608,0.039355603618846324,True
bank-marketing,confirmation,contextual_active,4101,3,23;27;28;34;53;56;58;59;76;77;80;106;108;115;119;138;146;147;148;151;167;168;170;172;181;190;208;212;213;227;232;235,-0.3002194591033319,-0.30167183666774433,0.16205228947679906,0.03927314094676376,True
bank-marketing,confirmation,contextual_active,4101,4,19;23;27;28;34;56;58;59;76;77;80;106;108;115;119;138;146;147;148;151;167;168;170;172;181;190;208;212;213;227;232;235,-0.2850170811385109,-0.3136123089738574,0.1772546674416201,0.027332668640650704,True
bank-marketing,confirmation,additive_static,4101,0,2;23;27;28;30;34;53;56;58;59;76;80;106;115;119;138;146;147;148;151;167;168;170;171;181;190;208;212;213;227;232;235,-0.462271748580131,-0.3409449776145081,0.0,0.0,True
bank-marketing,confirmation,additive_static,4101,1,2;23;27;28;30;34;53;56;58;59;76;80;106;115;119;138;146;147;148;151;167;168;170;171;187;190;208;212;213;227;232;235,-0.3818381784934408,-0.323735294573103,0.08043357008669016,0.017209683041405077,True
bank-marketing,confirmation,additive_static,4101,2,2;23;27;28;30;34;53;56;58;59;76;80;106;115;119;138;146;147;148;151;167;168;170;187;190;208;212;213;227;232;235;255,-0.3603612254110366,-0.32204995716195395,0.10191052316909438,0.018895020452554145,True
bank-marketing,confirmation,additive_static,4101,3,2;23;27;28;30;34;53;56;58;59;76;80;106;115;119;138;146;147;148;151;165;167;168;170;187;190;208;212;213;232;235;255,-0.3330349771661263,-0.32174296637643285,0.1292367714140047,0.019202011238075245,True
bank-marketing,confirmation,additive_static,4101,4,2;23;27;28;30;34;56;58;59;71;76;80;106;115;119;138;146;147;148;151;165;167;168;170;187;190;208;212;213;232;235;255,-0.3045951063673847,-0.3105850886815012,0.1576766422127463,0.030359888933006896,True
bank-marketing,confirmation,fm_static,4101,0,2;23;27;28;30;34;53;56;58;59;76;80;106;115;119;138;146;147;148;151;167;168;170;171;181;190;208;212;213;227;232;235,-0.462271748580131,-0.3409449776145081,0.0,0.0,True
bank-marketing,confirmation,fm_static,4101,1,2;23;27;28;30;34;53;56;58;59;68;76;80;106;115;119;138;146;147;151;167;168;170;171;181;190;208;212;213;227;232;235,-0.4393430237275636,-0.3371191613209099,0.02292872485256736,0.003825816293598183,True
bank-marketing,confirmation,fm_static,4101,2,2;19;23;27;28;30;34;56;58;59;68;76;80;106;115;119;138;146;147;151;167;168;170;171;181;190;208;212;213;227;232;235,-0.4046569617596533,-0.3260897936571284,0.05761478682047766,0.01485518395737967,True
bank-marketing,confirmation,fm_static,4101,3,2;19;23;27;28;34;56;58;59;68;71;76;80;106;115;119;138;146;147;151;167;168;170;171;181;190;208;212;213;227;232;235,-0.3967613278275732,-0.3117686988591355,0.06551042075255781,0.029176278755372598,True
bank-marketing,confirmation,fm_static,4101,4,2;19;23;27;28;34;56;58;59;68;71;76;80;106;115;119;138;146;147;151;167;168;170;171;181;190;208;212;213;227;232;235,-0.3967613278275732,-0.3117686988591355,0.06551042075255781,0.029176278755372598,True
bank-marketing,confirmation,random_search,4102,0,3;14;34;42;46;55;68;69;75;76;91;96;98;124;130;146;164;166;174;181;183;185;192;198;216;220;228;234;247;252;253;255,-0.3699385369159824,-0.3481962365677896,0.0,0.0,True
bank-marketing,confirmation,random_search,4102,1,3;14;34;42;46;55;67;68;69;75;76;91;96;98;124;130;146;164;166;174;181;183;192;198;216;220;228;234;247;252;253;255,-0.3271345293355568,-0.3078349622957932,0.042804007580425574,0.04036127427199637,True
bank-marketing,confirmation,random_search,4102,2,3;14;34;42;46;55;67;68;69;76;91;96;98;124;130;146;164;166;174;181;183;192;198;216;218;220;228;234;247;252;253;255,-0.3031186655834357,-0.2812863188420575,0.06681987133254669,0.06690991772573207,True
bank-marketing,confirmation,random_search,4102,3,3;14;34;42;46;55;67;68;69;76;91;96;98;124;130;146;164;166;174;180;181;183;192;198;216;218;220;228;234;247;252;255,-0.285174546472195,-0.2853631292505254,0.08476399044378741,0.06283310731726416,True
bank-marketing,confirmation,random_search,4102,4,3;14;34;42;46;55;67;68;69;76;91;96;98;124;130;146;164;166;174;180;181;182;183;192;198;216;218;220;228;247;252;255,-0.2739737225949773,-0.2941867981592657,0.09596481432100507,0.0540094384085239,True
bank-marketing,confirmation,row_active,4102,0,3;14;34;42;46;55;68;69;75;76;91;96;98;124;130;146;164;166;174;181;183;185;192;198;216;220;228;234;247;252;253;255,-0.3699385369159824,-0.3481962365677896,0.0,0.0,True
bank-marketing,confirmation,row_active,4102,1,3;14;34;42;46;55;68;69;75;76;91;98;124;130;146;159;164;166;174;181;183;185;192;198;216;220;228;234;247;252;253;255,-0.3185201313540623,-0.28511714663619403,0.051418405561920066,0.06307908993159556,True
bank-marketing,confirmation,row_active,4102,2,3;14;34;42;46;55;68;69;75;76;91;98;124;130;146;159;164;166;174;181;183;185;192;198;203;216;220;228;234;252;253;255,-0.3013737724822201,-0.2824830220179056,0.0685647644337623,0.06571321454988399,True
bank-marketing,confirmation,row_active,4102,3,3;8;14;34;42;46;55;68;69;75;76;91;98;124;130;146;159;164;166;174;181;183;185;192;198;203;216;228;234;252;253;255,-0.2967889368718887,-0.2811713947474771,0.07314960004409371,0.06702484182031249,True
bank-marketing,confirmation,row_active,4102,4,4;8;14;34;42;46;55;68;69;75;76;91;98;124;130;146;159;164;166;174;181;183;185;192;198;203;216;228;234;252;253;255,-0.2778923259953959,-0.2899205385552113,0.09204621092058651,0.05827569801257826,True
bank-marketing,confirmation,contextual_active,4102,0,3;14;34;42;46;55;68;69;75;76;91;96;98;124;130;146;164;166;174;181;183;185;192;198;216;220;228;234;247;252;253;255,-0.3699385369159824,-0.3481962365677896,0.0,0.0,True
bank-marketing,confirmation,contextual_active,4102,1,3;14;34;42;54;55;68;69;75;76;91;96;98;124;130;146;164;166;174;181;183;185;192;198;216;220;228;234;247;252;253;255,-0.3154170908648523,-0.31504060933383493,0.054521446051130074,0.033155627233954654,True
bank-marketing,confirmation,contextual_active,4102,2,3;14;34;42;54;55;68;69;75;76;91;96;98;124;130;146;164;166;172;174;181;183;185;192;198;216;220;228;247;252;253;255,-0.3072078607300285,-0.3111283428497308,0.0627306761859539,0.0370678937180588,True
bank-marketing,confirmation,contextual_active,4102,3,3;8;14;34;42;54;55;68;69;75;76;91;96;98;124;130;146;164;166;172;174;181;185;192;198;216;220;228;247;252;253;255,-0.297143807346643,-0.3065005678391854,0.07279472956933941,0.041695668728604196,True
bank-marketing,confirmation,contextual_active,4102,4,3;8;14;34;42;54;55;68;69;75;76;91;96;98;124;130;146;158;164;166;172;181;185;192;198;216;220;228;247;252;253;255,-0.2843716613528039,-0.312596949176862,0.08556687556317849,0.0355992873909276,True
bank-marketing,confirmation,additive_static,4102,0,3;14;34;42;46;55;68;69;75;76;91;96;98;124;130;146;164;166;174;181;183;185;192;198;216;220;228;234;247;252;253;255,-0.3699385369159824,-0.3481962365677896,0.0,0.0,True
bank-marketing,confirmation,additive_static,4102,1,3;14;34;42;46;55;68;69;75;76;91;96;98;124;130;146;164;166;174;181;183;185;192;198;216;220;228;234;247;252;253;255,-0.3699385369159824,-0.3481962365677896,0.0,0.0,True
bank-marketing,confirmation,additive_static,4102,2,3;14;34;42;46;55;68;69;75;76;91;96;98;124;130;146;164;166;174;181;183;185;192;198;216;220;228;234;247;252;253;255,-0.3699385369159824,-0.3481962365677896,0.0,0.0,True
bank-marketing,confirmation,additive_static,4102,3,3;14;34;42;46;55;68;69;75;76;91;96;98;124;130;146;164;166;174;181;183;185;192;198;216;220;228;234;247;252;253;255,-0.3699385369159824,-0.3481962365677896,0.0,0.0,True
bank-marketing,confirmation,additive_static,4102,4,3;14;34;42;46;55;68;69;75;76;91;96;98;124;130;146;164;166;174;181;183;185;192;198;216;220;228;234;247;252;253;255,-0.3699385369159824,-0.3481962365677896,0.0,0.0,True
bank-marketing,confirmation,fm_static,4102,0,3;14;34;42;46;55;68;69;75;76;91;96;98;124;130;146;164;166;174;181;183;185;192;198;216;220;228;234;247;252;253;255,-0.3699385369159824,-0.3481962365677896,0.0,0.0,True
bank-marketing,confirmation,fm_static,4102,1,3;14;34;42;46;55;68;69;75;76;91;96;98;124;130;146;164;166;174;181;183;185;192;198;216;220;228;234;247;252;253;255,-0.3699385369159824,-0.3481962365677896,0.0,0.0,True
bank-marketing,confirmation,fm_static,4102,2,3;14;34;42;46;55;68;69;75;76;91;96;98;124;130;146;164;166;174;181;183;185;192;198;216;220;228;234;247;252;253;255,-0.3699385369159824,-0.3481962365677896,0.0,0.0,True
bank-marketing,confirmation,fm_static,4102,3,3;14;34;42;46;55;68;69;75;76;91;96;98;124;130;146;164;166;174;181;183;185;192;198;216;220;228;234;247;252;253;255,-0.3699385369159824,-0.3481962365677896,0.0,0.0,True
bank-marketing,confirmation,fm_static,4102,4,3;14;34;42;46;55;68;69;75;76;91;96;98;124;130;146;164;166;174;181;183;185;192;198;216;220;228;234;247;252;253;255,-0.3699385369159824,-0.3481962365677896,0.0,0.0,True
bank-marketing,confirmation,random_search,4103,0,3;13;26;34;39;53;54;57;69;74;76;82;89;102;103;105;107;116;126;127;132;159;163;169;175;181;191;208;212;223;227;250,-0.4434019491735894,-0.4775157645922412,0.0,0.0,True
bank-marketing,confirmation,random_search,4103,1,3;13;26;34;39;53;54;57;62;69;74;76;82;89;102;103;105;107;116;126;127;132;159;169;175;181;191;208;212;223;227;250,-0.3266301615342116,-0.40177902167608354,0.11677178763937779,0.07573674291615767,True
bank-marketing,confirmation,random_search,4103,2,3;13;34;39;53;54;57;62;69;74;76;82;89;93;102;103;105;107;116;126;127;132;159;169;175;181;191;208;212;223;227;250,-0.2987082139704761,-0.3799829679529829,0.1446937352031133,0.09753279663925829,True
bank-marketing,confirmation,random_search,4103,3,3;13;34;39;53;54;57;62;69;74;76;82;89;93;102;105;107;116;126;127;132;159;169;175;181;191;198;208;212;223;227;250,-0.2775209780126622,-0.3745166491841543,0.1658809711609272,0.10299911540808693,True
bank-marketing,confirmation,random_search,4103,4,3;13;15;34;39;53;54;57;62;69;76;82;89;93;102;105;107;116;126;127;132;159;169;175;181;191;198;208;212;223;227;250,-0.2651014455590779,-0.3611278544531713,0.1783005036145115,0.1163879101390699,True
bank-marketing,confirmation,row_active,4103,0,3;13;26;34;39;53;54;57;69;74;76;82;89;102;103;105;107;116;126;127;132;159;163;169;175;181;191;208;212;223;227;250,-0.4434019491735894,-0.4775157645922412,0.0,0.0,True
bank-marketing,confirmation,row_active,4103,1,3;13;34;39;53;54;57;69;74;76;82;89;102;103;105;107;116;126;127;132;159;163;169;175;181;191;208;212;223;227;250;255,-0.3240881078565881,-0.3436708369001452,0.11931384131700129,0.133844927692096,True
bank-marketing,confirmation,row_active,4103,2,3;13;34;39;53;54;57;69;74;75;76;82;89;102;103;105;107;116;126;127;132;159;169;175;181;191;208;212;223;227;250;255,-0.2892437938129637,-0.3081783051487924,0.15415815536062566,0.1693374594434488,True
bank-marketing,confirmation,row_active,4103,3,3;13;34;39;53;54;57;69;75;76;82;89;102;103;105;107;116;125;126;127;132;159;169;175;181;191;208;212;223;227;250;255,-0.280445938530554,-0.29892663619282067,0.1629560106430354,0.17858912839942054,True
bank-marketing,confirmation,row_active,4103,4,3;13;34;39;53;54;57;69;75;76;82;89;102;103;105;107;116;125;126;127;132;159;168;169;175;181;191;208;212;227;250;255,-0.2734408365455013,-0.2896806814351249,0.1699611126280881,0.18783508315711633,True
bank-marketing,confirmation,contextual_active,4103,0,3;13;26;34;39;53;54;57;69;74;76;82;89;102;103;105;107;116;126;127;132;159;163;169;175;181;191;208;212;223;227;250,-0.4434019491735894,-0.4775157645922412,0.0,0.0,True
bank-marketing,confirmation,contextual_active,4103,1,3;13;26;34;39;53;54;57;69;74;76;89;102;103;105;107;116;126;127;132;159;163;169;175;181;187;191;208;212;223;227;250,-0.3031391886971571,-0.3803646342042786,0.14026276047643227,0.09715113038796264,True
bank-marketing,confirmation,contextual_active,4103,2,3;13;34;39;53;54;57;69;74;76;89;102;103;105;107;116;126;127;132;159;163;169;175;181;187;191;208;212;214;223;227;250,-0.2876704066356338,-0.3870323762215943,0.15573154253795557,0.0904833883706469,True
bank-marketing,confirmation,contextual_active,4103,3,3;13;19;34;39;53;54;57;69;74;76;89;102;103;105;107;116;126;127;132;159;163;169;175;181;187;208;212;214;223;227;250,-0.2623842006161025,-0.36353136765490124,0.18101774855748687,0.11398439693733997,True
bank-marketing,confirmation,contextual_active,4103,4,3;13;19;34;39;53;54;57;69;76;89;102;103;105;107;116;126;127;132;159;163;169;175;180;181;187;208;212;214;223;227;250,-0.249856818707716,-0.3471866260819798,0.19354513046587338,0.1303291385102614,True
bank-marketing,confirmation,additive_static,4103,0,3;13;26;34;39;53;54;57;69;74;76;82;89;102;103;105;107;116;126;127;132;159;163;169;175;181;191;208;212;223;227;250,-0.4434019491735894,-0.4775157645922412,0.0,0.0,True
bank-marketing,confirmation,additive_static,4103,1,3;13;26;34;39;53;54;57;69;74;76;82;89;102;103;105;116;126;127;132;159;163;169;175;181;187;191;208;212;223;227;250,-0.3068210764404989,-0.3640188378297851,0.1365808727330905,0.1134969267624561,True
bank-marketing,confirmation,additive_static,4103,2,3;13;26;34;39;53;54;57;69;74;76;82;89;102;103;105;116;126;127;132;159;163;169;175;181;187;191;208;212;223;227;250,-0.3068210764404989,-0.3640188378297851,0.1365808727330905,0.1134969267624561,True
bank-marketing,confirmation,additive_static,4103,3,3;13;26;34;39;53;54;57;69;74;76;82;89;102;103;105;116;126;127;132;159;163;169;175;181;187;191;208;212;223;227;250,-0.3068210764404989,-0.3640188378297851,0.1365808727330905,0.1134969267624561,True
bank-marketing,confirmation,additive_static,4103,4,3;13;26;34;39;53;54;57;69;74;76;82;89;102;103;105;116;126;127;132;159;163;169;175;181;187;191;208;212;223;227;250,-0.3068210764404989,-0.3640188378297851,0.1365808727330905,0.1134969267624561,True
bank-marketing,confirmation,fm_static,4103,0,3;13;26;34;39;53;54;57;69;74;76;82;89;102;103;105;107;116;126;127;132;159;163;169;175;181;191;208;212;223;227;250,-0.4434019491735894,-0.4775157645922412,0.0,0.0,True
bank-marketing,confirmation,fm_static,4103,1,3;13;26;34;39;53;54;57;69;74;76;82;89;102;103;105;107;116;126;127;132;159;163;169;175;181;191;208;212;223;227;250,-0.4434019491735894,-0.4775157645922412,0.0,0.0,True
bank-marketing,confirmation,fm_static,4103,2,3;13;26;34;39;53;54;57;69;74;76;82;89;102;103;105;107;116;126;127;132;159;163;169;175;181;191;208;212;223;227;250,-0.4434019491735894,-0.4775157645922412,0.0,0.0,True
bank-marketing,confirmation,fm_static,4103,3,3;13;26;34;39;53;54;57;69;74;76;82;89;102;103;105;107;116;126;127;132;159;163;169;175;181;191;208;212;223;227;250,-0.4434019491735894,-0.4775157645922412,0.0,0.0,True
bank-marketing,confirmation,fm_static,4103,4,3;13;26;34;39;53;54;57;69;74;76;82;89;102;103;105;107;116;126;127;132;159;163;169;175;181;191;208;212;223;227;250,-0.4434019491735894,-0.4775157645922412,0.0,0.0,True
