dataset,data_role,method,start_seed,round,indices,selector_utility,test_utility,selector_improvement,test_improvement,posthoc_test_diagnostic
credit-g,development,fm_static,4101,1,6;9;10;18;25;27;30;36;56;65;76;79;80;88;89;103;105;111;128;129;136;142;159;167;176;189;192;196;204;219;231;249,-0.6565848708635655,-0.6588626792506689,0.019126003004936054,-0.013310071668695023,True
credit-g,development,fm_static,4101,2,6;9;10;18;25;27;36;56;65;76;79;80;88;89;94;103;105;111;128;129;136;142;159;167;176;189;192;196;204;219;231;249,-0.6152576552105712,-0.6488372109665455,0.06045321865793041,-0.003284603384571594,True
credit-g,development,fm_static,4101,3,6;9;10;18;25;27;36;56;65;76;79;80;88;89;94;103;105;110;111;128;129;136;142;159;167;176;192;196;204;219;231;249,-0.5884896680638274,-0.632782265928562,0.08722120580467418,0.012770341653411843,True
credit-g,development,fm_static,4101,4,6;9;10;18;25;27;36;56;65;76;79;80;88;89;94;103;105;110;111;128;129;136;142;159;167;176;192;196;204;219;231;249,-0.5884896680638274,-0.632782265928562,0.08722120580467418,0.012770341653411843,True
credit-g,development,random_search,4102,0,9;16;17;25;28;30;37;44;46;48;55;61;72;88;108;125;127;144;146;153;155;172;176;186;204;220;226;228;237;248;250;252,-0.8268582453805651,-0.7490152296997612,0.0,0.0,True
credit-g,development,random_search,4102,1,9;16;17;25;28;37;44;46;48;55;61;72;88;108;125;127;144;146;153;155;172;176;186;191;204;220;226;228;237;248;250;252,-0.6530438049163481,-0.6504081161158761,0.173814440464217,0.09860711358388508,True
credit-g,development,random_search,4102,2,9;16;17;25;28;37;44;46;48;55;61;72;88;108;125;127;144;146;149;153;155;172;176;191;204;220;226;228;237;248;250;252,-0.6248767059089644,-0.6180106757112942,0.2019815394716007,0.131004553988467,True
credit-g,development,random_search,4102,3,9;16;17;25;37;44;46;48;55;61;72;88;108;125;127;144;146;149;153;155;172;176;189;191;204;220;226;228;237;248;250;252,-0.5730426422269034,-0.5907608530918749,0.2538156031536617,0.15825437660788633,True
credit-g,development,random_search,4102,4,9;13;16;17;25;37;44;46;48;55;61;72;88;108;127;144;146;149;153;155;172;176;189;191;204;220;226;228;237;248;250;252,-0.5550103319753865,-0.5942688451953793,0.27184791340517855,0.15474638450438194,True
credit-g,development,row_active,4102,0,9;16;17;25;28;30;37;44;46;48;55;61;72;88;108;125;127;144;146;153;155;172;176;186;204;220;226;228;237;248;250;252,-0.8268582453805651,-0.7490152296997612,0.0,0.0,True
credit-g,development,row_active,4102,1,9;16;17;25;28;30;37;44;46;48;55;61;72;108;125;127;144;146;153;155;159;172;176;186;204;220;226;228;237;248;250;252,-0.6893220313442517,-0.6484061413617929,0.13753621403631333,0.10060908833796833,True
credit-g,development,row_active,4102,2,9;17;25;28;30;37;44;46;48;55;61;72;108;125;127;144;146;153;155;159;172;176;186;204;206;220;226;228;237;248;250;252,-0.6386107738160262,-0.5960709238263052,0.18824747156453892,0.15294430587345598,True
credit-g,development,row_active,4102,3,9;17;25;30;37;44;46;48;55;61;72;108;125;127;144;146;153;155;159;172;176;186;204;206;220;226;228;231;237;248;250;252,-0.5993618930566775,-0.6055898660458734,0.22749635232388754,0.1434253636538878,True
credit-g,development,row_active,4102,4,9;17;25;30;37;44;46;48;51;55;61;72;108;125;127;144;146;153;155;159;176;186;204;206;220;226;228;231;237;248;250;252,-0.554908413015077,-0.5850146259875311,0.2719498323654881,0.16400060371223013,True
credit-g,development,contextual_active,4102,0,9;16;17;25;28;30;37;44;46;48;55;61;72;88;108;125;127;144;146;153;155;172;176;186;204;220;226;228;237;248;250;252,-0.8268582453805651,-0.7490152296997612,0.0,0.0,True
credit-g,development,contextual_active,4102,1,9;16;17;25;28;30;37;44;46;48;55;61;72;88;108;125;127;144;146;153;155;172;176;191;204;220;226;228;237;248;250;252,-0.647550440538626,-0.6375501264751635,0.1793078048419391,0.11146510322459768,True
credit-g,development,contextual_active,4102,2,9;16;17;25;28;30;44;46;48;55;61;72;88;108;125;127;144;146;153;155;172;176;191;204;220;226;228;231;237;248;250;252,-0.5985498197471067,-0.6061330479196008,0.22830842563345832,0.14288218178016043,True
credit-g,development,contextual_active,4102,3,9;16;17;25;28;30;44;46;55;61;72;88;108;125;127;144;146;153;155;172;176;191;204;220;226;228;231;237;243;248;250;252,-0.5848412976511319,-0.6109804152451036,0.24201694772943316,0.1380348144546576,True
credit-g,development,contextual_active,4102,4,9;16;17;25;28;29;30;44;46;55;61;72;88;108;125;127;144;146;153;155;172;176;191;204;220;226;228;231;237;243;248;250,-0.5382590925933401,-0.5861302442467964,0.2885991527872249,0.16288498545296481,True
credit-g,development,additive_static,4102,0,9;16;17;25;28;30;37;44;46;48;55;61;72;88;108;125;127;144;146;153;155;172;176;186;204;220;226;228;237;248;250;252,-0.8268582453805651,-0.7490152296997612,0.0,0.0,True
credit-g,development,additive_static,4102,1,9;16;17;25;28;30;44;46;48;55;61;72;88;108;125;127;134;144;146;153;155;172;176;186;204;220;226;228;237;248;250;252,-0.7303366044160163,-0.7148927778440635,0.09652164096454874,0.03412245185569773,True
credit-g,development,additive_static,4102,2,9;16;17;25;28;30;44;46;48;55;61;72;88;108;125;127;134;144;146;153;155;172;176;186;204;220;226;228;237;248;250;252,-0.7303366044160163,-0.7148927778440635,0.09652164096454874,0.03412245185569773,True
credit-g,development,additive_static,4102,3,9;16;17;25;28;30;44;46;48;55;61;72;88;108;125;127;134;144;146;153;155;172;176;186;204;220;226;228;237;248;250;252,-0.7303366044160163,-0.7148927778440635,0.09652164096454874,0.03412245185569773,True
credit-g,development,additive_static,4102,4,9;16;17;25;28;30;44;46;48;55;61;72;88;108;125;127;134;144;146;153;155;172;176;186;204;220;226;228;237;248;250;252,-0.7303366044160163,-0.7148927778440635,0.09652164096454874,0.03412245185569773,True
credit-g,development,fm_static,4102,0,9;16;17;25;28;30;37;44;46;48;55;61;72;88;108;125;127;144;146;153;155;172;176;186;204;220;226;228;237;248;250;252,-0.8268582453805651,-0.7490152296997612,0.0,0.0,True
credit-g,development,fm_static,4102,1,9;16;17;25;30;37;44;46;48;55;61;72;88;108;125;127;144;146;153;155;166;172;176;186;204;220;226;228;237;248;250;252,-0.7774301998800286,-0.7401811932824768,0.04942804550053648,0.008834036417284419,True
credit-g,development,fm_static,4102,2,9;16;17;25;30;37;44;46;48;55;61;72;88;108;125;127;144;146;153;155;166;172;176;186;204;220;226;228;237;248;250;252,-0.7774301998800286,-0.7401811932824768,0.04942804550053648,0.008834036417284419,True
credit-g,development,fm_static,4102,3,9;16;17;25;30;37;44;46;48;55;61;72;88;108;125;127;144;146;153;155;166;172;176;186;204;220;226;228;237;248;250;252,-0.7774301998800286,-0.7401811932824768,0.04942804550053648,0.008834036417284419,True
credit-g,development,fm_static,4102,4,9;16;17;25;30;37;44;46;48;55;61;72;88;108;125;127;144;146;153;155;166;172;176;186;204;220;226;228;237;248;250;252,-0.7774301998800286,-0.7401811932824768,0.04942804550053648,0.008834036417284419,True
credit-g,development,random_search,4103,0,4;7;20;21;40;61;65;90;94;95;96;97;103;113;120;122;135;137;138;149;164;166;196;197;201;203;210;211;229;235;236;251,-0.6911902911749616,-0.758763582039856,0.0,0.0,True
credit-g,development,random_search,4103,1,4;7;20;21;40;61;90;94;95;96;97;103;113;117;120;122;135;137;138;149;164;166;196;197;201;203;210;211;229;235;236;251,-0.6288217825115476,-0.7225770474340965,0.062368508663413924,0.0361865346057596,True
credit-g,development,random_search,4103,2,2;4;7;20;21;40;61;90;94;95;96;97;103;113;117;120;122;135;137;138;149;166;196;197;201;203;210;211;229;235;236;251,-0.5862842400295758,-0.6793490642844763,0.10490605114538576,0.07941451775537978,True
credit-g,development,random_search,4103,3,2;4;20;21;40;61;72;90;94;95;96;97;103;113;117;120;122;135;137;138;149;166;196;197;201;203;210;211;229;235;236;251,-0.568533449246825,-0.6573698384289187,0.12265684192813653,0.10139374361093734,True
credit-g,development,random_search,4103,4,2;4;21;40;61;72;90;94;95;96;97;99;103;113;117;120;122;135;137;138;149;166;196;197;201;203;210;211;229;235;236;251,-0.5452316964416615,-0.5965253780768276,0.14595859473330008,0.16223820396302846,True
credit-g,development,row_active,4103,0,4;7;20;21;40;61;65;90;94;95;96;97;103;113;120;122;135;137;138;149;164;166;196;197;201;203;210;211;229;235;236;251,-0.6911902911749616,-0.758763582039856,0.0,0.0,True
credit-g,development,row_active,4103,1,4;20;21;40;61;65;90;94;95;96;97;103;113;120;122;135;137;138;149;164;166;191;196;197;201;203;210;211;229;235;236;251,-0.6064460972957105,-0.6889945217571827,0.08474419387925103,0.06976906028267338,True
credit-g,development,row_active,4103,2,4;21;40;51;61;65;90;94;95;96;97;103;113;120;122;135;137;138;149;164;166;191;196;197;201;203;210;211;229;235;236;251,-0.5741235969879117,-0.6677939782333691,0.11706669418704985,0.090969603806487,True
credit-g,development,row_active,4103,3,2;4;21;40;51;61;65;90;94;95;96;97;103;113;120;122;135;137;138;149;164;166;191;196;201;203;210;211;229;235;236;251,-0.5328356289605789,-0.634596952765286,0.15835466221438266,0.12416662927457,True
credit-g,development,row_active,4103,4,2;4;21;40;51;61;65;80;90;94;96;97;103;113;120;122;135;137;138;149;164;166;191;196;201;203;210;211;229;235;236;251,-0.5258117314431616,-0.6280232280257505,0.16537855973179993,0.13074035401410555,True
credit-g,development,contextual_active,4103,0,4;7;20;21;40;61;65;90;94;95;96;97;103;113;120;122;135;137;138;149;164;166;196;197;201;203;210;211;229;235;236;251,-0.6911902911749616,-0.758763582039856,0.0,0.0,True
credit-g,development,contextual_active,4103,1,4;7;8;20;21;40;61;90;94;95;96;97;103;113;120;122;135;137;138;149;164;166;196;197;201;203;210;211;229;235;236;251,-0.636513435772588,-0.678553175216468,0.05467685540237355,0.08021040682338809,True
credit-g,development,contextual_active,4103,2,4;7;8;20;21;40;61;90;94;95;96;97;103;113;120;122;135;137;138;149;164;166;196;197;201;203;204;210;211;229;236;251,-0.603661481797919,-0.6532852981651922,0.08752880937704255,0.10547828387466385,True
credit-g,development,contextual_active,4103,3,4;7;8;20;21;40;61;90;94;95;96;97;103;113;120;122;135;137;138;149;164;166;188;196;197;201;203;204;210;211;236;251,-0.5686403604506403,-0.658534972418995,0.1225499307243213,0.10022860962086111,True
credit-g,development,contextual_active,4103,4,4;8;20;21;40;61;90;94;95;96;97;103;113;120;122;127;135;137;138;149;164;166;188;196;197;201;203;204;210;211;236;251,-0.5557841237058425,-0.6316728488649697,0.13540616746911904,0.1270907331748864,True
credit-g,development,additive_static,4103,0,4;7;20;21;40;61;65;90;94;95;96;97;103;113;120;122;135;137;138;149;164;166;196;197;201;203;210;211;229;235;236;251,-0.6911902911749616,-0.758763582039856,0.0,0.0,True
credit-g,development,additive_static,4103,1,4;7;20;21;40;61;65;90;94;95;96;97;103;113;120;122;135;137;138;149;164;166;196;197;201;203;210;211;229;235;236;251,-0.6911902911749616,-0.758763582039856,0.0,0.0,True
credit-g,development,additive_static,4103,2,4;7;20;21;40;61;65;90;94;95;96;97;103;113;120;122;135;137;138;149;164;166;196;197;201;203;210;211;229;235;236;251,-0.6911902911749616,-0.758763582039856,0.0,0.0,True
credit-g,development,additive_static,4103,3,4;7;20;21;40;61;65;90;94;95;96;97;103;113;120;122;135;137;138;149;164;166;196;197;201;203;210;211;229;235;236;251,-0.6911902911749616,-0.758763582039856,0.0,0.0,True
credit-g,development,additive_static,4103,4,4;7;20;21;40;61;65;90;94;95;96;97;103;113;120;122;135;137;138;149;164;166;196;197;201;203;210;211;229;235;236;251,-0.6911902911749616,-0.758763582039856,0.0,0.0,True
credit-g,development,fm_static,4103,0,4;7;20;21;40;61;65;90;94;95;96;97;103;113;120;122;135;137;138;149;164;166;196;197;201;203;210;211;229;235;236;251,-0.6911902911749616,-0.758763582039856,0.0,0.0,True
credit-g,development,fm_static,4103,1,7;20;21;40;61;65;90;94;95;96;97;103;113;120;122;133;135;137;138;149;164;166;196;197;201;203;210;211;229;235;236;251,-0.6784411994337112,-0.7278229471791791,0.012749091741250385,0.030940634860676997,True
credit-g,development,fm_static,4103,2,7;20;21;40;65;90;94;95;96;97;103;113;117;120;122;133;135;137;138;149;164;166;196;197;201;203;210;211;229;235;236;251,-0.6257068232553951,-0.6737759349403291,0.0654834679195665,0.084987647099527,True
credit-g,development,fm_static,4103,3,7;20;21;40;53;65;90;94;95;97;103;113;117;120;122;133;135;137;138;149;164;166;196;197;201;203;210;211;229;235;236;251,-0.6160280636333638,-0.645568015421365,0.07516222754159774,0.11319556661849106,True
credit-g,development,fm_static,4103,4,7;20;21;40;53;65;90;94;95;97;103;113;117;120;122;133;135;137;138;149;164;166;196;197;201;203;210;211;229;235;236;251,-0.6160280636333638,-0.645568015421365,0.07516222754159774,0.11319556661849106,True
