dataset,data_role,method,start_seed,selector_calls,start_selector_utility,final_selector_utility,selector_improvement,start_test_utility,final_test_utility,test_improvement,initial_indices,final_indices,trace_json
california_housing,confirmation,random_search,4101,257,-0.6430543499410254,-0.5379954872326573,0.10505886270836806,-0.6128588980475629,-0.5430966872259224,0.06976221082164047,25;32;33;36;41;43;46;56;72;81;84;94;98;107;113;118;127;138;150;154;157;166;169;185;192;202;219;224;227;232;237;249,25;32;33;36;41;43;44;46;56;72;81;84;94;98;99;107;118;127;128;138;150;154;157;166;169;185;192;224;225;232;237;249,"[{""round"":1,""best_gain"":0.04717562391094621,""moved"":true,""indices"":""25;32;33;36;41;43;46;56;72;81;84;94;98;99;107;113;118;127;138;150;154;157;166;169;185;192;202;219;224;232;237;249""},{""round"":2,""best_gain"":0.016837307530636503,""moved"":true,""indices"":""25;32;33;36;41;43;44;46;56;72;81;84;94;98;99;107;113;118;127;138;150;154;157;166;169;185;192;219;224;232;237;249""},{""round"":3,""best_gain"":0.020926040297904902,""moved"":true,""indices"":""25;32;33;36;41;43;44;46;56;72;81;84;94;98;99;107;118;127;128;138;150;154;157;166;169;185;192;219;224;232;237;249""},{""round"":4,""best_gain"":0.02011989096888045,""moved"":true,""indices"":""25;32;33;36;41;43;44;46;56;72;81;84;94;98;99;107;118;127;128;138;150;154;157;166;169;185;192;224;225;232;237;249""}]"
california_housing,confirmation,row_active,4101,257,-0.6430543499410254,-0.5203819472272881,0.12267240271373725,-0.6128588980475629,-0.5240666583743219,0.08879223967324101,25;32;33;36;41;43;46;56;72;81;84;94;98;107;113;118;127;138;150;154;157;166;169;185;192;202;219;224;227;232;237;249,25;27;32;33;36;41;43;46;56;72;81;84;94;98;107;113;118;127;138;150;153;154;157;166;185;188;192;202;221;224;237;249,"[{""round"":1,""best_gain"":0.058825113072370816,""moved"":true,""train_rows"":64,""indices"":""25;32;33;36;41;43;46;56;72;81;84;94;98;107;113;118;127;138;150;154;157;166;169;185;188;192;202;219;224;232;237;249""},{""round"":2,""best_gain"":0.04093776091997958,""moved"":true,""train_rows"":128,""indices"":""25;32;33;36;41;43;46;56;72;81;84;94;98;107;113;118;127;138;150;154;157;166;169;185;188;192;202;221;224;232;237;249""},{""round"":3,""best_gain"":0.00895258788614961,""moved"":true,""train_rows"":192,""indices"":""25;27;32;33;36;41;43;46;56;72;81;84;94;98;107;113;118;127;138;150;154;157;166;169;185;188;192;202;221;224;237;249""},{""round"":4,""best_gain"":0.013956940835237241,""moved"":true,""train_rows"":256,""indices"":""25;27;32;33;36;41;43;46;56;72;81;84;94;98;107;113;118;127;138;150;153;154;157;166;185;188;192;202;221;224;237;249""}]"
california_housing,confirmation,contextual_active,4101,257,-0.6430543499410254,-0.5324778269347299,0.1105765230062955,-0.6128588980475629,-0.5498058414953474,0.06305305655221549,25;32;33;36;41;43;46;56;72;81;84;94;98;107;113;118;127;138;150;154;157;166;169;185;192;202;219;224;227;232;237;249,25;32;33;36;41;43;46;56;72;77;81;84;94;98;107;108;113;123;127;138;147;150;154;157;166;185;192;202;219;224;232;237,"[{""round"":1,""best_gain"":0.04254965871146699,""moved"":true,""train_rows"":64,""indices"":""25;32;33;36;41;43;46;56;72;81;84;94;98;107;108;113;118;127;138;150;154;157;166;169;185;192;202;219;224;232;237;249""},{""round"":2,""best_gain"":0.020327838203256676,""moved"":true,""train_rows"":128,""indices"":""25;32;33;36;41;43;46;56;72;81;84;94;98;107;108;113;118;127;138;147;150;154;157;166;169;185;192;202;219;224;232;237""},{""round"":3,""best_gain"":0.02793514637961092,""moved"":true,""train_rows"":192,""indices"":""25;32;33;36;41;43;46;56;72;81;84;94;98;107;108;113;118;123;127;138;147;150;154;157;166;185;192;202;219;224;232;237""},{""round"":4,""best_gain"":0.01976387971196092,""moved"":true,""train_rows"":256,""indices"":""25;32;33;36;41;43;46;56;72;77;81;84;94;98;107;108;113;123;127;138;147;150;154;157;166;185;192;202;219;224;232;237""}]"
california_housing,confirmation,additive_static,4101,5,-0.6430543499410254,-0.6430054085783032,4.894136272215466e-05,-0.6128588980475629,-0.6107580888477195,0.0021008091998433454,25;32;33;36;41;43;46;56;72;81;84;94;98;107;113;118;127;138;150;154;157;166;169;185;192;202;219;224;227;232;237;249,25;32;33;36;41;43;46;56;72;81;84;98;107;113;117;118;127;138;150;154;157;166;169;185;192;202;219;224;227;232;237;249,"[{""round"":1,""gain"":4.894136272215466e-05,""moved"":true,""indices"":""25;32;33;36;41;43;46;56;72;81;84;98;107;113;117;118;127;138;150;154;157;166;169;185;192;202;219;224;227;232;237;249""},{""round"":2,""gain"":-0.026464964839005622,""moved"":false,""indices"":""25;32;33;36;41;43;46;56;72;81;84;98;107;113;117;118;127;138;150;154;157;166;169;185;192;202;219;224;227;232;237;249""},{""round"":3,""gain"":-0.026464964839005622,""moved"":false,""indices"":""25;32;33;36;41;43;46;56;72;81;84;98;107;113;117;118;127;138;150;154;157;166;169;185;192;202;219;224;227;232;237;249""},{""round"":4,""gain"":-0.026464964839005622,""moved"":false,""indices"":""25;32;33;36;41;43;46;56;72;81;84;98;107;113;117;118;127;138;150;154;157;166;169;185;192;202;219;224;227;232;237;249""}]"
california_housing,confirmation,fm_static,4101,5,-0.6430543499410254,-0.6430543499410254,0.0,-0.6128588980475629,-0.6128588980475629,0.0,25;32;33;36;41;43;46;56;72;81;84;94;98;107;113;118;127;138;150;154;157;166;169;185;192;202;219;224;227;232;237;249,25;32;33;36;41;43;46;56;72;81;84;94;98;107;113;118;127;138;150;154;157;166;169;185;192;202;219;224;227;232;237;249,"[{""round"":1,""gain"":-0.04483945683100743,""moved"":false,""indices"":""25;32;33;36;41;43;46;56;72;81;84;94;98;107;113;118;127;138;150;154;157;166;169;185;192;202;219;224;227;232;237;249""},{""round"":2,""gain"":-0.04483945683100743,""moved"":false,""indices"":""25;32;33;36;41;43;46;56;72;81;84;94;98;107;113;118;127;138;150;154;157;166;169;185;192;202;219;224;227;232;237;249""},{""round"":3,""gain"":-0.04483945683100743,""moved"":false,""indices"":""25;32;33;36;41;43;46;56;72;81;84;94;98;107;113;118;127;138;150;154;157;166;169;185;192;202;219;224;227;232;237;249""},{""round"":4,""gain"":-0.04483945683100743,""moved"":false,""indices"":""25;32;33;36;41;43;46;56;72;81;84;94;98;107;113;118;127;138;150;154;157;166;169;185;192;202;219;224;227;232;237;249""}]"
california_housing,confirmation,vip_style,4101,254,-0.6430543499410254,-0.5361581430958572,0.1068962068451682,-0.6128588980475629,-0.5525608038637821,0.06029809418378074,25;32;33;36;41;43;46;56;72;81;84;94;98;107;113;118;127;138;150;154;157;166;169;185;192;202;219;224;227;232;237;249,3;9;14;33;36;45;59;66;81;82;91;92;98;120;130;131;142;159;160;162;175;178;188;193;195;198;205;211;212;221;225;227,"[{""round"":1,""contexts"":63,""temperature"":2.0},{""round"":2,""contexts"":126,""temperature"":1.0},{""round"":3,""contexts"":189,""temperature"":0.5},{""round"":4,""contexts"":252,""temperature"":0.25}]"
california_housing,confirmation,random_search,4102,257,-0.6423776128029598,-0.5095370079133953,0.1328406048895645,-0.566486880615165,-0.5415694446175314,0.02491743599763352,12;26;37;39;44;50;62;70;84;86;91;100;101;102;119;143;149;157;165;166;171;173;188;195;198;217;218;219;227;236;238;252,5;12;26;37;39;44;50;62;84;86;100;101;102;119;143;149;157;165;166;171;173;186;188;195;198;217;219;227;236;238;245;252,"[{""round"":1,""best_gain"":0.0647913217209457,""moved"":true,""indices"":""12;26;37;39;44;50;62;70;84;86;91;100;101;102;119;143;149;157;165;166;171;173;188;195;198;217;219;227;236;238;245;252""},{""round"":2,""best_gain"":0.0460175520211773,""moved"":true,""indices"":""5;12;26;37;39;44;50;62;84;86;91;100;101;102;119;143;149;157;165;166;171;173;188;195;198;217;219;227;236;238;245;252""},{""round"":3,""best_gain"":0.022031731147441502,""moved"":true,""indices"":""5;12;26;37;39;44;50;62;84;86;100;101;102;119;143;149;157;165;166;171;173;186;188;195;198;217;219;227;236;238;245;252""},{""round"":4,""best_gain"":-0.011173603283480604,""moved"":false,""indices"":""5;12;26;37;39;44;50;62;84;86;100;101;102;119;143;149;157;165;166;171;173;186;188;195;198;217;219;227;236;238;245;252""}]"
california_housing,confirmation,row_active,4102,257,-0.6423776128029598,-0.5159699559233637,0.1264076568795961,-0.566486880615165,-0.5291167346198893,0.03737014599527566,12;26;37;39;44;50;62;70;84;86;91;100;101;102;119;143;149;157;165;166;171;173;188;195;198;217;218;219;227;236;238;252,3;5;12;26;44;50;62;70;84;86;100;101;102;119;129;141;143;149;165;166;171;173;188;195;198;217;218;219;227;236;238;252,"[{""round"":1,""best_gain"":0.058142983758969535,""moved"":true,""train_rows"":64,""indices"":""5;12;26;37;39;44;50;62;70;84;86;91;100;101;102;119;143;149;165;166;171;173;188;195;198;217;218;219;227;236;238;252""},{""round"":2,""best_gain"":0.0265655722382504,""moved"":true,""train_rows"":128,""indices"":""5;12;26;39;44;50;62;70;84;86;91;100;101;102;119;129;143;149;165;166;171;173;188;195;198;217;218;219;227;236;238;252""},{""round"":3,""best_gain"":0.011396117116467042,""moved"":true,""train_rows"":192,""indices"":""3;5;12;26;39;44;50;62;70;84;86;100;101;102;119;129;143;149;165;166;171;173;188;195;198;217;218;219;227;236;238;252""},{""round"":4,""best_gain"":0.03030298376590912,""moved"":true,""train_rows"":256,""indices"":""3;5;12;26;44;50;62;70;84;86;100;101;102;119;129;141;143;149;165;166;171;173;188;195;198;217;218;219;227;236;238;252""}]"
california_housing,confirmation,contextual_active,4102,257,-0.6423776128029598,-0.5033634899112067,0.13901412289175308,-0.566486880615165,-0.5522138742988019,0.01427300631636308,12;26;37;39;44;50;62;70;84;86;91;100;101;102;119;143;149;157;165;166;171;173;188;195;198;217;218;219;227;236;238;252,4;12;26;39;44;50;51;62;70;84;86;91;101;102;119;143;149;154;157;165;166;171;173;188;195;198;217;219;227;236;238;252,"[{""round"":1,""best_gain"":0.1182163695327243,""moved"":true,""train_rows"":64,""indices"":""12;26;37;39;44;50;62;70;84;86;91;101;102;119;143;149;154;157;165;166;171;173;188;195;198;217;218;219;227;236;238;252""},{""round"":2,""best_gain"":0.007080574739284473,""moved"":true,""train_rows"":128,""indices"":""12;26;39;44;50;51;62;70;84;86;91;101;102;119;143;149;154;157;165;166;171;173;188;195;198;217;218;219;227;236;238;252""},{""round"":3,""best_gain"":0.013717178619744308,""moved"":true,""train_rows"":192,""indices"":""4;12;26;39;44;50;51;62;70;84;86;91;101;102;119;143;149;154;157;165;166;171;173;188;195;198;217;219;227;236;238;252""},{""round"":4,""best_gain"":-0.0007889599299363281,""moved"":false,""train_rows"":256,""indices"":""4;12;26;39;44;50;51;62;70;84;86;91;101;102;119;143;149;154;157;165;166;171;173;188;195;198;217;219;227;236;238;252""}]"
california_housing,confirmation,additive_static,4102,5,-0.6423776128029598,-0.552674618297345,0.08970299450561481,-0.566486880615165,-0.557415326915811,0.009071553699353974,12;26;37;39;44;50;62;70;84;86;91;100;101;102;119;143;149;157;165;166;171;173;188;195;198;217;218;219;227;236;238;252,12;26;37;39;44;50;62;70;84;86;91;101;102;117;119;143;149;157;165;166;171;173;184;188;195;198;217;218;227;236;238;252,"[{""round"":1,""gain"":0.034109765221017274,""moved"":true,""indices"":""12;26;37;39;44;50;62;70;84;86;91;101;102;117;119;143;149;157;165;166;171;173;188;195;198;217;218;219;227;236;238;252""},{""round"":2,""gain"":0.055593229284597534,""moved"":true,""indices"":""12;26;37;39;44;50;62;70;84;86;91;101;102;117;119;143;149;157;165;166;171;173;184;188;195;198;217;218;227;236;238;252""},{""round"":3,""gain"":-0.03902806941098569,""moved"":false,""indices"":""12;26;37;39;44;50;62;70;84;86;91;101;102;117;119;143;149;157;165;166;171;173;184;188;195;198;217;218;227;236;238;252""},{""round"":4,""gain"":-0.03902806941098569,""moved"":false,""indices"":""12;26;37;39;44;50;62;70;84;86;91;101;102;117;119;143;149;157;165;166;171;173;184;188;195;198;217;218;227;236;238;252""}]"
