dataset,data_role,method,start_seed,selector_calls,start_selector_utility,final_selector_utility,selector_improvement,start_test_utility,final_test_utility,test_improvement,initial_indices,final_indices,trace_json
churn,confirmation,random_search,4101,257,-0.38573212054261785,-0.2888310805506257,0.09690103999199218,-0.4019821440317637,-0.40315299886421224,-0.0011708548324485535,0;14;25;37;40;45;54;60;61;70;72;75;76;79;94;95;96;140;143;144;149;153;155;166;173;186;195;216;218;231;242;251,0;12;14;25;37;40;45;54;58;60;61;70;72;76;79;94;95;96;140;143;149;155;158;166;173;186;195;212;216;218;242;251,"[{""round"":1,""best_gain"":0.040775745774076944,""moved"":true,""indices"":""0;14;25;37;40;45;54;60;61;70;72;75;76;79;94;95;96;140;143;144;149;155;166;173;186;195;212;216;218;231;242;251""},{""round"":2,""best_gain"":0.03226855022657438,""moved"":true,""indices"":""0;14;25;37;40;45;54;60;61;70;72;75;76;79;94;95;96;140;143;144;149;155;158;166;173;186;195;212;216;218;242;251""},{""round"":3,""best_gain"":0.012198657878835673,""moved"":true,""indices"":""0;12;14;25;37;40;45;54;60;61;70;72;75;76;79;94;95;96;140;143;149;155;158;166;173;186;195;212;216;218;242;251""},{""round"":4,""best_gain"":0.011658086112505184,""moved"":true,""indices"":""0;12;14;25;37;40;45;54;58;60;61;70;72;76;79;94;95;96;140;143;149;155;158;166;173;186;195;212;216;218;242;251""}]"
churn,confirmation,row_active,4101,257,-0.38573212054261785,-0.28976002288220987,0.09597209766040798,-0.4019821440317637,-0.4060519189061319,-0.004069774874368215,0;14;25;37;40;45;54;60;61;70;72;75;76;79;94;95;96;140;143;144;149;153;155;166;173;186;195;216;218;231;242;251,0;14;25;32;37;40;45;54;60;61;70;72;75;76;79;94;95;96;140;144;149;155;163;166;173;186;195;202;216;218;233;251,"[{""round"":1,""best_gain"":0.04045810732588695,""moved"":true,""train_rows"":64,""indices"":""0;14;25;32;37;40;45;54;60;61;70;72;75;76;79;94;95;96;140;143;144;149;155;166;173;186;195;216;218;231;242;251""},{""round"":2,""best_gain"":0.031429172598479105,""moved"":true,""train_rows"":128,""indices"":""0;14;25;32;37;40;45;54;60;61;70;72;75;76;79;94;95;96;140;144;149;155;163;166;173;186;195;216;218;231;242;251""},{""round"":3,""best_gain"":0.014427700433037371,""moved"":true,""train_rows"":192,""indices"":""0;14;25;32;37;40;45;54;60;61;70;72;75;76;79;94;95;96;140;144;149;155;163;166;173;186;195;202;216;218;242;251""},{""round"":4,""best_gain"":0.009657117303004559,""moved"":true,""train_rows"":256,""indices"":""0;14;25;32;37;40;45;54;60;61;70;72;75;76;79;94;95;96;140;144;149;155;163;166;173;186;195;202;216;218;233;251""}]"
churn,confirmation,contextual_active,4101,257,-0.38573212054261785,-0.2867389143983586,0.09899320614425927,-0.4019821440317637,-0.3780603630264404,0.023921781005323273,0;14;25;37;40;45;54;60;61;70;72;75;76;79;94;95;96;140;143;144;149;153;155;166;173;186;195;216;218;231;242;251,0;14;25;37;40;45;54;60;61;70;75;79;94;95;96;104;138;140;143;144;149;155;166;173;186;195;209;216;218;231;236;251,"[{""round"":1,""best_gain"":0.05559500797104999,""moved"":true,""train_rows"":64,""indices"":""0;14;25;37;40;45;54;60;61;70;72;75;76;79;94;95;96;140;143;144;149;155;166;173;186;195;209;216;218;231;242;251""},{""round"":2,""best_gain"":0.02081099651046653,""moved"":true,""train_rows"":128,""indices"":""0;14;25;37;40;45;54;60;61;70;72;75;79;94;95;96;104;140;143;144;149;155;166;173;186;195;209;216;218;231;242;251""},{""round"":3,""best_gain"":0.010910389344609861,""moved"":true,""train_rows"":192,""indices"":""0;14;25;37;40;45;54;60;61;70;75;79;94;95;96;104;140;143;144;149;155;166;173;186;195;209;216;218;231;236;242;251""},{""round"":4,""best_gain"":0.01167681231813289,""moved"":true,""train_rows"":256,""indices"":""0;14;25;37;40;45;54;60;61;70;75;79;94;95;96;104;138;140;143;144;149;155;166;173;186;195;209;216;218;231;236;251""}]"
churn,confirmation,additive_static,4101,5,-0.38573212054261785,-0.3421772484168202,0.04355487212579767,-0.4019821440317637,-0.46858741009782057,-0.06660526606605688,0;14;25;37;40;45;54;60;61;70;72;75;76;79;94;95;96;140;143;144;149;153;155;166;173;186;195;216;218;231;242;251,0;4;14;25;37;40;45;54;60;61;70;72;75;76;79;94;95;140;143;144;149;153;155;166;173;186;195;209;216;218;242;251,"[{""round"":1,""gain"":0.011559253247114265,""moved"":true,""indices"":""0;4;14;25;37;40;45;54;60;61;70;72;75;76;79;94;95;140;143;144;149;153;155;166;173;186;195;216;218;231;242;251""},{""round"":2,""gain"":0.03199561887868341,""moved"":true,""indices"":""0;4;14;25;37;40;45;54;60;61;70;72;75;76;79;94;95;140;143;144;149;153;155;166;173;186;195;209;216;218;242;251""},{""round"":3,""gain"":-0.006432853013749906,""moved"":false,""indices"":""0;4;14;25;37;40;45;54;60;61;70;72;75;76;79;94;95;140;143;144;149;153;155;166;173;186;195;209;216;218;242;251""},{""round"":4,""gain"":-0.006432853013749906,""moved"":false,""indices"":""0;4;14;25;37;40;45;54;60;61;70;72;75;76;79;94;95;140;143;144;149;153;155;166;173;186;195;209;216;218;242;251""}]"
churn,confirmation,fm_static,4101,5,-0.38573212054261785,-0.3487148413145451,0.03701727922807274,-0.4019821440317637,-0.4852270671642637,-0.08324492313250004,0;14;25;37;40;45;54;60;61;70;72;75;76;79;94;95;96;140;143;144;149;153;155;166;173;186;195;216;218;231;242;251,0;4;14;25;40;45;54;60;61;70;72;75;76;79;94;95;140;143;144;149;153;155;166;173;186;195;216;218;234;242;251;253,"[{""round"":1,""gain"":0.005846022136059559,""moved"":true,""indices"":""0;4;14;25;37;40;45;54;60;61;70;72;75;76;79;94;95;96;140;143;144;149;153;155;166;173;186;195;216;218;242;251""},{""round"":2,""gain"":0.010168404995310132,""moved"":true,""indices"":""0;4;14;25;37;40;45;54;60;61;70;72;75;76;79;94;95;140;143;144;149;153;155;166;173;186;195;216;218;234;242;251""},{""round"":3,""gain"":0.02100285209670305,""moved"":true,""indices"":""0;4;14;25;40;45;54;60;61;70;72;75;76;79;94;95;140;143;144;149;153;155;166;173;186;195;216;218;234;242;251;253""},{""round"":4,""gain"":-0.008198733928257984,""moved"":false,""indices"":""0;4;14;25;40;45;54;60;61;70;72;75;76;79;94;95;140;143;144;149;153;155;166;173;186;195;216;218;234;242;251;253""}]"
churn,confirmation,vip_style,4101,254,-0.38573212054261785,-0.29015434741037893,0.09557777313223892,-0.4019821440317637,-0.465166398580381,-0.06318425454861731,0;14;25;37;40;45;54;60;61;70;72;75;76;79;94;95;96;140;143;144;149;153;155;166;173;186;195;216;218;231;242;251,3;4;5;40;43;55;59;60;64;68;70;76;103;110;122;152;158;163;167;191;202;209;212;220;223;229;230;235;237;238;239;249,"[{""round"":1,""contexts"":63,""temperature"":2.0},{""round"":2,""contexts"":126,""temperature"":1.0},{""round"":3,""contexts"":189,""temperature"":0.5},{""round"":4,""contexts"":252,""temperature"":0.25}]"
churn,confirmation,random_search,4102,257,-0.4023133476032439,-0.27444916006224646,0.12786418754099743,-0.49206392958501566,-0.39068501356855034,0.10137891601646531,4;8;11;15;16;19;28;32;43;65;66;71;92;94;100;114;122;124;126;134;136;145;158;160;161;162;174;214;231;233;237;247,4;8;11;15;16;32;65;66;71;92;94;114;118;121;122;124;126;134;136;145;158;160;161;162;174;205;214;219;231;233;237;247,"[{""round"":1,""best_gain"":0.07144073067800194,""moved"":true,""indices"":""4;8;11;15;16;19;28;32;43;65;66;71;92;94;114;122;124;126;134;136;145;158;160;161;162;174;205;214;231;233;237;247""},{""round"":2,""best_gain"":0.03526375490566058,""moved"":true,""indices"":""4;8;11;15;16;28;32;43;65;66;71;92;94;114;122;124;126;134;136;145;158;160;161;162;174;205;214;219;231;233;237;247""},{""round"":3,""best_gain"":0.009291799424469782,""moved"":true,""indices"":""4;8;11;15;16;32;43;65;66;71;92;94;114;118;122;124;126;134;136;145;158;160;161;162;174;205;214;219;231;233;237;247""},{""round"":4,""best_gain"":0.011867902532865127,""moved"":true,""indices"":""4;8;11;15;16;32;65;66;71;92;94;114;118;121;122;124;126;134;136;145;158;160;161;162;174;205;214;219;231;233;237;247""}]"
churn,confirmation,row_active,4102,257,-0.4023133476032439,-0.2693140809257971,0.13299926667744677,-0.49206392958501566,-0.3958796791596508,0.09618425042536488,4;8;11;15;16;19;28;32;43;65;66;71;92;94;100;114;122;124;126;134;136;145;158;160;161;162;174;214;231;233;237;247,4;8;11;15;16;19;32;43;65;66;71;84;92;94;114;122;124;126;127;136;145;158;160;161;162;174;177;214;220;233;237;247,"[{""round"":1,""best_gain"":0.04330086155776747,""moved"":true,""train_rows"":64,""indices"":""4;8;11;15;16;19;28;32;43;65;66;71;92;94;100;114;122;124;126;136;145;158;160;161;162;174;214;220;231;233;237;247""},{""round"":2,""best_gain"":0.05872165770775145,""moved"":true,""train_rows"":128,""indices"":""4;8;11;15;16;19;28;32;43;65;66;71;92;94;114;122;124;126;127;136;145;158;160;161;162;174;214;220;231;233;237;247""},{""round"":3,""best_gain"":0.019502177177339708,""moved"":true,""train_rows"":192,""indices"":""4;8;11;15;16;19;32;43;65;66;71;92;94;114;122;124;126;127;136;145;158;160;161;162;174;177;214;220;231;233;237;247""},{""round"":4,""best_gain"":0.011474570234588144,""moved"":true,""train_rows"":256,""indices"":""4;8;11;15;16;19;32;43;65;66;71;84;92;94;114;122;124;126;127;136;145;158;160;161;162;174;177;214;220;233;237;247""}]"
churn,confirmation,contextual_active,4102,257,-0.4023133476032439,-0.2432998658176272,0.1590134817856167,-0.49206392958501566,-0.4127656647818412,0.07929826480317448,4;8;11;15;16;19;28;32;43;65;66;71;92;94;100;114;122;124;126;134;136;145;158;160;161;162;174;214;231;233;237;247,4;8;11;15;16;19;29;32;43;51;65;66;71;92;94;114;122;124;126;134;136;138;145;158;161;162;174;214;219;231;237;247,"[{""round"":1,""best_gain"":0.08575943408711123,""moved"":true,""train_rows"":64,""indices"":""4;8;11;15;16;19;32;43;65;66;71;92;94;100;114;122;124;126;134;136;145;158;160;161;162;174;214;219;231;233;237;247""},{""round"":2,""best_gain"":0.03655077788780453,""moved"":true,""train_rows"":128,""indices"":""4;8;11;15;16;19;32;43;65;66;71;92;94;114;122;124;126;134;136;138;145;158;160;161;162;174;214;219;231;233;237;247""},{""round"":3,""best_gain"":0.021167511132512473,""moved"":true,""train_rows"":192,""indices"":""4;8;11;15;16;19;32;43;51;65;66;71;92;94;114;122;124;126;134;136;138;145;158;160;161;162;174;214;219;231;237;247""},{""round"":4,""best_gain"":0.01553575867818846,""moved"":true,""train_rows"":256,""indices"":""4;8;11;15;16;19;29;32;43;51;65;66;71;92;94;114;122;124;126;134;136;138;145;158;161;162;174;214;219;231;237;247""}]"
churn,confirmation,additive_static,4102,5,-0.4023133476032439,-0.3366261366915422,0.06568721091170171,-0.49206392958501566,-0.47542425297308555,0.01663967661193011,4;8;11;15;16;19;28;32;43;65;66;71;92;94;100;114;122;124;126;134;136;145;158;160;161;162;174;214;231;233;237;247,4;8;11;15;16;19;28;32;43;65;66;71;92;94;114;122;124;126;134;136;145;158;160;161;162;174;209;214;231;233;237;247,"[{""round"":1,""gain"":0.06568721091170171,""moved"":true,""indices"":""4;8;11;15;16;19;28;32;43;65;66;71;92;94;114;122;124;126;134;136;145;158;160;161;162;174;209;214;231;233;237;247""},{""round"":2,""gain"":-0.06085489847711878,""moved"":false,""indices"":""4;8;11;15;16;19;28;32;43;65;66;71;92;94;114;122;124;126;134;136;145;158;160;161;162;174;209;214;231;233;237;247""},{""round"":3,""gain"":-0.06085489847711878,""moved"":false,""indices"":""4;8;11;15;16;19;28;32;43;65;66;71;92;94;114;122;124;126;134;136;145;158;160;161;162;174;209;214;231;233;237;247""},{""round"":4,""gain"":-0.06085489847711878,""moved"":false,""indices"":""4;8;11;15;16;19;28;32;43;65;66;71;92;94;114;122;124;126;134;136;145;158;160;161;162;174;209;214;231;233;237;247""}]"
