dataset,data_role,method,start_seed,round,indices,selector_utility,test_utility,selector_improvement,test_improvement,posthoc_test_diagnostic
adult,confirmation,contextual_active,4101,0,29;32;45;47;54;61;65;94;99;101;103;104;108;119;120;130;144;147;157;161;169;176;216;218;221;232;233;241;243;245;247;249,-0.7616064773389217,-0.60156430028298,0.0,0.0,True
adult,confirmation,contextual_active,4101,1,29;32;45;47;54;61;65;94;99;101;103;104;108;119;120;130;144;147;157;161;169;176;178;216;218;221;232;233;241;243;245;247,-0.5200452807880706,-0.5149689198784899,0.24156119655085118,0.08659538040449011,True
adult,confirmation,contextual_active,4101,2,29;32;45;47;54;61;65;94;99;101;103;104;108;119;120;130;144;157;161;169;173;176;178;216;218;221;232;233;241;243;245;247,-0.4473656758989723,-0.49978122553187626,0.3142408014399494,0.10178307475110376,True
adult,confirmation,contextual_active,4101,3,29;32;45;47;54;61;65;94;99;101;103;104;108;119;120;144;157;161;169;170;173;176;178;216;218;221;232;233;241;243;245;247,-0.4051022472079226,-0.4560523985239962,0.35650423013099913,0.14551190175898382,True
adult,confirmation,contextual_active,4101,4,29;45;47;54;61;62;65;94;99;101;103;104;108;119;120;144;157;161;169;170;173;176;178;216;218;221;232;233;241;243;245;247,-0.3914508122354293,-0.4351034967168353,0.3701556651034924,0.16646080356614473,True
adult,confirmation,additive_static,4101,0,29;32;45;47;54;61;65;94;99;101;103;104;108;119;120;130;144;147;157;161;169;176;216;218;221;232;233;241;243;245;247;249,-0.7616064773389217,-0.60156430028298,0.0,0.0,True
adult,confirmation,additive_static,4101,1,29;32;39;45;47;54;61;65;94;99;101;103;104;108;119;120;130;144;147;157;161;169;176;216;218;221;232;233;241;243;245;247,-0.5786256185226262,-0.5290101194026711,0.18298085881629556,0.07255418088030896,True
adult,confirmation,additive_static,4101,2,29;32;39;45;47;54;61;65;94;96;99;101;103;104;108;119;120;130;144;157;161;169;176;216;218;221;232;233;241;243;245;247,-0.4749851023736523,-0.5063931939383093,0.2866213749652694,0.09517110634467074,True
adult,confirmation,additive_static,4101,3,29;32;39;45;47;54;61;65;94;96;99;101;103;104;108;119;130;144;157;161;169;173;176;216;218;221;232;233;241;243;245;247,-0.4637050178441363,-0.5026242815450983,0.2979014594947854,0.09894001873788172,True
adult,confirmation,additive_static,4101,4,2;29;32;39;45;47;54;61;65;94;96;99;101;103;108;119;130;144;157;161;169;173;176;216;218;221;232;233;241;243;245;247,-0.4635211544692814,-0.4977315456857092,0.29808532286964035,0.10383275459727082,True
adult,confirmation,fm_static,4101,0,29;32;45;47;54;61;65;94;99;101;103;104;108;119;120;130;144;147;157;161;169;176;216;218;221;232;233;241;243;245;247;249,-0.7616064773389217,-0.60156430028298,0.0,0.0,True
adult,confirmation,fm_static,4101,1,29;32;39;45;47;54;61;65;94;99;101;103;104;108;119;120;130;144;147;157;161;169;176;216;218;221;232;233;241;243;245;247,-0.5786256185226262,-0.5290101194026711,0.18298085881629556,0.07255418088030896,True
adult,confirmation,fm_static,4101,2,29;32;39;45;47;54;61;65;94;99;101;103;104;108;119;120;130;144;157;161;169;173;176;216;218;221;232;233;241;243;245;247,-0.4567872498518368,-0.4966255730844537,0.30481922748708495,0.10493872719852632,True
adult,confirmation,fm_static,4101,3,29;32;39;45;47;54;61;65;94;99;101;103;104;108;119;130;144;157;161;169;173;176;216;218;221;232;233;241;243;244;245;247,-0.4497116975769671,-0.4772463181277765,0.3118947797619546,0.12431798215520351,True
adult,confirmation,fm_static,4101,4,29;32;39;45;47;54;61;65;94;99;101;103;104;108;119;130;144;157;161;169;173;176;216;218;221;232;233;241;243;244;245;247,-0.4497116975769671,-0.4772463181277765,0.3118947797619546,0.12431798215520351,True
adult,confirmation,random_search,4102,0,11;17;29;45;51;56;61;67;69;71;115;123;129;145;151;161;166;169;175;177;180;189;194;198;204;219;220;229;232;242;248;250,-0.5809828741907505,-0.5921726370429609,0.0,0.0,True
adult,confirmation,random_search,4102,1,11;17;29;45;56;61;67;69;71;115;123;129;138;145;151;161;166;169;175;177;180;189;194;198;204;219;220;229;232;242;248;250,-0.5352676930672701,-0.568531912620508,0.045715181123480386,0.023640724422452908,True
adult,confirmation,random_search,4102,2,4;11;17;29;45;56;61;67;69;71;115;123;129;138;145;151;166;169;175;177;180;189;194;198;204;219;220;229;232;242;248;250,-0.4927716571639719,-0.5394057708560913,0.08821121702677853,0.05276686618686954,True
adult,confirmation,random_search,4102,3,4;11;17;29;45;56;61;67;69;71;115;123;129;138;145;151;166;169;175;177;180;189;194;198;204;219;220;229;232;242;246;248,-0.4723736529325162,-0.49447891670211164,0.10860922125823425,0.09769372034084922,True
adult,confirmation,random_search,4102,4,4;11;17;29;45;56;61;67;69;71;115;123;129;138;145;151;166;169;175;177;180;189;194;198;204;219;220;229;242;244;246;248,-0.4250273694498935,-0.4593980610352213,0.15595550474085695,0.13277457600773956,True
adult,confirmation,row_active,4102,0,11;17;29;45;51;56;61;67;69;71;115;123;129;145;151;161;166;169;175;177;180;189;194;198;204;219;220;229;232;242;248;250,-0.5809828741907505,-0.5921726370429609,0.0,0.0,True
adult,confirmation,row_active,4102,1,11;17;29;45;51;56;61;67;69;115;123;129;145;151;159;161;166;169;175;177;180;189;194;198;204;219;220;229;232;242;248;250,-0.5105005907938512,-0.5279541861278886,0.07048228339689921,0.06421845091507228,True
adult,confirmation,row_active,4102,2,11;17;29;45;51;61;67;69;115;123;129;140;145;151;159;161;166;169;175;177;180;189;194;198;204;219;220;229;232;242;248;250,-0.4753403528518078,-0.5363275191400239,0.10564252133894264,0.055845117902937,True
adult,confirmation,row_active,4102,3,11;17;29;45;51;61;67;69;115;129;140;145;151;159;161;166;169;175;177;180;189;194;198;204;205;219;220;229;232;242;248;250,-0.4501199027091724,-0.5071529361449885,0.13086297148157805,0.0850197008979724,True
adult,confirmation,row_active,4102,4,11;17;29;45;51;61;67;69;115;129;140;145;151;159;161;166;169;175;177;180;189;194;198;204;205;214;219;229;232;242;248;250,-0.4354173335520005,-0.4972134134642749,0.14556554063874994,0.09495922357868597,True
adult,confirmation,contextual_active,4102,0,11;17;29;45;51;56;61;67;69;71;115;123;129;145;151;161;166;169;175;177;180;189;194;198;204;219;220;229;232;242;248;250,-0.5809828741907505,-0.5921726370429609,0.0,0.0,True
adult,confirmation,contextual_active,4102,1,11;17;29;45;51;56;61;67;69;71;108;115;123;129;145;151;161;166;169;175;177;180;189;194;198;204;219;220;232;242;248;250,-0.5370522482462413,-0.5555156105645684,0.04393062594450914,0.03665702647839242,True
adult,confirmation,contextual_active,4102,2,11;17;29;45;56;61;67;69;71;79;108;115;123;129;145;151;161;166;169;175;177;180;189;194;198;204;219;220;232;242;248;250,-0.4747666996117969,-0.5063102377779374,0.10621617457895355,0.08586239926502348,True
adult,confirmation,contextual_active,4102,3,11;17;39;45;56;61;67;69;71;79;108;115;123;129;145;151;161;166;169;175;177;180;189;194;198;204;219;220;232;242;248;250,-0.442359024656747,-0.48609582654213207,0.13862384953400347,0.10607681050082879,True
adult,confirmation,contextual_active,4102,4,11;17;39;45;55;56;61;67;69;71;79;108;115;123;129;145;151;161;166;169;175;177;180;189;194;198;219;220;232;242;248;250,-0.4158343142765474,-0.4724512555653494,0.16514855991420307,0.11972138147761147,True
adult,confirmation,additive_static,4102,0,11;17;29;45;51;56;61;67;69;71;115;123;129;145;151;161;166;169;175;177;180;189;194;198;204;219;220;229;232;242;248;250,-0.5809828741907505,-0.5921726370429609,0.0,0.0,True
adult,confirmation,additive_static,4102,1,11;17;29;39;45;56;61;67;69;71;115;123;129;145;151;161;166;169;175;177;180;189;194;198;204;219;220;229;232;242;248;250,-0.502918640286491,-0.5267871443484442,0.07806423390425943,0.06538549269451666,True
adult,confirmation,additive_static,4102,2,11;17;29;39;45;56;61;67;69;71;115;123;129;145;151;161;166;169;175;177;180;189;194;198;204;219;220;229;232;242;248;250,-0.502918640286491,-0.5267871443484442,0.07806423390425943,0.06538549269451666,True
adult,confirmation,additive_static,4102,3,11;17;29;39;45;56;61;67;69;71;115;123;129;145;151;161;166;169;175;177;180;189;194;198;204;219;220;229;232;242;248;250,-0.502918640286491,-0.5267871443484442,0.07806423390425943,0.06538549269451666,True
adult,confirmation,additive_static,4102,4,11;17;29;39;45;56;61;67;69;71;115;123;129;145;151;161;166;169;175;177;180;189;194;198;204;219;220;229;232;242;248;250,-0.502918640286491,-0.5267871443484442,0.07806423390425943,0.06538549269451666,True
adult,confirmation,fm_static,4102,0,11;17;29;45;51;56;61;67;69;71;115;123;129;145;151;161;166;169;175;177;180;189;194;198;204;219;220;229;232;242;248;250,-0.5809828741907505,-0.5921726370429609,0.0,0.0,True
adult,confirmation,fm_static,4102,1,11;17;29;45;54;56;61;67;69;71;115;123;129;145;151;161;166;169;175;177;180;189;194;198;204;219;220;229;232;242;248;250,-0.5327268501820033,-0.6015357712537301,0.04825602400874718,-0.009363134210769286,True
adult,confirmation,fm_static,4102,2,11;17;29;45;54;56;61;67;69;71;115;123;129;145;151;161;166;169;173;175;177;180;189;194;198;204;219;220;229;242;248;250,-0.5002263029488635,-0.5620344430628814,0.08075657124188695,0.030138193980079442,True
adult,confirmation,fm_static,4102,3,11;17;29;39;54;56;61;67;69;71;115;123;129;145;151;161;166;169;173;175;177;180;189;194;198;204;219;220;229;242;248;250,-0.4818039867963782,-0.5160246728887359,0.09917888739437225,0.07614796415422498,True
adult,confirmation,fm_static,4102,4,11;17;29;39;54;56;61;67;69;71;115;123;129;145;151;161;166;169;173;175;177;180;189;194;198;204;219;220;229;242;248;250,-0.4818039867963782,-0.5160246728887359,0.09917888739437225,0.07614796415422498,True
adult,confirmation,random_search,4103,0,17;19;23;33;42;45;63;83;87;88;96;102;104;108;115;119;120;135;140;143;161;164;166;174;178;191;204;219;233;240;241;249,-0.5604929936363618,-0.5650269025286999,0.0,0.0,True
adult,confirmation,random_search,4103,1,17;19;23;33;42;45;63;83;87;88;91;96;102;104;108;115;119;120;135;140;143;161;164;166;174;178;191;204;219;233;240;241,-0.498782661804264,-0.5098591480523512,0.06171033183209784,0.055167754476348696,True
adult,confirmation,random_search,4103,2,19;23;33;42;45;46;63;83;87;88;91;96;102;104;108;115;119;120;135;140;143;161;164;166;174;178;191;204;219;233;240;241,-0.4438612262914967,-0.48545104997222244,0.11663176734486513,0.07957585255647748,True
adult,confirmation,random_search,4103,3,19;33;42;45;46;63;83;87;88;91;96;102;104;108;115;119;120;135;140;143;161;164;166;174;178;190;191;204;219;233;240;241,-0.4029162273832767,-0.48824843361290776,0.15757676625308514,0.07677846891579215,True
adult,confirmation,random_search,4103,4,19;33;42;46;63;83;87;88;91;96;102;104;108;115;119;120;135;140;143;161;164;166;174;178;190;191;204;219;233;235;240;241,-0.3885006817001261,-0.4856725877637376,0.17199231193623576,0.0793543147649623,True
adult,confirmation,row_active,4103,0,17;19;23;33;42;45;63;83;87;88;96;102;104;108;115;119;120;135;140;143;161;164;166;174;178;191;204;219;233;240;241;249,-0.5604929936363618,-0.5650269025286999,0.0,0.0,True
adult,confirmation,row_active,4103,1,17;19;23;33;42;45;63;83;87;88;96;102;104;108;115;119;120;129;135;140;143;161;164;166;174;178;191;204;219;233;240;241,-0.5118580079805427,-0.5210451504324352,0.04863498565581914,0.04398175209626476,True
adult,confirmation,row_active,4103,2,16;17;19;33;42;45;63;83;87;88;96;102;104;108;115;119;120;129;135;140;143;161;164;166;174;178;191;204;219;233;240;241,-0.445490347255402,-0.4946438205853425,0.11500264638095986,0.0703830819433574,True
adult,confirmation,row_active,4103,3,16;17;19;33;42;45;63;83;87;88;96;102;104;108;115;119;129;135;140;143;161;164;166;174;178;188;191;204;219;233;240;241,-0.4112970712814764,-0.46686556429146564,0.14919592235488544,0.09816133823723427,True
adult,confirmation,row_active,4103,4,16;17;19;33;42;45;63;83;87;88;96;102;104;108;115;119;129;135;141;143;161;164;166;174;178;188;191;204;219;233;240;241,-0.3863138547656911,-0.4451446460557768,0.17417913887067077,0.11988225647292311,True
adult,confirmation,contextual_active,4103,0,17;19;23;33;42;45;63;83;87;88;96;102;104;108;115;119;120;135;140;143;161;164;166;174;178;191;204;219;233;240;241;249,-0.5604929936363618,-0.5650269025286999,0.0,0.0,True
adult,confirmation,contextual_active,4103,1,17;19;23;33;42;45;63;83;87;88;96;102;104;108;115;119;120;135;140;143;161;164;166;174;178;191;204;205;219;233;240;241,-0.495352097269697,-0.5051070467533129,0.06514089636666487,0.059919855775387054,True
adult,confirmation,contextual_active,4103,2,17;19;23;33;42;45;63;83;87;88;96;102;104;108;110;115;119;120;135;140;143;161;164;166;174;178;191;204;205;233;240;241,-0.453913483939549,-0.5023492251476176,0.10657950969681285,0.06267767738108232,True
adult,confirmation,contextual_active,4103,3,17;19;22;23;33;42;45;63;83;87;88;96;102;104;108;110;115;119;120;135;140;143;161;166;174;178;191;204;205;233;240;241,-0.4339412154533284,-0.4804928010197465,0.12655177818303343,0.08453410150895341,True
adult,confirmation,contextual_active,4103,4,17;19;22;23;33;45;63;83;87;88;93;96;102;104;108;110;115;119;120;135;140;143;161;166;174;178;191;204;205;233;240;241,-0.4083117061185726,-0.4652987800107748,0.15218128751778925,0.09972812251792512,True
adult,confirmation,additive_static,4103,0,17;19;23;33;42;45;63;83;87;88;96;102;104;108;115;119;120;135;140;143;161;164;166;174;178;191;204;219;233;240;241;249,-0.5604929936363618,-0.5650269025286999,0.0,0.0,True
adult,confirmation,additive_static,4103,1,17;19;23;33;39;42;45;63;83;87;88;96;102;104;108;115;119;120;135;140;143;161;164;166;174;178;191;204;219;233;240;241,-0.4924719147837485,-0.505212568518575,0.06802107885261333,0.059814334010124925,True
adult,confirmation,additive_static,4103,2,17;19;33;39;42;45;63;83;87;88;96;102;104;108;115;119;120;135;140;143;161;164;166;173;174;178;191;204;219;233;240;241,-0.4412264560924935,-0.4813074692910039,0.11926653754386835,0.08371943323769604,True
adult,confirmation,additive_static,4103,3,2;17;19;33;39;42;45;63;83;87;88;96;102;104;108;115;119;135;140;143;161;164;166;173;174;178;191;204;219;233;240;241,-0.4360143093876519,-0.5090233069698819,0.12447868424870995,0.056003595558818065,True
adult,confirmation,additive_static,4103,4,2;17;19;33;39;42;45;54;63;83;87;88;96;102;108;115;119;135;140;143;161;164;166;173;174;178;191;204;219;233;240;241,-0.4272191480424832,-0.4707424779000162,0.13327384559387867,0.0942844246286837,True
adult,confirmation,fm_static,4103,0,17;19;23;33;42;45;63;83;87;88;96;102;104;108;115;119;120;135;140;143;161;164;166;174;178;191;204;219;233;240;241;249,-0.5604929936363618,-0.5650269025286999,0.0,0.0,True
adult,confirmation,fm_static,4103,1,17;19;23;33;42;45;63;83;87;88;96;102;104;108;115;119;120;135;140;143;161;164;166;173;174;178;191;204;219;233;240;241,-0.4771053238702758,-0.5139646617827252,0.08338766976608603,0.05106224074597476,True
adult,confirmation,fm_static,4103,2,17;19;33;42;45;55;63;83;87;88;96;102;104;108;115;119;120;135;140;143;161;164;166;173;174;178;191;204;219;233;240;241,-0.4042729039252558,-0.4819487640949345,0.15622008971110607,0.08307813843376544,True
adult,confirmation,fm_static,4103,3,17;19;33;42;45;55;63;83;87;88;96;102;104;108;115;119;120;135;140;143;161;164;166;173;174;178;191;204;219;233;240;241,-0.4042729039252558,-0.4819487640949345,0.15622008971110607,0.08307813843376544,True
adult,confirmation,fm_static,4103,4,17;19;33;42;45;55;63;83;87;88;96;102;104;108;115;119;120;135;140;143;161;164;166;173;174;178;191;204;219;233;240;241,-0.4042729039252558,-0.4819487640949345,0.15622008971110607,0.08307813843376544,True
