dataset,data_role,method,start_seed,selector_calls,start_selector_utility,final_selector_utility,selector_improvement,start_test_utility,final_test_utility,test_improvement,initial_indices,final_indices,trace_json
electricity,confirmation,random_search,4101,257,-0.7966975058932525,-0.5416080816941149,0.2550894241991376,-0.6671023115062882,-0.62926051869213,0.037841792814158226,1;3;4;6;14;22;28;51;53;55;81;83;103;115;120;130;132;133;139;147;162;172;192;198;200;207;210;219;224;231;235;237,4;6;7;22;28;35;51;53;81;83;103;115;120;130;132;133;139;147;158;162;172;192;198;200;207;210;219;224;231;235;237;241,"[{""round"":1,""best_gain"":0.1299141943029014,""moved"":true,""indices"":""1;3;4;6;7;22;28;51;53;55;81;83;103;115;120;130;132;133;139;147;162;172;192;198;200;207;210;219;224;231;235;237""},{""round"":2,""best_gain"":0.06821452568807596,""moved"":true,""indices"":""1;4;6;7;22;28;51;53;55;81;83;103;115;120;130;132;133;139;147;162;172;192;198;200;207;210;219;224;231;235;237;241""},{""round"":3,""best_gain"":0.041728237544226277,""moved"":true,""indices"":""1;4;6;7;22;28;51;53;81;83;103;115;120;130;132;133;139;147;158;162;172;192;198;200;207;210;219;224;231;235;237;241""},{""round"":4,""best_gain"":0.015232466663933963,""moved"":true,""indices"":""4;6;7;22;28;35;51;53;81;83;103;115;120;130;132;133;139;147;158;162;172;192;198;200;207;210;219;224;231;235;237;241""}]"
electricity,confirmation,row_active,4101,257,-0.7966975058932525,-0.5578150758856748,0.2388824300075777,-0.6671023115062882,-0.6063238607572453,0.06077845074904287,1;3;4;6;14;22;28;51;53;55;81;83;103;115;120;130;132;133;139;147;162;172;192;198;200;207;210;219;224;231;235;237,1;3;4;14;22;28;51;53;83;89;97;103;115;120;130;132;133;139;147;162;172;192;198;200;207;210;219;224;230;231;237;238,"[{""round"":1,""best_gain"":0.1598419573049943,""moved"":true,""train_rows"":64,""indices"":""1;3;4;6;14;22;28;51;53;55;81;83;103;115;120;130;132;133;139;147;162;172;192;198;200;207;210;219;224;230;231;237""},{""round"":2,""best_gain"":0.041671244304122834,""moved"":true,""train_rows"":128,""indices"":""1;3;4;6;14;22;28;51;53;81;83;97;103;115;120;130;132;133;139;147;162;172;192;198;200;207;210;219;224;230;231;237""},{""round"":3,""best_gain"":0.03400589083325212,""moved"":true,""train_rows"":192,""indices"":""1;3;4;6;14;22;28;51;53;83;89;97;103;115;120;130;132;133;139;147;162;172;192;198;200;207;210;219;224;230;231;237""},{""round"":4,""best_gain"":0.0033633375652084574,""moved"":true,""train_rows"":256,""indices"":""1;3;4;14;22;28;51;53;83;89;97;103;115;120;130;132;133;139;147;162;172;192;198;200;207;210;219;224;230;231;237;238""}]"
electricity,confirmation,contextual_active,4101,257,-0.7966975058932525,-0.5466583608868878,0.2500391450063647,-0.6671023115062882,-0.6203939186947751,0.046708392811513066,1;3;4;6;14;22;28;51;53;55;81;83;103;115;120;130;132;133;139;147;162;172;192;198;200;207;210;219;224;231;235;237,3;4;6;7;14;22;28;33;51;53;81;83;103;111;115;120;130;132;133;139;147;162;172;192;200;207;209;210;219;224;231;237,"[{""round"":1,""best_gain"":0.1431870666364945,""moved"":true,""train_rows"":64,""indices"":""1;3;4;6;14;22;28;33;51;53;55;81;83;103;115;120;130;132;133;139;147;162;172;192;198;200;207;210;219;224;231;237""},{""round"":2,""best_gain"":0.06660237652152157,""moved"":true,""train_rows"":128,""indices"":""3;4;6;7;14;22;28;33;51;53;55;81;83;103;115;120;130;132;133;139;147;162;172;192;198;200;207;210;219;224;231;237""},{""round"":3,""best_gain"":0.023610122972183567,""moved"":true,""train_rows"":192,""indices"":""3;4;6;7;14;22;28;33;51;53;81;83;103;111;115;120;130;132;133;139;147;162;172;192;198;200;207;210;219;224;231;237""},{""round"":4,""best_gain"":0.016639578876165073,""moved"":true,""train_rows"":256,""indices"":""3;4;6;7;14;22;28;33;51;53;81;83;103;111;115;120;130;132;133;139;147;162;172;192;200;207;209;210;219;224;231;237""}]"
electricity,confirmation,additive_static,4101,5,-0.7966975058932525,-0.5825887257640945,0.21410878012915802,-0.6671023115062882,-0.6073462525080338,0.059756058998254424,1;3;4;6;14;22;28;51;53;55;81;83;103;115;120;130;132;133;139;147;162;172;192;198;200;207;210;219;224;231;235;237,1;3;4;7;22;28;30;51;53;55;81;83;103;113;115;120;130;132;133;139;147;162;172;192;198;200;207;210;219;224;231;237,"[{""round"":1,""gain"":0.11891313654173341,""moved"":true,""indices"":""1;3;4;6;22;28;51;53;55;81;83;103;113;115;120;130;132;133;139;147;162;172;192;198;200;207;210;219;224;231;235;237""},{""round"":2,""gain"":0.03853082121881912,""moved"":true,""indices"":""1;3;4;6;22;28;30;51;53;55;81;83;103;113;115;120;130;132;133;139;147;162;172;192;198;200;207;210;219;224;231;237""},{""round"":3,""gain"":0.05666482236860548,""moved"":true,""indices"":""1;3;4;7;22;28;30;51;53;55;81;83;103;113;115;120;130;132;133;139;147;162;172;192;198;200;207;210;219;224;231;237""},{""round"":4,""gain"":-0.07075690541380586,""moved"":false,""indices"":""1;3;4;7;22;28;30;51;53;55;81;83;103;113;115;120;130;132;133;139;147;162;172;192;198;200;207;210;219;224;231;237""}]"
electricity,confirmation,fm_static,4101,5,-0.7966975058932525,-0.7966975058932525,0.0,-0.6671023115062882,-0.6671023115062882,0.0,1;3;4;6;14;22;28;51;53;55;81;83;103;115;120;130;132;133;139;147;162;172;192;198;200;207;210;219;224;231;235;237,1;3;4;6;14;22;28;51;53;55;81;83;103;115;120;130;132;133;139;147;162;172;192;198;200;207;210;219;224;231;235;237,"[{""round"":1,""gain"":-0.0006769038791268889,""moved"":false,""indices"":""1;3;4;6;14;22;28;51;53;55;81;83;103;115;120;130;132;133;139;147;162;172;192;198;200;207;210;219;224;231;235;237""},{""round"":2,""gain"":-0.0006769038791268889,""moved"":false,""indices"":""1;3;4;6;14;22;28;51;53;55;81;83;103;115;120;130;132;133;139;147;162;172;192;198;200;207;210;219;224;231;235;237""},{""round"":3,""gain"":-0.0006769038791268889,""moved"":false,""indices"":""1;3;4;6;14;22;28;51;53;55;81;83;103;115;120;130;132;133;139;147;162;172;192;198;200;207;210;219;224;231;235;237""},{""round"":4,""gain"":-0.0006769038791268889,""moved"":false,""indices"":""1;3;4;6;14;22;28;51;53;55;81;83;103;115;120;130;132;133;139;147;162;172;192;198;200;207;210;219;224;231;235;237""}]"
electricity,confirmation,vip_style,4101,254,-0.7966975058932525,-0.5481585468005546,0.24853895909269785,-0.6671023115062882,-0.731878441927108,-0.06477613042081987,1;3;4;6;14;22;28;51;53;55;81;83;103;115;120;130;132;133;139;147;162;172;192;198;200;207;210;219;224;231;235;237,0;8;13;31;36;59;64;70;72;84;95;109;110;114;120;129;143;144;153;163;169;172;173;179;196;200;206;219;226;241;242;255,"[{""round"":1,""contexts"":63,""temperature"":2.0},{""round"":2,""contexts"":126,""temperature"":1.0},{""round"":3,""contexts"":189,""temperature"":0.5},{""round"":4,""contexts"":252,""temperature"":0.25}]"
electricity,confirmation,random_search,4102,257,-0.7434417478958922,-0.5381121912875666,0.20532955660832564,-0.6880188715020175,-0.6086564127081837,0.07936245879383375,1;21;27;57;59;65;66;69;81;92;94;96;99;110;130;137;139;141;158;161;173;174;178;184;192;193;203;210;228;230;244;248,1;12;21;27;45;59;65;66;69;81;92;94;96;110;130;137;139;141;161;173;174;178;192;193;196;203;210;228;230;244;248;255,"[{""round"":1,""best_gain"":0.07687588571975856,""moved"":true,""indices"":""1;21;27;57;59;65;66;69;81;92;94;96;110;130;137;139;141;158;161;173;174;178;184;192;193;203;210;228;230;244;248;255""},{""round"":2,""best_gain"":0.05241927367394594,""moved"":true,""indices"":""1;21;27;57;59;65;66;69;81;92;94;96;110;130;137;139;141;158;161;173;174;178;192;193;196;203;210;228;230;244;248;255""},{""round"":3,""best_gain"":0.06368368670706381,""moved"":true,""indices"":""1;12;21;27;59;65;66;69;81;92;94;96;110;130;137;139;141;158;161;173;174;178;192;193;196;203;210;228;230;244;248;255""},{""round"":4,""best_gain"":0.012350710507557316,""moved"":true,""indices"":""1;12;21;27;45;59;65;66;69;81;92;94;96;110;130;137;139;141;161;173;174;178;192;193;196;203;210;228;230;244;248;255""}]"
electricity,confirmation,row_active,4102,257,-0.7434417478958922,-0.5449694547777871,0.1984722931181051,-0.6880188715020175,-0.6380361227442715,0.049982748757746,1;21;27;57;59;65;66;69;81;92;94;96;99;110;130;137;139;141;158;161;173;174;178;184;192;193;203;210;228;230;244;248,1;21;27;32;47;57;59;65;66;69;92;94;96;99;101;110;130;137;139;141;161;173;174;178;192;193;210;228;230;244;248;255,"[{""round"":1,""best_gain"":0.04028032967452655,""moved"":true,""train_rows"":64,""indices"":""1;21;27;47;57;59;65;66;69;81;92;94;96;99;110;130;137;139;141;161;173;174;178;184;192;193;203;210;228;230;244;248""},{""round"":2,""best_gain"":0.07602673087990386,""moved"":true,""train_rows"":128,""indices"":""1;21;27;32;47;57;59;65;66;69;81;92;94;96;99;110;130;137;139;141;161;173;174;178;184;192;193;210;228;230;244;248""},{""round"":3,""best_gain"":0.04298467019755714,""moved"":true,""train_rows"":192,""indices"":""1;21;27;32;47;57;59;65;66;69;81;92;94;96;99;110;130;137;139;141;161;173;174;178;192;193;210;228;230;244;248;255""},{""round"":4,""best_gain"":0.039180562366117555,""moved"":true,""train_rows"":256,""indices"":""1;21;27;32;47;57;59;65;66;69;92;94;96;99;101;110;130;137;139;141;161;173;174;178;192;193;210;228;230;244;248;255""}]"
electricity,confirmation,contextual_active,4102,257,-0.7434417478958922,-0.5384860812170231,0.2049556666788691,-0.6880188715020175,-0.683801693699673,0.0042171778023444295,1;21;27;57;59;65;66;69;81;92;94;96;99;110;130;137;139;141;158;161;173;174;178;184;192;193;203;210;228;230;244;248,1;21;27;57;59;65;66;92;94;96;99;110;130;137;139;141;143;161;174;178;184;185;192;193;197;203;210;228;230;244;248;255,"[{""round"":1,""best_gain"":0.10747351933124372,""moved"":true,""train_rows"":64,""indices"":""1;21;27;57;59;65;66;81;92;94;96;99;110;130;137;139;141;143;158;161;173;174;178;184;192;193;203;210;228;230;244;248""},{""round"":2,""best_gain"":0.05956155926526219,""moved"":true,""train_rows"":128,""indices"":""1;21;27;57;59;65;66;92;94;96;99;110;130;137;139;141;143;158;161;173;174;178;184;192;193;197;203;210;228;230;244;248""},{""round"":3,""best_gain"":0.03090188185312681,""moved"":true,""train_rows"":192,""indices"":""1;21;27;57;59;65;66;92;94;96;99;110;130;137;139;141;143;161;173;174;178;184;192;193;197;203;210;228;230;244;248;255""},{""round"":4,""best_gain"":0.007018706229236393,""moved"":true,""train_rows"":256,""indices"":""1;21;27;57;59;65;66;92;94;96;99;110;130;137;139;141;143;161;174;178;184;185;192;193;197;203;210;228;230;244;248;255""}]"
electricity,confirmation,additive_static,4102,5,-0.7434417478958922,-0.6909079795789216,0.05253376831697065,-0.6880188715020175,-0.7028573757956265,-0.014838504293609,1;21;27;57;59;65;66;69;81;92;94;96;99;110;130;137;139;141;158;161;173;174;178;184;192;193;203;210;228;230;244;248,1;21;27;57;59;65;66;69;81;92;94;96;99;110;113;130;137;139;141;158;161;173;174;178;184;192;193;210;228;230;244;248,"[{""round"":1,""gain"":0.05253376831697065,""moved"":true,""indices"":""1;21;27;57;59;65;66;69;81;92;94;96;99;110;113;130;137;139;141;158;161;173;174;178;184;192;193;210;228;230;244;248""},{""round"":2,""gain"":-0.06323573671155847,""moved"":false,""indices"":""1;21;27;57;59;65;66;69;81;92;94;96;99;110;113;130;137;139;141;158;161;173;174;178;184;192;193;210;228;230;244;248""},{""round"":3,""gain"":-0.06323573671155847,""moved"":false,""indices"":""1;21;27;57;59;65;66;69;81;92;94;96;99;110;113;130;137;139;141;158;161;173;174;178;184;192;193;210;228;230;244;248""},{""round"":4,""gain"":-0.06323573671155847,""moved"":false,""indices"":""1;21;27;57;59;65;66;69;81;92;94;96;99;110;113;130;137;139;141;158;161;173;174;178;184;192;193;210;228;230;244;248""}]"
