dataset,data_role,method,start_seed,round,indices,selector_utility,test_utility,selector_improvement,test_improvement,posthoc_test_diagnostic
electricity,confirmation,contextual_active,4102,1,1;21;27;57;59;65;66;81;92;94;96;99;110;130;137;139;141;143;158;161;173;174;178;184;192;193;203;210;228;230;244;248,-0.6359682285646485,-0.6147531381069006,0.10747351933124372,0.07326573339511688,True
electricity,confirmation,contextual_active,4102,2,1;21;27;57;59;65;66;92;94;96;99;110;130;137;139;141;143;158;161;173;174;178;184;192;193;197;203;210;228;230;244;248,-0.5764066692993863,-0.6693278965460738,0.1670350785965059,0.01869097495594363,True
electricity,confirmation,contextual_active,4102,3,1;21;27;57;59;65;66;92;94;96;99;110;130;137;139;141;143;161;173;174;178;184;192;193;197;203;210;228;230;244;248;255,-0.5455047874462595,-0.7031487200730332,0.19793696044963272,-0.015129848571015736,True
electricity,confirmation,contextual_active,4102,4,1;21;27;57;59;65;66;92;94;96;99;110;130;137;139;141;143;161;174;178;184;185;192;193;197;203;210;228;230;244;248;255,-0.5384860812170231,-0.683801693699673,0.2049556666788691,0.0042171778023444295,True
electricity,confirmation,additive_static,4102,0,1;21;27;57;59;65;66;69;81;92;94;96;99;110;130;137;139;141;158;161;173;174;178;184;192;193;203;210;228;230;244;248,-0.7434417478958922,-0.6880188715020175,0.0,0.0,True
electricity,confirmation,additive_static,4102,1,1;21;27;57;59;65;66;69;81;92;94;96;99;110;113;130;137;139;141;158;161;173;174;178;184;192;193;210;228;230;244;248,-0.6909079795789216,-0.7028573757956265,0.05253376831697065,-0.014838504293609,True
electricity,confirmation,additive_static,4102,2,1;21;27;57;59;65;66;69;81;92;94;96;99;110;113;130;137;139;141;158;161;173;174;178;184;192;193;210;228;230;244;248,-0.6909079795789216,-0.7028573757956265,0.05253376831697065,-0.014838504293609,True
electricity,confirmation,additive_static,4102,3,1;21;27;57;59;65;66;69;81;92;94;96;99;110;113;130;137;139;141;158;161;173;174;178;184;192;193;210;228;230;244;248,-0.6909079795789216,-0.7028573757956265,0.05253376831697065,-0.014838504293609,True
electricity,confirmation,additive_static,4102,4,1;21;27;57;59;65;66;69;81;92;94;96;99;110;113;130;137;139;141;158;161;173;174;178;184;192;193;210;228;230;244;248,-0.6909079795789216,-0.7028573757956265,0.05253376831697065,-0.014838504293609,True
electricity,confirmation,fm_static,4102,0,1;21;27;57;59;65;66;69;81;92;94;96;99;110;130;137;139;141;158;161;173;174;178;184;192;193;203;210;228;230;244;248,-0.7434417478958922,-0.6880188715020175,0.0,0.0,True
electricity,confirmation,fm_static,4102,1,1;21;27;57;59;65;66;69;81;92;94;96;99;110;130;137;139;141;158;161;173;174;178;184;192;193;203;210;228;230;244;248,-0.7434417478958922,-0.6880188715020175,0.0,0.0,True
electricity,confirmation,fm_static,4102,2,1;21;27;57;59;65;66;69;81;92;94;96;99;110;130;137;139;141;158;161;173;174;178;184;192;193;203;210;228;230;244;248,-0.7434417478958922,-0.6880188715020175,0.0,0.0,True
electricity,confirmation,fm_static,4102,3,1;21;27;57;59;65;66;69;81;92;94;96;99;110;130;137;139;141;158;161;173;174;178;184;192;193;203;210;228;230;244;248,-0.7434417478958922,-0.6880188715020175,0.0,0.0,True
electricity,confirmation,fm_static,4102,4,1;21;27;57;59;65;66;69;81;92;94;96;99;110;130;137;139;141;158;161;173;174;178;184;192;193;203;210;228;230;244;248,-0.7434417478958922,-0.6880188715020175,0.0,0.0,True
electricity,confirmation,random_search,4103,0,6;8;41;42;43;53;65;67;80;90;99;106;114;118;130;143;150;166;172;174;183;185;189;193;197;198;205;215;218;240;245;254,-0.9917135972941732,-0.9206041908178378,0.0,0.0,True
