dataset,round,selector_utility,indices,swap_out,swap_in,converged,start_test_utility,final_test_utility,selector_improvement,test_improvement
credit-g,0,-0.6497543652042883,9;10;32;51;52;56;68;72;74;86;87;94;108;110;112;117;130;133;134;155;165;166;167;173;174;182;196;199;224;227;234;238,,,False,-0.7119114078645834,-0.5958478326290323,0.22915036060538796,0.11606357523555111
credit-g,1,-0.4992580547033923,9;10;32;51;52;56;68;72;74;78;86;87;94;108;110;112;117;130;133;134;155;165;166;167;173;174;182;199;224;227;234;238,196.0,78.0,False,-0.7119114078645834,-0.5958478326290323,0.22915036060538796,0.11606357523555111
credit-g,2,-0.46454685590951633,9;10;32;51;52;56;68;72;74;78;86;87;94;108;110;112;117;130;133;134;155;165;166;167;173;182;199;224;225;227;234;238,174.0,225.0,False,-0.7119114078645834,-0.5958478326290323,0.22915036060538796,0.11606357523555111
credit-g,3,-0.443295030192138,9;10;32;51;52;56;68;72;74;78;86;87;94;108;110;117;130;133;134;149;155;165;166;167;173;182;199;224;225;227;234;238,112.0,149.0,False,-0.7119114078645834,-0.5958478326290323,0.22915036060538796,0.11606357523555111
credit-g,4,-0.42895453124468347,9;10;32;51;52;68;72;74;78;86;87;94;108;110;117;130;133;134;149;155;165;166;167;173;182;184;199;224;225;227;234;238,56.0,184.0,False,-0.7119114078645834,-0.5958478326290323,0.22915036060538796,0.11606357523555111
credit-g,5,-0.42060400459890035,9;10;32;51;52;68;72;78;86;87;94;108;110;117;130;133;134;149;155;158;165;166;167;173;182;184;199;224;225;227;234;238,74.0,158.0,False,-0.7119114078645834,-0.5958478326290323,0.22915036060538796,0.11606357523555111
